N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.000000E+12 3.162E+16 340 2.100E-4 1.305350993E+00 1.306020955E+00 1.255651795E+00 1.256138300E+00
1.468000E+12 3.162E+16 340 2.100E-4 1.309891836E+00 1.310353651E+00 1.261489731E+00 1.261824342E+00
2.154000E+12 3.162E+16 340 2.100E-4 1.314302740E+00 1.314627682E+00 1.266861027E+00 1.267095215E+00
3.162000E+12 3.162E+16 340 2.100E-4 1.318529196E+00 1.318764196E+00 1.271742166E+00 1.271909639E+00
4.642000E+12 3.162E+16 340 2.100E-4 1.322565947E+00 1.322741407E+00 1.276184295E+00 1.276307035E+00
6.813000E+12 3.162E+16 340 2.100E-4 1.326447465E+00 1.326582825E+00 1.280274085E+00 1.280366401E+00
1.000000E+13 3.162E+16 340 2.100E-4 1.330232237E+00 1.330339872E+00 1.284106899E+00 1.284178207E+00
1.000000E+10 3.162E+16 290 2.400E-4 1.244120686E+00 1.268797241E+00 1.199654566E+00 1.208623284E+00
1.468000E+10 3.162E+16 290 2.400E-4 1.248796779E+00 1.268937468E+00 1.202503391E+00 1.208994579E+00
2.154000E+10 3.162E+16 290 2.400E-4 1.253020967E+00 1.269141499E+00 1.204854164E+00 1.209519259E+00
3.162000E+10 3.162E+16 290 2.400E-4 1.256817374E+00 1.269437471E+00 1.206910417E+00 1.210249892E+00
4.642000E+10 3.162E+16 290 2.400E-4 1.260194715E+00 1.269864725E+00 1.208855681E+00 1.211247728E+00
6.813000E+10 3.162E+16 290 2.400E-4 1.263198977E+00 1.270477120E+00 1.210853035E+00 1.212577708E+00
1.000000E+11 3.162E+16 290 2.400E-4 1.265935277E+00 1.271346061E+00 1.213039584E+00 1.214299967E+00
1.468000E+11 3.162E+16 290 2.400E-4 1.268562262E+00 1.272561927E+00 1.215519514E+00 1.216459804E+00
2.154000E+11 3.162E+16 290 2.400E-4 1.271271553E+00 1.274231581E+00 1.218359498E+00 1.219079791E+00
3.162000E+11 3.162E+16 290 2.400E-4 1.274261745E+00 1.276468963E+00 1.221589353E+00 1.222157419E+00
4.642000E+11 3.162E+16 290 2.400E-4 1.277709814E+00 1.279376652E+00 1.225209062E+00 1.225669601E+00
6.813000E+11 3.162E+16 290 2.400E-4 1.281741316E+00 1.283020063E+00 1.229201162E+00 1.229583074E+00
1.000000E+12 3.162E+16 290 2.400E-4 1.286405420E+00 1.287402605E+00 1.233544872E+00 1.233866721E+00
1.468000E+12 3.162E+16 290 2.400E-4 1.291666629E+00 1.292455626E+00 1.238225622E+00 1.238499531E+00
2.154000E+12 3.162E+16 290 2.400E-4 1.297422359E+00 1.298053618E+00 1.243235603E+00 1.243469799E+00
3.162000E+12 3.162E+16 290 2.400E-4 1.303540991E+00 1.304049704E+00 1.248564457E+00 1.248764898E+00
4.642000E+12 3.162E+16 290 2.400E-4 1.309899566E+00 1.310311022E+00 1.254200788E+00 1.254371876E+00
6.813000E+12 3.162E+16 290 2.400E-4 1.316401773E+00 1.316734820E+00 1.260135983E+00 1.260281646E+00
1.000000E+13 3.162E+16 290 2.400E-4 1.322974964E+00 1.323244144E+00 1.266326047E+00 1.266449423E+00
1.000000E+10 3.162E+16 300 2.400E-4 1.249464036E+00 1.272398289E+00 1.202279470E+00 1.214060005E+00
1.468000E+10 3.162E+16 300 2.400E-4 1.254588519E+00 1.272512363E+00 1.206101480E+00 1.214436883E+00
2.154000E+10 3.162E+16 300 2.400E-4 1.258811228E+00 1.272678347E+00 1.209114377E+00 1.214968183E+00
3.162000E+10 3.162E+16 300 2.400E-4 1.262337815E+00 1.272919029E+00 1.211617276E+00 1.215705117E+00
4.642000E+10 3.162E+16 300 2.400E-4 1.265311985E+00 1.273266222E+00 1.213859239E+00 1.216705191E+00
6.813000E+10 3.162E+16 300 2.400E-4 1.267862465E+00 1.273763358E+00 1.216042514E+00 1.218025258E+00
1.000000E+11 3.162E+16 300 2.400E-4 1.270130346E+00 1.274467873E+00 1.218320660E+00 1.219710223E+00
1.468000E+11 3.162E+16 300 2.400E-4 1.272275498E+00 1.275452362E+00 1.220794952E+00 1.221781376E+00
2.154000E+11 3.162E+16 300 2.400E-4 1.274469530E+00 1.276802860E+00 1.223515230E+00 1.224230251E+00
3.162000E+11 3.162E+16 300 2.400E-4 1.276882400E+00 1.278612326E+00 1.226490134E+00 1.227023346E+00
4.642000E+11 3.162E+16 300 2.400E-4 1.279665732E+00 1.280968033E+00 1.229705515E+00 1.230116476E+00
6.813000E+11 3.162E+16 300 2.400E-4 1.282934274E+00 1.283933907E+00 1.233144101E+00 1.233471456E+00
1.000000E+12 3.162E+16 300 2.400E-4 1.286749113E+00 1.287532652E+00 1.236799372E+00 1.237067727E+00
1.468000E+12 3.162E+16 300 2.400E-4 1.291109924E+00 1.291736093E+00 1.240680558E+00 1.240905469E+00
2.154000E+12 3.162E+16 300 2.400E-4 1.295963396E+00 1.296471593E+00 1.244809153E+00 1.245000540E+00
3.162000E+12 3.162E+16 300 2.400E-4 1.301227300E+00 1.301644113E+00 1.249210416E+00 1.249374767E+00
4.642000E+12 3.162E+16 300 2.400E-4 1.306817984E+00 1.307161857E+00 1.253904967E+00 1.254046697E+00
6.813000E+12 3.162E+16 300 2.400E-4 1.312666050E+00 1.312950340E+00 1.258906787E+00 1.259028957E+00
1.000000E+13 3.162E+16 300 2.400E-4 1.318715988E+00 1.318950830E+00 1.264223465E+00 1.264328857E+00
1.000000E+10 3.162E+16 310 2.400E-4 1.252179561E+00 1.278020069E+00 1.201681656E+00 1.218634331E+00
1.468000E+10 3.162E+16 310 2.400E-4 1.258871949E+00 1.278126954E+00 1.207130345E+00 1.219049589E+00
2.154000E+10 3.162E+16 310 2.400E-4 1.264023498E+00 1.278282202E+00 1.211335281E+00 1.219636319E+00
3.162000E+10 3.162E+16 310 2.400E-4 1.268033583E+00 1.278506692E+00 1.214716159E+00 1.220452166E+00
4.642000E+10 3.162E+16 310 2.400E-4 1.271207032E+00 1.278829207E+00 1.217623194E+00 1.221562214E+00
6.813000E+10 3.162E+16 310 2.400E-4 1.273788563E+00 1.279288356E+00 1.220336536E+00 1.223030047E+00
1.000000E+11 3.162E+16 310 2.400E-4 1.275990303E+00 1.279933955E+00 1.223063400E+00 1.224902626E+00
1.468000E+11 3.162E+16 310 2.400E-4 1.278005660E+00 1.280826799E+00 1.225932806E+00 1.227192392E+00
2.154000E+11 3.162E+16 310 2.400E-4 1.280011862E+00 1.282035644E+00 1.228994812E+00 1.229865553E+00
3.162000E+11 3.162E+16 310 2.400E-4 1.282165510E+00 1.283630335E+00 1.232234035E+00 1.232846649E+00
4.642000E+11 3.162E+16 310 2.400E-4 1.284594658E+00 1.285671560E+00 1.235599575E+00 1.236042026E+00
6.813000E+11 3.162E+16 310 2.400E-4 1.287390549E+00 1.288199613E+00 1.239040610E+00 1.239370760E+00
1.000000E+12 3.162E+16 310 2.400E-4 1.290602348E+00 1.291225985E+00 1.242531924E+00 1.242787098E+00
1.468000E+12 3.162E+16 310 2.400E-4 1.294238023E+00 1.294731481E+00 1.246081726E+00 1.246285616E+00
2.154000E+12 3.162E+16 310 2.400E-4 1.298273268E+00 1.298672829E+00 1.249724682E+00 1.249892231E+00
3.162000E+12 3.162E+16 310 2.400E-4 1.302667323E+00 1.302996608E+00 1.253508576E+00 1.253649281E+00
4.642000E+12 3.162E+16 310 2.400E-4 1.307379569E+00 1.307654108E+00 1.257482038E+00 1.257602011E+00
6.813000E+12 3.162E+16 310 2.400E-4 1.312378353E+00 1.312608691E+00 1.261674041E+00 1.261776541E+00
1.000000E+13 3.162E+16 310 2.400E-4 1.317639094E+00 1.317832754E+00 1.266174909E+00 1.266264753E+00
1.000000E+10 3.162E+16 320 2.400E-4 1.249999631E+00 1.283462447E+00 1.195626687E+00 1.219698572E+00
1.468000E+10 3.162E+16 320 2.400E-4 1.259319557E+00 1.283589138E+00 1.203195253E+00 1.220197481E+00
2.154000E+10 3.162E+16 320 2.400E-4 1.266328467E+00 1.283772602E+00 1.209042050E+00 1.220904637E+00
3.162000E+10 3.162E+16 320 2.400E-4 1.271601655E+00 1.284036685E+00 1.213697559E+00 1.221892266E+00
4.642000E+10 3.162E+16 320 2.400E-4 1.275618754E+00 1.284413649E+00 1.217629068E+00 1.223243437E+00
6.813000E+10 3.162E+16 320 2.400E-4 1.278769389E+00 1.284945408E+00 1.221221487E+00 1.225041502E+00
1.000000E+11 3.162E+16 320 2.400E-4 1.281371502E+00 1.285683556E+00 1.224765454E+00 1.227350437E+00
1.468000E+11 3.162E+16 320 2.400E-4 1.283686587E+00 1.286686709E+00 1.228444457E+00 1.230187944E+00
2.154000E+11 3.162E+16 320 2.400E-4 1.285926880E+00 1.288013860E+00 1.232326523E+00 1.233502849E+00
3.162000E+11 3.162E+16 320 2.400E-4 1.288255615E+00 1.289713983E+00 1.236374556E+00 1.237172980E+00
4.642000E+11 3.162E+16 320 2.400E-4 1.290784411E+00 1.291814576E+00 1.240484665E+00 1.241033934E+00
6.813000E+11 3.162E+16 320 2.400E-4 1.293573453E+00 1.294314560E+00 1.244542508E+00 1.244928646E+00
1.000000E+12 3.162E+16 320 2.400E-4 1.296639148E+00 1.297186102E+00 1.248471470E+00 1.248750819E+00
1.468000E+12 3.162E+16 320 2.400E-4 1.299969078E+00 1.300385269E+00 1.252252745E+00 1.252461589E+00
2.154000E+12 3.162E+16 320 2.400E-4 1.303539639E+00 1.303866416E+00 1.255917564E+00 1.256079015E+00
3.162000E+12 3.162E+16 320 2.400E-4 1.307330890E+00 1.307594735E+00 1.259526328E+00 1.259655085E+00
4.642000E+12 3.162E+16 320 2.400E-4 1.311335147E+00 1.311552904E+00 1.263149036E+00 1.263254519E+00
6.813000E+12 3.162E+16 320 2.400E-4 1.315557431E+00 1.315739904E+00 1.266853127E+00 1.266941436E+00
1.000000E+13 3.162E+16 320 2.400E-4 1.320008876E+00 1.320163186E+00 1.270750824E+00 1.270829131E+00
1.000000E+10 3.162E+16 330 2.400E-4 1.240006305E+00 1.284871277E+00 1.184132365E+00 1.216678222E+00
1.468000E+10 3.162E+16 330 2.400E-4 1.252647997E+00 1.285062806E+00 1.193996398E+00 1.217269473E+00
2.154000E+10 3.162E+16 330 2.400E-4 1.262246935E+00 1.285339202E+00 1.201724182E+00 1.218111286E+00
3.162000E+10 3.162E+16 330 2.400E-4 1.269469920E+00 1.285735084E+00 1.207894603E+00 1.219293930E+00
4.642000E+10 3.162E+16 330 2.400E-4 1.274947953E+00 1.286296136E+00 1.213072093E+00 1.220924841E+00
6.813000E+10 3.162E+16 330 2.400E-4 1.279226019E+00 1.287079526E+00 1.217752007E+00 1.223117967E+00
1.000000E+11 3.162E+16 330 2.400E-4 1.282754088E+00 1.288151553E+00 1.222329115E+00 1.225970542E+00
1.468000E+11 3.162E+16 330 2.400E-4 1.285891381E+00 1.289580084E+00 1.227070662E+00 1.229527638E+00
2.154000E+11 3.162E+16 330 2.400E-4 1.288909685E+00 1.291420960E+00 1.232093419E+00 1.233744704E+00
3.162000E+11 3.162E+16 330 2.400E-4 1.291992380E+00 1.293700272E+00 1.237360561E+00 1.238469366E+00
4.642000E+11 3.162E+16 330 2.400E-4 1.295234497E+00 1.296399896E+00 1.242717876E+00 1.243465316E+00
6.813000E+11 3.162E+16 330 2.400E-4 1.298652892E+00 1.299455823E+00 1.247967322E+00 1.248476300E+00
1.000000E+12 3.162E+16 330 2.400E-4 1.302210784E+00 1.302773791E+00 1.252946196E+00 1.253298691E+00
1.468000E+12 3.162E+16 330 2.400E-4 1.305851194E+00 1.306256280E+00 1.257573637E+00 1.257823416E+00
2.154000E+12 3.162E+16 330 2.400E-4 1.309527119E+00 1.309828010E+00 1.261851683E+00 1.262033543E+00
3.162000E+12 3.162E+16 330 2.400E-4 1.313218995E+00 1.313450247E+00 1.265838013E+00 1.265974371E+00
4.642000E+12 3.162E+16 330 2.400E-4 1.316937862E+00 1.317121352E+00 1.269615093E+00 1.269720402E+00
6.813000E+12 3.162E+16 330 2.400E-4 1.320717426E+00 1.320866971E+00 1.273269782E+00 1.273353451E+00
1.000000E+13 3.162E+16 330 2.400E-4 1.324601387E+00 1.324725769E+00 1.276922110E+00 1.277000203E+00
1.000000E+10 3.162E+16 340 2.400E-4 1.219579072E+00 1.276514712E+00 1.169498601E+00 1.211024394E+00
1.468000E+10 3.162E+16 340 2.400E-4 1.235310702E+00 1.276869015E+00 1.181467938E+00 1.211673029E+00
2.154000E+10 3.162E+16 340 2.400E-4 1.247621903E+00 1.277378585E+00 1.191041804E+00 1.212600960E+00
3.162000E+10 3.162E+16 340 2.400E-4 1.257118146E+00 1.278104889E+00 1.198747978E+00 1.213913507E+00
4.642000E+10 3.162E+16 340 2.400E-4 1.264501804E+00 1.279126888E+00 1.205191276E+00 1.215740751E+00
6.813000E+10 3.162E+16 340 2.400E-4 1.270446093E+00 1.280539396E+00 1.210954821E+00 1.218229392E+00
1.000000E+11 3.162E+16 340 2.400E-4 1.275535050E+00 1.282444746E+00 1.216539786E+00 1.221520658E+00
1.468000E+11 3.162E+16 340 2.400E-4 1.280235420E+00 1.284933559E+00 1.222320354E+00 1.225710252E+00
2.154000E+11 3.162E+16 340 2.400E-4 1.284878744E+00 1.288055480E+00 1.228501853E+00 1.230797425E+00
3.162000E+11 3.162E+16 340 2.400E-4 1.289648064E+00 1.291787737E+00 1.235094353E+00 1.236643340E+00
4.642000E+11 3.162E+16 340 2.400E-4 1.294580818E+00 1.296020029E+00 1.241928273E+00 1.242972432E+00
6.813000E+11 3.162E+16 340 2.400E-4 1.299601853E+00 1.300572320E+00 1.248727749E+00 1.249433695E+00
1.000000E+12 3.162E+16 340 2.400E-4 1.304582458E+00 1.305242085E+00 1.255218081E+00 1.255699185E+00
1.468000E+12 3.162E+16 340 2.400E-4 1.309400129E+00 1.309855192E+00 1.261213465E+00 1.261545661E+00
2.154000E+12 3.162E+16 340 2.400E-4 1.313976266E+00 1.314297306E+00 1.266646467E+00 1.266879926E+00
3.162000E+12 3.162E+16 340 2.400E-4 1.318287848E+00 1.318520905E+00 1.271544772E+00 1.271712307E+00
4.642000E+12 3.162E+16 340 2.400E-4 1.322360912E+00 1.322535602E+00 1.275988450E+00 1.276111525E+00
6.813000E+12 3.162E+16 340 2.400E-4 1.326254334E+00 1.326389528E+00 1.280075784E+00 1.280168494E+00
1.000000E+13 3.162E+16 340 2.400E-4 1.330041400E+00 1.330149125E+00 1.283869286E+00 1.283937934E+00
1.000000E+10 1.000E+15 290 1.500E-4 1.194603121E+00 1.195977785E+00 1.194334773E+00 1.198195116E+00
1.468000E+10 1.000E+15 290 1.500E-4 1.195088827E+00 1.196041602E+00 1.195462954E+00 1.198207851E+00
2.154000E+10 1.000E+15 290 1.500E-4 1.195476991E+00 1.196134638E+00 1.196297257E+00 1.198226487E+00
3.162000E+10 1.000E+15 290 1.500E-4 1.195817079E+00 1.196269887E+00 1.196909161E+00 1.198253780E+00
4.642000E+10 1.000E+15 290 1.500E-4 1.196154241E+00 1.196465668E+00 1.197361947E+00 1.198293763E+00
6.813000E+10 1.000E+15 290 1.500E-4 1.196533089E+00 1.196747335E+00 1.197708833E+00 1.198352289E+00
1.000000E+11 1.000E+15 290 1.500E-4 1.197001329E+00 1.197148966E+00 1.197994315E+00 1.198437879E+00
1.468000E+11 1.000E+15 290 1.500E-4 1.197612432E+00 1.197714508E+00 1.198257107E+00 1.198562851E+00
2.154000E+11 1.000E+15 290 1.500E-4 1.198426122E+00 1.198497088E+00 1.198533820E+00 1.198744892E+00
3.162000E+11 1.000E+15 290 1.500E-4 1.199505047E+00 1.199554798E+00 1.198862936E+00 1.199009142E+00
4.642000E+11 1.000E+15 290 1.500E-4 1.200906084E+00 1.200941389E+00 1.199297288E+00 1.199399696E+00
6.813000E+11 1.000E+15 290 1.500E-4 1.202667119E+00 1.202692592E+00 1.199894735E+00 1.199967239E+00
1.000000E+12 1.000E+15 290 1.500E-4 1.204795293E+00 1.204814079E+00 1.200690563E+00 1.200742015E+00
1.468000E+12 1.000E+15 290 1.500E-4 1.207267411E+00 1.207281633E+00 1.201786491E+00 1.201823543E+00
2.154000E+12 1.000E+15 290 1.500E-4 1.210048437E+00 1.210059524E+00 1.203282104E+00 1.203309315E+00
3.162000E+12 1.000E+15 290 1.500E-4 1.213116041E+00 1.213124938E+00 1.205277804E+00 1.205298265E+00
4.642000E+12 1.000E+15 290 1.500E-4 1.216466946E+00 1.216474277E+00 1.207866472E+00 1.207882277E+00
6.813000E+12 1.000E+15 290 1.500E-4 1.220097714E+00 1.220103875E+00 1.211097836E+00 1.211110377E+00
1.000000E+13 1.000E+15 290 1.500E-4 1.223981225E+00 1.223986476E+00 1.214965221E+00 1.214975415E+00
1.000000E+10 1.000E+15 300 1.500E-4 1.153529211E+00 1.154234119E+00 1.194262873E+00 1.197473709E+00
1.468000E+10 1.000E+15 300 1.500E-4 1.153986336E+00 1.154466609E+00 1.195216241E+00 1.197485346E+00
2.154000E+10 1.000E+15 300 1.500E-4 1.154477654E+00 1.154805234E+00 1.195914335E+00 1.197502386E+00
3.162000E+10 1.000E+15 300 1.500E-4 1.155072933E+00 1.155296688E+00 1.196423827E+00 1.197527337E+00
4.642000E+10 1.000E+15 300 1.500E-4 1.155853120E+00 1.156006257E+00 1.196800793E+00 1.197563853E+00
6.813000E+10 1.000E+15 300 1.500E-4 1.156917941E+00 1.157023044E+00 1.197091189E+00 1.197617217E+00
1.000000E+11 1.000E+15 300 1.500E-4 1.158391816E+00 1.158464271E+00 1.197332978E+00 1.197695063E+00
1.468000E+11 1.000E+15 300 1.500E-4 1.160425109E+00 1.160475376E+00 1.197559095E+00 1.197808324E+00
2.154000E+11 1.000E+15 300 1.500E-4 1.163184922E+00 1.163220146E+00 1.197800670E+00 1.197972455E+00
3.162000E+11 1.000E+15 300 1.500E-4 1.166826985E+00 1.166852054E+00 1.198090237E+00 1.198209001E+00
4.642000E+11 1.000E+15 300 1.500E-4 1.171441275E+00 1.171459513E+00 1.198464797E+00 1.198547320E+00
6.813000E+11 1.000E+15 300 1.500E-4 1.176976443E+00 1.176990117E+00 1.198968473E+00 1.199026245E+00
1.000000E+12 1.000E+15 300 1.500E-4 1.183177753E+00 1.183188364E+00 1.199654262E+00 1.199695153E+00
1.468000E+12 1.000E+15 300 1.500E-4 1.189603886E+00 1.189612408E+00 1.200584328E+00 1.200613698E+00
2.154000E+12 1.000E+15 300 1.500E-4 1.195767691E+00 1.195774731E+00 1.201828005E+00 1.201849516E+00
3.162000E+12 1.000E+15 300 1.500E-4 1.201340379E+00 1.201346310E+00 1.203456885E+00 1.203473025E+00
4.642000E+12 1.000E+15 300 1.500E-4 1.206263364E+00 1.206268414E+00 1.205536059E+00 1.205548513E+00
6.813000E+12 1.000E+15 300 1.500E-4 1.210681722E+00 1.210686062E+00 1.208099743E+00 1.208109640E+00
1.000000E+13 1.000E+15 300 1.500E-4 1.214787132E+00 1.214790887E+00 1.211180719E+00 1.211188800E+00
1.000000E+10 1.000E+15 310 1.500E-4 1.015549313E+00 1.016905533E+00 1.183972697E+00 1.186658265E+00
1.468000E+10 1.000E+15 310 1.500E-4 1.015960341E+00 1.016911237E+00 1.184813657E+00 1.186687704E+00
2.154000E+10 1.000E+15 310 1.500E-4 1.016258169E+00 1.016919706E+00 1.185431054E+00 1.186730780E+00
3.162000E+10 1.000E+15 310 1.500E-4 1.016474453E+00 1.016932340E+00 1.185896366E+00 1.186793724E+00
4.642000E+10 1.000E+15 310 1.500E-4 1.016635321E+00 1.016951317E+00 1.186267836E+00 1.186885517E+00
6.813000E+10 1.000E+15 310 1.500E-4 1.016762246E+00 1.016980075E+00 1.186594543E+00 1.187018953E+00
1.000000E+11 1.000E+15 310 1.500E-4 1.016873905E+00 1.017024155E+00 1.186920678E+00 1.187212119E+00
1.468000E+11 1.000E+15 310 1.500E-4 1.016988751E+00 1.017092646E+00 1.187289730E+00 1.187489956E+00
2.154000E+11 1.000E+15 310 1.500E-4 1.025316171E+00 1.025234975E+00 1.187748191E+00 1.187885988E+00
3.162000E+11 1.000E+15 310 1.500E-4 1.036932513E+00 1.036878427E+00 1.188348114E+00 1.188443255E+00
4.642000E+11 1.000E+15 310 1.500E-4 1.052007923E+00 1.051972758E+00 1.189147360E+00 1.189213397E+00
6.813000E+11 1.000E+15 310 1.500E-4 1.070533155E+00 1.070511318E+00 1.190205646E+00 1.190251845E+00
1.000000E+12 1.000E+15 310 1.500E-4 1.091691441E+00 1.091679010E+00 1.191574605E+00 1.191607295E+00
1.468000E+12 1.000E+15 310 1.500E-4 1.113721358E+00 1.113715421E+00 1.193282448E+00 1.193305959E+00
2.154000E+12 1.000E+15 310 1.500E-4 1.134347327E+00 1.134345620E+00 1.195319464E+00 1.195336723E+00
3.162000E+12 1.000E+15 310 1.500E-4 1.151741144E+00 1.151741910E+00 1.197637185E+00 1.197650180E+00
4.642000E+12 1.000E+15 310 1.500E-4 1.165301163E+00 1.165303137E+00 1.200170762E+00 1.200180834E+00
6.813000E+12 1.000E+15 310 1.500E-4 1.175561013E+00 1.175563411E+00 1.202873871E+00 1.202881898E+00
1.000000E+13 1.000E+15 310 1.500E-4 1.183485225E+00 1.183487651E+00 1.205736843E+00 1.205743424E+00
1.000000E+10 1.000E+15 320 1.500E-4 1.018240219E+00 1.020000028E+00 1.110644013E+00 1.111398640E+00
1.468000E+10 1.000E+15 320 1.500E-4 1.018745715E+00 1.019981215E+00 1.111045049E+00 1.111540220E+00
2.154000E+10 1.000E+15 320 1.500E-4 1.019094451E+00 1.019953869E+00 1.111419263E+00 1.111747344E+00
3.162000E+10 1.000E+15 320 1.500E-4 1.019320469E+00 1.019914301E+00 1.111830446E+00 1.112049937E+00
4.642000E+10 1.000E+15 320 1.500E-4 1.019449087E+00 1.019857435E+00 1.112342794E+00 1.112491013E+00
6.813000E+10 1.000E+15 320 1.500E-4 1.019496705E+00 1.019776522E+00 1.113030849E+00 1.113131870E+00
1.000000E+11 1.000E+15 320 1.500E-4 1.019471846E+00 1.019663094E+00 1.113989053E+00 1.114058620E+00
1.468000E+11 1.000E+15 320 1.500E-4 1.019377119E+00 1.019507588E+00 1.115341148E+00 1.115389643E+00
2.154000E+11 1.000E+15 320 1.500E-4 1.019212577E+00 1.019301481E+00 1.117247967E+00 1.117282315E+00
3.162000E+11 1.000E+15 320 1.500E-4 1.018981715E+00 1.019042292E+00 1.119910282E+00 1.119935145E+00
4.642000E+11 1.000E+15 320 1.500E-4 1.018701779E+00 1.018743138E+00 1.123558957E+00 1.123577496E+00
6.813000E+11 1.000E+15 320 1.500E-4 1.018419230E+00 1.018447640E+00 1.128420078E+00 1.128434463E+00
1.000000E+12 1.000E+15 320 1.500E-4 1.018227522E+00 1.018247297E+00 1.134641530E+00 1.134653238E+00
1.468000E+12 1.000E+15 320 1.500E-4 1.018277132E+00 1.018291237E+00 1.142179970E+00 1.142189992E+00
2.154000E+12 1.000E+15 320 1.500E-4 1.018762374E+00 1.018772829E+00 1.150686887E+00 1.150695839E+00
3.162000E+12 1.000E+15 320 1.500E-4 1.019877446E+00 1.019885597E+00 1.159491355E+00 1.159499570E+00
4.642000E+12 1.000E+15 320 1.500E-4 1.032278266E+00 1.032272418E+00 1.167771952E+00 1.167779538E+00
6.813000E+12 1.000E+15 320 1.500E-4 1.060219505E+00 1.060217848E+00 1.174892069E+00 1.174899006E+00
1.000000E+13 1.000E+15 320 1.500E-4 1.080823000E+00 1.080823407E+00 1.180649857E+00 1.180656108E+00
1.000000E+10 1.000E+15 330 1.500E-4 1.031039896E+00 1.034819746E+00 1.014105224E+00 1.016603365E+00
1.468000E+10 1.000E+15 330 1.500E-4 1.032090773E+00 1.034761568E+00 1.014808851E+00 1.016602759E+00
2.154000E+10 1.000E+15 330 1.500E-4 1.032811304E+00 1.034676667E+00 1.015332701E+00 1.016601897E+00
3.162000E+10 1.000E+15 330 1.500E-4 1.033261652E+00 1.034553101E+00 1.015712401E+00 1.016600691E+00
4.642000E+10 1.000E+15 330 1.500E-4 1.033485911E+00 1.034373973E+00 1.015982069E+00 1.016599048E+00
6.813000E+10 1.000E+15 330 1.500E-4 1.033508521E+00 1.034115797E+00 1.016170570E+00 1.016596909E+00
1.000000E+11 1.000E+15 330 1.500E-4 1.033333650E+00 1.033746829E+00 1.016300683E+00 1.016594344E+00
1.468000E+11 1.000E+15 330 1.500E-4 1.032946325E+00 1.033226009E+00 1.016389851E+00 1.016591791E+00
2.154000E+11 1.000E+15 330 1.500E-4 1.032315753E+00 1.032503990E+00 1.016451732E+00 1.016590564E+00
3.162000E+11 1.000E+15 330 1.500E-4 1.031403175E+00 1.031529012E+00 1.016498367E+00 1.016593927E+00
4.642000E+11 1.000E+15 330 1.500E-4 1.030178393E+00 1.030261850E+00 1.016543230E+00 1.016609197E+00
6.813000E+11 1.000E+15 330 1.500E-4 1.028649401E+00 1.028704284E+00 1.016605837E+00 1.016651615E+00
1.000000E+12 1.000E+15 330 1.500E-4 1.026904984E+00 1.026940830E+00 1.016718724E+00 1.016750769E+00
1.468000E+12 1.000E+15 330 1.500E-4 1.025156182E+00 1.025179590E+00 1.016937178E+00 1.016959918E+00
2.154000E+12 1.000E+15 330 1.500E-4 1.023740714E+00 1.023756227E+00 1.017349757E+00 1.017366230E+00
3.162000E+12 1.000E+15 330 1.500E-4 1.023049090E+00 1.023059775E+00 1.018084227E+00 1.018096519E+00
4.642000E+12 1.000E+15 330 1.500E-4 1.023381619E+00 1.023389455E+00 1.031720276E+00 1.031718642E+00
6.813000E+12 1.000E+15 330 1.500E-4 1.024836030E+00 1.024842205E+00 1.056616888E+00 1.056620420E+00
1.000000E+13 1.000E+15 330 1.500E-4 1.027331754E+00 1.027336932E+00 1.075901447E+00 1.075907792E+00
1.000000E+10 1.000E+15 340 1.500E-4 1.058657734E+00 1.068351690E+00 1.021863979E+00 1.025943775E+00
1.468000E+10 1.000E+15 340 1.500E-4 1.061303140E+00 1.068243992E+00 1.022996047E+00 1.025929066E+00
2.154000E+10 1.000E+15 340 1.500E-4 1.063190500E+00 1.068086573E+00 1.023831382E+00 1.025907553E+00
3.162000E+10 1.000E+15 340 1.500E-4 1.064442374E+00 1.067856927E+00 1.024423327E+00 1.025876150E+00
4.642000E+10 1.000E+15 340 1.500E-4 1.065162318E+00 1.067522868E+00 1.024822301E+00 1.025830422E+00
6.813000E+10 1.000E+15 340 1.500E-4 1.065418437E+00 1.067038943E+00 1.025068797E+00 1.025764086E+00
1.000000E+11 1.000E+15 340 1.500E-4 1.065236405E+00 1.066342161E+00 1.025190985E+00 1.025668381E+00
1.468000E+11 1.000E+15 340 1.500E-4 1.064597610E+00 1.065347717E+00 1.025204728E+00 1.025531412E+00
2.154000E+11 1.000E+15 340 1.500E-4 1.063440882E+00 1.063946472E+00 1.025114748E+00 1.025337701E+00
3.162000E+11 1.000E+15 340 1.500E-4 1.061669884E+00 1.062008030E+00 1.024916676E+00 1.025068491E+00
4.642000E+11 1.000E+15 340 1.500E-4 1.059172250E+00 1.059396178E+00 1.024600729E+00 1.024703898E+00
6.813000E+11 1.000E+15 340 1.500E-4 1.055859959E+00 1.056006358E+00 1.024158705E+00 1.024228700E+00
1.000000E+12 1.000E+15 340 1.500E-4 1.051739610E+00 1.051833797E+00 1.023597121E+00 1.023644573E+00
1.468000E+12 1.000E+15 340 1.500E-4 1.047009122E+00 1.047068619E+00 1.022957420E+00 1.022989630E+00
2.154000E+12 1.000E+15 340 1.500E-4 1.042144755E+00 1.042181740E+00 1.022341694E+00 1.022363685E+00
3.162000E+12 1.000E+15 340 1.500E-4 1.037898369E+00 1.037921296E+00 1.021931488E+00 1.021946719E+00
