Ytrue por Lambda Ypred RelError
3.121560e+00 1.300000e+01 3.372000e+03 3.123064e+00 4.816956e-04
1.459330e+00 7.500000e+01 8.840000e+02 1.454102e+00 3.582631e-03
2.728750e+00 2.800000e+01 4.196000e+03 2.739246e+00 3.846586e-03
1.523530e+00 7.100000e+01 4.771000e+03 1.525879e+00 1.541813e-03
2.076990e+00 5.200000e+01 2.537000e+03 2.062852e+00 6.806755e-03
2.529630e+00 3.600000e+01 3.577000e+03 2.521482e+00 3.221054e-03
1.339210e+00 8.000000e+01 9.230000e+02 1.327563e+00 8.696979e-03
3.317920e+00 4.000000e+00 5.367000e+03 3.322957e+00 1.518192e-03
1.396240e+00 7.600000e+01 4.243000e+03 1.403741e+00 5.372086e-03
1.745550e+00 6.300000e+01 3.814000e+03 1.740909e+00 2.658589e-03
1.753440e+00 6.200000e+01 5.092000e+03 1.767480e+00 8.006850e-03
3.050920e+00 1.600000e+01 2.711000e+03 3.057336e+00 2.102828e-03
3.282060e+00 6.000000e+00 4.561000e+03 3.279956e+00 6.411509e-04
3.324080e+00 5.000000e+00 3.147000e+03 3.311143e+00 3.891761e-03
1.614320e+00 6.800000e+01 1.561000e+03 1.616636e+00 1.434629e-03
1.631950e+00 6.700000e+01 3.229000e+03 1.632388e+00 2.681034e-04
3.059240e+00 1.500000e+01 3.922000e+03 3.071627e+00 4.049028e-03
2.480040e+00 3.800000e+01 2.140000e+03 2.478447e+00 6.423320e-04
1.342830e+00 7.900000e+01 2.453000e+03 1.337122e+00 4.250868e-03
1.779630e+00 6.200000e+01 1.725000e+03 1.781479e+00 1.038907e-03
2.898990e+00 2.300000e+01 1.709000e+03 2.907279e+00 2.859245e-03
2.761360e+00 2.700000e+01 5.503000e+03 2.763082e+00 6.234762e-04
2.685450e+00 3.000000e+01 2.760000e+03 2.693790e+00 3.105519e-03
3.353970e+00 3.000000e+00 5.580000e+03 3.344908e+00 2.701778e-03
2.295500e+00 4.400000e+01 1.983000e+03 2.306749e+00 4.900437e-03
2.759360e+00 2.700000e+01 3.270000e+03 2.770297e+00 3.963713e-03
3.177080e+00 1.500000e+01 1.095000e+03 3.184304e+00 2.273830e-03
3.343370e+00 4.000000e+00 2.599000e+03 3.341471e+00 5.678969e-04
2.128340e+00 5.000000e+01 3.346000e+03 2.117032e+00 5.313006e-03
3.064250e+00 1.500000e+01 3.606000e+03 3.073324e+00 2.961238e-03
1.452060e+00 7.400000e+01 4.572000e+03 1.451304e+00 5.209675e-04
3.096830e+00 1.500000e+01 2.091000e+03 3.095109e+00 5.558117e-04
2.203560e+00 4.700000e+01 5.346000e+03 2.200794e+00 1.255163e-03
2.342550e+00 4.200000e+01 3.859000e+03 2.348882e+00 2.702891e-03
2.083720e+00 5.200000e+01 1.624000e+03 2.078179e+00 2.659414e-03
2.242670e+00 4.600000e+01 3.384000e+03 2.234157e+00 3.796051e-03
1.546100e+00 7.000000e+01 4.413000e+03 1.551753e+00 3.656172e-03
3.116680e+00 1.400000e+01 2.446000e+03 3.110569e+00 1.960861e-03
1.371290e+00 7.700000e+01 5.367000e+03 1.380193e+00 6.492713e-03
2.920550e+00 2.100000e+01 5.181000e+03 2.919200e+00 4.621206e-04
1.533640e+00 7.200000e+01 9.390000e+02 1.530735e+00 1.894235e-03
2.023660e+00 5.300000e+01 2.974000e+03 2.030650e+00 3.454368e-03
1.572950e+00 6.900000e+01 5.491000e+03 1.577174e+00 2.685266e-03
2.026110e+00 5.400000e+01 1.754000e+03 2.014938e+00 5.514177e-03
2.430100e+00 4.100000e+01 1.291000e+03 2.426973e+00 1.286675e-03
3.124190e+00 1.300000e+01 5.206000e+03 3.115591e+00 2.752471e-03
2.855650e+00 2.500000e+01 1.496000e+03 2.867364e+00 4.101980e-03
2.700400e+00 2.900000e+01 3.772000e+03 2.713941e+00 5.014416e-03
2.770740e+00 2.700000e+01 3.962000e+03 2.766737e+00 1.444584e-03
2.263720e+00 4.500000e+01 4.454000e+03 2.260349e+00 1.488940e-03
1.832890e+00 6.000000e+01 3.861000e+03 1.825349e+00 4.114459e-03
