X GeG200 GeG300 GeG400 OrG200 OrG300 OrG400 OrG500 OrG600 OrG700 OrG750 OsG200 OsG300 OsG400 OsG500 OsG600 OsG700
5.65000E+2 3.03437E+16 5.27874E+16 7.60801E+16 1.20344E+16 2.72978E+16 4.46260E+16 6.31738E+16 8.24972E+16 1.02943E+17 1.13147E+17 2.16343E+16 4.00033E+16 5.86177E+16 8.02065E+16 1.02669E+17 1.26792E+17
5.66000E+2 3.06929E+16 5.33598E+16 7.68815E+16 1.20356E+16 2.74503E+16 4.49648E+16 6.37193E+16 8.32621E+16 1.03765E+17 1.13997E+17 2.19853E+16 4.05251E+16 5.93102E+16 8.10736E+16 1.03711E+17 1.28173E+17
5.67000E+2 3.10127E+16 5.37856E+16 7.74070E+16 1.20516E+16 2.76321E+16 4.53490E+16 6.43270E+16 8.41066E+16 1.04729E+17 1.15021E+17 2.22388E+16 4.09177E+16 5.98423E+16 8.17139E+16 1.04456E+17 1.29150E+17
5.68000E+2 3.13557E+16 5.41021E+16 7.76738E+16 1.21454E+16 2.78783E+16 4.57716E+16 6.49399E+16 8.49189E+16 1.05708E+17 1.16083E+17 2.24070E+16 4.12162E+16 6.02727E+16 8.22183E+16 1.05031E+17 1.29833E+17
5.69000E+2 3.16266E+16 5.44213E+16 7.80312E+16 1.22804E+16 2.81587E+16 4.62144E+16 6.55552E+16 8.57132E+16 1.06686E+17 1.17153E+17 2.25908E+16 4.15324E+16 6.07225E+16 8.27440E+16 1.05628E+17 1.30569E+17
5.70000E+2 3.17648E+16 5.48435E+16 7.87626E+16 1.23462E+16 2.84051E+16 4.66754E+16 6.62506E+16 8.66555E+16 1.07797E+17 1.18348E+17 2.28125E+16 4.18835E+16 6.12035E+16 8.33338E+16 1.06325E+17 1.31484E+17
5.71000E+2 3.19681E+16 5.53532E+16 7.96026E+16 1.24023E+16 2.86557E+16 4.71590E+16 6.69893E+16 8.76634E+16 1.08954E+17 1.19580E+17 2.30619E+16 4.22570E+16 6.17012E+16 8.39847E+16 1.07132E+17 1.32577E+17
5.72000E+2 3.23165E+16 5.59088E+16 8.03690E+16 1.25723E+16 2.89841E+16 4.76615E+16 6.76755E+16 8.85393E+16 1.09969E+17 1.20664E+17 2.33330E+16 4.26708E+16 6.22580E+16 8.46959E+16 1.08000E+17 1.33758E+17
5.73000E+2 3.27005E+16 5.64671E+16 8.10997E+16 1.27851E+16 2.93302E+16 4.81456E+16 6.83008E+16 8.93081E+16 1.10874E+17 1.21637E+17 2.36241E+16 4.31328E+16 6.28917E+16 8.54719E+16 1.08916E+17 1.34982E+17
5.74000E+2 3.30580E+16 5.70174E+16 8.18443E+16 1.29697E+16 2.96431E+16 4.85938E+16 6.88889E+16 9.00389E+16 1.11734E+17 1.22562E+17 2.39352E+16 4.36264E+16 6.35686E+16 8.63150E+16 1.09925E+17 1.36271E+17
5.75000E+2 3.33785E+16 5.75663E+16 8.26298E+16 1.32187E+16 3.00066E+16 4.90678E+16 6.94716E+16 9.07292E+16 1.12521E+17 1.23398E+17 2.42430E+16 4.41186E+16 6.42462E+16 8.71799E+16 1.10980E+17 1.37548E+17
5.76000E+2 3.37203E+16 5.81134E+16 8.33862E+16 1.35439E+16 3.04375E+16 4.95889E+16 7.00747E+16 9.14093E+16 1.13291E+17 1.24213E+17 2.45144E+16 4.45770E+16 6.48932E+16 8.80117E+16 1.11999E+17 1.38685E+17
5.77000E+2 3.41215E+16 5.86514E+16 8.40533E+16 1.38106E+16 3.08308E+16 5.01052E+16 7.07127E+16 9.21682E+16 1.14232E+17 1.25245E+17 2.47489E+16 4.50313E+16 6.55707E+16 8.88873E+16 1.13076E+17 1.39684E+17
5.78000E+2 3.45309E+16 5.91630E+16 8.46553E+16 1.39492E+16 3.11294E+16 5.05839E+16 7.13834E+16 9.30385E+16 1.15354E+17 1.26491E+17 2.49627E+16 4.55039E+16 6.63071E+16 8.98367E+16 1.14242E+17 1.40595E+17
5.79000E+2 3.49153E+16 5.96513E+16 8.52371E+16 1.39625E+16 3.13292E+16 5.10120E+16 7.20640E+16 9.39867E+16 1.16498E+17 1.27734E+17 2.51831E+16 4.59414E+16 6.69653E+16 9.06581E+16 1.15227E+17 1.41444E+17
5.80000E+2 3.52842E+16 6.01483E+16 8.58556E+16 1.39061E+16 3.14765E+16 5.14173E+16 7.27584E+16 9.49900E+16 1.17704E+17 1.29041E+17 2.54113E+16 4.63102E+16 6.74754E+16 9.12727E+16 1.15943E+17 1.42238E+17
5.81000E+2 3.56434E+16 6.06666E+16 8.65306E+16 1.38576E+16 3.16404E+16 5.18490E+16 7.34898E+16 9.60413E+16 1.19085E+17 1.30586E+17 2.56147E+16 4.66277E+16 6.79074E+16 9.18332E+16 1.16635E+17 1.42970E+17
5.82000E+2 3.59880E+16 6.11902E+16 8.72341E+16 1.38280E+16 3.18343E+16 5.23220E+16 7.42739E+16 9.71567E+16 1.20464E+17 1.32097E+17 2.58050E+16 4.69437E+16 6.83501E+16 9.24245E+16 1.17379E+17 1.43711E+17
5.83000E+2 3.63183E+16 6.17007E+16 8.79265E+16 1.38228E+16 3.20645E+16 5.28431E+16 7.51178E+16 9.83436E+16 1.21644E+17 1.33274E+17 2.60306E+16 4.73277E+16 6.88939E+16 9.30703E+16 1.18123E+17 1.44609E+17
5.84000E+2 3.66447E+16 6.21964E+16 8.85922E+16 1.39208E+16 3.23884E+16 5.34332E+16 7.59976E+16 9.95281E+16 1.22773E+17 1.34375E+17 2.62850E+16 4.77621E+16 6.95101E+16 9.37733E+16 1.18904E+17 1.45664E+17
5.85000E+2 3.70085E+16 6.27513E+16 8.93393E+16 1.41681E+16 3.28342E+16 5.40932E+16 7.68814E+16 1.00642E+17 1.24025E+17 1.35697E+17 2.65406E+16 4.81972E+16 7.01263E+16 9.45305E+16 1.19801E+17 1.46806E+17
5.86000E+2 3.74386E+16 6.34144E+16 9.02374E+16 1.44642E+16 3.33116E+16 5.47576E+16 7.77369E+16 1.01691E+17 1.25384E+17 1.37210E+17 2.68096E+16 4.86498E+16 7.07642E+16 9.53597E+16 1.20825E+17 1.47958E+17
5.87000E+2 3.79055E+16 6.41048E+16 9.11504E+16 1.47245E+16 3.37502E+16 5.53837E+16 7.85565E+16 1.02708E+17 1.26789E+17 1.38810E+17 2.71090E+16 4.91478E+16 7.14623E+16 9.62710E+16 1.21955E+17 1.49097E+17
5.88000E+2 3.83837E+16 6.47847E+16 9.20274E+16 1.49584E+16 3.41700E+16 5.60038E+16 7.93858E+16 1.03752E+17 1.28153E+17 1.40333E+17 2.74321E+16 4.96845E+16 7.22143E+16 9.72327E+16 1.23129E+17 1.50336E+17
5.89000E+2 3.88766E+16 6.55441E+16 9.30557E+16 1.51860E+16 3.45957E+16 5.66456E+16 8.02545E+16 1.04855E+17 1.29438E+17 1.41709E+17 2.77687E+16 5.02479E+16 7.30065E+16 9.82115E+16 1.24293E+17 1.51750E+17
5.90000E+2 3.93710E+16 6.63955E+16 9.42770E+16 1.54144E+16 3.50297E+16 5.73048E+16 8.11508E+16 1.05996E+17 1.30706E+17 1.43041E+17 2.81104E+16 5.08272E+16 7.38256E+16 9.91891E+16 1.25423E+17 1.53255E+17
5.91000E+2 3.98246E+16 6.72160E+16 9.54808E+16 1.56461E+16 3.54649E+16 5.79624E+16 8.20422E+16 1.07128E+17 1.32007E+17 1.44426E+17 2.84413E+16 5.13977E+16 7.46380E+16 1.00148E+17 1.26521E+17 1.54756E+17
5.92000E+2 4.02502E+16 6.79589E+16 9.65531E+16 1.58748E+16 3.58811E+16 5.85814E+16 8.28733E+16 1.08178E+17 1.33356E+17 1.45924E+17 2.87339E+16 5.19120E+16 7.53765E+16 1.01066E+17 1.27618E+17 1.56183E+17
5.93000E+2 4.07233E+16 6.86743E+16 9.75114E+16 1.61041E+16 3.62839E+16 5.91698E+16 8.36549E+16 1.09157E+17 1.34715E+17 1.47473E+17 2.90016E+16 5.23845E+16 7.60560E+16 1.01959E+17 1.28730E+17 1.57517E+17
5.94000E+2 4.12496E+16 6.93842E+16 9.83956E+16 1.63547E+16 3.67213E+16 5.98064E+16 8.44985E+16 1.10213E+17 1.35981E+17 1.48844E+17 2.93111E+16 5.29117E+16 7.68031E+16 1.02892E+17 1.29849E+17 1.58807E+17
5.95000E+2 4.17663E+16 7.00789E+16 9.92589E+16 1.66499E+16 3.72170E+16 6.05129E+16 8.54225E+16 1.11358E+17 1.37142E+17 1.50013E+17 2.96747E+16 5.35159E+16 7.76496E+16 1.03887E+17 1.30984E+17 1.60106E+17
5.96000E+2 4.22438E+16 7.07756E+16 1.00172E+17 1.70145E+16 3.77567E+16 6.12233E+16 8.63019E+16 1.12406E+17 1.38333E+17 1.51275E+17 3.00441E+16 5.41341E+16 7.85188E+16 1.04916E+17 1.32166E+17 1.61454E+17
5.97000E+2 4.26839E+16 7.15130E+16 1.01216E+17 1.74361E+16 3.83195E+16 6.19082E+16 8.70987E+16 1.13309E+17 1.39595E+17 1.52717E+17 3.03953E+16 5.47256E+16 7.93528E+16 1.05944E+17 1.33386E+17 1.62877E+17
5.98000E+2 4.31155E+16 7.22881E+16 1.02350E+17 1.78397E+16 3.88743E+16 6.25994E+16 8.79190E+16 1.14253E+17 1.40823E+17 1.54086E+17 3.07320E+16 5.52760E+16 8.01183E+16 1.06933E+17 1.34602E+17 1.64381E+17
5.99000E+2 4.35823E+16 7.30632E+16 1.03442E+17 1.81873E+16 3.93987E+16 6.32989E+16 8.87934E+16 1.15303E+17 1.41961E+17 1.55268E+17 3.10644E+16 5.58006E+16 8.08359E+16 1.07887E+17 1.35801E+17 1.65895E+17
6.00000E+2 4.40747E+16 7.37983E+16 1.04419E+17 1.85065E+16 3.98853E+16 6.39524E+16 8.96142E+16 1.16291E+17 1.43061E+17 1.56425E+17 3.14090E+16 5.63405E+16 8.15719E+16 1.08853E+17 1.37002E+17 1.67294E+17
6.01000E+2 4.45482E+16 7.44591E+16 1.05262E+17 1.88004E+16 4.03274E+16 6.45408E+16 9.03487E+16 1.17172E+17 1.44187E+17 1.57673E+17 3.17664E+16 5.69050E+16 8.23444E+16 1.09841E+17 1.38208E+17 1.68592E+17
6.02000E+2 4.50014E+16 7.50819E+16 1.06047E+17 1.90119E+16 4.07096E+16 6.51073E+16 9.11078E+16 1.18129E+17 1.45369E+17 1.58967E+17 3.21195E+16 5.74668E+16 8.31160E+16 1.10813E+17 1.39382E+17 1.69895E+17
6.03000E+2 4.54720E+16 7.57638E+16 1.06938E+17 1.91415E+16 4.10512E+16 6.56942E+16 9.19595E+16 1.19258E+17 1.46615E+17 1.60272E+17 3.24635E+16 5.80235E+16 8.38867E+16 1.11778E+17 1.40542E+17 1.71208E+17
6.04000E+2 4.59623E+16 7.65044E+16 1.07929E+17 1.93309E+16 4.14417E+16 6.63093E+16 9.28131E+16 1.20359E+17 1.47861E+17 1.61591E+17 3.28028E+16 5.85906E+16 8.46835E+16 1.12773E+17 1.41734E+17 1.72437E+17
6.05000E+2 4.64470E+16 7.72276E+16 1.08891E+17 1.96743E+16 4.19361E+16 6.69473E+16 9.35915E+16 1.21275E+17 1.49057E+17 1.62926E+17 3.31416E+16 5.91620E+16 8.54895E+16 1.13776E+17 1.42934E+17 1.73621E+17
6.06000E+2 4.69250E+16 7.79060E+16 1.09765E+17 2.00520E+16 4.24472E+16 6.75762E+16 9.43302E+16 1.22119E+17 1.50242E+17 1.64281E+17 3.34844E+16 5.97119E+16 8.62477E+16 1.14711E+17 1.44043E+17 1.74930E+17
6.07000E+2 4.74188E+16 7.85560E+16 1.10560E+17 2.03363E+16 4.28861E+16 6.81705E+16 9.50811E+16 1.23027E+17 1.51463E+17 1.65657E+17 3.38258E+16 6.02285E+16 8.69397E+16 1.15560E+17 1.45049E+17 1.76339E+17
6.08000E+2 4.79109E+16 7.91882E+16 1.11320E+17 2.05425E+16 4.32714E+16 6.87513E+16 9.58671E+16 1.24025E+17 1.52706E+17 1.67023E+17 3.41507E+16 6.07162E+16 8.75902E+16 1.16380E+17 1.46039E+17 1.77595E+17
6.09000E+2 4.83374E+16 7.98003E+16 1.12115E+17 2.07288E+16 4.36524E+16 6.93492E+16 9.66954E+16 1.25092E+17 1.53945E+17 1.68349E+17 3.44571E+16 6.11917E+16 8.82352E+16 1.17218E+17 1.47074E+17 1.78683E+17
6.10000E+2 4.86902E+16 8.04104E+16 1.12992E+17 2.09737E+16 4.40843E+16 6.99812E+16 9.75357E+16 1.26146E+17 1.55156E+17 1.69638E+17 3.47639E+16 6.16885E+16 8.89233E+16 1.18110E+17 1.48174E+17 1.79930E+17
6.11000E+2 4.90475E+16 8.10729E+16 1.13974E+17 2.13565E+16 4.46195E+16 7.06573E+16 9.83467E+16 1.27088E+17 1.56319E+17 1.70911E+17 3.50893E+16 6.22259E+16 8.96742E+16 1.19069E+17 1.49342E+17 1.81460E+17
6.12000E+2 4.94544E+16 8.17994E+16 1.15034E+17 2.18546E+16 4.52371E+16 7.13606E+16 9.91174E+16 1.27915E+17 1.57374E+17 1.72080E+17 3.54451E+16 6.27950E+16 9.04577E+16 1.20059E+17 1.50541E+17 1.82976E+17
6.13000E+2 4.98750E+16 8.25043E+16 1.16032E+17 2.23761E+16 4.58646E+16 7.20542E+16 9.98556E+16 1.28684E+17 1.58238E+17 1.72991E+17 3.58313E+16 6.33817E+16 9.12452E+16 1.21049E+17 1.51735E+17 1.84288E+17
6.14000E+2 5.02799E+16 8.31308E+16 1.16882E+17 2.28491E+16 4.64452E+16 7.27091E+16 1.00567E+17 1.29440E+17 1.58977E+17 1.73722E+17 3.62203E+16 6.39702E+16 9.20333E+16 1.22023E+17 1.52893E+17 1.85587E+17
6.15000E+2 5.06946E+16 8.37384E+16 1.17681E+17 2.32286E+16 4.69445E+16 7.33092E+16 1.01258E+17 1.30215E+17 1.59845E+17 1.74637E+17 3.65893E+16 6.45507E+16 9.28262E+16 1.22982E+17 1.54013E+17 1.87057E+17
6.16000E+2 5.11440E+16 8.43901E+16 1.18532E+17 2.35308E+16 4.73789E+16 7.38691E+16 1.01940E+17 1.31019E+17 1.60951E+17 1.75893E+17 3.69436E+16 6.51231E+16 9.36180E+16 1.23950E+17 1.55154E+17 1.88585E+17
6.17000E+2 5.16029E+16 8.50668E+16 1.19425E+17 2.38952E+16 4.78680E+16 7.44670E+16 1.02638E+17 1.31812E+17 1.62086E+17 1.77199E+17 3.72938E+16 6.56898E+16 9.44027E+16 1.24950E+17 1.56372E+17 1.90009E+17
6.18000E+2 5.20352E+16 8.57246E+16 1.20310E+17 2.44331E+16 4.85075E+16 7.51653E+16 1.03372E+17 1.32567E+17 1.63058E+17 1.78279E+17 3.76434E+16 6.62440E+16 9.51625E+16 1.25939E+17 1.57596E+17 1.91296E+17
6.19000E+2 5.24388E+16 8.63449E+16 1.21149E+17 2.50684E+16 4.92338E+16 7.59253E+16 1.04134E+17 1.33312E+17 1.63900E+17 1.79170E+17 3.79923E+16 6.67768E+16 9.58794E+16 1.26859E+17 1.58721E+17 1.92479E+17
6.20000E+2 5.28291E+16 8.69222E+16 1.21912E+17 2.56829E+16 4.99466E+16 7.66834E+16 1.04909E+17 1.34084E+17 1.64701E+17 1.79985E+17 3.83233E+16 6.72720E+16 9.65388E+16 1.27677E+17 1.59697E+17 1.93582E+17
6.21000E+2 5.32068E+16 8.74614E+16 1.22609E+17 2.62256E+16 5.05964E+16 7.73982E+16 1.05665E+17 1.34868E+17 1.65464E+17 1.80737E+17 3.86085E+16 6.77075E+16 9.71249E+16 1.28382E+17 1.60518E+17 1.94635E+17
6.22000E+2 5.35557E+16 8.79744E+16 1.23285E+17 2.66911E+16 5.11671E+16 7.80411E+16 1.06363E+17 1.35609E+17 1.66142E+17 1.81386E+17 3.88547E+16 6.80957E+16 9.76557E+16 1.29011E+17 1.61242E+17 1.95696E+17
6.23000E+2 5.38780E+16 8.84797E+16 1.23976E+17 2.70944E+16 5.16687E+16 7.86140E+16 1.06992E+17 1.36286E+17 1.66764E+17 1.81981E+17 3.91135E+16 6.84916E+16 9.81889E+16 1.29662E+17 1.62008E+17 1.96872E+17
6.24000E+2 5.42072E+16 8.89997E+16 1.24690E+17 2.74788E+16 5.21440E+16 7.91539E+16 1.07583E+17 1.36918E+17 1.67455E+17 1.82701E+17 3.94124E+16 6.89292E+16 9.87648E+16 1.30389E+17 1.62888E+17 1.98168E+17
6.25000E+2 5.45686E+16 8.95437E+16 1.25417E+17 2.78831E+16 5.26332E+16 7.96978E+16 1.08165E+17 1.37528E+17 1.68290E+17 1.83649E+17 3.97184E+16 6.93905E+16 9.93816E+16 1.31147E+17 1.63784E+17 1.99343E+17
6.26000E+2 5.49389E+16 9.00690E+16 1.26094E+17 2.83222E+16 5.31550E+16 8.02674E+16 1.08763E+17 1.38143E+17 1.69175E+17 1.84667E+17 3.99997E+16 6.98560E+16 1.00033E+17 1.31885E+17 1.64600E+17 2.00207E+17
6.27000E+2 5.52832E+16 9.05213E+16 1.26646E+17 2.88043E+16 5.37218E+16 8.08791E+16 1.09398E+17 1.38788E+17 1.69992E+17 1.85570E+17 4.02770E+16 7.03236E+16 1.00692E+17 1.32619E+17 1.65397E+17 2.00978E+17
6.28000E+2 5.55984E+16 9.09368E+16 1.27155E+17 2.93104E+16 5.43177E+16 8.15230E+16 1.10067E+17 1.39468E+17 1.70786E+17 1.86421E+17 4.05862E+16 7.07997E+16 1.01336E+17 1.33384E+17 1.66278E+17 2.01989E+17
6.29000E+2 5.58975E+16 9.13933E+16 1.27770E+17 2.98109E+16 5.49140E+16 8.21756E+16 1.10755E+17 1.40177E+17 1.71692E+17 1.87425E+17 4.09132E+16 7.12750E+16 1.01959E+17 1.34168E+17 1.67225E+17 2.03220E+17
6.30000E+2 5.61935E+16 9.19009E+16 1.28497E+17 3.02534E+16 5.54644E+16 8.28044E+16 1.11446E+17 1.40920E+17 1.72721E+17 1.88597E+17 4.12064E+16 7.17251E+16 1.02566E+17 1.34923E+17 1.68127E+17 2.04381E+17
6.31000E+2 5.65018E+16 9.23766E+16 1.29142E+17 3.05615E+16 5.59056E+16 8.33716E+16 1.12136E+17 1.41731E+17 1.73723E+17 1.89694E+17 4.14462E+16 7.21376E+16 1.03153E+17 1.35624E+17 1.68938E+17 2.05322E+17
6.32000E+2 5.68260E+16 9.27599E+16 1.29572E+17 3.06838E+16 5.61945E+16 8.38508E+16 1.12819E+17 1.42627E+17 1.74571E+17 1.90519E+17 4.16645E+16 7.25076E+16 1.03676E+17 1.36274E+17 1.69714E+17 2.06124E+17
6.33000E+2 5.71391E+16 9.31078E+16 1.29940E+17 3.07145E+16 5.64095E+16 8.42892E+16 1.13504E+17 1.43572E+17 1.75396E+17 1.91284E+17 4.18962E+16 7.28430E+16 1.04115E+17 1.36892E+17 1.70519E+17 2.06891E+17
6.34000E+2 5.74112E+16 9.35021E+16 1.30455E+17 3.07875E+16 5.66635E+16 8.47573E+16 1.14205E+17 1.44519E+17 1.76393E+17 1.92308E+17 4.21635E+16 7.32072E+16 1.04575E+17 1.37555E+17 1.71397E+17 2.07749E+17
6.35000E+2 5.76598E+16 9.39533E+16 1.31118E+17 3.09498E+16 5.69997E+16 8.52879E+16 1.14942E+17 1.45471E+17 1.77591E+17 1.93628E+17 4.24829E+16 7.36766E+16 1.05194E+17 1.38356E+17 1.72384E+17 2.08813E+17
6.36000E+2 5.79326E+16 9.44294E+16 1.31805E+17 3.11605E+16 5.73907E+16 8.58749E+16 1.15735E+17 1.46475E+17 1.78835E+17 1.94992E+17 4.28401E+16 7.42405E+16 1.05965E+17 1.39284E+17 1.73462E+17 2.10051E+17
6.37000E+2 5.82559E+16 9.49067E+16 1.32436E+17 3.13858E+16 5.78122E+16 8.65106E+16 1.16596E+17 1.47568E+17 1.80011E+17 1.96209E+17 4.31942E+16 7.48141E+16 1.06760E+17 1.40236E+17 1.74567E+17 2.11301E+17
6.38000E+2 5.86124E+16 9.53847E+16 1.33029E+17 3.16365E+16 5.82659E+16 8.71834E+16 1.17497E+17 1.48705E+17 1.81180E+17 1.97395E+17 4.35223E+16 7.53411E+16 1.07487E+17 1.41143E+17 1.75655E+17 2.12481E+17
6.39000E+2 5.89825E+16 9.58671E+16 1.33615E+17 3.19332E+16 5.87591E+16 8.78823E+16 1.18408E+17 1.49831E+17 1.82444E+17 1.98728E+17 4.38517E+16 7.58471E+16 1.08170E+17 1.42029E+17 1.76747E+17 2.13702E+17
6.40000E+2 5.93576E+16 9.63775E+16 1.34255E+17 3.22566E+16 5.92729E+16 8.85908E+16 1.19315E+17 1.50938E+17 1.83835E+17 2.00262E+17 4.42140E+16 7.63701E+16 1.08853E+17 1.42931E+17 1.77874E+17 2.15092E+17
6.41000E+2 5.97376E+16 9.69499E+16 1.35020E+17 3.25523E+16 5.97670E+16 8.92930E+16 1.20231E+17 1.52073E+17 1.85339E+17 2.01949E+17 4.46089E+16 7.69346E+16 1.09586E+17 1.43887E+17 1.79058E+17 2.16642E+17
6.42000E+2 6.01260E+16 9.75916E+16 1.35922E+17 3.27859E+16 6.02155E+16 8.99773E+16 1.21164E+17 1.53263E+17 1.86921E+17 2.03726E+17 4.50142E+16 7.75519E+16 1.10416E+17 1.44924E+17 1.80303E+17 2.18244E+17
6.43000E+2 6.05392E+16 9.82799E+16 1.36893E+17 3.30319E+16 6.06824E+16 9.06863E+16 1.22128E+17 1.54490E+17 1.88524E+17 2.05518E+17 4.54217E+16 7.82231E+16 1.11352E+17 1.46051E+17 1.81615E+17 2.19832E+17
6.44000E+2 6.09910E+16 9.89897E+16 1.37864E+17 3.33827E+16 6.12461E+16 9.14690E+16 1.23134E+17 1.55722E+17 1.90093E+17 2.07254E+17 4.58481E+16 7.89281E+16 1.12338E+17 1.47238E+17 1.82996E+17 2.21421E+17
6.45000E+2 6.14714E+16 9.97099E+16 1.38824E+17 3.38356E+16 6.19038E+16 9.23232E+16 1.24181E+17 1.56960E+17 1.91617E+17 2.08920E+17 4.63103E+16 7.96451E+16 1.13311E+17 1.48450E+17 1.84448E+17 2.23032E+17
6.46000E+2 6.19613E+16 1.00430E+17 1.39774E+17 3.42744E+16 6.25549E+16 9.31818E+16 1.25245E+17 1.58229E+17 1.93126E+17 2.10550E+17 4.67980E+16 8.03647E+16 1.14262E+17 1.49688E+17 1.85978E+17 2.24672E+17
6.47000E+2 6.24519E+16 1.01151E+17 1.40722E+17 3.45986E+16 6.31124E+16 9.39870E+16 1.26307E+17 1.59553E+17 1.94657E+17 2.12184E+17 4.72880E+16 8.10839E+16 1.15210E+17 1.50960E+17 1.87585E+17 2.26342E+17
6.48000E+2 6.29515E+16 1.01886E+17 1.41692E+17 3.48839E+16 6.36454E+16 9.47901E+16 1.27394E+17 1.60933E+17 1.96192E+17 2.13798E+17 4.77664E+16 8.18034E+16 1.16170E+17 1.52260E+17 1.89238E+17 2.28058E+17
6.49000E+2 6.34686E+16 1.02651E+17 1.42704E+17 3.52709E+16 6.42805E+16 9.56831E+16 1.28552E+17 1.62359E+17 1.97701E+17 2.15348E+17 4.82399E+16 8.25312E+16 1.17153E+17 1.53548E+17 1.90839E+17 2.29860E+17
6.50000E+2 6.40039E+16 1.03443E+17 1.43750E+17 3.58278E+16 6.50765E+16 9.67050E+16 1.29793E+17 1.63817E+17 1.99183E+17 2.16843E+17 4.87168E+16 8.32737E+16 1.18162E+17 1.54779E+17 1.92288E+17 2.31784E+17
6.51000E+2 6.45567E+16 1.04251E+17 1.44810E+17 3.64635E+16 6.59434E+16 9.77785E+16 1.31061E+17 1.65270E+17 2.00704E+17 2.18398E+17 4.91942E+16 8.40308E+16 1.19200E+17 1.55973E+17 1.93624E+17 2.33757E+17
6.52000E+2 6.51189E+16 1.05066E+17 1.45877E+17 3.70688E+16 6.67738E+16 9.88115E+16 1.32285E+17 1.66678E+17 2.02324E+17 2.20124E+17 4.96596E+16 8.47888E+16 1.20253E+17 1.57171E+17 1.94954E+17 2.35621E+17
6.53000E+2 6.56830E+16 1.05908E+17 1.46995E+17 3.76184E+16 6.75513E+16 9.98021E+16 1.33481E+17 1.68077E+17 2.04078E+17 2.22055E+17 5.01120E+16 8.55459E+16 1.21317E+17 1.58421E+17 1.96379E+17 2.37296E+17
6.54000E+2 6.62426E+16 1.06795E+17 1.48216E+17 3.81649E+16 6.83440E+16 1.00831E+17 1.34741E+17 1.69565E+17 2.05967E+17 2.24144E+17 5.05778E+16 8.63209E+16 1.22404E+17 1.59751E+17 1.97948E+17 2.38903E+17
6.55000E+2 6.68052E+16 1.07718E+17 1.49508E+17 3.87472E+16 6.92015E+16 1.01956E+17 1.36130E+17 1.71216E+17 2.07973E+17 2.26327E+17 5.10853E+16 8.71310E+16 1.23518E+17 1.61177E+17 1.99691E+17 2.40590E+17
6.56000E+2 6.73935E+16 1.08652E+17 1.50793E+17 3.93311E+16 7.00845E+16 1.03135E+17 1.37607E+17 1.72989E+17 2.10034E+17 2.28533E+17 5.16287E+16 8.79668E+16 1.24647E+17 1.62659E+17 2.01535E+17 2.42402E+17
6.57000E+2 6.80257E+16 1.09579E+17 1.52013E+17 3.98526E+16 7.09196E+16 1.04292E+17 1.39092E+17 1.74808E+17 2.12066E+17 2.30671E+17 5.21647E+16 8.87855E+16 1.25749E+17 1.64094E+17 2.03310E+17 2.44278E+17
6.58000E+2 6.86859E+16 1.10509E+17 1.53206E+17 4.02997E+16 7.16826E+16 1.05390E+17 1.40535E+17 1.76604E+17 2.14027E+17 2.32715E+17 5.26553E+16 8.95508E+16 1.26790E+17 1.65392E+17 2.04864E+17 2.46151E+17
6.59000E+2 6.93491E+16 1.11453E+17 1.54425E+17 4.08148E+16 7.24976E+16 1.06511E+17 1.41967E+17 1.78350E+17 2.15999E+17 2.34801E+17 5.31214E+16 9.02844E+16 1.27792E+17 1.66600E+17 2.06273E+17 2.47995E+17
6.60000E+2 7.00056E+16 1.12428E+17 1.55716E+17 4.15596E+16 7.35081E+16 1.07757E+17 1.43433E+17 1.80027E+17 2.18085E+17 2.37091E+17 5.36081E+16 9.10322E+16 1.28801E+17 1.67820E+17 2.07698E+17 2.49800E+17
6.61000E+2 7.06794E+16 1.13453E+17 1.57095E+17 4.25843E+16 7.47608E+16 1.09164E+17 1.44955E+17 1.81638E+17 2.20286E+17 2.39585E+17 5.41460E+16 9.18324E+16 1.29864E+17 1.69135E+17 2.09263E+17 2.51594E+17
6.62000E+2 7.13893E+16 1.14537E+17 1.58556E+17 4.37707E+16 7.61474E+16 1.10651E+17 1.46487E+17 1.83182E+17 2.22419E+17 2.42012E+17 5.47085E+16 9.26737E+16 1.30984E+17 1.70515E+17 2.10901E+17 2.53412E+17
6.63000E+2 7.21398E+16 1.15686E+17 1.60106E+17 4.49934E+16 7.75547E+16 1.12135E+17 1.47989E+17 1.84663E+17 2.24306E+17 2.44101E+17 5.52634E+16 9.35430E+16 1.32169E+17 1.71928E+17 2.12534E+17 2.55306E+17
6.64000E+2 7.29197E+16 1.16897E+17 1.61752E+17 4.61684E+16 7.89092E+16 1.13565E+17 1.49438E+17 1.86097E+17 2.25942E+17 2.45838E+17 5.57991E+16 9.44230E+16 1.33395E+17 1.73348E+17 2.14133E+17 2.57262E+17
6.65000E+2 7.37204E+16 1.18163E+17 1.63491E+17 4.72476E+16 8.01721E+16 1.14921E+17 1.50838E+17 1.87509E+17 2.27464E+17 2.47416E+17 5.63299E+16 9.52941E+16 1.34609E+17 1.74767E+17 2.15744E+17 2.59191E+17
6.66000E+2 7.45469E+16 1.19457E+17 1.65258E+17 4.81852E+16 8.13079E+16 1.16186E+17 1.52193E+17 1.88931E+17 2.29010E+17 2.49025E+17 5.68700E+16 9.61376E+16 1.35757E+17 1.76175E+17 2.17409E+17 2.61002E+17
