N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
6.813000E+10 1.000E+16 3.800E-4 7.1895466E-05 -6.3922585E-03 -5.0660257E-03 -1.6424510E-03 5.9117817E-04 -5.8819233E-03 -4.9923730E-03 -1.6304684E-03 -2.9109461E-02 -2.7130426E-02 -1.9358906E-02 -2.4359049E-02
6.813000E+10 1.778E+16 1.800E-4 1.0052829E-04 -6.2789192E-03 -4.9930651E-03 -1.6173646E-03 5.9261132E-04 -5.8360725E-03 -4.9597265E-03 -1.6156876E-03 -1.8500644E-02 -1.6341083E-02 -7.2855040E-03 -1.7920893E-03
6.813000E+10 1.778E+16 3.800E-4 1.1514055E-04 -6.2864129E-03 -5.0091532E-03 -1.6217603E-03 8.8585723E-04 -5.6076128E-03 -4.9688762E-03 -1.6201004E-03 -1.7108801E-02 -1.5338818E-02 -6.2393024E-03 -1.2236871E-03
6.813000E+10 3.162E+16 1.800E-4 1.6457358E-04 -6.2055243E-03 -4.9752857E-03 -1.6127142E-03 9.5129815E-04 -5.5456141E-03 -4.9546242E-03 -1.6144850E-03 -1.4384747E-02 -1.2869040E-02 -3.3504446E-03 1.8962035E-03
6.813000E+10 3.162E+16 3.800E-4 1.6569114E-04 -6.2034257E-03 -4.9709279E-03 -1.6146544E-03 1.2311054E-03 -5.3252861E-03 -4.9564004E-03 -1.6166992E-03 -1.2676108E-02 -1.1376166E-02 -1.7467881E-03 1.7004764E-03
6.813000E+10 5.623E+16 1.800E-4 2.4216561E-04 -6.1336602E-03 -4.9677658E-03 -1.6114069E-03 1.4090925E-03 -5.1768231E-03 -4.9543534E-03 -1.6171009E-03 -1.2427498E-02 -1.1310996E-02 -1.6952071E-03 4.1677020E-03
6.813000E+10 5.623E+16 3.800E-4 2.1970978E-04 -6.1281310E-03 -4.9481916E-03 -1.6033092E-03 1.6251396E-03 -5.0024587E-03 -4.9490856E-03 -1.6195935E-03 -1.0643986E-02 -9.5708582E-03 8.5362240E-05 9.0922405E-03
6.813000E+10 1.000E+17 1.800E-4 3.1620717E-04 -6.0753037E-03 -4.9686779E-03 -1.6127485E-03 1.8788255E-03 -4.7903404E-03 -4.9610978E-03 -1.6242049E-03 -1.1140364E-02 -1.0243826E-02 -6.2047742E-04 6.5493286E-03
6.813000E+10 1.000E+17 3.800E-4 2.9162961E-04 -6.0566286E-03 -4.9368530E-03 -1.6011464E-03 2.0517941E-03 -4.6369639E-03 -4.9496699E-03 -1.6214973E-03 -9.4505124E-03 -8.5763799E-03 1.1804616E-03 9.3333042E-03
1.000000E+11 1.000E+15 1.800E-4 6.7138247E-06 -6.9900378E-03 -5.3616929E-03 -1.9552142E-03 -3.7795955E-06 -6.7895999E-03 -5.2103032E-03 -1.8863563E-03 -7.6807561E-04 6.7190745E-03 -3.0572237E-02 2.5506644E-03
1.000000E+11 1.000E+15 3.800E-4 3.3934382E-07 -7.3063869E-03 -5.6989133E-03 -1.9478492E-03 -3.1634483E-05 -7.0777422E-03 -5.4166427E-03 -1.9778757E-03 -1.0388497E-03 4.5084709E-03 3.7330264E-01 -1.2230081E-03
1.000000E+11 1.778E+15 1.800E-4 1.0019841E-05 -6.7954650E-03 -5.3079446E-03 -1.7894310E-03 6.2888292E-05 -6.5478286E-03 -5.1467854E-03 -1.7284146E-03 4.7047359E-03 1.2721631E-02 1.3626113E-01 5.6703776E-03
1.000000E+11 1.778E+15 3.800E-4 6.5945089E-06 -7.0453341E-03 -5.5268866E-03 -1.8361951E-03 1.1284370E-04 -6.6825237E-03 -5.2901060E-03 -1.7802158E-03 4.2425698E-03 1.0194120E-02 4.2737189E-02 5.0937767E-03
1.000000E+11 3.162E+15 1.800E-4 1.9271708E-05 -6.6336711E-03 -5.2099948E-03 -1.7134610E-03 1.4603546E-04 -6.3563678E-03 -5.0737083E-03 -1.6634940E-03 1.8492758E-02 2.6392876E-02 1.0316062E-01 1.1809665E-02
1.000000E+11 3.162E+15 3.800E-4 2.2183468E-05 -6.8061664E-03 -5.3611956E-03 -1.7541092E-03 2.7517412E-04 -6.3771616E-03 -5.1698971E-03 -1.7024195E-03 1.6438101E-02 2.2954169E-02 6.0449444E-02 1.3825724E-02
1.000000E+11 5.623E+15 1.800E-4 3.6836707E-05 -6.4935131E-03 -5.1217766E-03 -1.6662708E-03 2.6891812E-04 -6.1851809E-03 -5.0227200E-03 -1.6379470E-03 -2.6697903E-01 -2.8305610E-01 -9.4813697E-02 3.8930127E-02
1.000000E+11 5.623E+15 3.800E-4 4.8304625E-05 -6.6137430E-03 -5.2247395E-03 -1.7012620E-03 4.8082358E-04 -6.0977414E-03 -5.0840861E-03 -1.6668062E-03 -8.0009188E+00 -2.5062266E+00 -1.5963638E-01 4.2809722E-02
1.000000E+11 1.000E+16 1.800E-4 6.7003554E-05 -6.3846566E-03 -5.0584317E-03 -1.6376787E-03 4.6722794E-04 -5.9813355E-03 -4.9907579E-03 -1.6295485E-03 -2.8394004E-02 -2.5953612E-02 -1.8600662E-02 -1.7939992E-02
1.000000E+11 1.000E+16 3.800E-4 8.6285724E-05 -6.4443126E-03 -5.1173755E-03 -1.6603690E-03 7.5202495E-04 -5.7979207E-03 -5.0292516E-03 -1.6433409E-03 -2.8731800E-02 -2.6432022E-02 -1.8765474E-02 -1.6347469E-02
1.000000E+11 1.778E+16 1.800E-4 1.1531476E-04 -6.2986343E-03 -5.0164076E-03 -1.6288047E-03 7.8244942E-04 -5.7003495E-03 -4.9733571E-03 -1.6251462E-03 -1.7928755E-02 -1.5927165E-02 -6.9749555E-03 -3.1742470E-03
1.000000E+11 1.778E+16 3.800E-4 1.3571810E-04 -6.3165716E-03 -5.0441329E-03 -1.6379495E-03 1.0891149E-03 -5.4833909E-03 -4.9988402E-03 -1.6355587E-03 -1.6624531E-02 -1.4912654E-02 -5.7159628E-03 -1.4617460E-03
1.000000E+11 3.162E+16 1.800E-4 1.8436745E-04 -6.2079233E-03 -4.9908060E-03 -1.6172473E-03 1.2257158E-03 -5.3418693E-03 -4.9665160E-03 -1.6226725E-03 -1.3869145E-02 -1.2376543E-02 -2.9193014E-03 3.6804350E-03
1.000000E+11 3.162E+16 3.800E-4 1.9256537E-04 -6.2067085E-03 -4.9950645E-03 -1.6181880E-03 1.4691421E-03 -5.1696268E-03 -4.9824882E-03 -1.6287722E-03 -1.2192403E-02 -1.0847355E-02 -1.2247579E-03 5.6293582E-03
1.000000E+11 5.623E+16 1.800E-4 2.6608757E-04 -6.1264211E-03 -4.9779660E-03 -1.6144085E-03 1.7620939E-03 -4.9111833E-03 -4.9666837E-03 -1.6254407E-03 -1.1901285E-02 -1.0781673E-02 -1.0761352E-03 5.8256406E-03
1.000000E+11 5.623E+16 3.800E-4 2.5308356E-04 -6.1205249E-03 -4.9638636E-03 -1.6099173E-03 1.9008562E-03 -4.8130885E-03 -4.9728871E-03 -1.6299521E-03 -1.0199571E-02 -9.1247579E-03 6.9329648E-04 8.8363902E-03
1.000000E+11 1.000E+17 1.800E-4 3.4321086E-04 -6.0616718E-03 -4.9751097E-03 -1.6153530E-03 2.2773638E-03 -4.4878826E-03 -4.9756371E-03 -1.6324651E-03 -1.0593880E-02 -9.6652860E-03 1.2083724E-04 6.0639696E-03
1.000000E+11 1.000E+17 3.800E-4 3.3062579E-04 -6.0385773E-03 -4.9477378E-03 -1.6061018E-03 2.3662539E-03 -4.4141056E-03 -4.9729563E-03 -1.6320206E-03 -9.0661134E-03 -8.1623969E-03 1.7349715E-03 8.0060828E-03
1.468000E+11 1.000E+15 1.800E-4 6.7041161E-06 -7.1705129E-03 -5.5472362E-03 -1.9650575E-03 -1.0232934E-05 -6.9410504E-03 -5.3174975E-03 -1.9453387E-03 -8.6149226E-04 5.8806317E-03 -7.6976404E-02 6.2610793E-04
1.468000E+11 1.000E+15 3.800E-4 2.1236066E-06 -7.4993445E-03 -5.8916228E-03 -1.9679829E-03 -4.6295451E-05 -7.2654344E-03 -5.5728981E-03 -2.0209892E-03 -1.1678280E-03 3.6581417E-03 4.4560120E-02 -2.4726308E-03
1.468000E+11 1.778E+15 1.800E-4 1.0791383E-05 -6.9505845E-03 -5.4376143E-03 -1.8266516E-03 8.4226118E-05 -6.6288883E-03 -5.2255504E-03 -1.7601559E-03 4.5546120E-03 1.1935193E-02 6.8575648E-02 5.3612603E-03
1.468000E+11 1.778E+15 3.800E-4 8.9687875E-06 -7.2138787E-03 -5.6698195E-03 -1.8782490E-03 1.4841735E-04 -6.7984254E-03 -5.4066846E-03 -1.8214539E-03 4.1783316E-03 9.3925314E-03 3.1669540E-02 5.6775143E-03
1.468000E+11 3.162E+15 1.800E-4 2.2582069E-05 -6.7459342E-03 -5.3054513E-03 -1.7444050E-03 1.9985854E-04 -6.3857497E-03 -5.1307159E-03 -1.6845561E-03 1.8082098E-02 2.6709700E-02 8.1269026E-02 1.4723760E-02
1.468000E+11 3.162E+15 3.800E-4 2.7553077E-05 -6.9488859E-03 -5.4757114E-03 -1.7979269E-03 3.5947201E-04 -6.4098553E-03 -5.2528201E-03 -1.7295637E-03 1.6354555E-02 2.2033299E-02 4.9105592E-02 1.6557596E-02
1.468000E+11 5.623E+15 1.800E-4 4.4410833E-05 -6.5771215E-03 -5.1908530E-03 -1.6924156E-03 3.6670308E-04 -6.1572402E-03 -5.0616878E-03 -1.6530249E-03 -2.7082635E-01 -2.9157847E-01 -1.0242896E-01 4.5202838E-02
1.468000E+11 5.623E+15 3.800E-4 5.8657480E-05 -6.7126190E-03 -5.3109849E-03 -1.7329741E-03 6.1347978E-04 -6.0648402E-03 -5.1469075E-03 -1.6857163E-03 5.8846392E+00 -2.0627551E+01 -2.1138536E-01 6.2632843E-02
1.468000E+11 1.000E+16 1.800E-4 8.0408798E-05 -6.4338148E-03 -5.1046705E-03 -1.6567604E-03 6.2799605E-04 -5.8851053E-03 -5.0178706E-03 -1.6421545E-03 -2.7846205E-02 -2.5718222E-02 -1.8167787E-02 -2.5109254E-02
1.468000E+11 1.000E+16 3.800E-4 1.0307952E-04 -6.5153345E-03 -5.1825048E-03 -1.6849890E-03 9.2871941E-04 -5.7185110E-03 -5.0797916E-03 -1.6633000E-03 -2.8472343E-02 -2.6781332E-02 -1.8631123E-02 -3.0374837E-02
1.468000E+11 1.778E+16 1.800E-4 1.3557192E-04 -6.3149262E-03 -5.0474325E-03 -1.6339504E-03 1.0267396E-03 -5.5290647E-03 -4.9950490E-03 -1.6359580E-03 -1.7452600E-02 -1.5424742E-02 -6.4858743E-03 1.4546359E-03
1.468000E+11 1.778E+16 3.800E-4 1.5976052E-04 -6.3482797E-03 -5.0882299E-03 -1.6502258E-03 1.2990142E-03 -5.3664040E-03 -5.0402626E-03 -1.6499465E-03 -1.6188807E-02 -1.4392704E-02 -5.1076649E-03 -4.2274096E-04
1.468000E+11 3.162E+16 1.800E-4 2.1141410E-04 -6.2150741E-03 -5.0114212E-03 -1.6285978E-03 1.5575161E-03 -5.1039268E-03 -4.9867810E-03 -1.6325912E-03 -1.3385018E-02 -1.1909827E-02 -2.3219259E-03 1.4356346E-03
1.468000E+11 3.162E+16 3.800E-4 2.2439777E-04 -6.2219803E-03 -5.0251832E-03 -1.6329402E-03 1.7095184E-03 -5.0253666E-03 -5.0175818E-03 -1.6433570E-03 -1.1773347E-02 -1.0418881E-02 -7.0254914E-04 3.6233007E-03
1.468000E+11 5.623E+16 1.800E-4 2.9875025E-04 -6.1204343E-03 -4.9916645E-03 -1.6233261E-03 2.1563054E-03 -4.6249752E-03 -4.9872496E-03 -1.6358681E-03 -1.1371179E-02 -1.0247879E-02 -3.9418021E-04 4.0990029E-03
1.468000E+11 5.623E+16 3.800E-4 2.9343972E-04 -6.1137418E-03 -4.9853708E-03 -1.6165406E-03 2.1849772E-03 -4.6266964E-03 -5.0036119E-03 -1.6414521E-03 -9.8449563E-03 -8.7443976E-03 1.1317756E-03 7.5077919E-03
1.468000E+11 1.000E+17 1.800E-4 3.8018852E-04 -6.0467409E-03 -4.9842412E-03 -1.6229736E-03 2.6902191E-03 -4.1815351E-03 -4.9977081E-03 -1.6409340E-03 -1.0039208E-02 -9.1332185E-03 8.9735052E-04 5.2603779E-03
1.468000E+11 1.000E+17 3.800E-4 3.7874549E-04 -6.0179764E-03 -4.9628213E-03 -1.6111422E-03 2.6945110E-03 -4.1839215E-03 -5.0013430E-03 -1.6419965E-03 -8.7695040E-03 -7.8598451E-03 2.1836731E-03 8.1852795E-03
2.154000E+11 1.000E+15 1.800E-4 7.0640884E-06 -7.3809705E-03 -5.7638336E-03 -1.9728507E-03 -1.9436186E-05 -7.1224440E-03 -5.4561734E-03 -1.9998219E-03 -9.4499170E-04 5.1518297E-03 1.9870628E-01 -1.0357094E-03
2.154000E+11 1.000E+15 3.800E-4 5.6921867E-06 -7.7021553E-03 -6.0627850E-03 -2.0216194E-03 -6.5065460E-05 -7.4772150E-03 -5.7509623E-03 -2.0613638E-03 -1.3068386E-03 2.8513340E-03 2.3233155E-02 -2.3607424E-03
2.154000E+11 1.778E+15 1.800E-4 1.2081332E-05 -7.1149858E-03 -5.5880069E-03 -1.8588297E-03 1.1390531E-04 -6.7368650E-03 -5.3277194E-03 -1.8014322E-03 4.4463127E-03 1.1059079E-02 4.3312813E-02 5.0817569E-03
2.154000E+11 1.778E+15 3.800E-4 1.2550433E-05 -7.3894072E-03 -5.8160272E-03 -1.9296295E-03 1.9052653E-04 -6.9197321E-03 -5.5366690E-03 -1.8639553E-03 4.1365969E-03 8.7098390E-03 2.4818853E-02 7.6962806E-03
2.154000E+11 3.162E+15 1.800E-4 2.7200586E-05 -6.8782242E-03 -5.4181402E-03 -1.7811410E-03 2.7388564E-04 -6.4161713E-03 -5.2007333E-03 -1.7142939E-03 1.7793398E-02 2.5519513E-02 6.4779726E-02 1.5661586E-02
2.154000E+11 3.162E+15 3.800E-4 3.3948922E-05 -7.0868505E-03 -5.5961335E-03 -1.8365184E-03 4.5611165E-04 -6.4631408E-03 -5.3545524E-03 -1.7684249E-03 1.6331471E-02 2.1530234E-02 4.3884368E-02 2.0449734E-02
2.154000E+11 5.623E+15 1.800E-4 5.4663574E-05 -6.6752163E-03 -5.2771502E-03 -1.7230216E-03 4.9824290E-04 -6.1217807E-03 -5.1131381E-03 -1.6805690E-03 -2.8098553E-01 -3.0609406E-01 -1.2314926E-01 4.7928008E-02
2.154000E+11 5.623E+15 3.800E-4 7.0134971E-05 -6.8224022E-03 -5.4088445E-03 -1.7663479E-03 7.5749370E-04 -6.0490929E-03 -5.2249663E-03 -1.7158138E-03 1.8611025E+00 2.7509527E+00 -2.8835503E-01 7.2411674E-02
2.154000E+11 1.000E+16 1.800E-4 9.8357630E-05 -6.4955117E-03 -5.1664539E-03 -1.6777730E-03 8.3632167E-04 -5.7668735E-03 -5.0578149E-03 -1.6581626E-03 -2.7459828E-02 -2.5154419E-02 -1.7944418E-02 -1.6020610E-02
2.154000E+11 1.000E+16 3.800E-4 1.2135330E-04 -6.5927329E-03 -5.2588317E-03 -1.7095730E-03 1.1088737E-03 -5.6516414E-03 -5.1407264E-03 -1.6883566E-03 -2.8323086E-02 -2.6768109E-02 -1.9369733E-02 -2.3079690E-02
2.154000E+11 1.778E+16 1.800E-4 1.6250716E-04 -6.3473718E-03 -5.0890121E-03 -1.6514010E-03 1.3252114E-03 -5.3252523E-03 -5.0280998E-03 -1.6451158E-03 -1.7019170E-02 -1.5097103E-02 -5.9272992E-03 -2.9476458E-03
2.154000E+11 1.778E+16 3.800E-4 1.8605661E-04 -6.3941342E-03 -5.1428802E-03 -1.6682444E-03 1.5051862E-03 -5.2636831E-03 -5.0905931E-03 -1.6698294E-03 -1.5837073E-02 -1.4102952E-02 -4.8100952E-03 6.9579873E-04
2.154000E+11 3.162E+16 1.800E-4 2.4721731E-04 -6.2151577E-03 -5.0395963E-03 -1.6326260E-03 1.9321443E-03 -4.8415309E-03 -5.0171756E-03 -1.6434241E-03 -1.2897972E-02 -1.1437195E-02 -1.7162509E-03 3.4059036E-03
2.154000E+11 3.162E+16 3.800E-4 2.5993726E-04 -6.2369352E-03 -5.0631879E-03 -1.6431137E-03 1.9517600E-03 -4.8878251E-03 -5.0595493E-03 -1.6612652E-03 -1.1465922E-02 -1.0093110E-02 -3.4656178E-04 5.6541013E-03
2.154000E+11 5.623E+16 1.800E-4 3.4200279E-04 -6.1042168E-03 -5.0104275E-03 -1.6256406E-03 2.5637972E-03 -4.3429239E-03 -5.0177033E-03 -1.6518753E-03 -1.0828394E-02 -9.6732962E-03 3.6007171E-04 7.1643469E-03
2.154000E+11 5.623E+16 3.800E-4 3.3973005E-04 -6.1079714E-03 -5.0116719E-03 -1.6256338E-03 2.4834869E-03 -4.4323897E-03 -5.0396492E-03 -1.6530102E-03 -9.6067474E-03 -8.5113819E-03 1.5011772E-03 7.2258844E-03
2.154000E+11 1.000E+17 1.800E-4 4.2936153E-04 -6.0184068E-03 -4.9971422E-03 -1.6232219E-03 3.0916083E-03 -3.9047124E-03 -5.0301493E-03 -1.6584764E-03 -9.4961718E-03 -8.5414864E-03 1.7321018E-03 8.5367998E-03
2.154000E+11 1.000E+17 3.800E-4 4.3530847E-04 -5.9998041E-03 -4.9820050E-03 -1.6223695E-03 3.0386779E-03 -3.9560771E-03 -5.0365641E-03 -1.6601315E-03 -8.5611218E-03 -7.6315890E-03 2.6305103E-03 8.6609881E-03
3.162000E+11 1.000E+15 1.800E-4 8.2172431E-06 -7.6009567E-03 -5.9742479E-03 -2.0000530E-03 -3.2375963E-05 -7.3292854E-03 -5.6245664E-03 -2.0502709E-03 -1.0276511E-03 4.2147315E-03 4.1755867E-02 -2.1713648E-03
3.162000E+11 1.000E+15 3.800E-4 1.1169683E-05 -7.9038847E-03 -6.2241377E-03 -2.0886467E-03 -8.7832699E-05 -7.6946377E-03 -5.9395317E-03 -2.0949774E-03 -1.4531378E-03 2.1864033E-03 1.5636593E-02 -5.1318637E-04
3.162000E+11 1.778E+15 1.800E-4 1.4208756E-05 -7.3053814E-03 -5.7492352E-03 -1.9052289E-03 1.5420014E-04 -6.8491244E-03 -5.4496511E-03 -1.8406332E-03 4.3651514E-03 1.0100442E-02 3.1603723E-02 5.8496492E-03
3.162000E+11 1.778E+15 3.800E-4 1.7278344E-05 -7.5657436E-03 -5.9611595E-03 -1.9812771E-03 2.3670924E-04 -7.0554176E-03 -5.6799220E-03 -1.9086603E-03 4.1108460E-03 8.0484110E-03 2.1089131E-02 9.8800023E-03
3.162000E+11 3.162E+15 1.800E-4 3.3479871E-05 -7.0340093E-03 -5.5490319E-03 -1.8243369E-03 3.7285834E-04 -6.4569377E-03 -5.2931578E-03 -1.7508978E-03 1.7586009E-02 2.4284318E-02 5.3170107E-02 1.7803221E-02
3.162000E+11 3.162E+15 3.800E-4 4.1009114E-05 -7.2451463E-03 -5.7229079E-03 -1.8872050E-03 5.5842590E-04 -6.5177890E-03 -5.4666362E-03 -1.8046853E-03 1.6333902E-02 2.0720214E-02 3.8499766E-02 2.3189457E-02
3.162000E+11 5.623E+15 1.800E-4 6.8072688E-05 -6.7861753E-03 -5.3774909E-03 -1.7567550E-03 6.6877042E-04 -6.0672371E-03 -5.1803807E-03 -1.7047623E-03 -2.9997683E-01 -3.3152172E-01 -1.4773606E-01 6.0103523E-02
3.162000E+11 5.623E+15 3.800E-4 8.1963389E-05 -6.9460325E-03 -5.5149866E-03 -1.8038746E-03 9.0185113E-04 -6.0552976E-03 -5.3170339E-03 -1.7531558E-03 1.0347731E+00 1.2160413E+00 -4.6990953E-01 8.6260176E-02
3.162000E+11 1.000E+16 1.800E-4 1.2147413E-04 -6.5760581E-03 -5.2447247E-03 -1.7061073E-03 1.0930825E-03 -5.6272438E-03 -5.1104260E-03 -1.6821126E-03 -2.7185967E-02 -2.5570811E-02 -1.8696267E-02 -2.3001345E-02
3.162000E+11 1.000E+16 3.800E-4 1.3993264E-04 -6.6785117E-03 -5.3409051E-03 -1.7379946E-03 1.2818777E-03 -5.6077202E-03 -5.2157427E-03 -1.7134251E-03 -2.8288900E-02 -2.6450766E-02 -1.8716650E-02 -1.7027772E-02
3.162000E+11 1.778E+16 1.800E-4 1.9688659E-04 -6.3873259E-03 -5.1443058E-03 -1.6695637E-03 1.6661987E-03 -5.1107611E-03 -5.0737796E-03 -1.6681938E-03 -1.6596431E-02 -1.4763302E-02 -5.5769727E-03 -5.0229259E-04
3.162000E+11 1.778E+16 3.800E-4 2.1312976E-04 -6.4577854E-03 -5.2085318E-03 -1.6933072E-03 1.7064607E-03 -5.1781362E-03 -5.1496935E-03 -1.6925257E-03 -1.5613709E-02 -1.4059045E-02 -4.8147624E-03 -5.6258666E-05
3.162000E+11 3.162E+16 1.800E-4 2.9269236E-04 -6.2279298E-03 -5.0770998E-03 -1.6489278E-03 2.3222117E-03 -4.5909455E-03 -5.0605681E-03 -1.6648000E-03 -1.2397361E-02 -1.0974788E-02 -1.0568221E-03 4.3850988E-03
3.162000E+11 3.162E+16 3.800E-4 2.9758272E-04 -6.2640601E-03 -5.1092097E-03 -1.6593872E-03 2.2047117E-03 -4.7513893E-03 -5.1082406E-03 -1.6817369E-03 -1.1299578E-02 -9.9339030E-03 -1.3768093E-04 6.2915873E-03
3.162000E+11 5.623E+16 1.800E-4 3.9693561E-04 -6.0938580E-03 -5.0365509E-03 -1.6367064E-03 2.9550017E-03 -4.0908725E-03 -5.0603077E-03 -1.6708387E-03 -1.0292171E-02 -9.1405001E-03 1.1044551E-03 7.8147686E-03
3.162000E+11 5.623E+16 3.800E-4 3.9033658E-04 -6.1104100E-03 -5.0451829E-03 -1.6392511E-03 2.8031310E-03 -4.2398233E-03 -5.0828300E-03 -1.6747794E-03 -9.4800954E-03 -8.3619161E-03 1.7738170E-03 8.0935429E-03
3.162000E+11 1.000E+17 1.800E-4 4.9222442E-04 -5.9895040E-03 -5.0154891E-03 -1.6287815E-03 3.4679364E-03 -3.6629054E-03 -5.0735055E-03 -1.6777641E-03 -9.0021873E-03 -8.0157695E-03 2.4668373E-03 1.0079180E-02
3.162000E+11 1.000E+17 3.800E-4 4.9876608E-04 -5.9736417E-03 -5.0066730E-03 -1.6256754E-03 3.3970447E-03 -3.7272782E-03 -5.0794877E-03 -1.6792642E-03 -8.4229069E-03 -7.4438507E-03 2.9825643E-03 1.0677115E-02
4.642000E+11 1.000E+15 1.800E-4 1.0828439E-05 -7.8327928E-03 -6.1699729E-03 -2.0619608E-03 -5.0229232E-05 -7.5526880E-03 -5.8151205E-03 -2.0972759E-03 -1.1167151E-03 3.3400826E-03 2.2527030E-02 -1.9143947E-03
4.642000E+11 1.000E+15 3.800E-4 1.8041197E-05 -8.1003195E-03 -6.3824067E-03 -2.1539089E-03 -1.1367133E-04 -7.9133164E-03 -6.1277836E-03 -2.1341219E-03 -1.5995489E-03 1.5496616E-03 1.1954544E-02 1.5472408E-03
4.642000E+11 1.778E+15 1.800E-4 1.7609403E-05 -7.5133804E-03 -5.9174549E-03 -1.9680089E-03 2.0709225E-04 -6.9877591E-03 -5.5934719E-03 -1.8948211E-03 4.3022317E-03 9.2190404E-03 2.5261206E-02 7.5708985E-03
4.642000E+11 1.778E+15 3.800E-4 2.2740407E-05 -7.7386479E-03 -6.1049003E-03 -2.0374168E-03 2.8302950E-04 -7.2009144E-03 -5.8295686E-03 -1.9595849E-03 4.0899428E-03 7.5602321E-03 1.8854197E-02 1.3263633E-02
4.642000E+11 3.162E+15 1.800E-4 4.1721966E-05 -7.2051525E-03 -5.6919361E-03 -1.8752229E-03 5.0002754E-04 -6.4873917E-03 -5.4007017E-03 -1.7885802E-03 1.7429269E-02 2.2919754E-02 4.4928618E-02 1.9929503E-02
4.642000E+11 3.162E+15 3.800E-4 4.8246758E-05 -7.3954145E-03 -5.8502280E-03 -1.9348984E-03 6.5804557E-04 -6.6018324E-03 -5.5898578E-03 -1.8566932E-03 1.6315215E-02 2.0277373E-02 3.6254177E-02 2.8370059E-02
4.642000E+11 5.623E+15 1.800E-4 8.4787270E-05 -6.9222191E-03 -5.4961047E-03 -1.7996720E-03 8.7896889E-04 -6.0147312E-03 -5.2684423E-03 -1.7413698E-03 -3.3352181E-01 -3.7185666E-01 -1.9154713E-01 7.8746299E-02
4.642000E+11 5.623E+15 3.800E-4 9.3510934E-05 -7.0713962E-03 -5.6244417E-03 -1.8436160E-03 1.0374235E-03 -6.0715615E-03 -5.4175194E-03 -1.7864449E-03 6.9821655E-01 7.6424999E-01 -9.1942263E-01 1.1059768E-01
4.642000E+11 1.000E+16 1.800E-4 1.4972060E-04 -6.6640118E-03 -5.3349401E-03 -1.7372545E-03 1.3893761E-03 -5.4807462E-03 -5.1828896E-03 -1.7084087E-03 -2.6999710E-02 -2.5232937E-02 -1.8160631E-02 -1.7294906E-02
4.642000E+11 1.000E+16 3.800E-4 1.5802794E-04 -6.7852043E-03 -5.4341844E-03 -1.7753072E-03 1.4457742E-03 -5.5860940E-03 -5.2975201E-03 -1.7498578E-03 -2.8369053E-02 -2.6904173E-02 -1.9282232E-02 -2.2295362E-02
4.642000E+11 1.778E+16 1.800E-4 2.3840439E-04 -6.4489427E-03 -5.2146666E-03 -1.7007673E-03 2.0250303E-03 -4.9060648E-03 -5.1371600E-03 -1.6938958E-03 -1.6175013E-02 -1.4526117E-02 -5.2261081E-03 -2.2018942E-03
4.642000E+11 1.778E+16 3.800E-4 2.4011107E-04 -6.5262724E-03 -5.2798130E-03 -1.7210441E-03 1.9124896E-03 -5.1064046E-03 -5.2182018E-03 -1.7225594E-03 -1.5539869E-02 -1.3917276E-02 -4.5857544E-03 4.4502464E-04
4.642000E+11 3.162E+16 1.800E-4 3.4727785E-04 -6.2453162E-03 -5.1270555E-03 -1.6655280E-03 2.6954358E-03 -4.3752750E-03 -5.1189581E-03 -1.6889736E-03 -1.1901117E-02 -1.0485681E-02 -5.1524038E-04 4.8617250E-03
4.642000E+11 3.162E+16 3.800E-4 3.3637724E-04 -6.3071393E-03 -5.1661419E-03 -1.6810359E-03 2.4797357E-03 -4.6074995E-03 -5.1646872E-03 -1.7021162E-03 -1.1260749E-02 -9.9346663E-03 -1.6494854E-04 5.2647211E-03
4.642000E+11 5.623E+16 1.800E-4 4.6298169E-04 -6.0822294E-03 -5.0709417E-03 -1.6473471E-03 3.3130566E-03 -3.8813895E-03 -5.1155603E-03 -1.6904838E-03 -9.8060059E-03 -8.6333193E-03 1.7217029E-03 7.7796109E-03
4.642000E+11 5.623E+16 3.800E-4 4.4404821E-04 -6.1179705E-03 -5.0855629E-03 -1.6539313E-03 3.1451804E-03 -4.0392300E-03 -5.1340319E-03 -1.6960916E-03 -9.4301528E-03 -8.2801803E-03 1.9219927E-03 7.7700914E-03
4.642000E+11 1.000E+17 1.800E-4 5.6854918E-04 -5.9618185E-03 -5.0400711E-03 -1.6410639E-03 3.8221133E-03 -3.4494197E-03 -5.1259101E-03 -1.6961338E-03 -8.5960252E-03 -7.5887564E-03 3.0621734E-03 8.8727759E-03
4.642000E+11 1.000E+17 3.800E-4 5.6753201E-04 -5.9597797E-03 -5.0375179E-03 -1.6399838E-03 3.7638821E-03 -3.5005116E-03 -5.1298165E-03 -1.6970051E-03 -8.3291647E-03 -7.3288324E-03 3.2574102E-03 9.0972574E-03
6.813000E+11 1.000E+15 1.800E-4 1.5721053E-05 -8.0709973E-03 -6.3625587E-03 -2.1422526E-03 -7.4188407E-05 -7.7999130E-03 -6.0241387E-03 -2.1438899E-03 -1.2165444E-03 2.6260338E-03 1.5589650E-02 -1.3362610E-04
