N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
3.743000E+10 4.500E+15 338 2.000E-4 3.672477E+1 1.370880E+1 4.814280E-1 7.753720E+1 3.676879E+1 1.372470E+1 4.810540E-1 7.759450E+1 1.1972110E-01 1.1584953E-01 -7.7745950E-02 7.3845440E-02
4.876000E+10 4.500E+15 338 2.000E-4 3.669527E+1 1.369030E+1 4.813120E-1 7.751320E+1 3.674551E+1 1.370870E+1 4.808420E-1 7.758710E+1 1.3672419E-01 1.3422133E-01 -9.7745205E-02 9.5247792E-02
6.352000E+10 4.500E+15 338 2.000E-4 3.665722E+1 1.366640E+1 4.811600E-1 7.748250E+1 3.671545E+1 1.368800E+1 4.805680E-1 7.757760E+1 1.5859808E-01 1.5780245E-01 -1.2318756E-01 1.2258693E-01
8.274000E+10 4.500E+15 338 2.000E-4 3.660829E+1 1.363570E+1 4.809630E-1 7.744350E+1 3.667676E+1 1.366150E+1 4.802190E-1 7.756550E+1 1.8668497E-01 1.8885188E-01 -1.5492931E-01 1.5728642E-01
1.078000E+11 4.500E+15 338 2.000E-4 3.654561E+1 1.359640E+1 4.807060E-1 7.739420E+1 3.662713E+1 1.362770E+1 4.797670E-1 7.755140E+1 2.2256726E-01 2.2967926E-01 -1.9572001E-01 2.0270427E-01
1.404000E+11 4.500E+15 338 2.000E-4 3.646571E+1 1.354640E+1 4.803720E-1 7.733250E+1 3.656375E+1 1.358480E+1 4.791870E-1 7.753500E+1 2.6813442E-01 2.8266887E-01 -2.4729385E-01 2.6117237E-01
1.829000E+11 4.500E+15 338 2.000E-4 3.636448E+1 1.348330E+1 4.799360E-1 7.725670E+1 3.648325E+1 1.353070E+1 4.784620E-1 7.751400E+1 3.2554665E-01 3.5031447E-01 -3.0807044E-01 3.3194004E-01
2.382000E+11 4.500E+15 338 2.000E-4 3.623727E+1 1.340430E+1 4.793530E-1 7.716720E+1 3.638173E+1 1.346320E+1 4.775680E-1 7.748710E+1 3.9706743E-01 4.3748886E-01 -3.7376876E-01 4.1284291E-01
3.103000E+11 4.500E+15 338 2.000E-4 3.607899E+1 1.330630E+1 4.786010E-1 7.706030E+1 3.625484E+1 1.337970E+1 4.764770E-1 7.745280E+1 4.8503869E-01 5.4859227E-01 -4.4577178E-01 5.0676025E-01
4.042000E+11 4.500E+15 338 2.000E-4 3.588449E+1 1.318660E+1 4.776350E-1 7.693610E+1 3.609793E+1 1.327760E+1 4.751670E-1 7.740890E+1 5.9128044E-01 6.8536482E-01 -5.1939634E-01 6.1078248E-01
5.266000E+11 4.500E+15 338 2.000E-4 3.564910E+1 1.303720E+1 4.764010E-1 7.676510E+1 3.590643E+1 1.314890E+1 4.736200E-1 7.731930E+1 7.1666830E-01 8.4950072E-01 -5.8717960E-01 7.1676800E-01
6.859000E+11 4.500E+15 338 2.000E-4 3.536940E+1 1.286860E+1 4.748410E-1 7.662230E+1 3.567637E+1 1.300460E+1 4.718260E-1 7.725620E+1 8.6042947E-01 1.0457838E+00 -6.3900675E-01 8.2051667E-01
8.935000E+11 4.500E+15 338 2.000E-4 3.504402E+1 1.267530E+1 4.728980E-1 7.648490E+1 3.540491E+1 1.283790E+1 4.697760E-1 7.718640E+1 1.0193219E+00 1.2665623E+00 -6.6457205E-01 9.0883886E-01
1.164000E+12 4.500E+15 338 2.000E-4 3.467433E+1 1.245880E+1 4.705340E-1 7.636170E+1 3.509107E+1 1.264940E+1 4.674310E-1 7.711770E+1 1.1875956E+00 1.5067908E+00 -6.6384129E-01 9.8031969E-01
1.516000E+12 4.500E+15 338 2.000E-4 3.426459E+1 1.221670E+1 4.677060E-1 7.623140E+1 3.473609E+1 1.244010E+1 4.648990E-1 7.703410E+1 1.3573779E+00 1.7958055E+00 -6.0378706E-01 1.0420061E+00
1.975000E+12 4.500E+15 338 2.000E-4 3.382139E+1 1.196480E+1 4.645520E-1 7.615190E+1 3.434353E+1 1.220700E+1 4.622120E-1 7.689940E+1 1.5203446E+00 1.9841075E+00 -5.0626120E-01 9.7204920E-01
2.573000E+12 4.500E+15 338 2.000E-4 3.335222E+1 1.170300E+1 4.612020E-1 7.608200E+1 3.391876E+1 1.196640E+1 4.593760E-1 7.679920E+1 1.6702851E+00 2.2011633E+00 -3.9749573E-01 9.3386389E-01
3.351000E+12 4.500E+15 338 2.000E-4 3.286388E+1 1.143400E+1 4.577190E-1 7.601200E+1 3.346795E+1 1.171560E+1 4.563800E-1 7.670220E+1 1.8049208E+00 2.4036328E+00 -2.9339585E-01 8.9984381E-01
4.366000E+12 4.500E+15 338 2.000E-4 3.236110E+1 1.115470E+1 4.542030E-1 7.589010E+1 3.299690E+1 1.145100E+1 4.533340E-1 7.655130E+1 1.9268477E+00 2.5875469E+00 -1.9169089E-01 8.6373452E-01
5.687000E+12 4.500E+15 338 2.000E-4 3.184609E+1 1.087780E+1 4.506730E-1 7.579180E+1 3.250997E+1 1.118630E+1 4.502310E-1 7.642510E+1 2.0420812E+00 2.7578377E+00 -9.8171827E-02 8.2865446E-01
7.408000E+12 4.500E+15 338 2.000E-4 3.131896E+1 1.059710E+1 4.470250E-1 7.569170E+1 3.200958E+1 1.091800E+1 4.469680E-1 7.631090E+1 2.1575416E+00 2.9391830E+00 -1.2752591E-02 8.1141750E-01
9.650000E+12 4.500E+15 338 2.000E-4 3.077860E+1 1.030660E+1 4.433070E-1 7.553770E+1 3.149633E+1 1.064520E+1 4.436560E-1 7.618080E+1 2.2787734E+00 3.1807763E+00 7.8664551E-02 8.4417596E-01
1.257000E+13 4.500E+15 338 2.000E-4 3.022359E+1 1.001750E+1 4.394870E-1 7.541660E+1 3.096958E+1 1.036210E+1 4.402760E-1 7.599560E+1 2.4087831E+00 3.3255807E+00 1.7920577E-01 7.6188621E-01
1.637000E+13 4.500E+15 338 2.000E-4 2.965284E+1 9.723600E+0 4.355030E-1 7.529580E+1 3.042815E+1 1.008060E+1 4.367110E-1 7.586060E+1 2.5480024E+00 3.5414559E+00 2.7661314E-01 7.4452351E-01
2.133000E+13 4.500E+15 338 2.000E-4 2.906583E+1 9.419800E+0 4.314460E-1 7.511640E+1 2.987098E+1 9.794100E+0 4.330840E-1 7.570800E+1 2.6954255E+00 3.8216886E+00 3.7821762E-01 7.8142336E-01
2.778000E+13 4.500E+15 338 2.000E-4 2.846262E+1 9.117600E+0 4.272380E-1 7.497850E+1 2.929743E+1 9.497300E+0 4.293580E-1 7.550080E+1 2.8494308E+00 3.9979784E+00 4.9376045E-01 6.9178075E-01
3.619000E+13 4.500E+15 338 2.000E-4 2.784372E+1 8.806800E+0 4.229450E-1 7.478400E+1 2.870736E+1 9.202100E+0 4.254670E-1 7.534030E+1 3.0084271E+00 4.2957586E+00 5.9276043E-01 7.3838304E-01
4.715000E+13 4.500E+15 338 2.000E-4 2.721001E+1 8.497500E+0 4.185460E-1 7.461350E+1 2.810113E+1 8.897900E+0 4.215290E-1 7.511700E+1 3.1711180E+00 4.4999382E+00 7.0766187E-01 6.7028768E-01
6.141000E+13 4.500E+15 338 2.000E-4 2.656268E+1 8.186400E+0 4.140300E-1 7.443740E+1 2.747943E+1 8.595000E+0 4.174400E-1 7.492760E+1 3.3361318E+00 4.7539267E+00 8.1688386E-01 6.5423155E-01
8.000000E+13 4.500E+15 338 2.000E-4 2.590317E+1 7.868700E+0 4.094440E-1 7.419130E+1 2.684328E+1 8.290200E+0 4.132740E-1 7.472980E+1 3.5022173E+00 5.0843164E+00 9.2674594E-01 7.2059607E-01
1.300000E+10 7.000E+16 293 2.000E-4 3.483132E+1 1.693160E+1 5.880110E-1 8.266920E+1 3.464956E+1 1.683590E+1 5.877820E-1 8.266500E+1 -5.2456655E-01 -5.6842818E-01 -3.8960023E-02 -5.0807476E-03
1.693000E+10 7.000E+16 293 2.000E-4 3.482242E+1 1.692690E+1 5.880000E-1 8.266900E+1 3.458941E+1 1.680410E+1 5.877030E-1 8.266360E+1 -6.7364549E-01 -7.3077404E-01 -5.0535730E-02 -6.5325004E-03
2.206000E+10 7.000E+16 293 2.000E-4 3.481086E+1 1.692080E+1 5.879850E-1 8.266870E+1 3.451294E+1 1.676370E+1 5.876030E-1 8.266180E+1 -8.6321246E-01 -9.3714395E-01 -6.5009879E-02 -8.3472656E-03
2.874000E+10 7.000E+16 293 2.000E-4 3.479588E+1 1.691290E+1 5.879650E-1 8.266830E+1 3.441638E+1 1.671270E+1 5.874760E-1 8.265940E+1 -1.1026726E+00 -1.1978914E+00 -8.3237443E-02 -1.0767075E-02
3.743000E+10 7.000E+16 293 2.000E-4 3.477648E+1 1.690270E+1 5.879400E-1 8.266780E+1 3.429547E+1 1.664890E+1 5.873170E-1 8.265640E+1 -1.4025468E+00 -1.5244250E+00 -1.0607559E-01 -1.3792035E-02
4.876000E+10 7.000E+16 293 2.000E-4 3.475139E+1 1.688940E+1 5.879080E-1 8.266720E+1 3.414559E+1 1.656980E+1 5.871180E-1 8.265270E+1 -1.7741676E+00 -1.9288102E+00 -1.3455557E-01 -1.7543287E-02
6.352000E+10 7.000E+16 293 2.000E-4 3.471904E+1 1.687230E+1 5.878660E-1 8.266640E+1 3.396208E+1 1.647290E+1 5.868740E-1 8.264790E+1 -2.2288388E+00 -2.4245883E+00 -1.6903117E-01 -2.2384114E-02
8.274000E+10 7.000E+16 293 2.000E-4 3.467744E+1 1.685040E+1 5.878120E-1 8.266540E+1 3.374059E+1 1.635610E+1 5.865770E-1 8.264210E+1 -2.7766260E+00 -3.0221141E+00 -2.1054354E-01 -2.8193862E-02
1.078000E+11 7.000E+16 293 2.000E-4 3.462413E+1 1.682220E+1 5.877430E-1 8.266410E+1 3.347764E+1 1.621730E+1 5.862200E-1 8.263490E+1 -3.4246440E+00 -3.7299674E+00 -2.5980008E-01 -3.5336159E-02
1.404000E+11 7.000E+16 293 2.000E-4 3.455615E+1 1.678630E+1 5.876550E-1 8.266240E+1 3.317113E+1 1.605560E+1 5.857990E-1 8.262610E+1 -4.1753778E+00 -4.5510601E+00 -3.1683222E-01 -4.3932849E-02
1.829000E+11 7.000E+16 293 2.000E-4 3.446997E+1 1.674080E+1 5.875430E-1 8.266030E+1 3.282071E+1 1.587070E+1 5.853100E-1 8.261560E+1 -5.0250589E+00 -5.4824299E+00 -3.8150724E-01 -5.4106004E-02
2.382000E+11 7.000E+16 293 2.000E-4 3.436152E+1 1.668360E+1 5.874010E-1 8.265750E+1 3.242793E+1 1.566340E+1 5.847510E-1 8.260310E+1 -5.9627303E+00 -6.5132730E+00 -4.5318435E-01 -6.5857093E-02
3.103000E+11 7.000E+16 293 2.000E-4 3.422630E+1 1.661220E+1 5.872230E-1 8.265400E+1 3.199589E+1 1.543530E+1 5.841210E-1 8.258820E+1 -6.9709266E+00 -7.6247303E+00 -5.3105435E-01 -7.9672399E-02
4.042000E+11 7.000E+16 293 2.000E-4 3.405957E+1 1.652420E+1 5.870030E-1 8.264970E+1 3.152868E+1 1.518850E+1 5.834200E-1 8.257080E+1 -8.0272628E+00 -8.7941535E+00 -6.1413733E-01 -9.5554361E-02
5.266000E+11 7.000E+16 293 2.000E-4 3.385670E+1 1.641720E+1 5.867330E-1 8.264430E+1 3.103058E+1 1.492500E+1 5.826470E-1 8.255050E+1 -9.1075320E+00 -9.9979899E+00 -7.0128225E-01 -1.1362742E-01
6.859000E+11 7.000E+16 293 2.000E-4 3.361365E+1 1.628890E+1 5.864060E-1 8.263760E+1 3.050540E+1 1.464030E+1 5.818010E-1 8.248920E+1 -1.0189180E+01 -1.1260698E+01 -7.9150775E-01 -1.7990234E-01
8.935000E+11 7.000E+16 293 2.000E-4 3.332754E+1 1.613790E+1 5.860170E-1 8.262940E+1 2.995613E+1 1.434920E+1 5.808790E-1 8.246250E+1 -1.1254491E+01 -1.2465503E+01 -8.8452156E-01 -2.0239503E-01
1.164000E+12 7.000E+16 293 2.000E-4 3.299709E+1 1.596360E+1 5.855600E-1 8.261950E+1 2.938490E+1 1.404640E+1 5.798680E-1 8.243500E+1 -1.2292674E+01 -1.3649049E+01 -9.8160271E-01 -2.2381270E-01
1.516000E+12 7.000E+16 293 2.000E-4 3.262295E+1 1.576610E+1 5.850330E-1 8.260770E+1 2.879317E+1 1.373260E+1 5.787130E-1 8.241360E+1 -1.3301002E+01 -1.4807830E+01 -1.0920785E+00 -2.3551938E-01
1.975000E+12 7.000E+16 293 2.000E-4 3.220761E+1 1.554680E+1 5.844340E-1 8.259380E+1 2.818203E+1 1.340820E+1 5.774720E-1 8.238890E+1 -1.4284209E+01 -1.5949941E+01 -1.2055996E+00 -2.4869855E-01
2.573000E+12 7.000E+16 293 2.000E-4 3.175485E+1 1.530760E+1 5.837630E-1 8.257730E+1 2.755244E+1 1.307390E+1 5.761400E-1 8.236010E+1 -1.5252406E+01 -1.7085185E+01 -1.3231159E+00 -2.6371993E-01
3.351000E+12 7.000E+16 293 2.000E-4 3.126907E+1 1.505080E+1 5.830210E-1 8.255810E+1 2.690539E+1 1.273000E+1 5.747130E-1 8.232620E+1 -1.6218609E+01 -1.8230951E+01 -1.4455911E+00 -2.8168432E-01
4.366000E+12 7.000E+16 293 2.000E-4 3.075445E+1 1.477170E+1 5.822050E-1 8.249840E+1 2.624200E+1 1.237710E+1 5.731850E-1 8.228600E+1 -1.7195526E+01 -1.9347020E+01 -1.5736630E+00 -2.5812410E-01
5.687000E+12 7.000E+16 293 2.000E-4 3.021443E+1 1.448550E+1 5.813130E-1 8.247220E+1 2.556359E+1 1.201010E+1 5.715490E-1 8.219980E+1 -1.8193219E+01 -2.0610986E+01 -1.7083400E+00 -3.3138767E-01
7.408000E+12 7.000E+16 293 2.000E-4 2.965157E+1 1.418700E+1 5.803430E-1 8.244410E+1 2.487170E+1 1.164140E+1 5.697850E-1 8.214680E+1 -1.9218107E+01 -2.1866786E+01 -1.8529796E+00 -3.6191306E-01
9.650000E+12 7.000E+16 293 2.000E-4 2.906762E+1 1.387730E+1 5.792430E-1 8.242030E+1 2.416805E+1 1.126700E+1 5.678060E-1 8.210480E+1 -2.0272922E+01 -2.3167658E+01 -2.0142443E+00 -3.8426499E-01
1.257000E+13 7.000E+16 293 2.000E-4 2.846383E+1 1.355680E+1 5.780350E-1 8.239680E+1 2.345461E+1 1.088780E+1 5.657230E-1 8.205560E+1 -2.1357081E+01 -2.4513676E+01 -2.1763301E+00 -4.1581562E-01
1.637000E+13 7.000E+16 293 2.000E-4 2.784119E+1 1.322610E+1 5.767380E-1 8.236950E+1 2.273351E+1 1.050470E+1 5.635340E-1 8.199680E+1 -2.2467626E+01 -2.5906499E+01 -2.3430707E+00 -4.5452993E-01
2.133000E+13 7.000E+16 293 2.000E-4 2.720065E+1 1.288560E+1 5.753460E-1 8.233750E+1 2.200705E+1 1.011390E+1 5.612320E-1 8.188710E+1 -2.3599710E+01 -2.7404859E+01 -2.5148245E+00 -5.5002558E-01
2.778000E+13 7.000E+16 293 2.000E-4 2.654328E+1 1.253590E+1 5.738540E-1 8.229980E+1 2.127768E+1 9.726800E+0 5.587350E-1 8.181630E+1 -2.4747059E+01 -2.8880002E+01 -2.7059339E+00 -5.9095804E-01
3.619000E+13 7.000E+16 293 2.000E-4 2.587032E+1 1.217740E+1 5.722560E-1 8.225480E+1 2.054798E+1 9.340800E+0 5.560650E-1 8.174990E+1 -2.5902011E+01 -3.0367849E+01 -2.9117100E+00 -6.1761543E-01
4.715000E+13 7.000E+16 293 2.000E-4 2.518320E+1 1.180540E+1 5.705460E-1 8.216330E+1 1.982058E+1 8.956800E+0 5.533090E-1 8.167110E+1 -2.7055818E+01 -3.1803769E+01 -3.1152575E+00 -6.0266116E-01
6.141000E+13 7.000E+16 293 2.000E-4 2.448358E+1 1.143270E+1 5.686360E-1 8.211790E+1 1.909818E+1 8.571700E+0 5.504580E-1 8.153620E+1 -2.8198498E+01 -3.3377276E+01 -3.3023410E+00 -7.1342545E-01
8.000000E+13 7.000E+16 293 2.000E-4 2.377333E+1 1.105470E+1 5.665840E-1 8.207140E+1 1.838349E+1 8.195900E+0 5.473570E-1 8.145130E+1 -2.9318916E+01 -3.4880855E+01 -3.5126983E+00 -7.6131382E-01
1.300000E+10 7.000E+16 298 2.000E-4 3.485205E+1 1.652360E+1 5.766260E-1 8.222070E+1 3.468794E+1 1.643880E+1 5.764110E-1 8.221630E+1 -4.7310391E-01 -5.1585274E-01 -3.7299774E-02 -5.3517368E-03
1.693000E+10 7.000E+16 298 2.000E-4 3.484329E+1 1.651900E+1 5.766150E-1 8.222040E+1 3.463219E+1 1.640990E+1 5.763370E-1 8.221480E+1 -6.0954852E-01 -6.6484256E-01 -4.8235668E-02 -6.8114257E-03
2.206000E+10 7.000E+16 298 2.000E-4 3.483191E+1 1.651320E+1 5.766000E-1 8.222010E+1 3.456120E+1 1.637320E+1 5.762430E-1 8.221280E+1 -7.8327720E-01 -8.5505582E-01 -6.1953030E-02 -8.8793959E-03
2.874000E+10 7.000E+16 298 2.000E-4 3.481715E+1 1.650550E+1 5.765810E-1 8.221970E+1 3.447136E+1 1.632680E+1 5.761230E-1 8.221030E+1 -1.0031226E+00 -1.0945194E+00 -7.9496913E-02 -1.1434090E-02
3.743000E+10 7.000E+16 298 2.000E-4 3.479803E+1 1.649560E+1 5.765560E-1 8.221920E+1 3.435855E+1 1.626840E+1 5.759720E-1 8.220710E+1 -1.2790994E+00 -1.3965725E+00 -1.0139382E-01 -1.4718923E-02
4.876000E+10 7.000E+16 298 2.000E-4 3.477332E+1 1.648290E+1 5.765240E-1 8.221850E+1 3.421824E+1 1.619590E+1 5.757840E-1 8.220300E+1 -1.6221758E+00 -1.7720534E+00 -1.2852042E-01 -1.8855760E-02
6.352000E+10 7.000E+16 298 2.000E-4 3.474145E+1 1.646640E+1 5.764820E-1 8.221760E+1 3.404575E+1 1.610670E+1 5.755510E-1 8.219790E+1 -2.0434269E+00 -2.2332321E+00 -1.6175804E-01 -2.3966549E-02
8.274000E+10 7.000E+16 298 2.000E-4 3.470045E+1 1.644520E+1 5.764280E-1 8.221640E+1 3.383659E+1 1.599860E+1 5.752660E-1 8.219150E+1 -2.5530350E+00 -2.7914943E+00 -2.0199351E-01 -3.0295104E-02
1.078000E+11 7.000E+16 298 2.000E-4 3.464791E+1 1.641800E+1 5.763590E-1 8.221500E+1 3.358696E+1 1.586960E+1 5.749230E-1 8.218360E+1 -3.1588152E+00 -3.4556637E+00 -2.4977258E-01 -3.8207136E-02
1.404000E+11 7.000E+16 298 2.000E-4 3.458089E+1 1.638340E+1 5.762710E-1 8.221300E+1 3.329427E+1 1.571830E+1 5.745160E-1 8.217400E+1 -3.8643887E+00 -4.2313736E+00 -3.0547452E-01 -4.7460267E-02
1.829000E+11 7.000E+16 298 2.000E-4 3.449589E+1 1.633940E+1 5.761590E-1 8.221060E+1 3.295763E+1 1.554430E+1 5.740400E-1 8.216240E+1 -4.6673866E+00 -5.1150583E+00 -3.6913804E-01 -5.8664304E-02
2.382000E+11 7.000E+16 298 2.000E-4 3.438889E+1 1.628410E+1 5.760170E-1 8.220750E+1 3.257799E+1 1.534800E+1 5.734940E-1 8.214840E+1 -5.5586609E+00 -6.0991660E+00 -4.3993486E-01 -7.1942972E-02
3.103000E+11 7.000E+16 298 2.000E-4 3.425540E+1 1.621510E+1 5.758390E-1 8.220350E+1 3.215804E+1 1.513080E+1 5.728740E-1 8.213190E+1 -6.5220393E+00 -7.1661776E+00 -5.1756582E-01 -8.7176846E-02
4.042000E+11 7.000E+16 298 2.000E-4 3.409070E+1 1.613000E+1 5.756190E-1 8.219860E+1 3.170163E+1 1.488780E+1 5.721820E-1 8.207550E+1 -7.5361109E+00 -8.3437445E+00 -6.0068300E-01 -1.4998386E-01
5.266000E+11 7.000E+16 298 2.000E-4 3.389015E+1 1.602640E+1 5.753480E-1 8.219240E+1 3.121307E+1 1.463470E+1 5.714160E-1 8.205340E+1 -8.5767917E+00 -9.5095902E+00 -6.8811514E-01 -1.6940188E-01
6.859000E+11 7.000E+16 298 2.000E-4 3.364967E+1 1.590210E+1 5.750200E-1 8.218470E+1 3.069634E+1 1.436710E+1 5.705750E-1 8.202930E+1 -9.6211144E+00 -1.0684132E+01 -7.7903869E-01 -1.8944450E-01
8.935000E+11 7.000E+16 298 2.000E-4 3.336629E+1 1.575570E+1 5.746290E-1 8.217540E+1 3.015472E+1 1.408640E+1 5.696340E-1 8.200640E+1 -1.0650306E+01 -1.1850437E+01 -8.7687884E-01 -2.0608148E-01
1.164000E+12 7.000E+16 298 2.000E-4 3.303866E+1 1.558630E+1 5.741690E-1 8.216400E+1 2.959055E+1 1.379380E+1 5.685750E-1 8.198640E+1 -1.1652740E+01 -1.2994969E+01 -9.8386317E-01 -2.1662129E-01
1.516000E+12 7.000E+16 298 2.000E-4 3.266730E+1 1.539430E+1 5.736380E-1 8.215040E+1 2.900550E+1 1.349010E+1 5.674330E-1 8.196330E+1 -1.2624502E+01 -1.4115537E+01 -1.0935212E+00 -2.2827290E-01
1.975000E+12 7.000E+16 298 2.000E-4 3.225460E+1 1.518090E+1 5.730340E-1 8.213420E+1 2.840072E+1 1.317590E+1 5.662050E-1 8.193640E+1 -1.3569656E+01 -1.5217177E+01 -1.2061003E+00 -2.4140675E-01
2.573000E+12 7.000E+16 298 2.000E-4 3.180429E+1 1.494100E+1 5.723560E-1 8.207830E+1 2.777717E+1 1.285160E+1 5.648830E-1 8.190470E+1 -1.4497949E+01 -1.6257898E+01 -1.3229288E+00 -2.1195365E-01
3.351000E+12 7.000E+16 298 2.000E-4 3.132074E+1 1.469060E+1 5.716040E-1 8.205630E+1 2.713583E+1 1.251760E+1 5.634640E-1 8.186730E+1 -1.5422082E+01 -1.7359558E+01 -1.4446353E+00 -2.3086141E-01
4.366000E+12 7.000E+16 298 2.000E-4 3.080813E+1 1.442510E+1 5.707770E-1 8.203240E+1 2.647776E+1 1.216880E+1 5.619410E-1 8.178510E+1 -1.6354745E+01 -1.8541680E+01 -1.5724071E+00 -3.0237782E-01
5.687000E+12 7.000E+16 298 2.000E-4 3.026998E+1 1.414610E+1 5.698640E-1 8.200770E+1 2.580421E+1 1.181730E+1 5.603070E-1 8.173390E+1 -1.7306362E+01 -1.9706701E+01 -1.7056721E+00 -3.3498952E-01
7.408000E+12 7.000E+16 298 2.000E-4 2.970887E+1 1.385510E+1 5.688190E-1 8.198800E+1 2.511663E+1 1.145890E+1 5.584680E-1 8.169260E+1 -1.8283663E+01 -2.0911257E+01 -1.8534634E+00 -3.6159946E-01
9.650000E+12 7.000E+16 298 2.000E-4 2.912658E+1 1.355290E+1 5.676910E-1 8.196520E+1 2.441670E+1 1.109430E+1 5.565050E-1 8.164760E+1 -1.9289585E+01 -2.2160929E+01 -2.0100448E+00 -3.8898878E-01
1.257000E+13 7.000E+16 298 2.000E-4 2.852439E+1 1.324000E+1 5.664760E-1 8.193880E+1 2.370629E+1 1.072440E+1 5.544330E-1 8.159420E+1 -2.0324142E+01 -2.3456790E+01 -2.1721290E+00 -4.2233394E-01
1.637000E+13 7.000E+16 298 2.000E-4 2.790327E+1 1.291690E+1 5.651700E-1 8.190780E+1 2.298749E+1 1.035000E+1 5.522480E-1 8.152970E+1 -2.1384588E+01 -2.4800966E+01 -2.3398908E+00 -4.6375738E-01
2.133000E+13 7.000E+16 298 2.000E-4 2.726418E+1 1.258410E+1 5.637650E-1 8.187120E+1 2.226254E+1 9.967700E+0 5.499380E-1 8.141530E+1 -2.2466619E+01 -2.6248784E+01 -2.5142834E+00 -5.5996846E-01
2.778000E+13 7.000E+16 298 2.000E-4 2.660818E+1 1.224190E+1 5.622570E-1 8.182770E+1 2.153386E+1 9.589300E+0 5.473700E-1 8.135490E+1 -2.3564377E+01 -2.7662082E+01 -2.7197325E+00 -5.8115737E-01
3.619000E+13 7.000E+16 298 2.000E-4 2.593647E+1 1.188570E+1 5.606380E-1 8.173930E+1 2.080396E+1 9.211200E+0 5.447110E-1 8.128380E+1 -2.4670832E+01 -2.9035305E+01 -2.9239358E+00 -5.6038227E-01
4.715000E+13 7.000E+16 298 2.000E-4 2.525048E+1 1.152790E+1 5.588340E-1 8.169530E+1 2.007548E+1 8.834300E+0 5.419540E-1 8.119810E+1 -2.5777715E+01 -3.0490248E+01 -3.1146555E+00 -6.1232960E-01
6.141000E+13 7.000E+16 298 2.000E-4 2.455185E+1 1.116370E+1 5.568810E-1 8.165120E+1 1.935109E+1 8.455900E+0 5.390330E-1 8.106580E+1 -2.6875799E+01 -3.2022611E+01 -3.3111145E+00 -7.2212943E-01
8.000000E+13 7.000E+16 298 2.000E-4 2.384242E+1 1.079410E+1 5.548180E-1 8.159890E+1 1.863350E+1 8.086800E+0 5.359140E-1 8.098190E+1 -2.7954598E+01 -3.3478014E+01 -3.5274316E+00 -7.6189865E-01
1.300000E+10 7.000E+16 303 2.000E-4 3.487365E+1 1.611560E+1 5.652280E-1 8.175690E+1 3.472027E+1 1.603780E+1 5.650180E-1 8.175190E+1 -4.4175924E-01 -4.8510394E-01 -3.7166958E-02 -6.1160658E-03
1.693000E+10 7.000E+16 303 2.000E-4 3.486502E+1 1.611120E+1 5.652170E-1 8.175660E+1 3.466703E+1 1.601080E+1 5.649460E-1 8.175020E+1 -5.7111901E-01 -6.2707672E-01 -4.7969186E-02 -7.8287270E-03
2.206000E+10 7.000E+16 303 2.000E-4 3.485380E+1 1.610550E+1 5.652020E-1 8.175620E+1 3.459916E+1 1.597640E+1 5.648550E-1 8.174800E+1 -7.3597162E-01 -8.0806690E-01 -6.1431695E-02 -1.0030826E-02
2.874000E+10 7.000E+16 303 2.000E-4 3.483926E+1 1.609820E+1 5.651830E-1 8.175570E+1 3.451317E+1 1.593290E+1 5.647380E-1 8.174520E+1 -9.4482773E-01 -1.0374759E+00 -7.8797602E-02 -1.2844791E-02
3.743000E+10 7.000E+16 303 2.000E-4 3.482043E+1 1.608860E+1 5.651580E-1 8.175510E+1 3.440501E+1 1.587810E+1 5.645910E-1 8.174160E+1 -1.2074404E+00 -1.3257254E+00 -1.0042668E-01 -1.6515458E-02
4.876000E+10 7.000E+16 303 2.000E-4 3.479608E+1 1.607630E+1 5.651260E-1 8.175430E+1 3.427025E+1 1.580990E+1 5.644070E-1 8.173700E+1 -1.5343629E+00 -1.6850201E+00 -1.2739034E-01 -2.1165445E-02
6.352000E+10 7.000E+16 303 2.000E-4 3.476466E+1 1.606040E+1 5.650840E-1 8.175330E+1 3.410419E+1 1.572580E+1 5.641790E-1 8.173130E+1 -1.9366242E+00 -2.1277137E+00 -1.6041008E-01 -2.6917472E-02
8.274000E+10 7.000E+16 303 2.000E-4 3.472425E+1 1.603990E+1 5.650300E-1 8.175200E+1 3.390229E+1 1.562360E+1 5.639000E-1 8.172410E+1 -2.4244970E+00 -2.6645587E+00 -2.0039014E-01 -3.4139256E-02
1.078000E+11 7.000E+16 303 2.000E-4 3.467245E+1 1.601370E+1 5.649610E-1 8.175030E+1 3.366059E+1 1.550120E+1 5.635620E-1 8.171520E+1 -3.0060673E+00 -3.3061956E+00 -2.4824243E-01 -4.2954065E-02
1.404000E+11 7.000E+16 303 2.000E-4 3.460635E+1 1.598030E+1 5.648730E-1 8.174810E+1 3.337625E+1 1.535730E+1 5.631600E-1 8.170430E+1 -3.6855548E+00 -4.0567027E+00 -3.0417643E-01 -5.3607950E-02
1.829000E+11 7.000E+16 303 2.000E-4 3.452250E+1 1.593780E+1 5.647600E-1 8.174530E+1 3.304803E+1 1.518430E+1 5.626890E-1 8.165470E+1 -4.4615973E+00 -4.9623624E+00 -3.6805411E-01 -1.1095503E-01
