N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
3.162000E+12 5.623E+15 303 1.800E-4 1.253977706E+00 1.254025939E+00 1.227463406E+00 1.227514570E+00
4.642000E+12 5.623E+15 303 1.800E-4 1.257580005E+00 1.257620114E+00 1.231050219E+00 1.231092782E+00
6.813000E+12 5.623E+15 303 1.800E-4 1.261531583E+00 1.261565556E+00 1.235040941E+00 1.235077050E+00
1.000000E+13 5.623E+15 303 1.800E-4 1.265788988E+00 1.265818085E+00 1.239386611E+00 1.239417615E+00
1.000000E+10 5.623E+15 336 1.800E-4 1.048159650E+00 1.047821047E+00 1.197521625E+00 1.211204152E+00
1.468000E+10 5.623E+15 336 1.800E-4 1.049297306E+00 1.048923779E+00 1.201728821E+00 1.211294641E+00
2.154000E+10 5.623E+15 336 1.800E-4 1.050858399E+00 1.050526146E+00 1.204785103E+00 1.211426503E+00
3.162000E+10 5.623E+15 336 1.800E-4 1.053108863E+00 1.052843675E+00 1.207029958E+00 1.211617977E+00
4.642000E+10 5.623E+15 336 1.800E-4 1.056370176E+00 1.056172637E+00 1.208735986E+00 1.211894695E+00
6.813000E+10 5.623E+15 336 1.800E-4 1.061046223E+00 1.060906882E+00 1.210121788E+00 1.212291759E+00
1.000000E+11 5.623E+15 336 1.800E-4 1.067635213E+00 1.067542391E+00 1.211366739E+00 1.212855919E+00
1.468000E+11 5.623E+15 336 1.800E-4 1.076705947E+00 1.076649185E+00 1.212624247E+00 1.213646169E+00
2.154000E+11 5.623E+15 336 1.800E-4 1.088806041E+00 1.088777114E+00 1.214029768E+00 1.214731776E+00
3.162000E+11 5.623E+15 336 1.800E-4 1.104266178E+00 1.104258956E+00 1.215701060E+00 1.216184320E+00
4.642000E+11 5.623E+15 336 1.800E-4 1.122901605E+00 1.122911393E+00 1.217728779E+00 1.218062643E+00
6.813000E+11 5.623E+15 336 1.800E-4 1.143729131E+00 1.143751735E+00 1.220159687E+00 1.220391543E+00
1.000000E+12 5.623E+15 336 1.800E-4 1.164975494E+00 1.165006588E+00 1.222980910E+00 1.223143131E+00
1.468000E+12 5.623E+15 336 1.800E-4 1.184618338E+00 1.184653337E+00 1.226118889E+00 1.226233517E+00
2.154000E+12 5.623E+15 336 1.800E-4 1.201245075E+00 1.201279800E+00 1.229459756E+00 1.229541797E+00
3.162000E+12 5.623E+15 336 1.800E-4 1.214548393E+00 1.214579976E+00 1.232881057E+00 1.232940791E+00
4.642000E+12 5.623E+15 336 1.800E-4 1.225075842E+00 1.225102968E+00 1.236277403E+00 1.236321823E+00
6.813000E+12 5.623E+15 336 1.800E-4 1.233622413E+00 1.233645047E+00 1.239574242E+00 1.239608102E+00
1.000000E+13 5.623E+15 336 1.800E-4 1.240813429E+00 1.240832141E+00 1.242735552E+00 1.242762074E+00
1.000000E+10 1.000E+15 303 2.100E-4 1.094610691E+00 1.094675533E+00 1.187808621E+00 1.190073892E+00
1.468000E+10 1.000E+15 303 2.100E-4 1.095476066E+00 1.095514842E+00 1.188526478E+00 1.190103354E+00
2.154000E+10 1.000E+15 303 2.100E-4 1.096705107E+00 1.096729459E+00 1.189054678E+00 1.190146396E+00
3.162000E+10 1.000E+15 303 2.100E-4 1.098459552E+00 1.098475750E+00 1.189456154E+00 1.190209165E+00
4.642000E+10 1.000E+15 303 2.100E-4 1.100951208E+00 1.100962721E+00 1.189782223E+00 1.190300452E+00
6.813000E+10 1.000E+15 303 2.100E-4 1.104447310E+00 1.104456123E+00 1.190076328E+00 1.190432656E+00
1.000000E+11 1.000E+15 303 2.100E-4 1.109260001E+00 1.109267317E+00 1.190377878E+00 1.190622976E+00
1.468000E+11 1.000E+15 303 2.100E-4 1.115703658E+00 1.115710229E+00 1.190725794E+00 1.190894681E+00
2.154000E+11 1.000E+15 303 2.100E-4 1.124000994E+00 1.124007329E+00 1.191187030E+00 1.191306191E+00
3.162000E+11 1.000E+15 303 2.100E-4 1.134133234E+00 1.134139642E+00 1.191751701E+00 1.191833961E+00
4.642000E+11 1.000E+15 303 2.100E-4 1.145679576E+00 1.145686186E+00 1.192493468E+00 1.192550989E+00
6.813000E+11 1.000E+15 303 2.100E-4 1.157771166E+00 1.157777929E+00 1.193460744E+00 1.193501424E+00
1.000000E+12 1.000E+15 303 2.100E-4 1.169302821E+00 1.169309542E+00 1.194711478E+00 1.194740802E+00
1.468000E+12 1.000E+15 303 2.100E-4 1.179372901E+00 1.179379307E+00 1.196254419E+00 1.196275956E+00
2.154000E+12 1.000E+15 303 2.100E-4 1.187646496E+00 1.187652369E+00 1.198144477E+00 1.198160764E+00
3.162000E+12 1.000E+15 303 2.100E-4 1.194343810E+00 1.194349028E+00 1.200365195E+00 1.200377854E+00
4.642000E+12 1.000E+15 303 2.100E-4 1.199929445E+00 1.199934016E+00 1.202963602E+00 1.202973785E+00
6.813000E+12 1.000E+15 303 2.100E-4 1.204815082E+00 1.204819071E+00 1.205913871E+00 1.205922298E+00
1.000000E+13 1.000E+15 303 2.100E-4 1.209255652E+00 1.209259139E+00 1.209188812E+00 1.209195947E+00
1.468000E+10 1.000E+15 314 2.100E-4 1.013744870E+00 1.014368694E+00 1.154035162E+00 1.155225911E+00
4.642000E+10 1.000E+15 314 2.100E-4 1.014086105E+00 1.014290802E+00 1.155777174E+00 1.156161141E+00
6.813000E+10 1.000E+15 314 2.100E-4 1.014105089E+00 1.014245722E+00 1.156518391E+00 1.156781951E+00
1.468000E+11 1.000E+15 314 2.100E-4 1.014064809E+00 1.014131459E+00 1.158784120E+00 1.158909376E+00
4.642000E+11 1.000E+15 314 2.100E-4 1.014183422E+00 1.014206513E+00 1.165857553E+00 1.165901017E+00
6.813000E+11 1.000E+15 314 2.100E-4 1.014526135E+00 1.014543064E+00 1.169536624E+00 1.169568163E+00
2.154000E+12 1.000E+15 314 2.100E-4 1.091737299E+00 1.091734468E+00 1.182921229E+00 1.182935374E+00
4.642000E+12 1.000E+15 314 2.100E-4 1.129128580E+00 1.129130918E+00 1.190974198E+00 1.190983690E+00
1.000000E+10 1.778E+16 303 2.100E-4 1.246357845E+00 1.261891213E+00 1.208250308E+00 1.218402922E+00
1.468000E+10 1.778E+16 303 2.100E-4 1.250280491E+00 1.261964962E+00 1.211333176E+00 1.218552249E+00
2.154000E+10 1.778E+16 303 2.100E-4 1.253392716E+00 1.262072468E+00 1.213675164E+00 1.218767871E+00
3.162000E+10 1.778E+16 303 2.100E-4 1.255867413E+00 1.262228760E+00 1.215507765E+00 1.219077050E+00
4.642000E+10 1.778E+16 303 2.100E-4 1.257850015E+00 1.262455055E+00 1.217025782E+00 1.219515975E+00
6.813000E+10 1.778E+16 303 2.100E-4 1.259478787E+00 1.262780771E+00 1.218396882E+00 1.220130614E+00
1.000000E+11 1.778E+16 303 2.100E-4 1.260891430E+00 1.263245710E+00 1.219767288E+00 1.220975528E+00
1.468000E+11 1.778E+16 303 2.100E-4 1.262225146E+00 1.263901892E+00 1.221263428E+00 1.222109605E+00
2.154000E+11 1.778E+16 303 2.100E-4 1.263615020E+00 1.264814007E+00 1.222989157E+00 1.223587756E+00
3.162000E+11 1.778E+16 303 2.100E-4 1.265191650E+00 1.266057260E+00 1.225019652E+00 1.225450177E+00
4.642000E+11 1.778E+16 303 2.100E-4 1.267076507E+00 1.267711177E+00 1.227396194E+00 1.227713292E+00
6.813000E+11 1.778E+16 303 2.100E-4 1.269373698E+00 1.269848962E+00 1.230126884E+00 1.230367572E+00
1.000000E+12 1.778E+16 303 2.100E-4 1.272158721E+00 1.272523729E+00 1.233195306E+00 1.233384180E+00
1.468000E+12 1.778E+16 303 2.100E-4 1.275467535E+00 1.275755469E+00 1.236574282E+00 1.236727301E+00
2.154000E+12 1.778E+16 303 2.100E-4 1.279291596E+00 1.279524403E+00 1.240239618E+00 1.240366937E+00
3.162000E+12 1.778E+16 303 2.100E-4 1.283584189E+00 1.283776169E+00 1.244179264E+00 1.244287267E+00
4.642000E+12 1.778E+16 303 2.100E-4 1.288278475E+00 1.288438911E+00 1.248394675E+00 1.248487411E+00
6.813000E+12 1.778E+16 303 2.100E-4 1.293308375E+00 1.293443428E+00 1.252894731E+00 1.252974848E+00
1.000000E+13 1.778E+16 303 2.100E-4 1.298620249E+00 1.298734202E+00 1.257686790E+00 1.257756112E+00
1.000000E+10 5.623E+15 303 2.100E-4 1.228561635E+00 1.234428438E+00 1.204698074E+00 1.210899200E+00
1.468000E+10 5.623E+15 303 2.100E-4 1.230351420E+00 1.234505013E+00 1.206522678E+00 1.210955125E+00
2.154000E+10 5.623E+15 303 2.100E-4 1.231699731E+00 1.234616295E+00 1.207848984E+00 1.211059088E+00
3.162000E+10 5.623E+15 303 2.100E-4 1.232742439E+00 1.234777349E+00 1.208891984E+00 1.211187139E+00
4.642000E+10 5.623E+15 303 2.100E-4 1.233595330E+00 1.235008994E+00 1.209744640E+00 1.211353474E+00
6.813000E+10 5.623E+15 303 2.100E-4 1.234359328E+00 1.235339299E+00 1.210464708E+00 1.211581801E+00
1.000000E+11 5.623E+15 303 2.100E-4 1.235125233E+00 1.235804639E+00 1.211132101E+00 1.211905897E+00
1.468000E+11 5.623E+15 303 2.100E-4 1.235977475E+00 1.236449765E+00 1.211822871E+00 1.212356111E+00
2.154000E+11 5.623E+15 303 2.100E-4 1.236995449E+00 1.237325666E+00 1.212619010E+00 1.212987643E+00
3.162000E+11 5.623E+15 303 2.100E-4 1.238251770E+00 1.238484911E+00 1.213614945E+00 1.213872965E+00
4.642000E+11 5.623E+15 303 2.100E-4 1.239807793E+00 1.239974837E+00 1.214877259E+00 1.215059908E+00
6.813000E+11 5.623E+15 303 2.100E-4 1.241709046E+00 1.241831213E+00 1.216487206E+00 1.216619127E+00
1.000000E+12 5.623E+15 303 2.100E-4 1.243983214E+00 1.244074948E+00 1.218490689E+00 1.218587811E+00
1.468000E+12 5.623E+15 303 2.100E-4 1.246640861E+00 1.246711887E+00 1.220964168E+00 1.221039235E+00
2.154000E+12 5.623E+15 303 2.100E-4 1.249676455E+00 1.249733224E+00 1.223844756E+00 1.223904455E+00
3.162000E+12 5.623E+15 303 2.100E-4 1.253069442E+00 1.253116141E+00 1.227179264E+00 1.227228419E+00
4.642000E+12 5.623E+15 303 2.100E-4 1.256788921E+00 1.256828215E+00 1.230895154E+00 1.230936599E+00
6.813000E+12 5.623E+15 303 2.100E-4 1.260802825E+00 1.260836390E+00 1.234953486E+00 1.234988990E+00
1.000000E+13 5.623E+15 303 2.100E-4 1.265085845E+00 1.265114747E+00 1.239324698E+00 1.239355379E+00
1.000000E+10 1.000E+15 303 2.400E-4 1.079603274E+00 1.079591541E+00 1.185146492E+00 1.187187937E+00
1.468000E+10 1.000E+15 303 2.400E-4 1.080791012E+00 1.080778672E+00 1.185813077E+00 1.187228938E+00
2.154000E+10 1.000E+15 303 2.400E-4 1.082499657E+00 1.082489843E+00 1.186311025E+00 1.187288756E+00
3.162000E+10 1.000E+15 303 2.400E-4 1.084942503E+00 1.084935908E+00 1.186702525E+00 1.187375778E+00
4.642000E+10 1.000E+15 303 2.400E-4 1.088393966E+00 1.088390396E+00 1.187038997E+00 1.187501892E+00
6.813000E+10 1.000E+15 303 2.400E-4 1.093185576E+00 1.093184569E+00 1.187365442E+00 1.187683621E+00
1.000000E+11 1.000E+15 303 2.400E-4 1.099672978E+00 1.099674100E+00 1.187724458E+00 1.187943384E+00
1.468000E+11 1.000E+15 303 2.400E-4 1.108152621E+00 1.108155538E+00 1.188159519E+00 1.188310528E+00
2.154000E+11 1.000E+15 303 2.400E-4 1.118713310E+00 1.118717771E+00 1.188716866E+00 1.188821470E+00
3.162000E+11 1.000E+15 303 2.400E-4 1.131048926E+00 1.131054668E+00 1.189445238E+00 1.189518180E+00
4.642000E+11 1.000E+15 303 2.400E-4 1.144342789E+00 1.144349482E+00 1.190392666E+00 1.190444038E+00
6.813000E+11 1.000E+15 303 2.400E-4 1.157397330E+00 1.157404528E+00 1.191600893E+00 1.191637588E+00
1.000000E+12 1.000E+15 303 2.400E-4 1.169068194E+00 1.169075406E+00 1.193099968E+00 1.193126677E+00
1.468000E+12 1.000E+15 303 2.400E-4 1.178749149E+00 1.178755959E+00 1.194907113E+00 1.194927025E+00
2.154000E+12 1.000E+15 303 2.400E-4 1.186511417E+00 1.186517558E+00 1.197030948E+00 1.197046234E+00
3.162000E+12 1.000E+15 303 2.400E-4 1.192829237E+00 1.192834629E+00 1.199475627E+00 1.199487729E+00
4.642000E+12 1.000E+15 303 2.400E-4 1.198206105E+00 1.198210794E+00 1.202238384E+00 1.202248260E+00
6.813000E+12 1.000E+15 303 2.400E-4 1.202994242E+00 1.202998327E+00 1.205303429E+00 1.205311708E+00
1.000000E+13 1.000E+15 303 2.400E-4 1.207383002E+00 1.207386571E+00 1.208642123E+00 1.208649202E+00
1.000000E+10 1.778E+16 303 2.400E-4 1.244970323E+00 1.259787173E+00 1.206185327E+00 1.216117528E+00
1.468000E+10 1.778E+16 303 2.400E-4 1.248857511E+00 1.259881847E+00 1.209298993E+00 1.216318543E+00
2.154000E+10 1.778E+16 303 2.400E-4 1.251909254E+00 1.260019544E+00 1.211682337E+00 1.216607195E+00
3.162000E+10 1.778E+16 303 2.400E-4 1.254322411E+00 1.260219039E+00 1.213582602E+00 1.217017787E+00
4.642000E+10 1.778E+16 303 2.400E-4 1.256263617E+00 1.260506483E+00 1.215207380E+00 1.217594266E+00
6.813000E+10 1.778E+16 303 2.400E-4 1.257887303E+00 1.260917396E+00 1.216752203E+00 1.218422901E+00
1.000000E+11 1.778E+16 303 2.400E-4 1.259342222E+00 1.261498462E+00 1.218325839E+00 1.219487490E+00
1.468000E+11 1.778E+16 303 2.400E-4 1.260772175E+00 1.262308240E+00 1.220077528E+00 1.220898038E+00
2.154000E+11 1.778E+16 303 2.400E-4 1.262314282E+00 1.263415590E+00 1.222085430E+00 1.222664750E+00
3.162000E+11 1.778E+16 303 2.400E-4 1.264095242E+00 1.264894636E+00 1.224400790E+00 1.224820406E+00
4.642000E+11 1.778E+16 303 2.400E-4 1.266224627E+00 1.266815662E+00 1.227024962E+00 1.227333786E+00
6.813000E+11 1.778E+16 303 2.400E-4 1.268785801E+00 1.269233308E+00 1.229968482E+00 1.230204464E+00
1.000000E+12 1.778E+16 303 2.400E-4 1.271826810E+00 1.272174924E+00 1.233177854E+00 1.233364694E+00
1.468000E+12 1.778E+16 303 2.400E-4 1.275355404E+00 1.275633554E+00 1.236641979E+00 1.236793935E+00
2.154000E+12 1.778E+16 303 2.400E-4 1.279342539E+00 1.279569973E+00 1.240342503E+00 1.240469364E+00
3.162000E+12 1.778E+16 303 2.400E-4 1.283736119E+00 1.283925284E+00 1.244298041E+00 1.244405958E+00
4.642000E+12 1.778E+16 303 2.400E-4 1.288479826E+00 1.288638845E+00 1.248507942E+00 1.248600615E+00
6.813000E+12 1.778E+16 303 2.400E-4 1.293526572E+00 1.293660932E+00 1.253005287E+00 1.253085413E+00
1.000000E+13 1.778E+16 303 2.400E-4 1.298839916E+00 1.298953532E+00 1.257793200E+00 1.257862544E+00
1.000000E+10 3.162E+16 303 2.400E-4 1.250667422E+00 1.273967856E+00 1.202312017E+00 1.215341215E+00
1.468000E+10 3.162E+16 303 2.400E-4 1.256143812E+00 1.274077465E+00 1.206549355E+00 1.215732387E+00
2.154000E+10 3.162E+16 303 2.400E-4 1.260545248E+00 1.274236894E+00 1.209862960E+00 1.216283764E+00
3.162000E+10 3.162E+16 303 2.400E-4 1.264134922E+00 1.274467937E+00 1.212586923E+00 1.217048124E+00
4.642000E+10 3.162E+16 303 2.400E-4 1.267102406E+00 1.274800936E+00 1.214997558E+00 1.218084497E+00
6.813000E+10 3.162E+16 303 2.400E-4 1.269607825E+00 1.275277165E+00 1.217316196E+00 1.219450030E+00
1.000000E+11 3.162E+16 303 2.400E-4 1.271809860E+00 1.275950944E+00 1.219707521E+00 1.221187638E+00
1.468000E+11 3.162E+16 303 2.400E-4 1.273874891E+00 1.276890490E+00 1.222275870E+00 1.223312586E+00
2.154000E+11 3.162E+16 303 2.400E-4 1.275973234E+00 1.278176013E+00 1.225066692E+00 1.225805765E+00
3.162000E+11 3.162E+16 303 2.400E-4 1.278268878E+00 1.279893458E+00 1.228079097E+00 1.228619824E+00
4.642000E+11 3.162E+16 303 2.400E-4 1.280905808E+00 1.282122995E+00 1.231288530E+00 1.231697116E+00
6.813000E+11 3.162E+16 303 2.400E-4 1.283992752E+00 1.284923534E+00 1.234670728E+00 1.234990277E+00
1.000000E+12 3.162E+16 303 2.400E-4 1.287589655E+00 1.288317604E+00 1.238217612E+00 1.238475620E+00
1.468000E+12 3.162E+16 303 2.400E-4 1.291701779E+00 1.292283340E+00 1.241941741E+00 1.242155583E+00
2.154000E+12 3.162E+16 303 2.400E-4 1.296287270E+00 1.296760032E+00 1.245871241E+00 1.246051920E+00
3.162000E+12 3.162E+16 303 2.400E-4 1.301277965E+00 1.301667000E+00 1.250039958E+00 1.250194564E+00
4.642000E+12 3.162E+16 303 2.400E-4 1.306603476E+00 1.306925904E+00 1.254478182E+00 1.254611423E+00
6.813000E+12 3.162E+16 303 2.400E-4 1.312205135E+00 1.312473146E+00 1.259212624E+00 1.259327659E+00
1.000000E+13 3.162E+16 303 2.400E-4 1.318035618E+00 1.318258340E+00 1.264260042E+00 1.264359752E+00
1.000000E+10 5.623E+15 303 2.400E-4 1.226722717E+00 1.232230153E+00 1.202724590E+00 1.208413470E+00
1.468000E+10 5.623E+15 303 2.400E-4 1.228459783E+00 1.232334845E+00 1.204463606E+00 1.208481748E+00
2.154000E+10 5.623E+15 303 2.400E-4 1.229778783E+00 1.232486469E+00 1.205743269E+00 1.208591916E+00
3.162000E+10 5.623E+15 303 2.400E-4 1.230822585E+00 1.232704795E+00 1.206735951E+00 1.208740397E+00
4.642000E+10 5.623E+15 303 2.400E-4 1.231712452E+00 1.233016587E+00 1.207554726E+00 1.208951112E+00
6.813000E+10 5.623E+15 303 2.400E-4 1.232554245E+00 1.233456728E+00 1.208282108E+00 1.209252493E+00
1.000000E+11 5.623E+15 303 2.400E-4 1.233443245E+00 1.234068396E+00 1.209005811E+00 1.209680571E+00
1.468000E+11 5.623E+15 303 2.400E-4 1.234466497E+00 1.234901129E+00 1.209808605E+00 1.210277913E+00
2.154000E+11 5.623E+15 303 2.400E-4 1.235701706E+00 1.236006025E+00 1.210771975E+00 1.211100163E+00
3.162000E+11 5.623E+15 303 2.400E-4 1.237212833E+00 1.237428387E+00 1.211975422E+00 1.212207156E+00
4.642000E+11 5.623E+15 303 2.400E-4 1.239045031E+00 1.239200341E+00 1.213491054E+00 1.213657188E+00
6.813000E+11 5.623E+15 303 2.400E-4 1.241222640E+00 1.241337183E+00 1.215375394E+00 1.215497135E+00
1.000000E+12 5.623E+15 303 2.400E-4 1.243751808E+00 1.243838762E+00 1.217661382E+00 1.217753172E+00
1.468000E+12 5.623E+15 303 2.400E-4 1.246625028E+00 1.246693200E+00 1.220369810E+00 1.220441694E+00
2.154000E+12 5.623E+15 303 2.400E-4 1.249824553E+00 1.249879712E+00 1.223454713E+00 1.223512640E+00
3.162000E+12 5.623E+15 303 2.400E-4 1.253326073E+00 1.253371922E+00 1.226917378E+00 1.226965616E+00
4.642000E+12 5.623E+15 303 2.400E-4 1.257105284E+00 1.257144164E+00 1.230707877E+00 1.230748892E+00
6.813000E+12 5.623E+15 303 2.400E-4 1.261144763E+00 1.261178144E+00 1.234802340E+00 1.234837674E+00
1.000000E+13 5.623E+15 303 2.400E-4 1.265435171E+00 1.265464002E+00 1.239188583E+00 1.239219217E+00
