X GeBow200 GeBow300 GeBow400 OrBow200 OrBow300 OrBow400 OrBow500 OrBow600 OrBow700 OrBow750 OsBow200 OsBow300 OsBow400 OsBow500 OsBow600 OsBow700
5.65000E+2 1.10313E+13 1.91906E+13 2.76586E+13 4.26568E+12 9.67588E+12 1.58180E+13 2.23924E+13 2.92417E+13 3.64889E+13 4.01056E+13 7.86505E+12 1.45430E+13 2.13102E+13 2.91587E+13 3.73249E+13 4.60947E+13
5.66000E+2 1.12569E+13 1.95701E+13 2.81969E+13 4.30378E+12 9.81590E+12 1.60789E+13 2.27853E+13 2.97736E+13 3.71052E+13 4.07641E+13 8.06327E+12 1.48629E+13 2.17525E+13 2.97343E+13 3.80368E+13 4.70085E+13
5.67000E+2 1.14746E+13 1.99005E+13 2.86403E+13 4.34757E+12 9.96817E+12 1.63595E+13 2.32057E+13 3.03412E+13 3.77806E+13 4.14934E+13 8.22827E+12 1.51394E+13 2.21414E+13 3.02338E+13 3.86485E+13 4.77850E+13
5.68000E+2 1.17038E+13 2.01941E+13 2.89924E+13 4.42003E+12 1.01457E+13 1.66576E+13 2.36334E+13 3.09043E+13 3.84700E+13 4.22457E+13 8.36361E+12 1.53843E+13 2.24973E+13 3.06887E+13 3.92036E+13 4.84615E+13
5.69000E+2 1.19088E+13 2.04920E+13 2.93821E+13 4.50851E+12 1.03379E+13 1.69667E+13 2.40673E+13 3.14679E+13 3.91675E+13 4.30102E+13 8.50641E+12 1.56387E+13 2.28646E+13 3.11567E+13 3.97734E+13 4.91647E+13
5.70000E+2 1.20657E+13 2.08321E+13 2.99177E+13 4.57240E+12 1.05198E+13 1.72862E+13 2.45359E+13 3.20928E+13 3.99225E+13 4.38301E+13 8.66526E+12 1.59093E+13 2.32479E+13 3.16540E+13 4.03870E+13 4.99436E+13
5.71000E+2 1.22486E+13 2.12086E+13 3.04998E+13 4.63313E+12 1.07050E+13 1.76173E+13 2.50253E+13 3.27486E+13 4.07022E+13 4.46718E+13 8.83617E+12 1.61908E+13 2.36409E+13 3.21788E+13 4.10479E+13 5.07970E+13
5.72000E+2 1.24893E+13 2.16069E+13 3.10599E+13 4.73729E+12 1.09213E+13 1.79591E+13 2.55004E+13 3.33620E+13 4.14368E+13 4.54669E+13 9.01743E+12 1.64908E+13 2.40606E+13 3.27321E+13 4.17383E+13 5.16931E+13
5.73000E+2 1.27463E+13 2.20102E+13 3.16117E+13 4.85889E+12 1.11468E+13 1.82974E+13 2.59573E+13 3.39410E+13 4.21370E+13 4.62275E+13 9.20840E+12 1.68127E+13 2.45145E+13 3.33160E+13 4.24543E+13 5.26143E+13
5.74000E+2 1.29955E+13 2.24143E+13 3.21741E+13 4.97109E+12 1.13618E+13 1.86253E+13 2.64041E+13 3.45106E+13 4.28259E+13 4.69761E+13 9.40925E+12 1.71501E+13 2.49896E+13 3.39315E+13 4.32130E+13 5.35699E+13
5.75000E+2 1.32324E+13 2.28213E+13 3.27573E+13 5.10936E+12 1.15983E+13 1.89659E+13 2.68524E+13 3.50690E+13 4.34922E+13 4.76963E+13 9.61078E+12 1.74901E+13 2.54694E+13 3.45611E+13 4.39962E+13 5.45288E+13
5.76000E+2 1.34797E+13 2.32308E+13 3.33335E+13 5.27879E+12 1.18632E+13 1.93275E+13 2.73120E+13 3.56273E+13 4.41559E+13 4.84127E+13 9.79961E+12 1.78196E+13 2.59410E+13 3.51826E+13 4.47715E+13 5.54393E+13
5.77000E+2 1.37527E+13 2.36395E+13 3.38777E+13 5.42721E+12 1.21157E+13 1.96900E+13 2.77882E+13 3.62197E+13 4.48904E+13 4.92180E+13 9.97503E+12 1.81499E+13 2.64283E+13 3.58260E+13 4.55754E+13 5.62998E+13
5.78000E+2 1.40311E+13 2.40399E+13 3.43982E+13 5.52632E+12 1.23327E+13 2.00400E+13 2.82803E+13 3.68595E+13 4.57002E+13 5.01127E+13 1.01432E+13 1.84897E+13 2.69428E+13 3.65036E+13 4.64205E+13 5.71283E+13
5.79000E+2 1.43010E+13 2.44327E+13 3.49124E+13 5.57594E+12 1.25114E+13 2.03717E+13 2.87789E+13 3.75338E+13 4.65239E+13 5.10109E+13 1.03148E+13 1.88172E+13 2.74284E+13 3.71328E+13 4.71960E+13 5.79342E+13
5.80000E+2 1.45660E+13 2.48304E+13 3.54429E+13 5.59720E+12 1.26693E+13 2.06954E+13 2.92852E+13 3.82334E+13 4.73757E+13 5.19388E+13 1.04903E+13 1.91177E+13 2.78551E+13 3.76792E+13 4.78636E+13 5.87187E+13
5.81000E+2 1.48275E+13 2.52370E+13 3.59963E+13 5.62056E+12 1.28332E+13 2.10297E+13 2.98071E+13 3.89538E+13 4.83002E+13 5.29651E+13 1.06556E+13 1.93969E+13 2.82491E+13 3.82021E+13 4.85194E+13 5.94746E+13
5.82000E+2 1.50840E+13 2.56473E+13 3.65634E+13 5.65098E+12 1.30095E+13 2.13821E+13 3.03530E+13 3.97043E+13 4.92292E+13 5.39832E+13 1.08160E+13 1.96761E+13 2.86484E+13 3.87389E+13 4.91985E+13 6.02352E+13
5.83000E+2 1.53362E+13 2.60545E+13 3.71290E+13 5.69107E+12 1.32015E+13 2.17564E+13 3.09272E+13 4.04897E+13 5.00827E+13 5.48710E+13 1.09920E+13 1.99852E+13 2.90921E+13 3.93011E+13 4.98801E+13 6.10645E+13
5.84000E+2 1.55887E+13 2.64584E+13 3.76872E+13 5.77389E+12 1.34336E+13 2.21623E+13 3.15212E+13 4.12809E+13 5.09219E+13 5.57343E+13 1.11817E+13 2.03180E+13 2.95697E+13 3.98913E+13 5.05820E+13 6.19657E+13
5.85000E+2 1.58596E+13 2.68913E+13 3.82852E+13 5.91980E+12 1.37189E+13 2.26014E+13 3.21229E+13 4.20506E+13 5.18206E+13 5.66975E+13 1.13737E+13 2.06543E+13 3.00517E+13 4.05099E+13 5.13392E+13 6.29117E+13
5.86000E+2 1.61621E+13 2.73758E+13 3.89552E+13 6.08803E+12 1.40210E+13 2.30477E+13 3.27198E+13 4.28022E+13 5.27745E+13 5.77524E+13 1.15736E+13 2.10019E+13 3.05487E+13 4.11665E+13 5.21599E+13 6.38731E+13
5.87000E+2 1.64848E+13 2.78787E+13 3.96406E+13 6.24349E+12 1.43107E+13 2.34838E+13 3.33095E+13 4.35502E+13 5.37611E+13 5.88580E+13 1.17895E+13 2.13740E+13 3.10784E+13 4.18675E+13 5.30371E+13 6.48410E+13
5.88000E+2 1.68174E+13 2.83847E+13 4.03208E+13 6.39000E+12 1.45969E+13 2.39240E+13 3.39125E+13 4.43214E+13 5.47453E+13 5.99483E+13 1.20191E+13 2.17687E+13 3.16399E+13 4.26014E+13 5.39475E+13 6.58682E+13
5.89000E+2 1.71622E+13 2.89347E+13 4.10798E+13 6.53633E+12 1.48906E+13 2.43813E+13 3.45429E+13 4.51313E+13 5.57124E+13 6.09941E+13 1.22586E+13 2.21821E+13 3.22290E+13 4.33558E+13 5.48695E+13 6.69906E+13
5.90000E+2 1.75143E+13 2.95362E+13 4.19394E+13 6.68573E+12 1.51935E+13 2.48549E+13 3.51977E+13 4.59737E+13 5.66913E+13 6.20412E+13 1.25050E+13 2.26106E+13 3.28415E+13 4.41246E+13 5.57948E+13 6.81761E+13
5.91000E+2 1.78554E+13 3.01363E+13 4.28088E+13 6.83954E+12 1.55032E+13 2.53378E+13 3.58640E+13 4.68301E+13 5.77058E+13 6.31346E+13 1.27517E+13 2.30442E+13 3.34639E+13 4.49013E+13 5.67257E+13 6.93851E+13
5.92000E+2 1.81907E+13 3.07134E+13 4.36362E+13 6.99509E+12 1.58107E+13 2.58134E+13 3.65174E+13 4.76675E+13 5.87622E+13 6.43003E+13 1.29860E+13 2.34611E+13 3.40657E+13 4.56758E+13 5.76758E+13 7.05856E+13
5.93000E+2 1.85541E+13 3.12889E+13 4.44274E+13 7.15380E+12 1.61181E+13 2.62846E+13 3.71614E+13 4.84900E+13 5.98437E+13 6.55109E+13 1.32135E+13 2.38671E+13 3.46521E+13 4.64537E+13 5.86509E+13 7.17666E+13
5.94000E+2 1.89483E+13 3.18721E+13 4.51988E+13 7.32483E+12 1.64465E+13 2.67857E+13 3.78447E+13 4.93614E+13 6.09025E+13 6.66634E+13 1.34643E+13 2.43054E+13 3.52801E+13 4.72642E+13 5.96470E+13 7.29494E+13
5.95000E+2 1.93446E+13 3.24579E+13 4.59730E+13 7.51881E+12 1.68066E+13 2.73267E+13 3.85754E+13 5.02876E+13 6.19312E+13 6.77435E+13 1.37442E+13 2.47866E+13 3.59644E+13 4.81165E+13 6.06668E+13 7.41551E+13
5.96000E+2 1.97285E+13 3.30533E+13 4.67821E+13 7.74741E+12 1.71922E+13 2.78774E+13 3.92967E+13 5.11830E+13 6.29884E+13 6.88816E+13 1.40311E+13 2.52815E+13 3.66695E+13 4.89974E+13 6.17235E+13 7.54013E+13
5.97000E+2 2.01000E+13 3.36757E+13 4.76631E+13 8.00546E+12 1.75937E+13 2.84239E+13 3.99897E+13 5.20234E+13 6.40923E+13 7.01168E+13 1.43132E+13 2.57704E+13 3.73675E+13 4.98893E+13 6.28119E+13 7.66991E+13
5.98000E+2 2.04717E+13 3.43232E+13 4.85968E+13 8.25871E+12 1.79965E+13 2.89798E+13 4.07013E+13 5.28925E+13 6.51926E+13 7.13324E+13 1.45919E+13 2.62456E+13 3.80410E+13 5.07727E+13 6.39103E+13 7.80498E+13
5.99000E+2 2.08638E+13 3.49770E+13 4.95201E+13 8.48900E+12 1.83895E+13 2.95451E+13 4.14447E+13 5.38180E+13 6.62610E+13 7.24723E+13 1.48713E+13 2.67130E+13 3.86980E+13 5.16481E+13 6.50110E+13 7.94180E+13
6.00000E+2 2.12715E+13 3.56169E+13 5.03954E+13 8.70841E+12 1.87684E+13 3.00933E+13 4.21688E+13 5.47219E+13 6.73189E+13 7.36072E+13 1.51587E+13 2.71913E+13 3.93686E+13 5.25351E+13 6.61205E+13 8.07400E+13
6.01000E+2 2.16716E+13 3.62225E+13 5.12072E+13 8.91727E+12 1.91278E+13 3.06125E+13 4.28536E+13 5.55761E+13 6.83900E+13 7.47866E+13 1.54536E+13 2.76829E+13 4.00585E+13 5.34347E+13 6.72346E+13 8.20159E+13
6.02000E+2 2.20643E+13 3.68128E+13 5.19952E+13 9.08854E+12 1.94610E+13 3.11242E+13 4.35536E+13 5.64707E+13 6.94929E+13 7.59935E+13 1.57482E+13 2.81761E+13 4.07519E+13 5.43320E+13 6.83395E+13 8.32999E+13
6.03000E+2 2.26384E+13 3.77192E+13 5.32392E+13 9.29141E+12 1.99265E+13 3.18883E+13 4.46377E+13 5.78883E+13 7.11678E+13 7.77970E+13 1.61620E+13 2.88871E+13 4.17631E+13 5.56491E+13 6.99691E+13 8.52363E+13
6.04000E+2 2.30575E+13 3.83792E+13 5.41438E+13 9.45512E+12 2.02699E+13 3.24331E+13 4.53966E+13 5.88696E+13 7.23216E+13 7.90370E+13 1.64559E+13 2.93926E+13 4.24823E+13 5.65737E+13 7.11024E+13 8.65047E+13
6.05000E+2 2.34771E+13 3.90355E+13 5.50399E+13 9.69597E+12 2.06671E+13 3.29932E+13 4.61241E+13 5.97673E+13 7.34588E+13 8.02937E+13 1.67518E+13 2.99040E+13 4.32115E+13 5.75093E+13 7.22476E+13 8.77583E+13
6.06000E+2 2.38970E+13 3.96743E+13 5.58988E+13 9.95636E+12 2.10762E+13 3.35535E+13 4.68376E+13 6.06354E+13 7.45993E+13 8.15700E+13 1.70523E+13 3.04089E+13 4.39225E+13 5.84175E+13 7.33554E+13 8.90847E+13
6.07000E+2 2.43290E+13 4.03044E+13 5.67247E+13 1.01730E+13 2.14533E+13 3.41015E+13 4.75632E+13 6.15429E+13 7.57675E+13 8.28682E+13 1.73549E+13 3.09012E+13 4.46057E+13 5.92900E+13 7.44194E+13 9.04734E+13
6.08000E+2 2.47645E+13 4.09313E+13 5.75400E+13 1.03527E+13 2.18072E+13 3.46481E+13 4.83135E+13 6.25039E+13 7.69581E+13 8.41734E+13 1.76520E+13 3.13833E+13 4.52741E+13 6.01552E+13 7.54853E+13 9.17963E+13
6.09000E+2 2.51707E+13 4.15543E+13 5.83815E+13 1.05242E+13 2.21628E+13 3.52094E+13 4.90933E+13 6.35104E+13 7.81596E+13 8.54724E+13 1.79428E+13 3.18643E+13 4.59466E+13 6.10389E+13 7.65855E+13 9.30453E+13
6.10000E+2 2.55431E+13 4.21836E+13 5.92758E+13 1.07278E+13 2.25486E+13 3.57946E+13 4.98884E+13 6.45221E+13 7.93606E+13 8.67680E+13 1.82373E+13 3.23620E+13 4.66495E+13 6.19612E+13 7.77327E+13 9.43918E+13
6.11000E+2 2.59221E+13 4.28479E+13 6.02367E+13 1.10049E+13 2.29924E+13 3.64096E+13 5.06778E+13 6.54882E+13 8.05510E+13 8.80703E+13 1.85451E+13 3.28870E+13 4.73938E+13 6.29291E+13 7.89291E+13 9.59034E+13
6.12000E+2 2.63324E+13 4.35547E+13 6.12507E+13 1.13457E+13 2.34847E+13 3.70466E+13 5.14564E+13 6.64065E+13 8.17003E+13 8.93349E+13 1.88730E+13 3.34357E+13 4.81649E+13 6.39265E+13 8.01570E+13 9.74270E+13
6.13000E+2 2.67551E+13 4.42589E+13 6.22445E+13 1.17035E+13 2.39887E+13 3.76867E+13 5.22277E+13 6.73059E+13 8.27635E+13 9.04799E+13 1.92215E+13 3.40007E+13 4.89479E+13 6.49361E+13 8.13970E+13 9.88603E+13
6.14000E+2 2.71747E+13 4.49295E+13 6.31710E+13 1.20405E+13 2.44746E+13 3.83145E+13 5.29943E+13 6.82093E+13 8.37738E+13 9.15438E+13 1.95759E+13 3.45738E+13 4.97410E+13 6.59497E+13 8.26338E+13 1.00304E+14
6.15000E+2 2.76047E+13 4.55980E+13 6.40807E+13 1.23324E+13 2.49236E+13 3.89210E+13 5.37592E+13 6.91335E+13 8.48643E+13 9.27174E+13 1.99239E+13 3.51497E+13 5.05466E+13 6.69672E+13 8.38647E+13 1.01858E+14
6.16000E+2 2.80590E+13 4.62987E+13 6.50301E+13 1.25869E+13 2.53435E+13 3.95134E+13 5.45289E+13 7.00833E+13 8.60945E+13 9.40874E+13 2.02683E+13 3.57283E+13 5.13614E+13 6.80022E+13 8.51219E+13 1.03463E+14
6.17000E+2 2.85241E+13 4.70216E+13 6.60136E+13 1.28781E+13 2.57980E+13 4.01334E+13 5.53161E+13 7.10391E+13 8.73552E+13 9.55001E+13 2.06146E+13 3.63108E+13 5.21821E+13 6.90672E+13 8.64361E+13 1.05029E+14
6.18000E+2 2.89799E+13 4.77425E+13 6.70040E+13 1.32673E+13 2.63398E+13 4.08152E+13 5.61316E+13 7.19845E+13 8.85413E+13 9.68065E+13 2.09647E+13 3.68932E+13 5.29987E+13 7.01392E+13 8.77699E+13 1.06538E+14
6.19000E+2 2.94250E+13 4.84508E+13 6.79802E+13 1.37150E+13 2.69359E+13 4.15389E+13 5.69721E+13 7.29351E+13 8.96701E+13 9.80242E+13 2.13187E+13 3.74705E+13 5.38009E+13 7.11843E+13 8.90634E+13 1.08006E+14
6.20000E+2 2.98677E+13 4.91428E+13 6.89247E+13 1.41572E+13 2.75321E+13 4.22703E+13 5.78289E+13 7.39113E+13 9.07882E+13 9.92134E+13 2.16666E+13 3.80332E+13 5.45796E+13 7.21840E+13 9.02873E+13 1.09445E+14
6.21000E+2 3.03075E+13 4.98196E+13 6.98405E+13 1.45651E+13 2.81001E+13 4.29852E+13 5.86842E+13 7.49029E+13 9.18947E+13 1.00377E+14 2.19921E+13 3.85674E+13 5.53240E+13 7.31287E+13 9.14342E+13 1.10868E+14
6.22000E+2 3.07357E+13 5.04887E+13 7.07537E+13 1.49351E+13 2.86308E+13 4.36682E+13 5.95157E+13 7.58806E+13 9.29656E+13 1.01495E+14 2.22988E+13 3.90802E+13 5.60448E+13 7.40399E+13 9.25370E+13 1.12310E+14
6.23000E+2 3.11532E+13 5.11605E+13 7.16852E+13 1.52748E+13 2.91288E+13 4.43196E+13 6.03183E+13 7.68331E+13 9.40154E+13 1.02594E+14 2.26161E+13 3.96030E+13 5.67745E+13 7.49729E+13 9.36759E+13 1.13835E+14
6.24000E+2 3.15792E+13 5.18481E+13 7.26400E+13 1.56080E+13 2.96178E+13 4.49595E+13 6.11070E+13 7.77696E+13 9.51145E+13 1.03774E+14 2.29603E+13 4.01557E+13 5.75369E+13 7.59602E+13 9.48926E+13 1.15446E+14
6.25000E+2 3.20288E+13 5.25572E+13 7.36127E+13 1.59567E+13 3.01205E+13 4.56087E+13 6.18996E+13 7.87035E+13 9.63078E+13 1.05097E+14 2.33125E+13 4.07284E+13 5.83315E+13 7.69758E+13 9.61320E+13 1.17003E+14
6.26000E+2 3.24885E+13 5.32630E+13 7.45665E+13 1.63298E+13 3.06478E+13 4.62801E+13 6.27100E+13 7.96498E+13 9.75416E+13 1.06474E+14 2.36541E+13 4.13099E+13 5.91550E+13 7.79914E+13 9.73378E+13 1.18394E+14
6.27000E+2 3.29380E+13 5.39330E+13 7.54564E+13 1.67327E+13 3.12075E+13 4.69834E+13 6.35503E+13 8.06231E+13 9.87498E+13 1.07800E+14 2.39972E+13 4.18991E+13 5.99929E+13 7.90150E+13 9.85443E+13 1.19744E+14
6.28000E+2 3.33749E+13 5.45880E+13 7.63295E+13 1.71547E+13 3.17909E+13 4.77136E+13 6.44198E+13 8.16275E+13 9.99572E+13 1.09108E+14 2.43633E+13 4.25000E+13 6.08303E+13 8.00684E+13 9.98144E+13 1.21251E+14
6.29000E+2 3.38068E+13 5.52746E+13 7.72754E+13 1.75789E+13 3.23817E+13 4.84573E+13 6.53098E+13 8.26594E+13 1.01243E+14 1.10521E+14 2.47443E+13 4.31071E+13 6.16646E+13 8.11451E+13 1.01138E+14 1.22908E+14
6.30000E+2 3.42416E+13 5.59999E+13 7.82997E+13 1.79741E+13 3.29523E+13 4.91955E+13 6.62118E+13 8.37231E+13 1.02616E+14 1.12048E+14 2.51091E+13 4.37057E+13 6.24987E+13 8.22155E+13 1.02448E+14 1.24540E+14
6.31000E+2 3.46876E+13 5.67118E+13 7.92826E+13 1.82932E+13 3.34635E+13 4.99039E+13 6.71213E+13 8.48363E+13 1.03986E+14 1.13546E+14 2.54447E+13 4.42867E+13 6.33277E+13 8.32625E+13 1.03714E+14 1.26051E+14
6.32000E+2 3.51482E+13 5.73743E+13 8.01435E+13 1.85042E+13 3.38887E+13 5.05671E+13 6.80368E+13 8.60130E+13 1.05277E+14 1.14894E+14 2.57705E+13 4.48477E+13 6.41262E+13 8.42890E+13 1.04972E+14 1.27492E+14
6.33000E+2 3.56069E+13 5.80212E+13 8.09739E+13 1.86616E+13 3.42735E+13 5.12127E+13 6.89628E+13 8.72320E+13 1.06567E+14 1.16221E+14 2.61081E+13 4.53930E+13 6.48804E+13 8.53056E+13 1.06261E+14 1.28927E+14
6.34000E+2 3.58324E+13 5.83580E+13 8.14218E+13 1.87352E+13 3.44816E+13 5.15775E+13 6.94974E+13 8.79445E+13 1.07341E+14 1.17026E+14 2.63157E+13 4.56912E+13 6.52688E+13 8.58529E+13 1.06975E+14 1.29664E+14
6.35000E+2 3.62595E+13 5.90828E+13 8.24541E+13 1.89763E+13 3.49483E+13 5.22926E+13 7.04745E+13 8.91925E+13 1.08887E+14 1.18720E+14 2.67155E+13 4.63317E+13 6.61512E+13 8.70057E+13 1.08404E+14 1.31312E+14
6.36000E+2 3.67061E+13 5.98304E+13 8.35119E+13 1.92497E+13 3.54537E+13 5.30501E+13 7.14963E+13 9.04865E+13 1.10477E+14 1.20458E+14 2.71435E+13 4.70388E+13 6.71396E+13 8.82500E+13 1.09906E+14 1.33088E+14
6.37000E+2 3.71892E+13 6.05863E+13 8.45442E+13 1.95351E+13 3.59834E+13 5.38458E+13 7.25712E+13 9.18489E+13 1.12042E+14 1.22124E+14 2.75742E+13 4.77596E+13 6.81530E+13 8.95234E+13 1.11440E+14 1.34890E+14
6.38000E+2 3.76986E+13 6.13499E+13 8.55620E+13 1.98394E+13 3.65388E+13 5.46731E+13 7.36832E+13 9.32537E+13 1.13619E+14 1.23787E+14 2.79928E+13 4.84582E+13 6.91338E+13 9.07813E+13 1.12979E+14 1.36664E+14
6.39000E+2 3.82217E+13 6.21236E+13 8.65850E+13 2.01759E+13 3.71251E+13 5.55256E+13 7.48123E+13 9.46662E+13 1.15272E+14 1.25560E+14 2.84167E+13 4.91503E+13 7.00960E+13 9.20374E+13 1.14535E+14 1.38483E+14
6.40000E+2 3.87534E+13 6.29229E+13 8.76520E+13 2.05332E+13 3.77306E+13 5.63931E+13 7.59505E+13 9.60807E+13 1.17022E+14 1.27478E+14 2.88664E+13 4.98604E+13 7.10677E+13 9.33166E+13 1.16130E+14 1.40429E+14
6.41000E+2 3.92921E+13 6.37682E+13 8.88083E+13 2.08758E+13 3.83286E+13 5.72636E+13 7.71042E+13 9.75245E+13 1.18858E+14 1.29510E+14 2.93412E+13 5.06033E+13 7.20795E+13 9.46407E+13 1.17774E+14 1.42495E+14
6.42000E+2 3.98415E+13 6.46675E+13 9.00663E+13 2.11820E+13 3.89033E+13 5.81315E+13 7.82803E+13 9.90183E+13 1.20764E+14 1.31621E+14 2.98280E+13 5.13886E+13 7.31652E+13 9.60318E+13 1.19475E+14 1.44616E+14
6.43000E+2 4.04131E+13 6.56069E+13 9.13831E+13 2.14992E+13 3.94959E+13 5.90244E+13 7.94885E+13 1.00552E+14 1.22704E+14 1.33764E+14 3.03214E+13 5.22180E+13 7.43335E+13 9.74968E+13 1.21237E+14 1.46749E+14
6.44000E+2 4.10163E+13 6.65703E+13 9.27135E+13 2.18885E+13 4.01581E+13 5.99749E+13 8.07372E+13 1.02105E+14 1.24641E+14 1.35894E+14 3.08327E+13 5.30790E+13 7.55472E+13 9.90171E+13 1.23065E+14 1.48905E+14
6.45000E+2 4.16453E+13 6.75509E+13 9.40500E+13 2.23497E+13 4.08898E+13 6.09829E+13 8.20262E+13 1.03678E+14 1.26570E+14 1.38000E+14 3.13740E+13 5.39575E+13 7.67651E+13 1.00571E+14 1.24958E+14 1.51098E+14
6.46000E+2 4.22875E+13 6.85419E+13 9.53931E+13 2.28069E+13 4.16253E+13 6.20051E+13 8.33409E+13 1.05289E+14 1.28510E+14 1.40104E+14 3.19389E+13 5.48475E+13 7.79818E+13 1.02159E+14 1.26927E+14 1.53335E+14
6.47000E+2 4.29373E+13 6.95438E+13 9.67501E+13 2.31928E+13 4.23067E+13 6.30030E+13 8.46685E+13 1.06955E+14 1.30486E+14 1.42235E+14 3.25117E+13 5.57473E+13 7.92098E+13 1.03789E+14 1.28969E+14 1.55616E+14
6.48000E+2 4.36005E+13 7.05671E+13 9.81368E+13 2.35568E+13 4.29792E+13 6.40109E+13 8.60280E+13 1.08676E+14 1.32487E+14 1.44375E+14 3.30833E+13 5.66575E+13 8.04602E+13 1.05456E+14 1.31067E+14 1.57955E+14
6.49000E+2 4.42957E+13 7.16420E+13 9.95953E+13 2.40007E+13 4.37408E+13 6.51093E+13 8.74753E+13 1.10480E+14 1.34529E+14 1.46538E+14 3.36674E+13 5.75998E+13 8.17630E+13 1.07164E+14 1.33189E+14 1.60423E+14
6.50000E+2 4.49993E+13 7.27275E+13 1.01066E+14 2.45598E+13 4.46095E+13 6.62907E+13 8.89724E+13 1.12295E+14 1.36539E+14 1.48644E+14 3.42513E+13 5.85473E+13 8.30763E+13 1.08821E+14 1.35192E+14 1.62960E+14
6.51000E+2 4.57222E+13 7.38353E+13 1.02562E+14 2.51796E+13 4.55368E+13 6.75202E+13 9.05030E+13 1.14126E+14 1.38595E+14 1.50813E+14 3.48418E+13 5.95147E+13 8.44234E+13 1.10468E+14 1.37134E+14 1.65558E+14
6.52000E+2 4.64604E+13 7.49618E+13 1.04079E+14 2.57863E+13 4.64501E+13 6.87366E+13 9.20217E+13 1.15947E+14 1.40743E+14 1.53126E+14 3.54307E+13 6.04943E+13 8.57967E+13 1.12137E+14 1.39094E+14 1.68109E+14
6.53000E+2 4.72086E+13 7.61198E+13 1.05651E+14 2.63617E+13 4.73377E+13 6.99379E+13 9.35392E+13 1.17782E+14 1.43011E+14 1.55609E+14 3.60172E+13 6.14848E+13 8.71947E+13 1.13863E+14 1.41144E+14 1.70553E+14
6.54000E+2 4.79624E+13 7.73243E+13 1.07314E+14 2.69422E+13 4.82468E+13 7.11805E+13 9.51194E+13 1.19703E+14 1.45400E+14 1.58232E+14 3.66205E+13 6.24999E+13 8.86254E+13 1.15666E+14 1.43323E+14 1.72976E+14
6.55000E+2 4.87272E+13 7.85686E+13 1.09050E+14 2.75553E+13 4.92131E+13 7.25064E+13 9.68100E+13 1.21762E+14 1.47902E+14 1.60954E+14 3.72612E+13 6.35526E+13 9.00931E+13 1.17561E+14 1.45653E+14 1.75484E+14
6.56000E+2 4.95198E+13 7.98359E+13 1.10801E+14 2.81774E+13 5.02097E+13 7.38877E+13 9.85835E+13 1.23932E+14 1.50472E+14 1.63724E+14 3.79360E+13 6.46367E+13 9.15887E+13 1.19520E+14 1.48085E+14 1.78113E+14
6.57000E+2 5.03541E+13 8.11130E+13 1.12524E+14 2.87623E+13 5.11839E+13 7.52696E+13 1.00385E+14 1.26162E+14 1.53051E+14 1.66479E+14 3.86135E+13 6.57210E+13 9.30821E+13 1.21466E+14 1.50494E+14 1.80820E+14
6.58000E+2 5.12192E+13 8.24069E+13 1.14246E+14 2.93003E+13 5.21176E+13 7.66246E+13 1.02178E+14 1.28402E+14 1.55611E+14 1.69198E+14 3.92652E+13 6.67782E+13 9.45473E+13 1.23333E+14 1.52767E+14 1.83556E+14
6.59000E+2 5.20968E+13 8.37267E+13 1.16008E+14 2.98946E+13 5.31005E+13 7.80132E+13 1.03983E+14 1.30631E+14 1.58208E+14 1.71979E+14 3.99062E+13 6.78240E+13 9.60006E+13 1.25155E+14 1.54958E+14 1.86300E+14
6.60000E+2 5.29798E+13 8.50845E+13 1.17845E+14 3.06657E+13 5.42397E+13 7.95109E+13 1.05836E+14 1.32837E+14 1.60919E+14 1.74943E+14 4.05703E+13 6.88925E+13 9.74760E+13 1.27005E+14 1.57184E+14 1.89047E+14
6.61000E+2 5.38838E+13 8.64930E+13 1.19764E+14 3.16533E+13 5.55704E+13 8.11426E+13 1.07746E+14 1.35013E+14 1.63740E+14 1.78086E+14 4.12792E+13 7.00101E+13 9.90040E+13 1.28943E+14 1.59535E+14 1.91807E+14
6.62000E+2 5.48260E+13 8.79632E+13 1.21769E+14 3.27749E+13 5.70182E+13 8.28539E+13 1.09688E+14 1.37164E+14 1.66544E+14 1.81215E+14 4.20154E+13 7.11722E+13 1.00594E+14 1.30953E+14 1.61969E+14 1.94617E+14
6.63000E+2 5.58109E+13 8.95006E+13 1.23866E+14 3.39389E+13 5.85002E+13 8.45840E+13 1.11629E+14 1.39293E+14 1.69196E+14 1.84128E+14 4.27545E+13 7.23694E+13 1.02252E+14 1.33012E+14 1.64426E+14 1.97517E+14
6.64000E+2 5.68304E+13 9.11042E+13 1.26062E+14 3.50821E+13 5.99609E+13 8.62950E+13 1.13554E+14 1.41410E+14 1.71687E+14 1.86806E+14 4.34874E+13 7.35891E+13 1.03962E+14 1.35100E+14 1.66886E+14 2.00499E+14
6.65000E+2 5.78785E+13 9.27710E+13 1.28359E+14 3.61671E+13 6.13702E+13 8.79699E+13 1.15464E+14 1.43534E+14 1.74119E+14 1.89392E+14 4.42251E+13 7.48163E+13 1.05683E+14 1.37211E+14 1.69383E+14 2.03493E+14
6.66000E+2 5.89597E+13 9.44793E+13 1.30704E+14 3.71573E+13 6.26994E+13 8.95948E+13 1.17361E+14 1.45691E+14 1.76598E+14 1.92032E+14 4.49789E+13 7.60360E+13 1.07372E+14 1.39338E+14 1.71950E+14 2.06429E+14
