N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
6.813000E+10 1.000E+16 3.800E-4 4.6365451E-04 -5.9233174E-03 -4.9448411E-03 -1.6020195E-03 9.9646155E-04 -5.3933097E-03 -4.8724744E-03 -1.5866245E-03 -3.0244219E-02 -2.7992636E-02 -1.8418737E-02 -3.7787453E-02
6.813000E+10 1.778E+16 1.800E-4 9.2257322E-04 -5.4234734E-03 -4.8482844E-03 -1.5707398E-03 1.4616919E-03 -4.9358378E-03 -4.8139838E-03 -1.5666931E-03 -2.0166625E-02 -1.7754492E-02 -7.6478776E-03 -4.4817129E-03
6.813000E+10 1.778E+16 3.800E-4 5.8565594E-04 -5.7460954E-03 -4.8841467E-03 -1.5806188E-03 1.4635105E-03 -4.9658011E-03 -4.8398836E-03 -1.5760993E-03 -1.9695814E-02 -1.7612085E-02 -6.9950109E-03 -3.7089008E-03
6.813000E+10 3.162E+16 1.800E-4 1.1000662E-03 -5.2489102E-03 -4.8245342E-03 -1.5641888E-03 2.0017372E-03 -4.4824505E-03 -4.7993167E-03 -1.5636696E-03 -1.6309091E-02 -1.4632576E-02 -4.1952226E-03 -4.0368392E-04
6.813000E+10 3.162E+16 3.800E-4 7.4310067E-04 -5.5634287E-03 -4.8410751E-03 -1.5674047E-03 2.0525124E-03 -4.4631386E-03 -4.8141704E-03 -1.5690191E-03 -1.5632810E-02 -1.4116620E-02 -3.3204685E-03 1.0040288E-03
6.813000E+10 5.623E+16 1.800E-4 1.3434267E-03 -5.0296377E-03 -4.8076340E-03 -1.5605088E-03 2.7347130E-03 -3.8665431E-03 -4.7843747E-03 -1.5623749E-03 -1.4555726E-02 -1.3364582E-02 -3.0773759E-03 1.2781725E-03
6.813000E+10 5.623E+16 3.800E-4 9.3181074E-04 -5.3717573E-03 -4.8109582E-03 -1.5591268E-03 2.7677760E-03 -3.8492996E-03 -4.7894908E-03 -1.5644219E-03 -1.3823938E-02 -1.2709280E-02 -2.1735664E-03 2.6120222E-03
6.813000E+10 1.000E+17 1.800E-4 1.6360248E-03 -4.7770913E-03 -4.7958171E-03 -1.5589381E-03 3.5765424E-03 -3.1479742E-03 -4.7699359E-03 -1.5643466E-03 -1.3482246E-02 -1.2577366E-02 -2.6831659E-03 3.0851058E-03
6.813000E+10 1.000E+17 3.800E-4 1.1678434E-03 -5.1535715E-03 -4.7903820E-03 -1.5545250E-03 3.5931353E-03 -3.1306170E-03 -4.7675867E-03 -1.5635108E-03 -1.2806533E-02 -1.1945442E-02 -1.8192455E-03 3.7820620E-03
1.000000E+11 1.000E+15 1.800E-4 6.7873566E-04 -6.2587671E-03 -5.1638234E-03 -1.9538294E-03 6.3342727E-04 -6.0867402E-03 -5.0523248E-03 -1.8439565E-03 -3.3628775E-03 6.0592147E-03 -1.4182856E-02 3.8959806E-03
1.000000E+11 1.000E+15 3.800E-4 3.2268277E-04 -6.8954368E-03 -5.5421822E-03 -1.9384799E-03 1.7841486E-04 -6.7505442E-03 -5.2749906E-03 -1.9469593E-03 -4.8752640E-03 2.8926988E-03 -6.2204626E-02 -3.4582394E-04
1.000000E+11 1.778E+15 1.800E-4 6.9661504E-04 -6.0611742E-03 -5.1438793E-03 -1.7632517E-03 7.1367466E-04 -5.8379694E-03 -5.0006989E-03 -1.6846875E-03 1.5663191E-03 1.1481476E-02 -2.0965617E-01 6.2589150E-03
1.000000E+11 1.778E+15 3.800E-4 3.5888907E-04 -6.6097157E-03 -5.3944424E-03 -1.8015425E-03 3.4937458E-04 -6.3467796E-03 -5.1674836E-03 -1.7464804E-03 -3.8153446E-04 7.6843111E-03 7.1769261E-02 4.3802678E-03
1.000000E+11 3.162E+15 1.800E-4 7.2509800E-04 -5.8790382E-03 -5.0628461E-03 -1.6697071E-03 8.2143551E-04 -5.6301071E-03 -4.9350461E-03 -1.6176677E-03 1.4299276E-02 2.5323477E-02 2.4217839E-01 1.2009116E-02
1.000000E+11 3.162E+15 3.800E-4 4.0614272E-04 -6.3471143E-03 -5.2343613E-03 -1.7173448E-03 5.5946139E-04 -5.9930967E-03 -5.0495542E-03 -1.6597434E-03 1.0325003E-02 1.9215183E-02 7.4522208E-02 1.3155921E-02
1.000000E+11 5.623E+15 1.800E-4 7.7158169E-04 -5.7188450E-03 -4.9799331E-03 -1.6211146E-03 9.8808133E-04 -5.4205066E-03 -4.8838193E-03 -1.5919448E-03 -2.3032967E-01 -2.3979151E-01 -7.3669603E-02 3.1249567E-02
1.000000E+11 5.623E+15 3.800E-4 4.7220151E-04 -6.1120632E-03 -5.0980476E-03 -1.6582219E-03 8.4780039E-04 -5.6379748E-03 -4.9627088E-03 -1.6205337E-03 -1.9513896E+00 -1.1386517E+00 -1.2243589E-01 3.9908625E-02
1.000000E+11 1.000E+16 1.800E-4 8.4776544E-04 -5.5699707E-03 -4.9145056E-03 -1.5941348E-03 1.2619159E-03 -5.1462272E-03 -4.8484544E-03 -1.5798374E-03 -2.9229784E-02 -2.6692705E-02 -1.7544570E-02 -3.8825707E-02
1.000000E+11 1.000E+16 3.800E-4 5.6548177E-04 -5.8988980E-03 -4.9923273E-03 -1.6174729E-03 1.2513232E-03 -5.2237343E-03 -4.9023215E-03 -1.6001025E-03 -2.9918402E-02 -2.7814262E-02 -1.9002847E-02 -2.7430585E-02
1.000000E+11 1.778E+16 1.800E-4 9.6971277E-04 -5.4115816E-03 -4.8688024E-03 -1.5781055E-03 1.7063503E-03 -4.7483484E-03 -4.8244029E-03 -1.5732042E-03 -1.9675063E-02 -1.7381403E-02 -7.2819326E-03 -4.2959005E-03
1.000000E+11 1.778E+16 3.800E-4 6.9230132E-04 -5.6969218E-03 -4.9138619E-03 -1.5911851E-03 1.7894310E-03 -4.7280991E-03 -4.8612460E-03 -1.5875127E-03 -1.9280132E-02 -1.7266421E-02 -6.6882968E-03 -2.4814624E-03
1.000000E+11 3.162E+16 1.800E-4 1.1530776E-03 -5.2220631E-03 -4.8373896E-03 -1.5685756E-03 2.3603762E-03 -4.2009630E-03 -4.8062922E-03 -1.5695419E-03 -1.5877056E-02 -1.4249765E-02 -3.8656060E-03 7.0796169E-04
1.000000E+11 3.162E+16 3.800E-4 8.5292732E-04 -5.4970334E-03 -4.8594258E-03 -1.5739216E-03 2.4478928E-03 -4.1648830E-03 -4.8296508E-03 -1.5789475E-03 -1.5222691E-02 -1.3724409E-02 -2.9876334E-03 2.5864526E-03
1.000000E+11 5.623E+16 1.800E-4 1.4006285E-03 -4.9929338E-03 -4.8154378E-03 -1.5632525E-03 3.2132029E-03 -3.4861399E-03 -4.7882032E-03 -1.5691448E-03 -1.4125251E-02 -1.2949526E-02 -2.7090206E-03 2.9760222E-03
1.000000E+11 5.623E+16 3.800E-4 1.0437449E-03 -5.2941969E-03 -4.8217648E-03 -1.5633267E-03 3.2397851E-03 -3.4837329E-03 -4.8000682E-03 -1.5736168E-03 -1.3442260E-02 -1.2324827E-02 -1.7907729E-03 4.1569641E-03
1.000000E+11 1.000E+17 1.800E-4 1.6953372E-03 -4.7348443E-03 -4.8005146E-03 -1.5607466E-03 4.1486556E-03 -2.6881233E-03 -4.7733380E-03 -1.5711005E-03 -1.3040850E-02 -1.2137641E-02 -2.1248198E-03 4.3232647E-03
1.000000E+11 1.000E+17 3.800E-4 1.2805897E-03 -5.0698064E-03 -4.7967125E-03 -1.5573509E-03 4.1449064E-03 -2.6947109E-03 -4.7758468E-03 -1.5718208E-03 -1.2464081E-02 -1.1594115E-02 -1.3338745E-03 4.8892245E-03
1.468000E+11 1.000E+15 1.800E-4 7.1453173E-04 -6.4137551E-03 -5.3357358E-03 -1.9750415E-03 6.4716277E-04 -6.2228211E-03 -5.1536703E-03 -1.9052742E-03 -3.4700293E-03 5.0645896E-03 -2.4760458E-02 2.1197727E-03
1.468000E+11 1.000E+15 3.800E-4 4.3099545E-04 -6.9981588E-03 -5.7473824E-03 -1.9306269E-03 2.2870453E-04 -6.8852427E-03 -5.4248422E-03 -1.9908067E-03 -5.0513999E-03 1.6870809E-03 1.8255060E-01 -2.3475281E-03
1.468000E+11 1.778E+15 1.800E-4 7.3594618E-04 -6.1764225E-03 -5.2708041E-03 -1.7915670E-03 7.5790169E-04 -5.9036979E-03 -5.0755348E-03 -1.7197346E-03 1.4071578E-03 1.0460750E-02 2.1702347E-01 5.2249617E-03
1.468000E+11 1.778E+15 3.800E-4 4.7227399E-04 -6.6775065E-03 -5.5313859E-03 -1.8339610E-03 4.5579057E-04 -6.3934652E-03 -5.2733239E-03 -1.7847274E-03 -4.9429517E-04 6.5753439E-03 4.0172483E-02 4.4128336E-03
1.468000E+11 3.162E+15 1.800E-4 7.6916461E-04 -5.9560371E-03 -5.1514794E-03 -1.7002929E-03 9.0315021E-04 -5.6320714E-03 -4.9860421E-03 -1.6396071E-03 1.3890811E-02 2.4087525E-02 1.2779668E-01 1.2454005E-02
1.468000E+11 3.162E+15 3.800E-4 5.2524600E-04 -6.3800149E-03 -5.3385488E-03 -1.7512842E-03 7.2510981E-04 -5.9572414E-03 -5.1287615E-03 -1.6870755E-03 1.0175403E-02 1.8035820E-02 5.8080380E-02 1.4790291E-02
1.468000E+11 5.623E+15 1.800E-4 8.2186419E-04 -5.7594764E-03 -5.0440114E-03 -1.6432780E-03 1.1227233E-03 -5.3565026E-03 -4.9177067E-03 -1.6074078E-03 -2.3366133E-01 -2.4715003E-01 -8.4522457E-02 3.4963243E-02
1.468000E+11 5.623E+15 3.800E-4 5.9769051E-04 -6.1092629E-03 -5.1760063E-03 -1.6856503E-03 1.0791264E-03 -5.5219961E-03 -5.0183202E-03 -1.6427060E-03 -6.7098378E+00 -2.1905759E+00 -1.4943318E-01 4.5130769E-02
1.468000E+11 1.000E+16 1.800E-4 9.0575649E-04 -5.5784020E-03 -4.9589179E-03 -1.6088801E-03 1.4746976E-03 -5.0024860E-03 -4.8705824E-03 -1.5921179E-03 -2.8757148E-02 -2.6445150E-02 -1.8206726E-02 -2.7562770E-02
1.468000E+11 1.000E+16 3.800E-4 6.9741286E-04 -5.8625776E-03 -5.0484237E-03 -1.6370198E-03 1.5512973E-03 -5.0319999E-03 -4.9430665E-03 -1.6167101E-03 -2.9688074E-02 -2.7709992E-02 -1.9346507E-02 -2.2761237E-02
1.468000E+11 1.778E+16 1.800E-4 1.0362564E-03 -5.3935959E-03 -4.8972200E-03 -1.5879703E-03 2.0279653E-03 -4.5065162E-03 -4.8395276E-03 -1.5836693E-03 -1.9271966E-02 -1.7091175E-02 -7.1474851E-03 -2.8591397E-03
1.468000E+11 1.778E+16 3.800E-4 8.2971074E-04 -5.6326132E-03 -4.9520111E-03 -1.6043042E-03 2.1543687E-03 -4.4708218E-03 -4.8914862E-03 -1.6010453E-03 -1.8898103E-02 -1.6951488E-02 -6.4543184E-03 -1.8147327E-03
1.468000E+11 3.162E+16 1.800E-4 1.2275733E-03 -5.1841937E-03 -4.8550755E-03 -1.5749675E-03 2.8081986E-03 -3.8557323E-03 -4.8175062E-03 -1.5792191E-03 -1.5479382E-02 -1.3896603E-02 -3.5477540E-03 2.0952084E-03
1.468000E+11 3.162E+16 3.800E-4 9.9439166E-04 -5.4119638E-03 -4.8830829E-03 -1.5825646E-03 2.8793087E-03 -3.8468254E-03 -4.8521172E-03 -1.5901923E-03 -1.4854890E-02 -1.3374990E-02 -2.5849320E-03 3.2040057E-03
1.468000E+11 5.623E+16 1.800E-4 1.4808019E-03 -4.9417489E-03 -4.8263243E-03 -1.5672671E-03 3.7740882E-03 -3.0480746E-03 -4.7982534E-03 -1.5775799E-03 -1.3699069E-02 -1.2535428E-02 -2.1557590E-03 3.8866154E-03
1.468000E+11 5.623E+16 3.800E-4 1.1885960E-03 -5.1946792E-03 -4.8363692E-03 -1.5687661E-03 3.7538303E-03 -3.0916926E-03 -4.8169581E-03 -1.5828570E-03 -1.3118666E-02 -1.1998156E-02 -1.3353639E-03 4.6422186E-03
1.468000E+11 1.000E+17 1.800E-4 1.7784312E-03 -4.6759490E-03 -4.8072009E-03 -1.5633687E-03 4.7815451E-03 -2.1889500E-03 -4.7844786E-03 -1.5781342E-03 -1.2598220E-02 -1.1692252E-02 -1.3655603E-03 4.6312473E-03
1.468000E+11 1.000E+17 3.800E-4 1.4276024E-03 -4.9612462E-03 -4.8057030E-03 -1.5609081E-03 4.7431724E-03 -2.2285538E-03 -4.7903014E-03 -1.5797599E-03 -1.2175890E-02 -1.1294349E-02 -7.8668153E-04 5.1541085E-03
2.154000E+11 1.000E+15 1.800E-4 7.6633592E-04 -6.5755366E-03 -5.5568819E-03 -1.9640010E-03 6.6709836E-04 -6.3780342E-03 -5.2806774E-03 -1.9656206E-03 -3.5765124E-03 3.9874818E-03 -7.1827728E-02 -1.1499922E-04
2.154000E+11 1.000E+15 3.800E-4 5.7345532E-04 -7.0758305E-03 -5.9145012E-03 -1.9667409E-03 2.9792150E-04 -7.0163196E-03 -5.5919063E-03 -2.0280583E-03 -5.2384661E-03 5.4796933E-04 3.5076100E-02 -3.0359252E-03
2.154000E+11 1.778E+15 1.800E-4 7.9236086E-04 -6.2989236E-03 -5.4178487E-03 -1.8215501E-03 8.2058787E-04 -5.9771480E-03 -5.1717022E-03 -1.7577089E-03 1.2759326E-03 9.3661684E-03 6.9964627E-02 4.6103205E-03
2.154000E+11 1.778E+15 3.800E-4 6.1874770E-04 -6.7251201E-03 -5.6648652E-03 -1.8761167E-03 5.9334850E-04 -6.4312989E-03 -5.3977673E-03 -1.8217834E-03 -5.8665523E-04 5.5397037E-03 2.8521597E-02 5.5994459E-03
2.154000E+11 3.162E+15 1.800E-4 8.3183876E-04 -6.0393132E-03 -5.2612471E-03 -1.7325455E-03 1.0172894E-03 -5.6276604E-03 -5.0541264E-03 -1.6660526E-03 1.3576501E-02 2.2771641E-02 8.3499730E-02 1.3147314E-02
2.154000E+11 3.162E+15 3.800E-4 6.7689420E-04 -6.3961045E-03 -5.4490513E-03 -1.7878734E-03 9.3008567E-04 -5.9077771E-03 -5.2173923E-03 -1.7223181E-03 1.0080520E-02 1.6926916E-02 4.6188472E-02 1.7196749E-02
2.154000E+11 5.623E+15 1.800E-4 8.9279777E-04 -5.8030925E-03 -5.1218265E-03 -1.6721867E-03 1.3069629E-03 -5.2687301E-03 -4.9648210E-03 -1.6266340E-03 -2.4213035E-01 -2.5986098E-01 -9.9150715E-02 4.3844219E-02
2.154000E+11 5.623E+15 3.800E-4 7.5552747E-04 -6.0919261E-03 -5.2643273E-03 -1.7149993E-03 1.3517514E-03 -5.3900895E-03 -5.0876176E-03 -1.6685001E-03 3.2874919E+00 2.3632730E+01 -2.0684368E-01 5.6381698E-02
2.154000E+11 1.000E+16 1.800E-4 9.8689808E-04 -5.5843097E-03 -5.0152953E-03 -1.6282932E-03 1.7565459E-03 -4.8161132E-03 -4.9042139E-03 -1.6067381E-03 -2.8428921E-02 -2.6324190E-02 -1.8521473E-02 -2.3112466E-02
2.154000E+11 1.000E+16 3.800E-4 8.6176303E-04 -5.8117712E-03 -5.1112507E-03 -1.6615614E-03 1.8870394E-03 -4.8267058E-03 -4.9953424E-03 -1.6372984E-03 -2.9545023E-02 -2.7675188E-02 -1.8728167E-02 -2.7089483E-02
2.154000E+11 1.778E+16 1.800E-4 1.1286695E-03 -5.3667613E-03 -4.9355159E-03 -1.6010259E-03 2.4335806E-03 -4.2088091E-03 -4.8649269E-03 -1.5960175E-03 -1.8911626E-02 -1.6845038E-02 -6.8847095E-03 -2.5125041E-03
2.154000E+11 1.778E+16 3.800E-4 9.9998533E-04 -5.5519119E-03 -4.9978768E-03 -1.6198823E-03 2.5483980E-03 -4.2024207E-03 -4.9311835E-03 -1.6165501E-03 -1.8573440E-02 -1.6692058E-02 -6.2070270E-03 -1.5677539E-03
2.154000E+11 3.162E+16 1.800E-4 1.3303949E-03 -5.1317603E-03 -4.8794780E-03 -1.5836076E-03 3.3384863E-03 -3.4562598E-03 -4.8390074E-03 -1.5897695E-03 -1.5086281E-02 -1.3548411E-02 -3.0025490E-03 2.1514183E-03
2.154000E+11 3.162E+16 3.800E-4 1.1698140E-03 -5.3073603E-03 -4.9128801E-03 -1.5939260E-03 3.3444198E-03 -3.5108652E-03 -4.8817891E-03 -1.6022454E-03 -1.4559568E-02 -1.3099217E-02 -2.1908304E-03 2.6468148E-03
2.154000E+11 5.623E+16 1.800E-4 1.5910534E-03 -4.8716630E-03 -4.8416117E-03 -1.5727590E-03 4.3950274E-03 -2.5740113E-03 -4.8181842E-03 -1.5866028E-03 -1.3268272E-02 -1.2112774E-02 -1.4395294E-03 3.9603109E-03
2.154000E+11 5.623E+16 3.800E-4 1.3693180E-03 -5.0717184E-03 -4.8552695E-03 -1.5759066E-03 4.3131512E-03 -2.6710623E-03 -4.8398683E-03 -1.5927768E-03 -1.2866857E-02 -1.1742631E-02 -9.1414169E-04 4.6540342E-03
2.154000E+11 1.000E+17 1.800E-4 1.8926290E-03 -4.5953218E-03 -4.8167784E-03 -1.5670416E-03 5.4498998E-03 -1.6735651E-03 -4.8039961E-03 -1.5874000E-03 -1.2167264E-02 -1.1253333E-02 -6.0807124E-04 5.2071636E-03
2.154000E+11 1.000E+17 3.800E-4 1.6127061E-03 -4.8257836E-03 -4.8175661E-03 -1.5658322E-03 5.3867795E-03 -1.7342549E-03 -4.8106611E-03 -1.5892339E-03 -1.1936088E-02 -1.1041043E-02 -2.8573234E-04 5.5671621E-03
3.162000E+11 1.000E+15 1.800E-4 8.4062385E-04 -6.7337582E-03 -5.7826799E-03 -1.9638385E-03 6.9588730E-04 -6.5468396E-03 -5.4389442E-03 -2.0170842E-03 -3.6929527E-03 2.8862427E-03 1.2435080E-01 -1.9259487E-03
3.162000E+11 1.000E+15 3.800E-4 7.5208091E-04 -7.1242643E-03 -6.0578655E-03 -2.0268209E-03 3.9079992E-04 -7.1347973E-03 -5.7705820E-03 -2.0598569E-03 -5.4211982E-03 -4.5953961E-04 1.8857764E-02 -2.1817842E-03
3.162000E+11 1.778E+15 1.800E-4 8.7232483E-04 -6.4204069E-03 -5.5759003E-03 -1.8594391E-03 9.0811042E-04 -6.0531386E-03 -5.2883158E-03 -1.7986518E-03 1.1577781E-03 8.2364807E-03 4.0161283E-02 4.8163429E-03
3.162000E+11 1.778E+15 3.800E-4 7.9938152E-04 -6.7480343E-03 -5.7951450E-03 -1.9237304E-03 7.6409340E-04 -6.4549881E-03 -5.5293336E-03 -1.8630834E-03 -6.5020250E-04 4.6366582E-03 2.2175928E-02 7.5803508E-03
3.162000E+11 3.162E+15 1.800E-4 9.1970467E-04 -6.1219293E-03 -5.3828728E-03 -1.7727016E-03 1.1734207E-03 -5.6113343E-03 -5.1378255E-03 -1.6990507E-03 1.3316579E-02 2.1398209E-02 6.3031703E-02 1.4686944E-02
3.162000E+11 3.162E+15 3.800E-4 8.6141891E-04 -6.3915996E-03 -5.5597000E-03 -1.8294116E-03 1.1716937E-03 -5.8444998E-03 -5.3221975E-03 -1.7573112E-03 1.0030978E-02 1.5953302E-02 4.0346307E-02 1.9881725E-02
3.162000E+11 5.623E+15 1.800E-4 9.9116868E-04 -5.8442521E-03 -5.2184764E-03 -1.7032245E-03 1.5519343E-03 -5.1516705E-03 -5.0271267E-03 -1.6520723E-03 -2.5792057E-01 -2.8052891E-01 -1.1795121E-01 4.8738694E-02
3.162000E+11 5.623E+15 3.800E-4 9.4542222E-04 -6.0573041E-03 -5.3541582E-03 -1.7500120E-03 1.6572208E-03 -5.2477235E-03 -5.1658323E-03 -1.6997883E-03 1.2005503E+00 1.6503160E+00 -3.0313913E-01 7.0711557E-02
3.162000E+11 1.000E+16 1.800E-4 1.0982211E-03 -5.5835800E-03 -5.0834192E-03 -1.6541239E-03 2.1154983E-03 -4.5849341E-03 -4.9512091E-03 -1.6267176E-03 -2.8203147E-02 -2.6296392E-02 -1.8128691E-02 -2.6367402E-02
3.162000E+11 1.000E+16 3.800E-4 1.0578218E-03 -5.7454605E-03 -5.1847569E-03 -1.6858484E-03 2.2480603E-03 -4.6150890E-03 -5.0557613E-03 -1.6618090E-03 -2.9491125E-02 -2.7713428E-02 -1.9330213E-02 -2.1601011E-02
3.162000E+11 1.778E+16 1.800E-4 1.2541841E-03 -5.3273358E-03 -4.9843206E-03 -1.6179704E-03 2.9194213E-03 -3.8630055E-03 -4.9032713E-03 -1.6118974E-03 -1.8566043E-02 -1.6617154E-02 -6.4859602E-03 -2.4118165E-03
3.162000E+11 1.778E+16 3.800E-4 1.2023510E-03 -5.4552592E-03 -5.0487418E-03 -1.6400810E-03 2.9678626E-03 -3.9242150E-03 -4.9767764E-03 -1.6362953E-03 -1.8335107E-02 -1.6518569E-02 -5.9901099E-03 -1.5211684E-03
3.162000E+11 3.162E+16 1.800E-4 1.4688882E-03 -5.0608508E-03 -4.9118751E-03 -1.5953293E-03 3.9302702E-03 -3.0234793E-03 -4.8720369E-03 -1.6036961E-03 -1.4687377E-02 -1.3194306E-02 -2.4345617E-03 2.3766332E-03
3.162000E+11 3.162E+16 3.800E-4 1.3788355E-03 -5.1840268E-03 -4.9493608E-03 -1.6069470E-03 3.8487363E-03 -3.1519166E-03 -4.9163187E-03 -1.6178719E-03 -1.4352338E-02 -1.2912696E-02 -2.0662227E-03 3.1845162E-03
3.162000E+11 5.623E+16 1.800E-4 1.7388572E-03 -4.7783438E-03 -4.8623994E-03 -1.5806446E-03 5.0479362E-03 -2.0891426E-03 -4.8469786E-03 -1.6003048E-03 -1.2844787E-02 -1.1694649E-02 -8.1640032E-04 4.7093999E-03
3.162000E+11 5.623E+16 3.800E-4 1.5863188E-03 -4.9260371E-03 -4.8792601E-03 -1.5853626E-03 4.9216703E-03 -2.2195465E-03 -4.8668323E-03 -1.6065591E-03 -1.2677054E-02 -1.1549612E-02 -6.5402165E-04 5.0365717E-03
3.162000E+11 1.000E+17 1.800E-4 2.0456138E-03 -4.4881421E-03 -4.8301169E-03 -1.5722754E-03 6.1353734E-03 -1.1582914E-03 -4.8277075E-03 -1.6033290E-03 -1.1771764E-02 -1.0844913E-02 -4.6881702E-05 6.4489969E-03
3.162000E+11 1.000E+17 3.800E-4 1.8372504E-03 -4.6634044E-03 -4.8334473E-03 -1.5721975E-03 6.0705400E-03 -1.2182159E-03 -4.8329945E-03 -1.6048473E-03 -1.1726382E-02 -1.0814683E-02 3.1527459E-05 6.6029390E-03
4.642000E+11 1.000E+15 1.800E-4 9.4557188E-04 -6.8782597E-03 -5.9805427E-03 -2.0062502E-03 7.3715203E-04 -6.7222900E-03 -5.6231827E-03 -2.0598654E-03 -3.8273811E-03 1.8117141E-03 3.2684072E-02 -2.4147062E-03
4.642000E+11 1.000E+15 3.800E-4 9.6396013E-04 -7.1441524E-03 -6.1945712E-03 -2.0896103E-03 5.1134862E-04 -7.2330479E-03 -5.9506830E-03 -2.0916392E-03 -5.5748093E-03 -1.2936321E-03 1.2816561E-02 -2.5607275E-04
4.642000E+11 1.778E+15 1.800E-4 9.8367866E-04 -6.5304868E-03 -5.7364701E-03 -1.9093697E-03 1.0278024E-03 -6.1243266E-03 -5.4225672E-03 -1.8436453E-03 1.0430319E-03 7.1315641E-03 2.8444223E-02 6.0839249E-03
4.642000E+11 1.778E+15 3.800E-4 1.0109351E-03 -6.7468259E-03 -5.9216941E-03 -1.9741413E-03 9.6670337E-04 -6.4613378E-03 -5.6660142E-03 -1.9068723E-03 -6.7397855E-04 3.9058182E-03 1.8664968E-02 9.8414269E-03
4.642000E+11 3.162E+15 1.800E-4 1.0403936E-03 -6.1947000E-03 -5.5170680E-03 -1.8179522E-03 1.3809844E-03 -5.5762987E-03 -5.2408027E-03 -1.7362774E-03 1.3083512E-02 2.0041972E-02 4.9862754E-02 1.7749102E-02
4.642000E+11 3.162E+15 3.800E-4 1.0753308E-03 -6.3669182E-03 -5.6718303E-03 -1.8720491E-03 1.4430253E-03 -5.7691991E-03 -5.4296820E-03 -1.7992528E-03 1.0015522E-02 1.5143505E-02 3.5099866E-02 2.3571939E-02
4.642000E+11 5.623E+15 1.800E-4 1.1244491E-03 -5.8755073E-03 -5.3244585E-03 -1.7427746E-03 1.8655161E-03 -5.0014890E-03 -5.1044738E-03 -1.6832340E-03 -2.8561677E-01 -3.1496936E-01 -1.5420345E-01 6.8712637E-02
4.642000E+11 5.623E+15 3.800E-4 1.1637238E-03 -6.0059292E-03 -5.4504538E-03 -1.7848479E-03 1.9857920E-03 -5.0992400E-03 -5.2549233E-03 -1.7319313E-03 7.1275026E-01 8.3478089E-01 -4.9682893E-01 8.6202561E-02
4.642000E+11 1.000E+16 1.800E-4 1.2469989E-03 -5.5703957E-03 -5.1677202E-03 -1.6824259E-03 2.5505484E-03 -4.3135008E-03 -5.0115322E-03 -1.6528841E-03 -2.8058064E-02 -2.6336214E-02 -1.8701991E-02 -2.1340718E-02
4.642000E+11 1.000E+16 3.800E-4 1.2819729E-03 -5.6649545E-03 -5.2602827E-03 -1.7156037E-03 2.6293750E-03 -4.3980342E-03 -5.1232018E-03 -1.6885600E-03 -2.9522900E-02 -2.7819929E-02 -1.9486679E-02 -2.0651380E-02
4.642000E+11 1.778E+16 1.800E-4 1.4197656E-03 -5.2711636E-03 -5.0430312E-03 -1.6405570E-03 3.4677524E-03 -3.4871227E-03 -4.9518800E-03 -1.6354047E-03 -1.8225682E-02 -1.6396578E-02 -6.1951568E-03 -1.7276265E-03
4.642000E+11 1.778E+16 3.800E-4 1.4335448E-03 -5.3445921E-03 -5.1067420E-03 -1.6622287E-03 3.4182889E-03 -3.6299159E-03 -5.0271198E-03 -1.6576503E-03 -1.8193228E-02 -1.6438847E-02 -5.9738209E-03 -1.6923392E-03
4.642000E+11 3.162E+16 1.800E-4 1.6497062E-03 -4.9678843E-03 -4.9530940E-03 -1.6103486E-03 4.5539655E-03 -2.5833779E-03 -4.9127394E-03 -1.6251149E-03 -1.4293197E-02 -1.2843827E-02 -2.0905217E-03 3.5062332E-03
4.642000E+11 3.162E+16 3.800E-4 1.6188578E-03 -5.0444201E-03 -4.9908001E-03 -1.6232152E-03 4.4005927E-03 -2.7635691E-03 -4.9537421E-03 -1.6366877E-03 -1.4217658E-02 -1.2799586E-02 -2.0419777E-03 3.4106198E-03
4.642000E+11 5.623E+16 1.800E-4 1.9306476E-03 -4.6583499E-03 -4.8895413E-03 -1.5912613E-03 5.7119746E-03 -1.6108182E-03 -4.8816628E-03 -1.6197702E-03 -1.2456408E-02 -1.1308882E-02 -3.5693902E-04 5.5656793E-03
4.642000E+11 5.623E+16 3.800E-4 1.8377472E-03 -4.7598447E-03 -4.9084235E-03 -1.5966993E-03 5.5783348E-03 -1.7400778E-03 -4.8975638E-03 -1.6239439E-03 -1.2520132E-02 -1.1387792E-02 -4.8154926E-04 5.4231939E-03
4.642000E+11 1.000E+17 1.800E-4 2.2439680E-03 -4.3505341E-03 -4.8475547E-03 -1.5799982E-03 6.8318917E-03 -6.4825442E-04 -4.8616572E-03 -1.6191112E-03 -1.1432533E-02 -1.0488741E-02 5.8811728E-04 6.5905895E-03
4.642000E+11 1.000E+17 3.800E-4 2.1000865E-03 -4.4757987E-03 -4.8531411E-03 -1.5809022E-03 6.7846905E-03 -6.9038767E-04 -4.8647004E-03 -1.6199079E-03 -1.1525763E-02 -1.0593788E-02 4.9365981E-04 6.5207344E-03
6.813000E+11 1.000E+15 1.800E-4 1.0903656E-03 -6.9992579E-03 -6.1613368E-03 -2.0752325E-03 7.9568217E-04 -6.8963853E-03 -5.8233036E-03 -2.0995933E-03 -3.9835271E-03 8.1349217E-04 1.8494942E-02 -1.4601375E-03
