N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+11 1.000E+15 1.800E-4 5.5542763E-04 -4.1222349E-03 -3.4630014E-03 -1.2727242E-03 5.7890548E-04 -4.1563150E-03 -3.5089323E-03 -1.2837696E-03 4.0223404E-02 1.8615487E-03 2.7528200E-03 3.7600621E-03
1.000000E+11 1.000E+15 2.300E-4 5.4748237E-04 -4.1749099E-03 -3.4649347E-03 -1.3212157E-03 5.8214693E-04 -4.2144499E-03 -3.5245069E-03 -1.3343501E-03 6.4780607E-02 1.8332141E-03 2.9297661E-03 4.9357483E-03
1.000000E+11 1.000E+15 2.800E-4 5.4226241E-04 -4.2261300E-03 -3.4676676E-03 -1.3706050E-03 5.8905214E-04 -4.2694326E-03 -3.5433588E-03 -1.3823133E-03 1.1254522E-01 1.7800771E-03 3.2038043E-03 5.5417332E-03
1.000000E+11 1.000E+15 3.300E-4 5.2656970E-04 -4.2896788E-03 -3.4716232E-03 -1.4208189E-03 5.8590304E-04 -4.3339498E-03 -3.5618280E-03 -1.4302010E-03 2.3731203E-01 1.6584215E-03 3.3724530E-03 6.9713052E-03
1.000000E+11 1.000E+15 3.800E-4 5.1432401E-04 -4.3508912E-03 -3.4759271E-03 -1.4720501E-03 5.8640724E-04 -4.3953078E-03 -3.5795518E-03 -1.4795274E-03 1.2422695E+00 1.5451422E-03 3.5055366E-03 1.4677486E-02
1.000000E+11 1.778E+15 1.800E-4 5.5716890E-04 -4.1111865E-03 -3.4643222E-03 -1.2608342E-03 5.9372998E-04 -4.0954131E-03 -3.5188208E-03 -1.2202210E-03 6.6397176E-02 -1.3445749E-03 3.7528650E-03 1.9398686E-02
1.000000E+11 1.778E+15 2.300E-4 5.4898013E-04 -4.1583901E-03 -3.4666069E-03 -1.3026661E-03 6.0234908E-04 -4.1328101E-03 -3.5366045E-03 -1.2506599E-03 1.1213466E-01 -1.8070946E-03 3.9918144E-03 1.8112441E-02
1.000000E+11 1.778E+15 2.800E-4 5.4260507E-04 -4.2046949E-03 -3.4697895E-03 -1.3439845E-03 6.1283710E-04 -4.1629867E-03 -3.5489689E-03 -1.2806279E-03 2.2720362E-01 -2.5810641E-03 3.8947519E-03 1.7101294E-02
1.000000E+11 1.778E+15 3.300E-4 5.2707768E-04 -4.2592521E-03 -3.4740452E-03 -1.3850488E-03 6.1545101E-04 -4.2033139E-03 -3.5678322E-03 -1.3075742E-03 1.1019583E+00 -3.1136429E-03 4.1223364E-03 1.6940848E-02
1.000000E+11 1.778E+15 3.800E-4 5.1479181E-04 -4.3112332E-03 -3.4786606E-03 -1.4258511E-03 6.2201596E-04 -4.2425176E-03 -3.5899411E-03 -1.3335290E-03 -5.8024925E-01 -3.5168647E-03 4.4659476E-03 1.6748443E-02
1.000000E+11 3.162E+15 1.800E-4 5.6547850E-04 -4.0986927E-03 -3.4678147E-03 -1.2511172E-03 6.1991119E-04 -4.0127849E-03 -3.5043434E-03 -1.1695953E-03 -1.2992417E+00 -1.2135535E-02 3.0355016E-03 1.6012276E-02
1.000000E+11 3.162E+15 2.300E-4 5.5597931E-04 -4.1424847E-03 -3.4711265E-03 -1.2869416E-03 6.3346580E-04 -4.0296314E-03 -3.5161340E-03 -1.1885110E-03 -2.6195408E-01 -1.2981424E-02 3.1139929E-03 1.5937875E-02
1.000000E+11 3.162E+15 2.800E-4 5.4674458E-04 -4.1855344E-03 -3.4754057E-03 -1.3210426E-03 6.4840898E-04 -4.0462250E-03 -3.5307144E-03 -1.2053839E-03 -1.5958088E-01 -1.3732476E-02 3.3461570E-03 1.6123321E-02
1.000000E+11 3.162E+15 3.300E-4 5.4014439E-04 -4.2254872E-03 -3.4802421E-03 -1.3535508E-03 6.6544050E-04 -4.0591649E-03 -3.5426231E-03 -1.2230522E-03 -1.2192114E-01 -1.4568614E-02 3.4011915E-03 1.6092943E-02
1.000000E+11 3.162E+15 3.800E-4 5.2602328E-04 -4.2712826E-03 -3.4858738E-03 -1.3846325E-03 6.7445033E-04 -4.0795455E-03 -3.5574876E-03 -1.2380478E-03 -1.0353762E-01 -1.5337665E-02 3.6038519E-03 1.6300451E-02
1.000000E+11 5.623E+15 1.800E-4 5.7348919E-04 -4.0622877E-03 -3.4742614E-03 -1.2119425E-03 6.5739861E-04 -3.9315327E-03 -3.4878432E-03 -1.1342217E-03 -4.7168782E-02 -2.0475541E-02 1.4481655E-03 1.6420532E-02
1.000000E+11 5.623E+15 2.300E-4 5.6792953E-04 -4.0935446E-03 -3.4791616E-03 -1.2358989E-03 6.8355632E-04 -3.9262740E-03 -3.4953553E-03 -1.1454619E-03 -4.4824768E-02 -2.0918860E-02 1.4515052E-03 1.6002884E-02
1.000000E+11 5.623E+15 2.800E-4 5.6140755E-04 -4.1245873E-03 -3.4849458E-03 -1.2576269E-03 7.0854569E-04 -3.9229470E-03 -3.5042102E-03 -1.1562091E-03 -4.2989271E-02 -2.1322459E-02 1.5252996E-03 1.5747662E-02
1.000000E+11 5.623E+15 3.300E-4 5.5468954E-04 -4.1544833E-03 -3.4913509E-03 -1.2772141E-03 7.3168336E-04 -3.9215778E-03 -3.5137618E-03 -1.1664889E-03 -4.1643384E-02 -2.1694606E-02 1.6208981E-03 1.5539798E-02
1.000000E+11 5.623E+15 3.800E-4 5.4857519E-04 -4.1823598E-03 -3.4981724E-03 -1.2948160E-03 7.5285589E-04 -3.9218172E-03 -3.5235754E-03 -1.1763270E-03 -4.0712537E-02 -2.2079920E-02 1.7180572E-03 1.5335395E-02
1.000000E+11 1.000E+16 1.800E-4 5.8642585E-04 -4.0071427E-03 -3.4789572E-03 -1.1585803E-03 7.1995302E-04 -3.8415271E-03 -3.4711482E-03 -1.1142141E-03 -2.4852299E-02 -1.7489980E-02 -1.0581289E-03 1.8035209E-02
1.000000E+11 1.000E+16 2.300E-4 5.8509748E-04 -4.0244986E-03 -3.4845488E-03 -1.1705148E-03 7.6168889E-04 -3.8149755E-03 -3.4766265E-03 -1.1194858E-03 -2.4411484E-02 -1.7690388E-02 -9.2837308E-04 1.7583608E-02
1.000000E+11 1.000E+16 2.800E-4 5.8205611E-04 -4.0426329E-03 -3.4908400E-03 -1.1808271E-03 7.9800995E-04 -3.7947382E-03 -3.4824892E-03 -1.1259077E-03 -2.4024411E-02 -1.7789068E-02 -8.8482170E-04 1.6748706E-02
1.000000E+11 1.000E+16 3.300E-4 5.7799387E-04 -4.0605949E-03 -3.4974471E-03 -1.1895927E-03 8.2815047E-04 -3.7805253E-03 -3.4890051E-03 -1.1321999E-03 -2.3699116E-02 -1.7848615E-02 -8.3479747E-04 1.6054122E-02
1.000000E+11 1.000E+16 3.800E-4 5.7524060E-04 -4.0762151E-03 -3.5041227E-03 -1.1969563E-03 8.5388602E-04 -3.7702392E-03 -3.4956985E-03 -1.1382890E-03 -2.3432864E-02 -1.7879279E-02 -7.9652812E-04 1.5426975E-02
1.000000E+11 1.778E+16 1.800E-4 6.0606798E-04 -3.9503379E-03 -3.4734180E-03 -1.1209803E-03 8.1839205E-04 -3.7339355E-03 -3.4586163E-03 -1.1045478E-03 -1.7563013E-02 -1.3433231E-02 -2.4554328E-03 4.1715140E-02
1.000000E+11 1.778E+16 2.300E-4 6.0815226E-04 -3.9560104E-03 -3.4768201E-03 -1.1256078E-03 8.7406111E-04 -3.6910286E-03 -3.4623835E-03 -1.1069351E-03 -1.7065096E-02 -1.3343795E-02 -2.1138229E-03 4.1050233E-02
1.000000E+11 1.778E+16 2.800E-4 6.0813823E-04 -3.9634938E-03 -3.4805972E-03 -1.1298276E-03 9.1713483E-04 -3.6606831E-03 -3.4670787E-03 -1.1099252E-03 -1.6623810E-02 -1.3191665E-02 -1.8279493E-03 3.9856558E-02
1.000000E+11 1.778E+16 3.300E-4 6.0676762E-04 -3.9718166E-03 -3.4843724E-03 -1.1336027E-03 9.4855208E-04 -3.6411914E-03 -3.4720616E-03 -1.1131704E-03 -1.6237020E-02 -1.3015315E-02 -1.5839334E-03 3.7798618E-02
1.000000E+11 1.778E+16 3.800E-4 6.0562155E-04 -3.9794140E-03 -3.4879496E-03 -1.1370406E-03 9.7132702E-04 -3.6291182E-03 -3.4767409E-03 -1.1165981E-03 -1.5905580E-02 -1.2843028E-02 -1.4025739E-03 3.5336487E-02
1.000000E+11 3.162E+16 1.800E-4 6.3213064E-04 -3.8973793E-03 -3.4597036E-03 -1.1026626E-03 9.5020490E-04 -3.6090515E-03 -3.4505071E-03 -1.0995556E-03 -1.3765545E-02 -1.1011810E-02 -1.6672493E-03 -4.7305591E-03
1.000000E+11 3.162E+16 2.300E-4 6.3614685E-04 -3.8951205E-03 -3.4596717E-03 -1.1040839E-03 1.0096111E-03 -3.5609618E-03 -3.4525145E-03 -1.1009160E-03 -1.3133261E-02 -1.0639035E-02 -1.1868504E-03 -4.4142954E-03
1.000000E+11 3.162E+16 2.800E-4 6.3737380E-04 -3.8958816E-03 -3.4601351E-03 -1.1056025E-03 1.0482428E-03 -3.5320321E-03 -3.4553593E-03 -1.1025694E-03 -1.2598902E-02 -1.0279985E-02 -7.6362762E-04 -4.0186361E-03
1.000000E+11 3.162E+16 3.300E-4 6.3739228E-04 -3.8978983E-03 -3.4607830E-03 -1.1071765E-03 1.0723202E-03 -3.5157932E-03 -3.4581732E-03 -1.1043411E-03 -1.2156244E-02 -9.9623159E-03 -4.2471470E-04 -3.6535191E-03
1.000000E+11 3.162E+16 3.800E-4 6.3664121E-04 -3.9006637E-03 -3.4614820E-03 -1.1087101E-03 1.0864678E-03 -3.5077911E-03 -3.4606318E-03 -1.1061161E-03 -1.1795485E-02 -9.6952664E-03 -1.6749900E-04 -3.2902588E-03
1.000000E+11 5.623E+16 1.800E-4 6.6261483E-04 -3.8490348E-03 -3.4456735E-03 -1.0939367E-03 1.1005491E-03 -3.4696236E-03 -3.4440385E-03 -1.0965947E-03 -1.1687115E-02 -9.7530373E-03 -3.3072620E-04 2.6195453E-03
1.000000E+11 5.623E+16 2.300E-4 6.6532544E-04 -3.8437399E-03 -3.4428887E-03 -1.0936913E-03 1.1486349E-03 -3.4292086E-03 -3.4442787E-03 -1.0973561E-03 -1.0959519E-02 -9.1822468E-03 1.8037780E-04 3.3543602E-03
1.000000E+11 5.623E+16 2.800E-4 6.6611235E-04 -3.8411954E-03 -3.4409854E-03 -1.0937736E-03 1.1749426E-03 -3.4082031E-03 -3.4450207E-03 -1.0982592E-03 -1.0390689E-02 -8.7168417E-03 5.7259427E-04 3.9419583E-03
1.000000E+11 5.623E+16 3.300E-4 6.6594464E-04 -3.8402845E-03 -3.4396333E-03 -1.0940611E-03 1.1888935E-03 -3.3978603E-03 -3.4457560E-03 -1.0991581E-03 -9.9524051E-03 -8.3535706E-03 8.6189554E-04 4.3645865E-03
1.000000E+11 5.623E+16 3.800E-4 6.6557474E-04 -3.8400149E-03 -3.4386300E-03 -1.0945262E-03 1.1963664E-03 -3.3929248E-03 -3.4463018E-03 -1.1000994E-03 -9.6173827E-03 -8.0726572E-03 1.0654233E-03 4.7041478E-03
1.000000E+11 1.000E+17 1.800E-4 6.9227721E-04 -3.8074388E-03 -3.4342072E-03 -1.0890942E-03 1.2389216E-03 -3.3374856E-03 -3.4382858E-03 -1.0945916E-03 -1.0227792E-02 -8.8243050E-03 7.6066267E-04 5.1299716E-03
1.000000E+11 1.000E+17 2.300E-4 6.9324282E-04 -3.8013746E-03 -3.4298285E-03 -1.0879882E-03 1.2715600E-03 -3.3082217E-03 -3.4371057E-03 -1.0948336E-03 -9.4976112E-03 -8.1883764E-03 1.2228539E-03 5.9788324E-03
1.000000E+11 1.000E+17 2.800E-4 6.9437105E-04 -3.7967075E-03 -3.4267165E-03 -1.0873655E-03 1.2881804E-03 -3.2936310E-03 -3.4364934E-03 -1.0952018E-03 -8.9631238E-03 -7.7143335E-03 1.5490617E-03 6.5764412E-03
1.000000E+11 1.000E+17 3.300E-4 6.9584700E-04 -3.7928418E-03 -3.4243832E-03 -1.0870655E-03 1.2970864E-03 -3.2859730E-03 -3.4361369E-03 -1.0956474E-03 -8.5681289E-03 -7.3619586E-03 1.7913244E-03 7.0163323E-03
1.000000E+11 1.000E+17 3.800E-4 6.9765476E-04 -3.7893939E-03 -3.4226403E-03 -1.0869565E-03 1.3021479E-03 -3.2817792E-03 -3.4358431E-03 -1.0961085E-03 -8.2717228E-03 -7.0955073E-03 1.9596159E-03 7.3630140E-03
1.468000E+11 1.000E+15 1.800E-4 5.4985086E-04 -4.1624087E-03 -3.4696148E-03 -1.3044766E-03 5.8327502E-04 -4.2093622E-03 -3.5397101E-03 -1.3135309E-03 3.8272716E-02 1.9901080E-03 3.0931868E-03 3.3375662E-03
1.468000E+11 1.000E+15 2.300E-4 5.3949475E-04 -4.2252111E-03 -3.4733884E-03 -1.3599133E-03 5.8852029E-04 -4.2766570E-03 -3.5636695E-03 -1.3672468E-03 5.9118722E-02 1.8863148E-03 3.3111754E-03 3.8691490E-03
1.468000E+11 1.000E+15 2.800E-4 5.3198739E-04 -4.2863057E-03 -3.4780564E-03 -1.4159648E-03 5.9755956E-04 -4.3384403E-03 -3.5871478E-03 -1.4199524E-03 9.3709578E-02 1.7230365E-03 3.4886203E-03 4.5396862E-03
1.468000E+11 1.000E+15 3.300E-4 5.1417230E-04 -4.3594241E-03 -3.4839372E-03 -1.4727379E-03 5.9650554E-04 -4.4100631E-03 -3.6129370E-03 -1.4699041E-03 1.5784269E-01 1.5537957E-03 3.7115929E-03 1.2507418E-02
1.468000E+11 1.000E+15 3.800E-4 5.0011507E-04 -4.4299190E-03 -3.4902793E-03 -1.5304318E-03 5.9902588E-04 -4.4760692E-03 -3.6397404E-03 -1.5165262E-03 3.0395776E-01 1.3362587E-03 3.9532250E-03 9.6554439E-03
1.468000E+11 1.778E+15 1.800E-4 5.5234493E-04 -4.1658421E-03 -3.4724392E-03 -1.3076445E-03 6.0398717E-04 -4.1372985E-03 -3.5501797E-03 -1.2425159E-03 6.1962952E-02 -1.9039201E-03 3.9506384E-03 1.6839910E-02
1.468000E+11 1.778E+15 2.300E-4 5.4184448E-04 -4.2263247E-03 -3.4769938E-03 -1.3594546E-03 6.1644593E-04 -4.1805853E-03 -3.5786818E-03 -1.2715748E-03 9.7129348E-02 -2.5981444E-03 4.3648232E-03 1.7104197E-02
1.468000E+11 1.778E+15 2.800E-4 5.3334219E-04 -4.2852683E-03 -3.4824930E-03 -1.4103150E-03 6.3015829E-04 -4.2154211E-03 -3.5951265E-03 -1.3055687E-03 1.6132789E-01 -3.5555359E-03 4.2234437E-03 1.5949501E-02
1.468000E+11 1.778E+15 3.300E-4 5.1601261E-04 -4.3518085E-03 -3.4891164E-03 -1.4603518E-03 6.3599159E-04 -4.2594685E-03 -3.6177591E-03 -1.3355768E-03 3.1873459E-01 -4.3309357E-03 4.3720849E-03 1.5695089E-02
1.468000E+11 1.778E+15 3.800E-4 5.0239561E-04 -4.4149042E-03 -3.4961769E-03 -1.5096548E-03 6.4566051E-04 -4.3013821E-03 -3.6453243E-03 -1.3614712E-03 1.0503810E+00 -5.0139399E-03 4.7025834E-03 1.5924389E-02
1.468000E+11 3.162E+15 1.800E-4 5.6264925E-04 -4.1590983E-03 -3.4787413E-03 -1.3030898E-03 6.3878017E-04 -4.0359561E-03 -3.5286339E-03 -1.1869165E-03 -9.4285037E+00 -1.3893739E-02 3.0630999E-03 1.5052906E-02
1.468000E+11 3.162E+15 2.300E-4 5.5153036E-04 -4.2155145E-03 -3.4851080E-03 -1.3480294E-03 6.5815769E-04 -4.0553665E-03 -3.5484352E-03 -1.2055683E-03 -3.5348722E-01 -1.5210438E-02 3.3134175E-03 1.5367867E-02
1.468000E+11 3.162E+15 2.800E-4 5.4098249E-04 -4.2694701E-03 -3.4925213E-03 -1.3896053E-03 6.7858207E-04 -4.0736622E-03 -3.5714582E-03 -1.2203503E-03 -2.0462549E-01 -1.6451904E-02 3.6844672E-03 1.5825665E-02
1.468000E+11 3.162E+15 3.300E-4 5.3358236E-04 -4.3185522E-03 -3.5005142E-03 -1.4280268E-03 6.9969440E-04 -4.0887799E-03 -3.5887991E-03 -1.2382826E-03 -1.5643140E-01 -1.7715060E-02 3.7731172E-03 1.5752927E-02
1.468000E+11 3.162E+15 3.800E-4 5.1921423E-04 -4.3715995E-03 -3.5094398E-03 -1.4634436E-03 7.1172111E-04 -4.1112908E-03 -3.6066706E-03 -1.2553676E-03 -1.3507797E-01 -1.8937894E-02 3.8853425E-03 1.5612333E-02
1.468000E+11 5.623E+15 1.800E-4 5.7345746E-04 -4.1114809E-03 -3.4894719E-03 -1.2496682E-03 6.8937679E-04 -3.9324567E-03 -3.5061148E-03 -1.1460949E-03 -4.7279330E-02 -2.1670166E-02 1.3094152E-03 1.5000573E-02
1.468000E+11 5.623E+15 2.300E-4 5.6730135E-04 -4.1513515E-03 -3.4985429E-03 -1.2779522E-03 7.2391511E-04 -3.9264102E-03 -3.5192839E-03 -1.1583773E-03 -4.5511038E-02 -2.2444900E-02 1.4088565E-03 1.4762420E-02
1.468000E+11 5.623E+15 2.800E-4 5.6047834E-04 -4.1888288E-03 -3.5087765E-03 -1.3017909E-03 7.5515378E-04 -3.9233950E-03 -3.5335576E-03 -1.1695144E-03 -4.4192914E-02 -2.3129646E-02 1.5248400E-03 1.4541187E-02
1.468000E+11 5.623E+15 3.300E-4 5.5392035E-04 -4.2231934E-03 -3.5196463E-03 -1.3217335E-03 7.8222483E-04 -3.9236640E-03 -3.5487178E-03 -1.1790431E-03 -4.3343732E-02 -2.3757013E-02 1.6719024E-03 1.4369493E-02
1.468000E+11 5.623E+15 3.800E-4 5.4847720E-04 -4.2538513E-03 -3.5310080E-03 -1.3381089E-03 8.0515257E-04 -3.9263476E-03 -3.5634319E-03 -1.1878521E-03 -4.2894420E-02 -2.4398521E-02 1.7802572E-03 1.4146963E-02
1.468000E+11 1.000E+16 1.800E-4 5.8957231E-04 -4.0401126E-03 -3.4973352E-03 -1.1780794E-03 7.7066536E-04 -3.8180110E-03 -3.4858932E-03 -1.1213831E-03 -2.4435415E-02 -1.7560535E-02 -1.1758767E-03 1.5890006E-02
1.468000E+11 1.000E+16 2.300E-4 5.8860889E-04 -4.0625354E-03 -3.5076682E-03 -1.1907291E-03 8.2174524E-04 -3.7891018E-03 -3.4949361E-03 -1.1289925E-03 -2.4097427E-02 -1.7812641E-02 -1.1613403E-03 1.4973255E-02
1.468000E+11 1.000E+16 2.800E-4 5.8604656E-04 -4.0842126E-03 -3.5185485E-03 -1.2004311E-03 8.6286390E-04 -3.7697201E-03 -3.5050853E-03 -1.1361936E-03 -2.3794601E-02 -1.7960587E-02 -1.1442429E-03 1.4198323E-02
1.468000E+11 1.000E+16 3.300E-4 5.8267950E-04 -4.1043691E-03 -3.5293956E-03 -1.2077374E-03 8.9389010E-04 -3.7589669E-03 -3.5152903E-03 -1.1430125E-03 -2.3548894E-02 -1.8058159E-02 -1.1529076E-03 1.3475539E-02
1.468000E+11 1.000E+16 3.800E-4 5.8084680E-04 -4.1211106E-03 -3.5398073E-03 -1.2132448E-03 9.1768951E-04 -3.7537160E-03 -3.5248942E-03 -1.1494365E-03 -2.3361578E-02 -1.8134224E-02 -1.1967686E-03 1.2814597E-02
1.468000E+11 1.778E+16 1.800E-4 6.1240320E-04 -3.9685635E-03 -3.4894609E-03 -1.1297819E-03 8.9224985E-04 -3.6861846E-03 -3.4727006E-03 -1.1079700E-03 -1.7051784E-02 -1.3115044E-02 -2.1175762E-03 3.5748946E-02
1.468000E+11 1.778E+16 2.300E-4 6.1553140E-04 -3.9770574E-03 -3.4961776E-03 -1.1348211E-03 9.5373560E-04 -3.6433854E-03 -3.4793180E-03 -1.1127788E-03 -1.6543852E-02 -1.2984272E-02 -1.9371589E-03 3.0293655E-02
1.468000E+11 1.778E+16 2.800E-4 6.1639229E-04 -3.9865197E-03 -3.5027981E-03 -1.1389580E-03 9.9585494E-04 -3.6182223E-03 -3.4866791E-03 -1.1174257E-03 -1.6095907E-02 -1.2798864E-02 -1.7621963E-03 2.6971951E-02
1.468000E+11 1.778E+16 3.300E-4 6.1581618E-04 -3.9960564E-03 -3.5089116E-03 -1.1423485E-03 1.0223381E-03 -3.6062143E-03 -3.4937156E-03 -1.1217070E-03 -1.5716932E-02 -1.2606619E-02 -1.6239531E-03 2.4787864E-02
1.468000E+11 1.778E+16 3.800E-4 6.1542310E-04 -4.0042877E-03 -3.5142830E-03 -1.1452650E-03 1.0385466E-03 -3.6020335E-03 -3.4998586E-03 -1.1257327E-03 -1.5410281E-02 -1.2437460E-02 -1.5313762E-03 2.3249023E-02
1.468000E+11 3.162E+16 1.800E-4 6.4124315E-04 -3.9043970E-03 -3.4707079E-03 -1.1071565E-03 1.0446752E-03 -3.5427274E-03 -3.4649371E-03 -1.1007458E-03 -1.3190591E-02 -1.0509960E-02 -8.3514986E-04 -7.3586670E-03
1.468000E+11 3.162E+16 2.300E-4 6.4666474E-04 -3.9032329E-03 -3.4725331E-03 -1.1091217E-03 1.1009726E-03 -3.5015946E-03 -3.4701565E-03 -1.1032273E-03 -1.2526389E-02 -1.0082623E-02 -3.5957758E-04 -6.5542064E-03
1.468000E+11 3.162E+16 2.800E-4 6.4890656E-04 -3.9048734E-03 -3.4744586E-03 -1.1110109E-03 1.1312407E-03 -3.4828140E-03 -3.4749773E-03 -1.1057887E-03 -1.1988029E-02 -9.7017431E-03 1.5116738E-06 -5.7268293E-03
1.468000E+11 3.162E+16 3.300E-4 6.4968552E-04 -3.9075781E-03 -3.4762504E-03 -1.1128188E-03 1.1461222E-03 -3.4762855E-03 -3.4788807E-03 -1.1082236E-03 -1.1569755E-02 -9.3943641E-03 2.5367253E-04 -5.0136322E-03
1.468000E+11 3.162E+16 3.800E-4 6.4949792E-04 -3.9107776E-03 -3.4777918E-03 -1.1145260E-03 1.1523362E-03 -3.4760257E-03 -3.4818620E-03 -1.1104042E-03 -1.1255716E-02 -9.1605124E-03 4.2413989E-04 -4.4917548E-03
1.468000E+11 5.623E+16 1.800E-4 6.7377892E-04 -3.8483348E-03 -3.4524801E-03 -1.0964302E-03 1.2057019E-03 -3.3932511E-03 -3.4578983E-03 -1.0974104E-03 -1.1038813E-02 -9.1240005E-03 7.0520365E-04 7.0670328E-04
1.468000E+11 5.623E+16 2.300E-4 6.7812094E-04 -3.8430102E-03 -3.4508136E-03 -1.0965561E-03 1.2420702E-03 -3.3658647E-03 -3.4604736E-03 -1.0986343E-03 -1.0308163E-02 -8.5333167E-03 1.2134417E-03 1.4589321E-03
1.468000E+11 5.623E+16 2.800E-4 6.8008899E-04 -3.8406907E-03 -3.4498150E-03 -1.0969388E-03 1.2571659E-03 -3.3560911E-03 -3.4624868E-03 -1.0998306E-03 -9.7767806E-03 -8.0958122E-03 1.5531441E-03 1.9947325E-03
1.468000E+11 5.623E+16 3.300E-4 6.8076518E-04 -3.8399046E-03 -3.4491795E-03 -1.0974538E-03 1.2628130E-03 -3.3536467E-03 -3.4637700E-03 -1.1008947E-03 -9.4004345E-03 -7.7832494E-03 1.7615930E-03 2.3509200E-03
1.468000E+11 5.623E+16 3.800E-4 6.8099557E-04 -3.8398211E-03 -3.4487282E-03 -1.0980928E-03 1.2647973E-03 -3.3536882E-03 -3.4645301E-03 -1.1019109E-03 -9.1365754E-03 -7.5655373E-03 1.8900388E-03 2.5950435E-03
1.468000E+11 1.000E+17 1.800E-4 7.0484584E-04 -3.8019031E-03 -3.4382191E-03 -1.0905630E-03 1.3452435E-03 -3.2582711E-03 -3.4507843E-03 -1.0956271E-03 -9.5568025E-03 -8.1503129E-03 1.7999828E-03 3.6268131E-03
1.468000E+11 1.000E+17 2.300E-4 7.0771172E-04 -3.7949265E-03 -3.4345440E-03 -1.0896962E-03 1.3647947E-03 -3.2420661E-03 -3.4509391E-03 -1.0961196E-03 -8.8781240E-03 -7.5522277E-03 2.2072259E-03 4.3954502E-03
1.468000E+11 1.000E+17 2.800E-4 7.1021576E-04 -3.7898483E-03 -3.4319921E-03 -1.0892728E-03 1.3727288E-03 -3.2357523E-03 -3.4509670E-03 -1.0966455E-03 -8.4192958E-03 -7.1463859E-03 2.4603298E-03 4.9158981E-03
1.468000E+11 1.000E+17 3.300E-4 7.1263784E-04 -3.7858461E-03 -3.4301497E-03 -1.0891454E-03 1.3764125E-03 -3.2330090E-03 -3.4509051E-03 -1.0971679E-03 -8.1033151E-03 -6.8667689E-03 2.6291343E-03 5.2718804E-03
1.468000E+11 1.000E+17 3.800E-4 7.1501095E-04 -3.7824030E-03 -3.4288225E-03 -1.0891673E-03 1.3783840E-03 -3.2316553E-03 -3.4507522E-03 -1.0976776E-03 -7.8799873E-03 -6.6675478E-03 2.7341798E-03 5.5461595E-03
2.154000E+11 1.000E+15 1.800E-4 5.4208749E-04 -4.2213179E-03 -3.4793540E-03 -1.3514422E-03 5.8934604E-04 -4.2802741E-03 -3.5805637E-03 -1.3539306E-03 3.5928059E-02 2.0084647E-03 3.3443417E-03 1.8280892E-03
2.154000E+11 1.000E+15 2.300E-4 5.2863476E-04 -4.2989711E-03 -3.4858930E-03 -1.4173901E-03 5.9710882E-04 -4.3576214E-03 -3.6159527E-03 -1.4090728E-03 5.2512338E-02 1.7747630E-03 3.6639409E-03 -4.6604013E-02
2.154000E+11 1.000E+15 2.800E-4 5.1837293E-04 -4.3743084E-03 -3.4933774E-03 -1.4836204E-03 6.0865780E-04 -4.4272969E-03 -3.6512760E-03 -1.4603058E-03 7.5187932E-02 1.4777294E-03 3.9510198E-03 1.5629827E-02
2.154000E+11 1.000E+15 3.300E-4 4.9824648E-04 -4.4614106E-03 -3.5021816E-03 -1.5505771E-03 6.0987713E-04 -4.5047002E-03 -3.6841451E-03 -1.5113307E-03 1.0530287E-01 1.1466077E-03 4.1602669E-03 1.2121635E-02
2.154000E+11 1.000E+15 3.800E-4 4.8248865E-04 -4.5453995E-03 -3.5115207E-03 -1.6184984E-03 6.1438399E-04 -4.5762166E-03 -3.7168766E-03 -1.5598967E-03 1.4289451E-01 7.9621362E-04 4.3795904E-03 1.1778475E-02
2.154000E+11 1.778E+15 1.800E-4 5.4591151E-04 -4.2450045E-03 -3.4844665E-03 -1.3757545E-03 6.1819700E-04 -4.1923279E-03 -3.5949846E-03 -1.2686781E-03 5.6799962E-02 -2.8918952E-03 4.2381370E-03 1.5421025E-02
2.154000E+11 1.778E+15 2.300E-4 5.3270559E-04 -4.3242832E-03 -3.4924115E-03 -1.4420884E-03 6.3535554E-04 -4.2418533E-03 -3.6293993E-03 -1.3028166E-03 8.1508843E-02 -3.9999784E-03 4.5215591E-03 1.5328600E-02
2.154000E+11 1.778E+15 2.800E-4 5.2209447E-04 -4.4003346E-03 -3.5014267E-03 -1.5061567E-03 6.5252168E-04 -4.2814663E-03 -3.6543108E-03 -1.3360240E-03 1.1344854E-01 -5.3385561E-03 4.5189481E-03 1.5245002E-02
2.154000E+11 1.778E+15 3.300E-4 5.0340607E-04 -4.4825215E-03 -3.5117373E-03 -1.5683711E-03 6.6144753E-04 -4.3292911E-03 -3.6856047E-03 -1.3639863E-03 1.5629575E-01 -6.5538672E-03 4.7485203E-03 1.5503074E-02
2.154000E+11 1.778E+15 3.800E-4 4.8937399E-04 -4.5599263E-03 -3.5226215E-03 -1.6290461E-03 6.7378979E-04 -4.3739403E-03 -3.7190344E-03 -1.3893127E-03 2.0618190E-01 -7.7551189E-03 5.0481236E-03 1.5712788E-02
