fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L98 47248 320.02 36.23 1.000000000E+00 1.744771720E+00 1.469965673E-10 1.000000000E+20 4.589792134E+00 6.226554104E-05 2.383749360E-03 4.258174329E-01 2.382749360E-03 5.285070550E-01 5.362318281E-04 3.102571658E-01 1.728189226E-03 1.076107243E-01 
0L99 47368 320 36.232 1.000000000E+00 1.743581558E+00 1.438094922E-10 1.000000000E+20 4.554914017E+00 6.118047490E-05 2.385888518E-03 4.250510498E-01 2.384888518E-03 5.305147829E-01 5.377825002E-04 3.105258168E-01 1.731803484E-03 9.409554903E-02 
L100 47490 320.02 36.23 1.000000000E+00 1.787831794E+00 1.479044898E-10 1.000000000E+20 4.680909710E+00 6.633152077E-05 2.409757761E-03 4.257116479E-01 2.408757761E-03 5.218345956E-01 5.351081033E-04 3.205823944E-01 1.666418080E-03 8.914915373E-02 
L101 47612 320.02 36.23 1.000000000E+00 1.866700545E+00 1.626843383E-10 1.000000000E+20 4.744452585E+00 6.809390270E-05 2.411358747E-03 4.264223193E-01 2.410358747E-03 5.268737094E-01 5.415370089E-04 3.076107786E-01 1.760420866E-03 1.360682622E-01 
L102 47730 320.02 36.23 1.000000000E+00 1.778623755E+00 1.473047073E-10 1.000000000E+20 4.640843222E+00 6.404701109E-05 2.408332093E-03 5.550000000E+02 2.407332093E-03 4.092614995E-04 5.468017299E-04 3.116264714E-01 1.754345615E-03 1.265768800E-01 
L103 47848 320.02 36.23 1.000000000E+00 1.881581308E+00 1.597901389E-10 1.000000000E+20 4.695645218E+00 6.645253083E-05 2.409688400E-03 4.254400592E-01 2.408688400E-03 5.305585332E-01 5.436912022E-04 3.104708642E-01 1.751055934E-03 1.081232923E-01 
L104 47968 320.02 36.23 1.000000000E+00 1.877951114E+00 1.639515023E-10 1.000000000E+20 4.909402510E+00 7.390413389E-05 2.410349127E-03 4.269720738E-01 2.409349127E-03 5.250984889E-01 5.401818344E-04 3.104695584E-01 1.739885118E-03 1.203081341E-01 
L105 48090 320.03 36.228 1.000000000E+00 1.868146189E+00 1.672532975E-10 1.000000000E+20 4.894505751E+00 7.309188243E-05 2.408876901E-03 5.550000000E+02 2.407876901E-03 4.052441593E-04 5.415568180E-04 3.089656488E-01 1.752756871E-03 9.474312986E-02 
L106 48208 320.02 36.23 1.000000000E+00 1.884337828E+00 1.697962279E-10 1.000000000E+20 4.929207679E+00 7.479243615E-05 2.412369509E-03 4.266953968E-01 2.411369509E-03 5.295554679E-01 5.448703547E-04 3.069181272E-01 1.775431888E-03 1.296038060E-01 
L107 48328 320.02 36.23 1.000000000E+00 1.909794583E+00 1.672945639E-10 1.000000000E+20 5.000000000E+00 7.831093712E-05 2.413559935E-03 4.264447308E-01 2.412559935E-03 5.285381530E-01 5.437724578E-04 3.107913416E-01 1.749524139E-03 1.036007979E-01 
L108 48450 320.02 36.23 1.000000000E+00 1.784865308E+00 1.593845397E-10 1.000000000E+20 4.819330422E+00 7.046569988E-05 2.407982356E-03 5.550000000E+02 2.406982356E-03 4.057070350E-04 5.419739696E-04 3.092855397E-01 1.752325009E-03 1.177604768E-01 
L109 48570 320.03 36.228 1.000000000E+00 1.832916794E+00 1.540205829E-10 1.000000000E+20 4.674436889E+00 6.674286113E-05 2.407578589E-03 4.269444816E-01 2.406578589E-03 4.136112868E-01 4.249754422E-04 3.130644106E-01 1.389710706E-03 1.848333864E-01 
L110 48692 320.02 36.23 1.000000000E+00 1.839431253E+00 1.646712124E-10 1.000000000E+20 4.953168858E+00 7.462160227E-05 2.407767533E-03 5.550000000E+02 2.406767533E-03 4.081880858E-04 5.452396769E-04 3.132461110E-01 1.740098052E-03 9.939212261E-02 
L111 48808 320.02 36.23 1.000000000E+00 1.864570619E+00 1.694702108E-10 1.000000000E+20 4.926715853E+00 7.432701390E-05 2.408837582E-03 4.260546255E-01 2.407837582E-03 5.282418900E-01 5.419076869E-04 3.098480041E-01 1.748865244E-03 1.040124460E-01 
L112 48930 320.02 36.23 1.000000000E+00 1.845001330E+00 1.609026466E-10 1.000000000E+20 4.863265048E+00 7.239909339E-05 2.410783556E-03 4.270274188E-01 2.409783556E-03 5.274993152E-01 5.428198218E-04 3.109816686E-01 1.745518587E-03 1.146452604E-01 
L113 49048 320.02 36.23 1.000000000E+00 1.786861444E+00 1.582884156E-10 1.000000000E+20 4.829366766E+00 7.076897039E-05 2.408051844E-03 5.550000000E+02 2.407051844E-03 4.064181125E-04 5.429395544E-04 3.036285213E-01 1.788255921E-03 9.412858305E-02 
L114 49168 320.03 36.228 1.000000000E+00 1.763298013E+00 1.498828714E-10 1.000000000E+20 4.679324102E+00 6.670916911E-05 2.409941422E-03 5.550000000E+02 2.408941422E-03 3.970141387E-04 5.307930110E-04 3.106920278E-01 1.713280665E-03 1.413190827E-01 
L115 49288 320.03 36.228 1.000000000E+00 1.928193649E+00 1.702442287E-10 1.000000000E+20 4.885446899E+00 7.258997055E-05 2.411197018E-03 4.263724032E-01 2.410197018E-03 5.278224638E-01 5.424122655E-04 3.085878722E-01 1.757736067E-03 1.181050484E-01 
L116 49408 320.03 36.228 1.000000000E+00 1.863909913E+00 1.644996456E-10 1.000000000E+20 4.862501214E+00 7.166794021E-05 2.407516103E-03 4.257101851E-01 2.406516103E-03 5.292430138E-01 5.421980443E-04 3.067305433E-01 1.767568180E-03 8.550520785E-02 
