N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
6.813000E+10 3.162E+15 2.800E-4 1.9385831E-05 -7.0358278E-03 -5.5357972E-03 -1.8296239E-03 1.6228202E-04 -6.7385401E-03 -5.3868037E-03 -1.7793967E-03 1.6227414E-02 2.4806059E-02 4.9241887E-02 2.0603774E-02
6.813000E+10 3.162E+15 3.300E-4 2.0553284E-05 -7.0761208E-03 -5.5690342E-03 -1.8416190E-03 1.8572490E-04 -6.7450944E-03 -5.4072150E-03 -1.7866146E-03 1.5839363E-02 2.4045010E-02 4.5787832E-02 2.2656679E-02
6.813000E+10 3.162E+15 3.800E-4 2.1698324E-05 -7.1155958E-03 -5.5988111E-03 -1.8534995E-03 2.0587079E-04 -6.7536959E-03 -5.4272817E-03 -1.7935802E-03 1.5602686E-02 2.2806694E-02 4.3036294E-02 2.0279549E-02
6.813000E+10 5.623E+15 1.800E-4 3.2423900E-05 -6.8448120E-03 -5.3913078E-03 -1.7742243E-03 1.9808201E-04 -6.6148578E-03 -5.3128244E-03 -1.7495553E-03 -3.2824344E-01 -3.8136846E-01 -1.5896860E-01 7.3772593E-02
6.813000E+10 5.623E+15 2.300E-4 3.4921062E-05 -6.8631363E-03 -5.4112316E-03 -1.7767819E-03 2.5109237E-04 -6.5796721E-03 -5.3178767E-03 -1.7528421E-03 -6.0167590E-01 -6.6114602E-01 -1.9486634E-01 6.3156533E-02
6.813000E+10 5.623E+15 2.800E-4 3.7583817E-05 -6.8912337E-03 -5.4331401E-03 -1.7880579E-03 2.9744475E-04 -6.5566493E-03 -5.3281670E-03 -1.7582203E-03 -1.3844178E+00 -1.4117128E+00 -2.3333853E-01 7.4076124E-02
6.813000E+10 5.623E+15 3.300E-4 3.9987191E-05 -6.9147811E-03 -5.4543648E-03 -1.7945849E-03 3.3612568E-04 -6.5419459E-03 -5.3403664E-03 -1.7638851E-03 -2.6193520E+01 -7.7332315E+00 -2.7946576E-01 7.4330514E-02
6.813000E+10 5.623E+15 3.800E-4 4.1927211E-05 -6.9370578E-03 -5.4738870E-03 -1.8010020E-03 3.6726059E-04 -6.5296892E-03 -5.3530430E-03 -1.7661208E-03 2.0786642E+00 3.0442189E+00 -3.3530720E-01 8.2926460E-02
6.813000E+10 1.000E+16 1.800E-4 5.7955863E-05 -6.7544456E-03 -5.3388789E-03 -1.7501530E-03 3.4765022E-04 -6.4611655E-03 -5.2875931E-03 -1.7418385E-03 -2.9320634E-02 -2.6607154E-02 -1.8896786E-02 -2.1091632E-02
6.813000E+10 1.000E+16 2.300E-4 6.3392676E-05 -6.7607635E-03 -5.3476088E-03 -1.7528804E-03 4.3311629E-04 -6.3876255E-03 -5.2873321E-03 -1.7386044E-03 -2.9362932E-02 -2.7198858E-02 -1.9294755E-02 -3.0489517E-02
6.813000E+10 1.000E+16 2.800E-4 6.7805443E-05 -6.7726386E-03 -5.3600140E-03 -1.7571799E-03 5.0172320E-04 -6.3431465E-03 -5.2926371E-03 -1.7461288E-03 -2.9358106E-02 -2.7115654E-02 -1.9633154E-02 -2.1063199E-02
6.813000E+10 1.000E+16 3.300E-4 7.1104185E-05 -6.7892052E-03 -5.3729164E-03 -1.7656018E-03 5.5370798E-04 -6.3115510E-03 -5.3003032E-03 -1.7500288E-03 -2.9326625E-02 -2.7409850E-02 -1.9909452E-02 -2.7703918E-02
6.813000E+10 1.000E+16 3.800E-4 7.3361593E-05 -6.8020008E-03 -5.3847677E-03 -1.7695600E-03 5.9117764E-04 -6.2925024E-03 -5.3087675E-03 -1.7538132E-03 -2.9283690E-02 -2.7431661E-02 -2.0055361E-02 -2.6527082E-02
6.813000E+10 1.778E+16 1.800E-4 1.0099046E-04 -6.6781779E-03 -5.3053900E-03 -1.7415606E-03 5.9262472E-04 -6.2455450E-03 -5.2743391E-03 -1.7386072E-03 -1.8514073E-02 -1.5947002E-02 -6.6922524E-03 -2.7659574E-03
6.813000E+10 1.778E+16 2.300E-4 1.0812845E-04 -6.6727996E-03 -5.3057031E-03 -1.7413798E-03 7.1368854E-04 -6.1390051E-03 -5.2706603E-03 -1.7343937E-03 -1.8104704E-02 -1.5882986E-02 -6.5094892E-03 -5.0767618E-03
6.813000E+10 1.778E+16 2.800E-4 1.1256166E-04 -6.6751640E-03 -5.3106896E-03 -1.7427949E-03 7.9868084E-04 -6.0741964E-03 -5.2731118E-03 -1.7364348E-03 -1.7740978E-02 -1.5638862E-02 -6.3307625E-03 -4.3707382E-03
6.813000E+10 1.778E+16 3.300E-4 1.1499881E-04 -6.6812979E-03 -5.3167133E-03 -1.7425398E-03 8.5352958E-04 -6.0404435E-03 -5.2781702E-03 -1.7431858E-03 -1.7413546E-02 -1.5409226E-02 -6.0995778E-03 8.2296142E-04
6.813000E+10 1.778E+16 3.800E-4 1.1604795E-04 -6.6874458E-03 -5.3225561E-03 -1.7443173E-03 8.8587029E-04 -6.0224074E-03 -5.2840192E-03 -1.7457161E-03 -1.7122721E-02 -1.5153408E-02 -5.8625443E-03 1.4165028E-03
6.813000E+10 3.162E+16 1.800E-4 1.6487789E-04 -6.5992908E-03 -5.2864405E-03 -1.7303081E-03 9.5131796E-04 -5.9568816E-03 -5.2693025E-03 -1.7346413E-03 -1.4386267E-02 -1.2591100E-02 -2.8188038E-03 2.2806643E-03
6.813000E+10 3.162E+16 2.300E-4 1.6924245E-04 -6.5887126E-03 -5.2805419E-03 -1.7282045E-03 1.0932894E-03 -5.8380094E-03 -5.2636759E-03 -1.7339336E-03 -1.3850645E-02 -1.2190221E-02 -2.4343886E-03 2.8456404E-03
6.813000E+10 3.162E+16 2.800E-4 1.6972759E-04 -6.5872637E-03 -5.2796318E-03 -1.7277572E-03 1.1747461E-03 -5.7753979E-03 -5.2644116E-03 -1.7349696E-03 -1.3391191E-02 -1.1796368E-02 -2.0379455E-03 3.4275931E-03
6.813000E+10 3.162E+16 3.300E-4 1.6836522E-04 -6.5892762E-03 -5.2803288E-03 -1.7279213E-03 1.2152593E-03 -5.7517005E-03 -5.2674964E-03 -1.7405925E-03 -1.3000885E-02 -1.1389650E-02 -1.6539788E-03 5.9742753E-03
6.813000E+10 3.162E+16 3.800E-4 1.6625928E-04 -6.5923534E-03 -5.2814184E-03 -1.7282422E-03 1.2311160E-03 -5.7444088E-03 -5.2710806E-03 -1.7420049E-03 -1.2677083E-02 -1.1082986E-02 -1.3158461E-03 6.3420963E-03
6.813000E+10 5.623E+16 1.800E-4 2.4234898E-04 -6.5283891E-03 -5.2788389E-03 -1.7289310E-03 1.4091020E-03 -5.5980562E-03 -5.2690088E-03 -1.7426736E-03 -1.2427570E-02 -1.1088590E-02 -1.2884259E-03 6.5449684E-03
6.813000E+10 5.623E+16 2.300E-4 2.3746153E-04 -6.5193212E-03 -5.2680646E-03 -1.7252529E-03 1.5419595E-03 -5.4854975E-03 -5.2622728E-03 -1.7412224E-03 -1.1815572E-02 -1.0546893E-02 -7.2420222E-04 7.0444670E-03
6.813000E+10 5.623E+16 2.800E-4 2.3071779E-04 -6.5183329E-03 -5.2626686E-03 -1.7233355E-03 1.6010998E-03 -5.4385868E-03 -5.2613448E-03 -1.7413359E-03 -1.1323717E-02 -1.0087419E-02 -2.3423444E-04 7.5873085E-03
6.813000E+10 5.623E+16 3.300E-4 2.2466937E-04 -6.5193243E-03 -5.2594150E-03 -1.7221950E-03 1.6218072E-03 -5.4243126E-03 -5.2623203E-03 -1.7417975E-03 -1.0938352E-02 -9.7143660E-03 1.7511775E-04 8.0273979E-03
6.813000E+10 5.623E+16 3.800E-4 2.2004790E-04 -6.5204570E-03 -5.2572013E-03 -1.7214226E-03 1.6251324E-03 -5.4238712E-03 -5.2636672E-03 -1.7422625E-03 -1.0643691E-02 -9.4252839E-03 4.9883320E-04 8.3895410E-03
6.813000E+10 1.000E+17 1.800E-4 3.1632405E-04 -6.4775069E-03 -5.2805386E-03 -1.7346216E-03 1.8788449E-03 -5.2102061E-03 -5.2761639E-03 -1.7439848E-03 -1.1140278E-02 -1.0198556E-02 -3.1245116E-04 5.3966375E-03
6.813000E+10 1.000E+17 2.300E-4 3.0386186E-04 -6.4636064E-03 -5.2651656E-03 -1.7257192E-03 1.9877965E-03 -5.1133316E-03 -5.2681939E-03 -1.7418802E-03 -1.0512974E-02 -9.5368563E-03 3.7441903E-04 6.2409781E-03
6.813000E+10 1.000E+17 2.800E-4 2.9574078E-04 -6.4590839E-03 -5.2561318E-03 -1.7225930E-03 2.0311721E-03 -5.0758165E-03 -5.2655090E-03 -1.7412514E-03 -1.0045723E-02 -9.0784748E-03 8.7374272E-04 6.8990682E-03
6.813000E+10 1.000E+17 3.300E-4 2.9213443E-04 -6.4546285E-03 -5.2500051E-03 -1.7205413E-03 2.0467848E-03 -5.0625361E-03 -5.2646081E-03 -1.7410250E-03 -9.7020917E-03 -8.7379582E-03 1.2509181E-03 7.3765077E-03
6.813000E+10 1.000E+17 3.800E-4 2.9184576E-04 -6.4495258E-03 -5.2455590E-03 -1.7190986E-03 2.0518092E-03 -5.0582485E-03 -5.2642481E-03 -1.7409610E-03 -9.4502413E-03 -8.4863549E-03 1.5326566E-03 7.7393359E-03
1.000000E+11 1.000E+15 1.800E-4 1.2256234E-05 -7.4489398E-03 -5.8071643E-03 -2.0106112E-03 -5.9155243E-06 -7.2391746E-03 -5.5956040E-03 -1.9893699E-03 -1.2653886E-03 6.3175714E-03 4.4041341E-02 1.0662657E-03
1.000000E+11 1.000E+15 2.300E-4 1.1015091E-05 -7.5475222E-03 -5.9003140E-03 -2.0233381E-03 -1.5694490E-05 -7.3250509E-03 -5.6584505E-03 -2.0154872E-03 -1.3528175E-03 5.5177418E-03 3.4354055E-02 3.4343751E-04
1.000000E+11 1.000E+15 2.800E-4 1.1085203E-05 -7.6406039E-03 -5.9826670E-03 -2.0437198E-03 -2.4034525E-05 -7.4112510E-03 -5.7196765E-03 -2.0445613E-03 -1.4257071E-03 4.9452224E-03 2.7809661E-02 -1.0335813E-04
1.000000E+11 1.000E+15 3.300E-4 1.1827126E-05 -7.7110953E-03 -6.0506170E-03 -2.0550911E-03 -3.1228878E-05 -7.4802107E-03 -5.7775013E-03 -2.0595929E-03 -1.4914813E-03 4.4857093E-03 2.3675217E-02 -3.2155203E-04
1.000000E+11 1.000E+15 3.800E-4 1.2770363E-05 -7.7769998E-03 -6.1054572E-03 -2.0698082E-03 -3.7504156E-05 -7.5444401E-03 -5.8309999E-03 -2.0728983E-03 -1.5515818E-03 4.0751325E-03 2.0939824E-02 -3.2460007E-04
1.000000E+11 1.778E+15 1.800E-4 1.3481365E-05 -7.2329604E-03 -5.6734413E-03 -1.9035476E-03 6.2094127E-05 -6.9646136E-03 -5.4887206E-03 -1.8425816E-03 4.1653165E-03 1.2225128E-02 3.1182093E-02 7.7713454E-03
1.000000E+11 1.778E+15 2.300E-4 1.2460061E-05 -7.3156351E-03 -5.7396050E-03 -1.9276564E-03 7.5899381E-05 -7.0070599E-03 -5.5301665E-03 -1.8577329E-03 3.9508774E-03 1.1764460E-02 2.8916190E-02 9.3892493E-03
1.000000E+11 1.778E+15 2.800E-4 1.2642739E-05 -7.3785550E-03 -5.7981519E-03 -1.9390183E-03 8.9106684E-05 -7.0521681E-03 -5.5718895E-03 -1.8780135E-03 3.8268269E-03 1.0768877E-02 2.6961467E-02 8.3172081E-03
1.000000E+11 1.778E+15 3.300E-4 1.3316597E-05 -7.4431942E-03 -5.8489664E-03 -1.9569183E-03 1.0145803E-04 -7.0881771E-03 -5.6109533E-03 -1.8905373E-03 3.7812599E-03 1.0215874E-02 2.5123630E-02 8.5634366E-03
1.000000E+11 1.778E+15 3.800E-4 1.4152727E-05 -7.4963816E-03 -5.8924501E-03 -1.9727404E-03 1.1074290E-04 -7.1241093E-03 -5.6471819E-03 -1.9020177E-03 3.7123676E-03 9.9007435E-03 2.3635297E-02 9.5274078E-03
1.000000E+11 3.162E+15 1.800E-4 2.1486004E-05 -7.0485414E-03 -5.5463707E-03 -1.8352472E-03 1.4577444E-04 -6.7653828E-03 -5.3977316E-03 -1.7835351E-03 1.7451888E-02 2.6962513E-02 5.1316659E-02 2.1228700E-02
1.000000E+11 3.162E+15 2.300E-4 2.2354928E-05 -7.1081885E-03 -5.5924627E-03 -1.8525979E-03 1.8557690E-04 -6.7630914E-03 -5.4214368E-03 -1.7922166E-03 1.6492789E-02 2.4350671E-02 4.5913546E-02 1.9639739E-02
1.000000E+11 3.162E+15 2.800E-4 2.3866604E-05 -7.1597216E-03 -5.6357463E-03 -1.8669387E-03 2.2093536E-04 -6.7689638E-03 -5.4492379E-03 -1.8019715E-03 1.5969782E-02 2.3262825E-02 4.3840236E-02 2.0098398E-02
1.000000E+11 3.162E+15 3.300E-4 2.5466777E-05 -7.2029366E-03 -5.6736765E-03 -1.8783766E-03 2.5063221E-04 -6.7855121E-03 -5.4771446E-03 -1.8159535E-03 1.5672865E-02 2.2931387E-02 4.2248365E-02 2.3297164E-02
1.000000E+11 3.162E+15 3.800E-4 2.6843491E-05 -7.2396978E-03 -5.7060929E-03 -1.8874201E-03 2.7453625E-04 -6.7985993E-03 -5.5025391E-03 -1.8254363E-03 1.5510667E-02 2.2389084E-02 4.1120599E-02 2.3618000E-02
1.000000E+11 5.623E+15 1.800E-4 3.8296442E-05 -6.9066396E-03 -5.4461950E-03 -1.7928835E-03 2.6885885E-04 -6.5967037E-03 -5.3409007E-03 -1.7641712E-03 -3.2672867E-01 -3.8257043E-01 -1.7583356E-01 7.3766743E-02
1.000000E+11 5.623E+15 2.300E-4 4.2370134E-05 -6.9383547E-03 -5.4749558E-03 -1.8020005E-03 3.4080437E-04 -6.5507806E-03 -5.3524619E-03 -1.7668185E-03 -6.2686749E-01 -7.0945181E-01 -2.2570890E-01 8.2006249E-02
1.000000E+11 5.623E+15 2.800E-4 4.6096152E-05 -6.9670824E-03 -5.5037733E-03 -1.8085215E-03 4.0037148E-04 -6.5246258E-03 -5.3694437E-03 -1.7733517E-03 -1.6546733E+00 -1.7356242E+00 -2.8425109E-01 8.0725077E-02
1.000000E+11 5.623E+15 3.300E-4 4.9076195E-05 -6.9991653E-03 -5.5306182E-03 -1.8200555E-03 4.4665715E-04 -6.5105049E-03 -5.3881300E-03 -1.7797091E-03 8.6798710E+00 2.2588968E+01 -3.3818113E-01 8.7791136E-02
1.000000E+11 5.623E+15 3.800E-4 5.1194114E-05 -7.0265862E-03 -5.5537416E-03 -1.8289961E-03 4.8067606E-04 -6.5059110E-03 -5.4063480E-03 -1.7861391E-03 1.5151598E+00 1.9217664E+00 -4.2428169E-01 9.5934221E-02
1.000000E+11 1.000E+16 1.800E-4 6.7968080E-05 -6.7969666E-03 -5.3768776E-03 -1.7676765E-03 4.6722829E-04 -6.3906429E-03 -5.3070475E-03 -1.7529990E-03 -2.8527450E-02 -2.6380690E-02 -1.9242383E-02 -2.6225668E-02
1.000000E+11 1.000E+16 2.300E-4 7.5825611E-05 -6.8094603E-03 -5.3922668E-03 -1.7726032E-03 5.7835549E-04 -6.3073937E-03 -5.3116142E-03 -1.7564296E-03 -2.8736475E-02 -2.6800348E-02 -1.9805129E-02 -2.5239079E-02
1.000000E+11 1.000E+16 2.800E-4 8.1746201E-05 -6.8219867E-03 -5.4096869E-03 -1.7744758E-03 6.6091853E-04 -6.2508842E-03 -5.3222077E-03 -1.7581627E-03 -2.8837271E-02 -2.6974112E-02 -2.0074408E-02 -2.2926178E-02
1.000000E+11 1.000E+16 3.300E-4 8.5739081E-05 -6.8417022E-03 -5.4255023E-03 -1.7838057E-03 7.1713267E-04 -6.2218372E-03 -5.3345612E-03 -1.7633469E-03 -2.8881212E-02 -2.7202906E-02 -2.0138905E-02 -2.6993743E-02
1.000000E+11 1.000E+16 3.800E-4 8.8087486E-05 -6.8565580E-03 -5.4394879E-03 -1.7880866E-03 7.5200906E-04 -6.2100717E-03 -5.3474336E-03 -1.7678404E-03 -2.8895695E-02 -2.7204633E-02 -2.0058515E-02 -2.5596763E-02
1.000000E+11 1.778E+16 1.800E-4 1.1595668E-04 -6.6979217E-03 -5.3308534E-03 -1.7478217E-03 7.8247297E-04 -6.1120883E-03 -5.2888454E-03 -1.7483642E-03 -1.7941074E-02 -1.5701120E-02 -6.6529322E-03 6.9985889E-04
1.000000E+11 1.778E+16 2.300E-4 1.2626928E-04 -6.6957997E-03 -5.3359068E-03 -1.7492436E-03 9.2955072E-04 -5.9953049E-03 -5.2898559E-03 -1.7502567E-03 -1.7581318E-02 -1.5526556E-02 -6.4436469E-03 9.7069200E-04
1.000000E+11 1.778E+16 2.800E-4 1.3253706E-04 -6.7013657E-03 -5.3443801E-03 -1.7521595E-03 1.0207059E-03 -5.9253421E-03 -5.2971264E-03 -1.7474376E-03 -1.7232821E-02 -1.5382317E-02 -6.1556635E-03 -2.9502758E-03
1.000000E+11 1.778E+16 3.300E-4 1.3574364E-04 -6.7095959E-03 -5.3530111E-03 -1.7551281E-03 1.0691443E-03 -5.9013318E-03 -5.3063152E-03 -1.7541479E-03 -1.6913853E-02 -1.5059841E-02 -5.8479954E-03 -2.5625400E-04
1.000000E+11 1.778E+16 3.800E-4 1.3683899E-04 -6.7217856E-03 -5.3608815E-03 -1.7618491E-03 1.0891212E-03 -5.8974307E-03 -5.3154417E-03 -1.7574656E-03 -1.6637211E-02 -1.4873953E-02 -5.5816047E-03 -2.5618088E-03
1.000000E+11 3.162E+16 1.800E-4 1.8478591E-04 -6.6092862E-03 -5.3033551E-03 -1.7395956E-03 1.2257385E-03 -5.7615184E-03 -5.2819868E-03 -1.7479824E-03 -1.3870429E-02 -1.2237474E-02 -2.5551359E-03 5.3091936E-03
1.000000E+11 3.162E+16 2.300E-4 1.9284817E-04 -6.5995312E-03 -5.3005961E-03 -1.7385527E-03 1.3803397E-03 -5.6341203E-03 -5.2813569E-03 -1.7436358E-03 -1.3337166E-02 -1.1852907E-02 -2.0699194E-03 3.0971743E-03
1.000000E+11 3.162E+16 2.800E-4 1.9544849E-04 -6.5995513E-03 -5.3022716E-03 -1.7389696E-03 1.4509913E-03 -5.5848363E-03 -5.2863665E-03 -1.7448449E-03 -1.2872230E-02 -1.1438258E-02 -1.6203100E-03 3.3349864E-03
1.000000E+11 3.162E+16 3.300E-4 1.9508914E-04 -6.6032413E-03 -5.3050198E-03 -1.7397504E-03 1.4722713E-03 -5.5797405E-03 -5.2926968E-03 -1.7502205E-03 -1.2489957E-02 -1.1043900E-02 -1.2268169E-03 5.5224196E-03
1.000000E+11 3.162E+16 3.800E-4 1.9326760E-04 -6.6080415E-03 -5.3077450E-03 -1.7405494E-03 1.4691452E-03 -5.5903216E-03 -5.2985167E-03 -1.7521263E-03 -1.2193024E-02 -1.0752331E-02 -9.1470953E-04 5.9724303E-03
1.000000E+11 5.623E+16 1.800E-4 2.6634483E-04 -6.5282229E-03 -5.2900150E-03 -1.7364835E-03 1.7621102E-03 -5.3344141E-03 -5.2820747E-03 -1.7485054E-03 -1.1901235E-02 -1.0700941E-02 -7.6396465E-04 6.1451158E-03
1.000000E+11 5.623E+16 2.300E-4 2.6563008E-04 -6.5127077E-03 -5.2811548E-03 -1.7295350E-03 1.8825809E-03 -5.2384495E-03 -5.2802188E-03 -1.7485508E-03 -1.1278318E-02 -1.0058705E-02 -1.1569364E-04 6.7900781E-03
1.000000E+11 5.623E+16 2.800E-4 2.6157411E-04 -6.5115648E-03 -5.2773407E-03 -1.7283839E-03 1.9158415E-03 -5.2167761E-03 -5.2828549E-03 -1.7496266E-03 -1.0794851E-02 -9.5940280E-03 4.0183004E-04 7.2954814E-03
1.000000E+11 5.623E+16 3.300E-4 2.5717681E-04 -6.5130160E-03 -5.2754906E-03 -1.7277297E-03 1.9134562E-03 -5.2234896E-03 -5.2860241E-03 -1.7506446E-03 -1.0443063E-02 -9.2483866E-03 7.7993697E-04 7.7072200E-03
1.000000E+11 5.623E+16 3.800E-4 2.5351829E-04 -6.5146605E-03 -5.2744149E-03 -1.7273049E-03 1.9008420E-03 -5.2369949E-03 -5.2885931E-03 -1.7513825E-03 -1.0199050E-02 -9.0054900E-03 1.0465895E-03 8.0075253E-03
1.000000E+11 1.000E+17 1.800E-4 3.4337086E-04 -6.4651005E-03 -5.2878615E-03 -1.7373451E-03 2.2773806E-03 -4.9142903E-03 -5.2915960E-03 -1.7548312E-03 -1.0593685E-02 -9.6340526E-03 4.3266373E-04 7.3519227E-03
1.000000E+11 1.000E+17 2.300E-4 3.3581432E-04 -6.4504234E-03 -5.2742668E-03 -1.7275158E-03 2.3558079E-03 -4.8481162E-03 -5.2881040E-03 -1.7539999E-03 -9.9744069E-03 -9.0007091E-03 1.1053141E-03 1.0134122E-02
1.000000E+11 1.000E+17 2.800E-4 3.3114836E-04 -6.4432078E-03 -5.2661934E-03 -1.7262016E-03 2.3719347E-03 -4.8357816E-03 -5.2880646E-03 -1.7540476E-03 -9.5455569E-03 -8.5618844E-03 1.5870731E-03 8.3484031E-03
1.000000E+11 1.000E+17 3.300E-4 3.2982836E-04 -6.4381531E-03 -5.2611464E-03 -1.7244769E-03 2.3704241E-03 -4.8377894E-03 -5.2885304E-03 -1.7542054E-03 -9.2578748E-03 -8.2749392E-03 1.8994671E-03 8.7371030E-03
1.000000E+11 1.000E+17 3.800E-4 3.3090135E-04 -6.4329865E-03 -5.2575664E-03 -1.7232951E-03 2.3662739E-03 -4.8416042E-03 -5.2888565E-03 -1.7542925E-03 -9.0657536E-03 -8.0814928E-03 2.1152247E-03 9.0021148E-03
1.468000E+11 1.000E+15 1.800E-4 1.4417998E-05 -7.6444081E-03 -5.9860628E-03 -2.0486485E-03 -1.3272172E-05 -7.4029688E-03 -5.7220239E-03 -2.0428397E-03 -1.3418720E-03 5.6023842E-03 2.8721018E-02 2.4153632E-04
1.468000E+11 1.000E+15 2.300E-4 1.3798845E-05 -7.7572926E-03 -6.0856710E-03 -2.0698584E-03 -2.6061205E-05 -7.5085292E-03 -5.8018226E-03 -2.0718072E-03 -1.4247170E-03 4.6988046E-03 2.3437219E-02 -2.2912272E-04
1.468000E+11 1.000E+15 2.800E-4 1.4495806E-05 -7.8503825E-03 -6.1666602E-03 -2.0913750E-03 -3.6964953E-05 -7.6052492E-03 -5.8773896E-03 -2.0919961E-03 -1.4993077E-03 4.1641537E-03 1.9847599E-02 -1.1448569E-04
1.468000E+11 1.000E+15 3.300E-4 1.5773748E-05 -7.9249772E-03 -6.2312567E-03 -2.1119038E-03 -4.6185424E-05 -7.6855514E-03 -5.9440359E-03 -2.1086230E-03 -1.5698101E-03 3.7145742E-03 1.7342930E-02 1.5353237E-04
1.468000E+11 1.000E+15 3.800E-4 1.7079225E-05 -7.9812205E-03 -6.2816694E-03 -2.1268499E-03 -5.3939645E-05 -7.7544974E-03 -6.0003407E-03 -2.1229327E-03 -1.6357746E-03 3.3235748E-03 1.5606688E-02 2.7453743E-04
1.468000E+11 1.778E+15 1.800E-4 1.5587183E-05 -7.3917469E-03 -5.8064398E-03 -1.9489060E-03 8.3101921E-05 -7.0663512E-03 -5.5781676E-03 -1.8819133E-03 4.0367600E-03 1.1766162E-02 2.7829169E-02 8.8248367E-03
1.468000E+11 1.778E+15 2.300E-4 1.5151785E-05 -7.4852020E-03 -5.8817499E-03 -1.9725190E-03 1.0265366E-04 -7.1127641E-03 -5.6308057E-03 -1.8987973E-03 3.8624931E-03 1.0644028E-02 2.5077518E-02 9.1364325E-03
1.468000E+11 1.778E+15 2.800E-4 1.5855301E-05 -7.5571116E-03 -5.9459304E-03 -1.9885083E-03 1.2011126E-04 -7.1608802E-03 -5.6815685E-03 -1.9184621E-03 3.7678667E-03 9.8550078E-03 2.3198590E-02 9.1179908E-03
1.468000E+11 1.778E+15 3.300E-4 1.6904864E-05 -7.6232830E-03 -5.9977162E-03 -2.0114219E-03 1.3538713E-04 -7.2017057E-03 -5.7280261E-03 -1.9313583E-03 3.7470139E-03 9.5895330E-03 2.2118341E-02 1.0838204E-02
1.468000E+11 1.778E+15 3.800E-4 1.7963380E-05 -7.6694786E-03 -6.0386352E-03 -2.0240604E-03 1.4569470E-04 -7.2486824E-03 -5.7708709E-03 -1.9501162E-03 3.6983452E-03 9.0870702E-03 2.1202776E-02 1.0471668E-02
1.468000E+11 3.162E+15 1.800E-4 2.5628853E-05 -7.1764287E-03 -5.6472001E-03 -1.8760102E-03 1.9949222E-04 -6.8045372E-03 -5.4596633E-03 -1.8127687E-03 1.7090528E-02 2.4868579E-02 4.6121315E-02 1.8911653E-02
1.468000E+11 3.162E+15 2.300E-4 2.7535782E-05 -7.2365260E-03 -5.7032603E-03 -1.8876901E-03 2.5343135E-04 -6.8056937E-03 -5.4939248E-03 -1.8238239E-03 1.6262076E-02 2.3858423E-02 4.3681871E-02 2.2592850E-02
1.468000E+11 3.162E+15 2.800E-4 2.9727860E-05 -7.3001694E-03 -5.7512610E-03 -1.9121608E-03 2.9841566E-04 -6.8180858E-03 -5.5290534E-03 -1.8416826E-03 1.5835833E-02 2.2958678E-02 4.1740881E-02 2.5054791E-02
1.468000E+11 3.162E+15 3.300E-4 3.1641036E-05 -7.3414192E-03 -5.7915971E-03 -1.9199011E-03 3.3329464E-04 -6.8302166E-03 -5.5612778E-03 -1.8536093E-03 1.5617125E-02 2.2082665E-02 4.0147368E-02 2.4380027E-02
1.468000E+11 3.162E+15 3.800E-4 3.3040558E-05 -7.3844250E-03 -5.8249449E-03 -1.9359782E-03 3.5863805E-04 -6.8464789E-03 -5.5913848E-03 -1.8628903E-03 1.5518108E-02 2.1820614E-02 3.8131906E-02 2.9023082E-02
1.468000E+11 5.623E+15 1.800E-4 4.6406321E-05 -6.9833710E-03 -5.5188053E-03 -1.8119334E-03 3.6661576E-04 -6.5674840E-03 -5.3820210E-03 -1.7782704E-03 -3.3191379E-01 -3.9080087E-01 -1.9801101E-01 7.6469123E-02
1.468000E+11 5.623E+15 2.300E-4 5.2292562E-05 -7.0305328E-03 -5.5573183E-03 -1.8310509E-03 4.6036326E-04 -6.5190966E-03 -5.4034248E-03 -1.7863622E-03 -6.7990652E-01 -7.8698016E-01 -2.5746939E-01 9.3300285E-02
1.468000E+11 5.623E+15 2.800E-4 5.6970690E-05 -7.0747703E-03 -5.5932289E-03 -1.8450745E-03 5.3194997E-04 -6.4993536E-03 -5.4289588E-03 -1.7994414E-03 -2.3366571E+00 -2.5575506E+00 -3.4594859E-01 9.8342204E-02
1.468000E+11 5.623E+15 3.300E-4 6.0197352E-05 -7.1093508E-03 -5.6230483E-03 -1.8558205E-03 5.8181293E-04 -6.4909008E-03 -5.4533903E-03 -1.8087525E-03 3.0529649E+00 3.6452928E+00 -4.7127627E-01 1.0551084E-01
1.468000E+11 5.623E+15 3.800E-4 6.2052331E-05 -7.1380899E-03 -5.6471200E-03 -1.8647880E-03 6.1327877E-04 -6.4981833E-03 -5.4764326E-03 -1.8208801E-03 1.1187403E+00 1.2777868E+00 -6.4650767E-01 1.0330624E-01
1.468000E+11 1.000E+16 1.800E-4 8.1722981E-05 -6.8464823E-03 -5.4262656E-03 -1.7852152E-03 6.2800047E-04 -6.2955455E-03 -5.3353890E-03 -1.7648041E-03 -2.7973811E-02 -2.6113900E-02 -1.9372873E-02 -2.5856587E-02
1.468000E+11 1.000E+16 2.300E-4 9.2272082E-05 -6.8647375E-03 -5.4487837E-03 -1.7916371E-03 7.6437772E-04 -6.2014107E-03 -5.3484720E-03 -1.7696386E-03 -2.8290351E-02 -2.6540870E-02 -1.9634291E-02 -2.5053567E-02
