N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+11 1.778E+16 3.300E-4 1.1005014E-04 -4.4255757E-03 -3.5092097E-03 -1.1330433E-03 4.4310235E-04 -4.1061959E-03 -3.4968071E-03 -1.1168641E-03 -1.5970035E-02 -1.2742056E-02 -1.5989840E-03 2.2562616E-02
1.000000E+11 1.778E+16 3.800E-4 1.1134355E-04 -4.4305124E-03 -3.5127577E-03 -1.1359721E-03 4.6735227E-04 -4.0946624E-03 -3.5013367E-03 -1.1224907E-03 -1.5629594E-02 -1.2481436E-02 -1.4321438E-03 1.7498020E-02
1.000000E+11 3.162E+16 1.800E-4 1.2777491E-04 -4.3640429E-03 -3.4841607E-03 -1.1097498E-03 4.3442618E-04 -4.0784423E-03 -3.4762129E-03 -1.0963519E-03 -1.3396654E-02 -1.0936177E-02 -1.4453331E-03 -1.3904455E-02
1.000000E+11 3.162E+16 2.300E-4 1.3149733E-04 -4.3620323E-03 -3.4841438E-03 -1.1110226E-03 4.9182094E-04 -4.0321293E-03 -3.4782619E-03 -1.0976549E-03 -1.2799032E-02 -1.0557170E-02 -9.8330530E-04 -1.3236781E-02
1.000000E+11 3.162E+16 2.800E-4 1.3426585E-04 -4.3612220E-03 -3.4845828E-03 -1.1123618E-03 5.3050987E-04 -4.0029618E-03 -3.4810152E-03 -1.0992341E-03 -1.2277361E-02 -1.0185200E-02 -5.8176512E-04 -1.2652427E-02
1.000000E+11 3.162E+16 3.300E-4 1.3650472E-04 -4.3610480E-03 -3.4851117E-03 -1.1137515E-03 5.5541640E-04 -3.9857496E-03 -3.4837529E-03 -1.1009420E-03 -1.1832780E-02 -9.8535257E-03 -2.4315647E-04 -1.2169853E-02
1.000000E+11 3.162E+16 3.800E-4 1.3803737E-04 -4.3615567E-03 -3.4857108E-03 -1.1151161E-03 5.7056262E-04 -3.9767794E-03 -3.4861124E-03 -1.1026508E-03 -1.1462875E-02 -9.5661383E-03 9.9641092E-06 -1.1765846E-02
1.000000E+11 5.623E+16 1.800E-4 1.5213929E-04 -4.3236762E-03 -3.4702728E-03 -1.1032954E-03 5.7015876E-04 -3.9529135E-03 -3.4703316E-03 -1.0937908E-03 -1.1264121E-02 -9.5830180E-03 -3.0089458E-05 -7.3119119E-03
1.000000E+11 5.623E+16 2.300E-4 1.5536320E-04 -4.3179362E-03 -3.4674912E-03 -1.1029969E-03 6.1666111E-04 -3.9138388E-03 -3.4706265E-03 -1.0944574E-03 -1.0568095E-02 -9.0145137E-03 4.6393914E-04 -6.2617454E-03
1.000000E+11 5.623E+16 2.800E-4 1.5798165E-04 -4.3138118E-03 -3.4654932E-03 -1.1030302E-03 6.4302899E-04 -3.8927624E-03 -3.4713556E-03 -1.0952794E-03 -1.0010012E-02 -8.5436438E-03 8.5424668E-04 -5.5353653E-03
1.000000E+11 5.623E+16 3.300E-4 1.6004754E-04 -4.3115399E-03 -3.4640632E-03 -1.1039438E-03 6.5757643E-04 -3.8817103E-03 -3.4720400E-03 -1.0960941E-03 -9.5704557E-03 -8.1825583E-03 1.1373232E-03 -5.4983221E-03
1.000000E+11 5.623E+16 3.800E-4 1.6186440E-04 -4.3091882E-03 -3.4629656E-03 -1.1043077E-03 6.6570916E-04 -3.8761247E-03 -3.4725437E-03 -1.0969344E-03 -9.2278929E-03 -7.8863115E-03 1.3427093E-03 -5.1209225E-03
1.000000E+11 1.000E+17 1.800E-4 1.7406644E-04 -4.2905531E-03 -3.4591422E-03 -1.0995680E-03 6.8962621E-04 -3.8385352E-03 -3.4653168E-03 -1.0923209E-03 -9.7332118E-03 -8.5354674E-03 1.1347354E-03 -5.2941074E-03
1.000000E+11 1.000E+17 2.300E-4 1.7672872E-04 -4.2829342E-03 -3.4547430E-03 -1.0984027E-03 7.2153981E-04 -3.8100282E-03 -3.4641085E-03 -1.0925549E-03 -9.0321853E-03 -7.9053961E-03 1.5661053E-03 -4.0995965E-03
1.000000E+11 1.000E+17 2.800E-4 1.8008945E-04 -4.2762553E-03 -3.4515038E-03 -1.0976972E-03 7.3838205E-04 -3.7951290E-03 -3.4635070E-03 -1.0929164E-03 -8.5090816E-03 -7.4317308E-03 1.8945291E-03 -3.2715681E-03
1.000000E+11 1.000E+17 3.300E-4 1.8384774E-04 -4.2703328E-03 -3.4490821E-03 -1.0973009E-03 7.4772318E-04 -3.7870567E-03 -3.4630957E-03 -1.0933101E-03 -8.1150740E-03 -7.0728228E-03 2.1316707E-03 -2.6924477E-03
1.000000E+11 1.000E+17 3.800E-4 1.8773555E-04 -4.2649937E-03 -3.4472527E-03 -1.0971106E-03 7.5318953E-04 -3.7824105E-03 -3.4627891E-03 -1.0937183E-03 -7.8145379E-03 -6.7985442E-03 2.3021784E-03 -2.2694008E-03
1.468000E+11 1.000E+15 1.800E-4 5.8859109E-05 -4.6086008E-03 -3.4933052E-03 -1.3057885E-03 9.2878967E-05 -4.6541515E-03 -3.5659657E-03 -1.3108096E-03 3.9410988E-02 1.8826007E-03 3.2111621E-03 1.6630106E-03
1.468000E+11 1.000E+15 2.300E-4 4.8145481E-05 -4.6717802E-03 -3.4971592E-03 -1.3618895E-03 9.7808285E-05 -4.7186577E-03 -3.5898862E-03 -1.3635475E-03 6.0647444E-02 1.7399845E-03 3.4034135E-03 9.9812687E-04
1.468000E+11 1.000E+15 2.800E-4 4.2654402E-05 -4.7279776E-03 -3.5017549E-03 -1.4154513E-03 1.0885977E-04 -4.7774315E-03 -3.6132322E-03 -1.4161097E-03 9.5889383E-02 1.6611768E-03 3.5676790E-03 1.1755166E-03
1.468000E+11 1.000E+15 3.300E-4 2.8391436E-05 -4.7935809E-03 -3.5074643E-03 -1.4672689E-03 1.1129631E-04 -4.8377431E-03 -3.6393506E-03 -1.4565243E-03 1.6149605E-01 1.3809735E-03 3.7977765E-03 4.7707029E-02
1.468000E+11 1.000E+15 3.800E-4 1.8402871E-05 -4.8570169E-03 -3.5135225E-03 -1.5225169E-03 1.1776405E-04 -4.9017699E-03 -3.6655508E-03 -1.5072974E-03 3.1288966E-01 1.3401959E-03 4.0244541E-03 9.5710180E-03
1.468000E+11 1.778E+15 1.800E-4 5.9628228E-05 -4.6154172E-03 -3.4964857E-03 -1.3106520E-03 1.1147465E-04 -4.5854679E-03 -3.5722029E-03 -1.2465517E-03 6.2979112E-02 -2.0403274E-03 3.8449995E-03 1.6197055E-02
1.468000E+11 1.778E+15 2.300E-4 4.8431622E-05 -4.6783251E-03 -3.5011783E-03 -1.3652324E-03 1.2271344E-04 -4.6268021E-03 -3.5975917E-03 -1.2763712E-03 9.7914651E-02 -3.0094126E-03 4.1256487E-03 1.6667521E-02
1.468000E+11 1.778E+15 2.800E-4 4.1629832E-05 -4.7349901E-03 -3.5066874E-03 -1.4159651E-03 1.3924170E-04 -4.6558733E-03 -3.6203230E-03 -1.2995780E-03 1.6470261E-01 -4.1062177E-03 4.2633536E-03 1.8286893E-02
1.468000E+11 1.778E+15 3.300E-4 2.7381282E-05 -4.7965519E-03 -3.5131970E-03 -1.4642639E-03 1.4813156E-04 -4.6981038E-03 -3.6426677E-03 -1.3325417E-03 3.2541661E-01 -4.6594726E-03 4.4030856E-03 1.6867888E-02
1.468000E+11 1.778E+15 3.800E-4 1.7275616E-05 -4.8533748E-03 -3.5201337E-03 -1.5110062E-03 1.6022277E-04 -4.7353049E-03 -3.6653329E-03 -1.3614658E-03 1.0769945E+00 -5.2857300E-03 4.5767175E-03 1.6174022E-02
1.468000E+11 3.162E+15 1.800E-4 6.8129835E-05 -4.6124618E-03 -3.5033220E-03 -1.3082264E-03 1.4472186E-04 -4.4852756E-03 -3.5531470E-03 -1.1859142E-03 -7.3104791E+00 -1.4514673E-02 3.0604245E-03 1.6124365E-02
1.468000E+11 3.162E+15 2.300E-4 5.6030515E-05 -4.6707709E-03 -3.5099976E-03 -1.3545779E-03 1.6307748E-04 -4.5056730E-03 -3.5736499E-03 -1.2052180E-03 -3.5579512E-01 -1.5812978E-02 3.3336048E-03 1.6247152E-02
1.468000E+11 3.162E+15 2.800E-4 4.7069080E-05 -4.7222543E-03 -3.5175796E-03 -1.3953111E-03 1.8456197E-04 -4.5251315E-03 -3.5943536E-03 -1.2254068E-03 -2.0615856E-01 -1.6786526E-02 3.5833824E-03 1.5918836E-02
1.468000E+11 3.162E+15 3.300E-4 4.2168059E-05 -4.7670046E-03 -3.5257682E-03 -1.4318971E-03 2.0857815E-04 -4.5380375E-03 -3.6133051E-03 -1.2424211E-03 -1.5817096E-01 -1.7959092E-02 3.7421457E-03 1.5687164E-02
1.468000E+11 3.162E+15 3.800E-4 3.0739820E-05 -4.8148085E-03 -3.5347830E-03 -1.4648658E-03 2.2348555E-04 -4.5540444E-03 -3.6306509E-03 -1.2562170E-03 -1.3654018E-01 -1.9332893E-02 3.8331242E-03 1.5573426E-02
1.468000E+11 5.623E+15 1.800E-4 7.6958134E-05 -4.5666816E-03 -3.5149485E-03 -1.2530996E-03 1.9224811E-04 -4.3925006E-03 -3.5304904E-03 -1.1541498E-03 -4.7388177E-02 -2.1875827E-02 1.2206291E-03 1.3904416E-02
1.468000E+11 5.623E+15 2.300E-4 6.9628494E-05 -4.6081675E-03 -3.5245956E-03 -1.2820328E-03 2.2531752E-04 -4.3846295E-03 -3.5436565E-03 -1.1620575E-03 -4.5640548E-02 -2.2361187E-02 1.2926967E-03 1.5228163E-02
1.468000E+11 5.623E+15 2.800E-4 6.4084417E-05 -4.6442270E-03 -3.5352052E-03 -1.3055397E-03 2.5756100E-04 -4.3761779E-03 -3.5582976E-03 -1.1683003E-03 -4.4335888E-02 -2.3367290E-02 1.4198826E-03 1.5478516E-02
1.468000E+11 5.623E+15 3.300E-4 5.9814797E-05 -4.6755146E-03 -3.5463212E-03 -1.3243405E-03 2.8664710E-04 -4.3723804E-03 -3.5735114E-03 -1.1763661E-03 -4.3483368E-02 -2.4020559E-02 1.5629823E-03 1.5230349E-02
1.468000E+11 5.623E+15 3.800E-4 5.6794504E-05 -4.7022471E-03 -3.5578709E-03 -1.3388685E-03 3.1174937E-04 -4.3751138E-03 -3.5880259E-03 -1.1878958E-03 -4.3021892E-02 -2.4385842E-02 1.6552597E-03 1.4486049E-02
1.468000E+11 1.000E+16 1.800E-4 9.0593932E-05 -4.4962032E-03 -3.5233435E-03 -1.1785394E-03 2.6864763E-04 -4.2844101E-03 -3.5104779E-03 -1.1308196E-03 -2.4216346E-02 -1.7156371E-02 -1.3313485E-03 1.2717313E-02
1.468000E+11 1.000E+16 2.300E-4 8.8396135E-05 -4.5212429E-03 -3.5341379E-03 -1.1927589E-03 3.1778208E-04 -4.2571862E-03 -3.5194979E-03 -1.1385579E-03 -2.3914898E-02 -1.7621351E-02 -1.3448500E-03 1.2531341E-02
1.468000E+11 1.000E+16 2.800E-4 8.6929390E-05 -4.5415205E-03 -3.5452691E-03 -1.2019714E-03 3.5934914E-04 -4.2359643E-03 -3.5295178E-03 -1.1445565E-03 -2.3628618E-02 -1.7849563E-02 -1.3476859E-03 1.2130642E-02
1.468000E+11 1.000E+16 3.300E-4 8.5601556E-05 -4.5607155E-03 -3.5562273E-03 -1.2102726E-03 3.9181763E-04 -4.2217407E-03 -3.5396195E-03 -1.1492361E-03 -2.3385587E-02 -1.8100793E-02 -1.3653358E-03 1.2196163E-02
1.468000E+11 1.000E+16 3.800E-4 8.5859096E-05 -4.5756771E-03 -3.5666727E-03 -1.2159503E-03 4.1716038E-04 -4.2136051E-03 -3.5490797E-03 -1.1530955E-03 -2.3191581E-02 -1.7968515E-02 -1.4192206E-03 1.3294985E-02
1.468000E+11 1.778E+16 1.800E-4 1.1008561E-04 -4.4276692E-03 -3.5149443E-03 -1.1291342E-03 3.8227816E-04 -4.1580704E-03 -3.4976988E-03 -1.1148118E-03 -1.6721577E-02 -1.2698418E-02 -2.1843826E-03 1.7776219E-02
1.468000E+11 1.778E+16 2.300E-4 1.1209979E-04 -4.4366296E-03 -3.5219597E-03 -1.1336057E-03 4.4139427E-04 -4.1188904E-03 -3.5043119E-03 -1.1214948E-03 -1.6251147E-02 -1.2550499E-02 -2.0338603E-03 1.2666943E-02
1.468000E+11 1.778E+16 2.800E-4 1.1398153E-04 -4.4408451E-03 -3.5286342E-03 -1.1334833E-03 4.8344826E-04 -4.0944727E-03 -3.5115971E-03 -1.1270015E-03 -1.5816869E-02 -1.2241432E-02 -1.8689803E-03 6.2551531E-03
1.468000E+11 1.778E+16 3.300E-4 1.1524838E-04 -4.4513550E-03 -3.5347569E-03 -1.1398898E-03 5.1080024E-04 -4.0813921E-03 -3.5185120E-03 -1.1312309E-03 -1.5437271E-02 -1.2173320E-02 -1.7419414E-03 8.0872779E-03
1.468000E+11 1.778E+16 3.800E-4 1.1675973E-04 -4.4575326E-03 -3.5400437E-03 -1.1425634E-03 5.2803185E-04 -4.0759451E-03 -3.5245651E-03 -1.1350604E-03 -1.5121078E-02 -1.2003749E-02 -1.6491766E-03 6.9411998E-03
1.468000E+11 3.162E+16 1.800E-4 1.3429361E-04 -4.3724544E-03 -3.4953452E-03 -1.1119220E-03 5.2230845E-04 -4.0214487E-03 -3.4905909E-03 -1.1020135E-03 -1.2808242E-02 -1.0328152E-02 -6.9860666E-04 -1.3457004E-02
1.468000E+11 3.162E+16 2.300E-4 1.3901283E-04 -4.3717555E-03 -3.4972385E-03 -1.1136541E-03 5.7617303E-04 -3.9851491E-03 -3.4957657E-03 -1.1075777E-03 -1.2176804E-02 -9.8321618E-03 -2.4700279E-04 -7.9531460E-03
1.468000E+11 3.162E+16 2.800E-4 1.4237932E-04 -4.3721827E-03 -3.4991856E-03 -1.1152902E-03 6.0616772E-04 -3.9666465E-03 -3.5005508E-03 -1.1102406E-03 -1.1648845E-02 -9.4465549E-03 1.0308487E-04 -6.5189371E-03
1.468000E+11 3.162E+16 3.300E-4 1.4491872E-04 -4.3730557E-03 -3.5009305E-03 -1.1168466E-03 6.2157416E-04 -3.9614204E-03 -3.5044084E-03 -1.1147996E-03 -1.1227672E-02 -9.0871059E-03 3.5270246E-04 -2.3484720E-03
1.468000E+11 3.162E+16 3.800E-4 1.4654549E-04 -4.3744104E-03 -3.5024221E-03 -1.1182938E-03 6.2847933E-04 -3.9604932E-03 -3.5073141E-03 -1.1169401E-03 -1.0903851E-02 -8.8391723E-03 5.1922986E-04 -1.3831515E-03
1.468000E+11 5.623E+16 1.800E-4 1.6063873E-04 -4.3236616E-03 -3.4771734E-03 -1.1041225E-03 6.6625577E-04 -3.8846885E-03 -3.4844561E-03 -1.0947414E-03 -1.0596872E-02 -8.8742858E-03 9.6295386E-04 -6.0036438E-03
1.468000E+11 5.623E+16 2.300E-4 1.6510985E-04 -4.3197012E-03 -3.4755196E-03 -1.1057001E-03 7.0086548E-04 -3.8588180E-03 -3.4870850E-03 -1.0959659E-03 -9.8951081E-03 -8.3169736E-03 1.4616508E-03 -5.9846474E-03
1.468000E+11 5.623E+16 2.800E-4 1.6852040E-04 -4.3159936E-03 -3.4744765E-03 -1.1060224E-03 7.1588198E-04 -3.8491108E-03 -3.4890400E-03 -1.0971435E-03 -9.3726606E-03 -7.8744914E-03 1.7924051E-03 -5.3755920E-03
1.468000E+11 5.623E+16 3.300E-4 1.7102797E-04 -4.3135749E-03 -3.4737472E-03 -1.1064479E-03 7.2194158E-04 -3.8492051E-03 -3.4903026E-03 -1.1016593E-03 -8.9939830E-03 -7.5051471E-03 2.0047870E-03 -2.8756033E-03
1.468000E+11 5.623E+16 3.800E-4 1.7302921E-04 -4.3118973E-03 -3.4732274E-03 -1.1069836E-03 7.2438965E-04 -3.8487913E-03 -3.4910146E-03 -1.1026343E-03 -8.7226915E-03 -7.2783821E-03 2.1330233E-03 -2.6059068E-03
1.468000E+11 1.000E+17 1.800E-4 1.8394870E-04 -4.2865617E-03 -3.4632695E-03 -1.1002712E-03 7.8402548E-04 -3.7698788E-03 -3.4785080E-03 -1.0929297E-03 -9.0380162E-03 -7.8032883E-03 2.1734641E-03 -4.4458271E-03
1.468000E+11 1.000E+17 2.300E-4 1.8813650E-04 -4.2792440E-03 -3.4595578E-03 -1.1001285E-03 8.0282187E-04 -3.7543366E-03 -3.4786840E-03 -1.0933930E-03 -8.3855885E-03 -7.2278389E-03 2.5675709E-03 -3.9443290E-03
1.468000E+11 1.000E+17 2.800E-4 1.9251752E-04 -4.2725014E-03 -3.4569253E-03 -1.0996527E-03 8.1090189E-04 -3.7478336E-03 -3.4787025E-03 -1.0938735E-03 -7.9361107E-03 -6.8234351E-03 2.8189047E-03 -3.3277700E-03
1.468000E+11 1.000E+17 3.300E-4 1.9684843E-04 -4.2666271E-03 -3.4550173E-03 -1.0994453E-03 8.1490029E-04 -3.7447990E-03 -3.4785912E-03 -1.0943430E-03 -7.6204432E-03 -6.5370470E-03 2.9797148E-03 -2.9117038E-03
1.468000E+11 1.000E+17 3.800E-4 2.0093543E-04 -4.2617492E-03 -3.4535809E-03 -1.0994294E-03 8.1714940E-04 -3.7430324E-03 -3.4784285E-03 -1.0948360E-03 -7.3932758E-03 -6.3338961E-03 3.0917935E-03 -2.6085674E-03
2.154000E+11 1.000E+15 1.800E-4 4.9463948E-05 -4.6707641E-03 -3.5033012E-03 -1.3554929E-03 9.7605570E-05 -4.7269811E-03 -3.6070540E-03 -1.3543868E-03 3.7019057E-02 1.9437718E-03 3.4308685E-03 -4.4554473E-04
2.154000E+11 1.000E+15 2.300E-4 3.5274891E-05 -4.7479561E-03 -3.5099841E-03 -1.4209924E-03 1.0471941E-04 -4.8001731E-03 -3.6432061E-03 -1.4035194E-03 5.3888209E-02 1.5488666E-03 3.7568430E-03 -4.2963683E-02
2.154000E+11 1.000E+15 2.800E-4 2.6605968E-05 -4.8177202E-03 -3.5175054E-03 -1.4836604E-03 1.1789186E-04 -4.8660638E-03 -3.6781051E-03 -1.4550274E-03 7.6965079E-02 1.3604335E-03 4.0212393E-03 2.1620265E-02
2.154000E+11 1.000E+15 3.300E-4 9.5438447E-06 -4.8990131E-03 -3.5263251E-03 -1.5470770E-03 1.2214075E-04 -4.9376950E-03 -3.7105773E-03 -1.5041665E-03 1.0763576E-01 1.0833624E-03 4.2152248E-03 1.2073354E-02
2.154000E+11 1.000E+15 3.800E-4 -2.6920631E-06 -4.9766254E-03 -3.5355796E-03 -1.6133737E-03 1.3007170E-04 -5.0034275E-03 -3.7433537E-03 -1.5493641E-03 1.4606475E-01 6.7004832E-04 4.4346681E-03 1.3116654E-02
2.154000E+11 1.778E+15 1.800E-4 5.1079989E-05 -4.6998653E-03 -3.5088939E-03 -1.3835250E-03 1.2368839E-04 -4.6400612E-03 -3.6161622E-03 -1.2725062E-03 5.7740182E-02 -3.3688942E-03 4.1095865E-03 1.5441440E-02
2.154000E+11 1.778E+15 2.300E-4 3.6722287E-05 -4.7798005E-03 -3.5172343E-03 -1.4501501E-03 1.3897424E-04 -4.6848810E-03 -3.6473687E-03 -1.3038208E-03 8.2148701E-02 -4.6642079E-03 4.2839188E-03 1.6308147E-02
2.154000E+11 1.778E+15 2.800E-4 2.7292370E-05 -4.8528435E-03 -3.5264567E-03 -1.5128700E-03 1.5896955E-04 -4.7287916E-03 -3.6802935E-03 -1.3367411E-03 1.1585909E-01 -5.6542156E-03 4.5503477E-03 1.5796664E-02
2.154000E+11 1.778E+15 3.300E-4 1.1102408E-05 -4.9298734E-03 -3.5368331E-03 -1.5718280E-03 1.7041793E-04 -4.7697962E-03 -3.7110817E-03 -1.3610627E-03 1.5932893E-01 -6.9875833E-03 4.7624666E-03 1.5532895E-02
2.154000E+11 1.778E+15 3.800E-4 -8.1419676E-08 -5.0037613E-03 -3.5477764E-03 -1.6326791E-03 1.8414688E-04 -4.8076150E-03 -3.7387338E-03 -1.3861364E-03 2.0853633E-01 -8.3036300E-03 4.9055443E-03 1.6199006E-02
2.154000E+11 3.162E+15 1.800E-4 6.2124578E-05 -4.6989679E-03 -3.5206498E-03 -1.3804663E-03 1.6815422E-04 -4.5212171E-03 -3.5932510E-03 -1.2063840E-03 1.2109576E+00 -1.7254955E-02 3.4071862E-03 1.5202763E-02
2.154000E+11 3.162E+15 2.300E-4 4.7934218E-05 -4.7700621E-03 -3.5324306E-03 -1.4337949E-03 1.9276328E-04 -4.5462842E-03 -3.6196720E-03 -1.2297713E-03 -7.3597976E-01 -1.9262740E-02 3.5469322E-03 1.4730805E-02
2.154000E+11 3.162E+15 2.800E-4 3.7582840E-05 -4.8337608E-03 -3.5452396E-03 -1.4805596E-03 2.1878763E-04 -4.5618300E-03 -3.6438325E-03 -1.2448058E-03 -3.5027769E-01 -2.1547373E-02 3.6407404E-03 1.4930307E-02
2.154000E+11 3.162E+15 3.300E-4 3.2211062E-05 -4.8874594E-03 -3.5588052E-03 -1.5212954E-03 2.4541644E-04 -4.5763526E-03 -3.6674654E-03 -1.2614924E-03 -2.6639773E-01 -2.3676754E-02 3.7552297E-03 1.4757631E-02
2.154000E+11 3.162E+15 3.800E-4 2.1165868E-05 -4.9387190E-03 -3.5733125E-03 -1.5529512E-03 2.6105195E-04 -4.5987087E-03 -3.6904760E-03 -1.2773667E-03 -2.3930666E-01 -2.5569129E-02 3.8685240E-03 1.4344184E-02
2.154000E+11 5.623E+15 1.800E-4 7.4487481E-05 -4.6347996E-03 -3.5398474E-03 -1.3000468E-03 2.3156917E-04 -4.3875851E-03 -3.5598159E-03 -1.1547960E-03 -4.8135161E-02 -2.4064503E-02 1.2030521E-03 1.5254570E-02
2.154000E+11 5.623E+15 2.300E-4 6.6333567E-05 -4.6830852E-03 -3.5566052E-03 -1.3281709E-03 2.7238398E-04 -4.3886806E-03 -3.5827516E-03 -1.1709941E-03 -4.7114135E-02 -2.4706026E-02 1.4039938E-03 1.4257672E-02
2.154000E+11 5.623E+15 2.800E-4 6.0547975E-05 -4.7227401E-03 -3.5742484E-03 -1.3480401E-03 3.0854646E-04 -4.3894505E-03 -3.6037315E-03 -1.1840998E-03 -4.6521094E-02 -2.5548686E-02 1.4709589E-03 1.3401747E-02
2.154000E+11 5.623E+15 3.300E-4 5.6695340E-05 -4.7607985E-03 -3.5923389E-03 -1.3663662E-03 3.3811582E-04 -4.3938172E-03 -3.6220727E-03 -1.1973910E-03 -4.6377531E-02 -2.7233125E-02 1.4067058E-03 1.2440872E-02
2.154000E+11 5.623E+15 3.800E-4 5.4682507E-05 -4.7875409E-03 -3.6104849E-03 -1.3750878E-03 3.6109922E-04 -4.3989944E-03 -3.6379685E-03 -1.2079289E-03 -4.6623275E-02 -2.8208533E-02 1.2637122E-03 1.1701357E-02
2.154000E+11 1.000E+16 1.800E-4 9.2061979E-05 -4.5447285E-03 -3.5526563E-03 -1.2024312E-03 3.2864223E-04 -4.2601860E-03 -3.5318268E-03 -1.1394027E-03 -2.3922763E-02 -1.7797801E-02 -1.6896956E-03 1.2262625E-02
2.154000E+11 1.000E+16 2.300E-4 9.0024883E-05 -4.5738038E-03 -3.5703432E-03 -1.2139113E-03 3.8377970E-04 -4.2301298E-03 -3.5477437E-03 -1.1412997E-03 -2.3712267E-02 -1.8058033E-02 -1.6869179E-03 1.3824187E-02
2.154000E+11 1.000E+16 2.800E-4 8.8890205E-05 -4.5968935E-03 -3.5873072E-03 -1.2203452E-03 4.2497500E-04 -4.2109361E-03 -3.5639936E-03 -1.1426650E-03 -2.3515370E-02 -1.8425745E-02 -1.6742207E-03 1.3915597E-02
2.154000E+11 1.000E+16 3.300E-4 8.8097593E-05 -4.6153831E-03 -3.6029573E-03 -1.2233666E-03 4.5285293E-04 -4.2059240E-03 -3.5787455E-03 -1.1480044E-03 -2.3365848E-02 -1.8527894E-02 -1.7219821E-03 1.3161642E-02
2.154000E+11 1.000E+16 3.800E-4 8.9047198E-05 -4.6296447E-03 -3.6168018E-03 -1.2253167E-03 4.7156629E-04 -4.2099609E-03 -3.5911327E-03 -1.1570413E-03 -2.3269937E-02 -1.8482907E-02 -1.8413033E-03 1.1902250E-02
2.154000E+11 1.778E+16 1.800E-4 1.1542897E-04 -4.4529962E-03 -3.5395233E-03 -1.1367754E-03 4.6355184E-04 -4.1157710E-03 -3.5155513E-03 -1.1273286E-03 -1.6220559E-02 -1.2318873E-02 -2.3953791E-03 7.8826924E-03
2.154000E+11 1.778E+16 2.300E-4 1.1813891E-04 -4.4678737E-03 -3.5507698E-03 -1.1439699E-03 5.2089397E-04 -4.0815983E-03 -3.5272908E-03 -1.1320758E-03 -1.5727846E-02 -1.2299146E-02 -2.2212142E-03 9.1894640E-03
2.154000E+11 1.778E+16 2.800E-4 1.2043640E-04 -4.4783114E-03 -3.5605085E-03 -1.1473535E-03 5.5470406E-04 -4.0657528E-03 -3.5380242E-03 -1.1352802E-03 -1.5298239E-02 -1.2152736E-02 -2.0924447E-03 9.1489070E-03
2.154000E+11 1.778E+16 3.300E-4 1.2192243E-04 -4.4891861E-03 -3.5685917E-03 -1.1521306E-03 5.7192098E-04 -4.0634267E-03 -3.5469609E-03 -1.1393327E-03 -1.4952559E-02 -1.2031814E-02 -2.0204801E-03 9.8986867E-03
2.154000E+11 1.778E+16 3.800E-4 1.2352562E-04 -4.4961829E-03 -3.5750502E-03 -1.1545250E-03 5.7982189E-04 -4.0667687E-03 -3.5539501E-03 -1.1429282E-03 -1.4693582E-02 -1.1893132E-02 -1.9973062E-03 9.3699838E-03
2.154000E+11 3.162E+16 1.800E-4 1.4296879E-04 -4.3813190E-03 -3.5117553E-03 -1.1128844E-03 6.1597282E-04 -3.9710272E-03 -3.5074835E-03 -1.1173205E-03 -1.2201123E-02 -9.5348664E-03 -5.2614002E-04 6.6334476E-03
2.154000E+11 3.162E+16 2.300E-4 1.4859172E-04 -4.3824432E-03 -3.5160261E-03 -1.1148928E-03 6.5735791E-04 -3.9477394E-03 -3.5156486E-03 -1.1217981E-03 -1.1552357E-02 -9.0855363E-03 -1.0610179E-04 1.0049885E-02
2.154000E+11 3.162E+16 2.800E-4 1.5227830E-04 -4.3843086E-03 -3.5196740E-03 -1.1166066E-03 6.7388108E-04 -3.9427765E-03 -3.5220015E-03 -1.1247616E-03 -1.1056873E-02 -8.7271352E-03 1.7166605E-04 1.1829478E-02
2.154000E+11 3.162E+16 3.300E-4 1.5476358E-04 -4.3864138E-03 -3.5226177E-03 -1.1181699E-03 6.7872920E-04 -3.9452849E-03 -3.5264499E-03 -1.1271675E-03 -1.0702868E-02 -8.4696380E-03 3.2635607E-04 1.3039346E-02
2.154000E+11 3.162E+16 3.800E-4 1.5612671E-04 -4.3888100E-03 -3.5249208E-03 -1.1196038E-03 6.7856287E-04 -3.9502316E-03 -3.5293881E-03 -1.1291589E-03 -1.0462842E-02 -8.2968697E-03 3.9444122E-04 1.3825406E-02
2.154000E+11 5.623E+16 1.800E-4 1.7181154E-04 -4.3260432E-03 -3.4867926E-03 -1.1071637E-03 7.5926007E-04 -3.8342662E-03 -3.5014353E-03 -1.1092500E-03 -9.9196175E-03 -8.0468223E-03 1.5558424E-03 1.1717133E-03
2.154000E+11 5.623E+16 2.300E-4 1.7735556E-04 -4.3213875E-03 -3.4865187E-03 -1.1076645E-03 7.7717702E-04 -3.8248873E-03 -3.5055162E-03 -1.1111380E-03 -9.2604105E-03 -7.5094633E-03 1.9691547E-03 1.9285918E-03
2.154000E+11 5.623E+16 2.800E-4 1.8118574E-04 -4.3186067E-03 -3.4864444E-03 -1.1082846E-03 7.8120017E-04 -3.8252259E-03 -3.5079276E-03 -1.1125200E-03 -8.8227655E-03 -7.1516620E-03 2.2029734E-03 2.3424632E-03
