N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
4.642000E+10 1.000E+17 290 1.800E-4 1.283369753E+00 1.314836678E+00 1.260374674E+00 1.264665198E+00
6.813000E+10 1.000E+17 290 1.800E-4 1.289492657E+00 1.315430903E+00 1.263713601E+00 1.266978633E+00
1.000000E+11 1.000E+17 290 1.800E-4 1.295438306E+00 1.316278761E+00 1.267176065E+00 1.269597138E+00
1.468000E+11 1.000E+17 290 1.800E-4 1.301114959E+00 1.317474008E+00 1.271091208E+00 1.272842945E+00
2.154000E+11 1.000E+17 290 1.800E-4 1.306525992E+00 1.319131195E+00 1.275170607E+00 1.276473008E+00
3.162000E+11 1.000E+17 290 1.800E-4 1.311784739E+00 1.321378223E+00 1.279411968E+00 1.280442458E+00
4.642000E+11 1.000E+17 290 1.800E-4 1.317079634E+00 1.324338455E+00 1.283985646E+00 1.284776500E+00
6.813000E+11 1.000E+17 290 1.800E-4 1.322610152E+00 1.328101693E+00 1.288702420E+00 1.289487108E+00
1.000000E+12 1.000E+17 290 1.800E-4 1.328520026E+00 1.332690730E+00 1.293825693E+00 1.294540875E+00
1.468000E+12 1.000E+17 290 1.800E-4 1.334859487E+00 1.338045713E+00 1.299295987E+00 1.299908871E+00
2.154000E+12 1.000E+17 290 1.800E-4 1.341567943E+00 1.344016992E+00 1.305132268E+00 1.305632607E+00
3.162000E+12 1.000E+17 290 1.800E-4 1.348508929E+00 1.350399845E+00 1.308492499E+00 1.308899842E+00
4.642000E+12 1.000E+17 290 1.800E-4 1.355534274E+00 1.356998911E+00 1.312972763E+00 1.313336435E+00
6.813000E+12 1.000E+17 290 1.800E-4 1.362531919E+00 1.363667249E+00 1.325275691E+00 1.325598685E+00
1.000000E+13 1.000E+17 290 1.800E-4 1.369412543E+00 1.370292063E+00 1.332770784E+00 1.333035877E+00
1.000000E+10 1.000E+17 300 1.800E-4 1.262672080E+00 1.314320516E+00 1.230882544E+00 1.266675723E+00
1.468000E+10 1.000E+17 300 1.800E-4 1.270888951E+00 1.314430470E+00 1.252554138E+00 1.267495754E+00
2.154000E+10 1.000E+17 300 1.800E-4 1.277759678E+00 1.314590824E+00 1.259983504E+00 1.268587347E+00
3.162000E+10 1.000E+17 300 1.800E-4 1.283794040E+00 1.314824143E+00 1.263353899E+00 1.269730288E+00
4.642000E+10 1.000E+17 300 1.800E-4 1.289319356E+00 1.315162392E+00 1.266940365E+00 1.271717838E+00
6.813000E+10 1.000E+17 300 1.800E-4 1.294497685E+00 1.315650118E+00 1.270529541E+00 1.274033889E+00
1.000000E+11 1.000E+17 300 1.800E-4 1.299381881E+00 1.316347934E+00 1.274231705E+00 1.276797483E+00
1.468000E+11 1.000E+17 300 1.800E-4 1.303992614E+00 1.317335501E+00 1.278088760E+00 1.279919681E+00
2.154000E+11 1.000E+17 300 1.800E-4 1.308385518E+00 1.318712289E+00 1.282419553E+00 1.283561864E+00
3.162000E+11 1.000E+17 300 1.800E-4 1.312682156E+00 1.320593365E+00 1.286528319E+00 1.287299305E+00
4.642000E+11 1.000E+17 300 1.800E-4 1.317058383E+00 1.323097074E+00 1.290667357E+00 1.291267391E+00
6.813000E+11 1.000E+17 300 1.800E-4 1.321702598E+00 1.326322795E+00 1.294865660E+00 1.295385635E+00
1.000000E+12 1.000E+17 300 1.800E-4 1.326764119E+00 1.330322315E+00 1.299145850E+00 1.299733092E+00
1.468000E+12 1.000E+17 300 1.800E-4 1.332343949E+00 1.335077555E+00 1.303810211E+00 1.304319493E+00
2.154000E+12 1.000E+17 300 1.800E-4 1.338310112E+00 1.340503087E+00 1.308721303E+00 1.309144399E+00
3.162000E+12 1.000E+17 300 1.800E-4 1.344729386E+00 1.346440400E+00 1.313847685E+00 1.314184282E+00
4.642000E+12 1.000E+17 300 1.800E-4 1.351376470E+00 1.352711115E+00 1.310894622E+00 1.311122441E+00
6.813000E+12 1.000E+17 300 1.800E-4 1.358148200E+00 1.359201371E+00 1.319169564E+00 1.319422586E+00
1.000000E+13 1.000E+17 300 1.800E-4 1.364964298E+00 1.365794524E+00 1.333680693E+00 1.333939975E+00
1.000000E+10 1.000E+17 310 1.800E-4 1.263353245E+00 1.318903123E+00 1.227169039E+00 1.270683852E+00
1.468000E+10 1.000E+17 310 1.800E-4 1.274850436E+00 1.318992725E+00 1.253243378E+00 1.271526997E+00
2.154000E+10 1.000E+17 310 1.800E-4 1.283846769E+00 1.319123442E+00 1.259505832E+00 1.272463467E+00
3.162000E+10 1.000E+17 310 1.800E-4 1.291035531E+00 1.319313679E+00 1.265361732E+00 1.274780708E+00
4.642000E+10 1.000E+17 310 1.800E-4 1.296968194E+00 1.319589510E+00 1.269600685E+00 1.276327826E+00
6.813000E+10 1.000E+17 310 1.800E-4 1.302030722E+00 1.319987318E+00 1.274380492E+00 1.279180851E+00
1.000000E+11 1.000E+17 310 1.800E-4 1.306471533E+00 1.320556682E+00 1.279631999E+00 1.282900483E+00
1.468000E+11 1.000E+17 310 1.800E-4 1.310458958E+00 1.321362984E+00 1.284538664E+00 1.286761380E+00
2.154000E+11 1.000E+17 310 1.800E-4 1.314140473E+00 1.322488395E+00 1.289782502E+00 1.291236054E+00
3.162000E+11 1.000E+17 310 1.800E-4 1.317679324E+00 1.324029349E+00 1.294896868E+00 1.295526840E+00
4.642000E+11 1.000E+17 310 1.800E-4 1.321259102E+00 1.326088014E+00 1.299364116E+00 1.299700343E+00
6.813000E+11 1.000E+17 310 1.800E-4 1.325062821E+00 1.328756462E+00 1.303531905E+00 1.303776011E+00
1.000000E+12 1.000E+17 310 1.800E-4 1.329240384E+00 1.332095321E+00 1.307501332E+00 1.307887838E+00
1.468000E+12 1.000E+17 310 1.800E-4 1.333880763E+00 1.336114497E+00 1.311604616E+00 1.311998360E+00
2.154000E+12 1.000E+17 310 1.800E-4 1.339006135E+00 1.340776017E+00 1.315478142E+00 1.315821450E+00
3.162000E+12 1.000E+17 310 1.800E-4 1.344561835E+00 1.345977003E+00 1.320146514E+00 1.320461044E+00
4.642000E+12 1.000E+17 310 1.800E-4 1.350430276E+00 1.351568711E+00 1.309184281E+00 1.309460800E+00
6.813000E+12 1.000E+17 310 1.800E-4 1.356565621E+00 1.357482414E+00 1.319227197E+00 1.319467319E+00
1.000000E+13 1.000E+17 310 1.800E-4 1.362896491E+00 1.363629850E+00 1.337273131E+00 1.337502818E+00
1.000000E+10 1.000E+17 320 1.800E-4 1.257060154E+00 1.326220077E+00 1.215875490E+00 1.270853464E+00
1.468000E+10 1.000E+17 320 1.800E-4 1.273472947E+00 1.326299448E+00 1.241694931E+00 1.271554192E+00
2.154000E+10 1.000E+17 320 1.800E-4 1.286217430E+00 1.326415151E+00 1.251843405E+00 1.273500758E+00
3.162000E+10 1.000E+17 320 1.800E-4 1.296023863E+00 1.326583367E+00 1.260687437E+00 1.275654009E+00
4.642000E+10 1.000E+17 320 1.800E-4 1.303615965E+00 1.326826862E+00 1.267802209E+00 1.278290434E+00
6.813000E+10 1.000E+17 320 1.800E-4 1.309599959E+00 1.327177180E+00 1.274814982E+00 1.281842812E+00
1.000000E+11 1.000E+17 320 1.800E-4 1.314439253E+00 1.327676914E+00 1.282539242E+00 1.287208213E+00
1.468000E+11 1.000E+17 320 1.800E-4 1.318480436E+00 1.328381440E+00 1.288794232E+00 1.291904279E+00
2.154000E+11 1.000E+17 320 1.800E-4 1.321997811E+00 1.329359121E+00 1.295603689E+00 1.297543419E+00
3.162000E+11 1.000E+17 320 1.800E-4 1.325228983E+00 1.330688380E+00 1.302299842E+00 1.303241720E+00
4.642000E+11 1.000E+17 320 1.800E-4 1.328389340E+00 1.332450235E+00 1.308365975E+00 1.308490319E+00
6.813000E+11 1.000E+17 320 1.800E-4 1.331667317E+00 1.334716168E+00 1.313288774E+00 1.313316734E+00
1.000000E+12 1.000E+17 320 1.800E-4 1.335210177E+00 1.337533678E+00 1.317645503E+00 1.317732251E+00
1.468000E+12 1.000E+17 320 1.800E-4 1.339129519E+00 1.340931160E+00 1.321568546E+00 1.321865314E+00
2.154000E+12 1.000E+17 320 1.800E-4 1.343461781E+00 1.344883112E+00 1.325449412E+00 1.325750253E+00
3.162000E+12 1.000E+17 320 1.800E-4 1.348148168E+00 1.349290079E+00 1.329202839E+00 1.329451416E+00
4.642000E+12 1.000E+17 320 1.800E-4 1.353149344E+00 1.354078665E+00 1.332564304E+00 1.332842687E+00
6.813000E+12 1.000E+17 320 1.800E-4 1.358456747E+00 1.359214539E+00 1.318896368E+00 1.319176349E+00
1.000000E+13 1.000E+17 320 1.800E-4 1.364011016E+00 1.364621717E+00 1.344865319E+00 1.345086951E+00
1.000000E+10 1.000E+17 330 1.800E-4 1.241975696E+00 1.334067690E+00 1.213683552E+00 1.268103271E+00
1.468000E+10 1.000E+17 330 1.800E-4 1.264296124E+00 1.334150793E+00 1.222165406E+00 1.269585195E+00
2.154000E+10 1.000E+17 330 1.800E-4 1.282152615E+00 1.334271794E+00 1.238085983E+00 1.270378174E+00
3.162000E+10 1.000E+17 330 1.800E-4 1.295996864E+00 1.334447311E+00 1.252124569E+00 1.273656477E+00
4.642000E+10 1.000E+17 330 1.800E-4 1.306555618E+00 1.334700620E+00 1.261658803E+00 1.277210459E+00
6.813000E+10 1.000E+17 330 1.800E-4 1.314590758E+00 1.335063445E+00 1.271065164E+00 1.281497327E+00
1.000000E+11 1.000E+17 330 1.800E-4 1.320774826E+00 1.335577777E+00 1.278770123E+00 1.285615411E+00
1.468000E+11 1.000E+17 330 1.800E-4 1.325656021E+00 1.336296558E+00 1.289570974E+00 1.293822491E+00
2.154000E+11 1.000E+17 330 1.800E-4 1.329670939E+00 1.337282179E+00 1.297191142E+00 1.300100683E+00
3.162000E+11 1.000E+17 330 1.800E-4 1.333168889E+00 1.338601257E+00 1.306794876E+00 1.308349978E+00
4.642000E+11 1.000E+17 330 1.800E-4 1.336428338E+00 1.340315118E+00 1.314863714E+00 1.315061966E+00
6.813000E+11 1.000E+17 330 1.800E-4 1.339662012E+00 1.342467721E+00 1.320741284E+00 1.320721290E+00
1.000000E+12 1.000E+17 330 1.800E-4 1.343017370E+00 1.345075499E+00 1.326441758E+00 1.326345731E+00
1.468000E+12 1.000E+17 330 1.800E-4 1.346569591E+00 1.348112030E+00 1.330581728E+00 1.330886204E+00
2.154000E+12 1.000E+17 330 1.800E-4 1.350457736E+00 1.351641181E+00 1.334641678E+00 1.334881095E+00
3.162000E+12 1.000E+17 330 1.800E-4 1.354520622E+00 1.355453626E+00 1.338376826E+00 1.338592213E+00
4.642000E+12 1.000E+17 330 1.800E-4 1.358805574E+00 1.359557116E+00 1.341409816E+00 1.341651294E+00
6.813000E+12 1.000E+17 330 1.800E-4 1.363296860E+00 1.363909014E+00 1.336273937E+00 1.336304771E+00
1.000000E+13 1.000E+17 330 1.800E-4 1.368080154E+00 1.368570857E+00 1.336333224E+00 1.336480688E+00
1.000000E+10 1.000E+17 340 1.800E-4 1.219454887E+00 1.340443521E+00 1.194747583E+00 1.258162207E+00
1.468000E+10 1.000E+17 340 1.800E-4 1.247245337E+00 1.340548264E+00 1.186015164E+00 1.260318992E+00
2.154000E+10 1.000E+17 340 1.800E-4 1.270640888E+00 1.340700518E+00 1.209930873E+00 1.262150024E+00
3.162000E+10 1.000E+17 340 1.800E-4 1.289413684E+00 1.340920932E+00 1.229592836E+00 1.265104767E+00
4.642000E+10 1.000E+17 340 1.800E-4 1.303982300E+00 1.341238007E+00 1.247389134E+00 1.269856646E+00
6.813000E+10 1.000E+17 340 1.800E-4 1.315084127E+00 1.341690114E+00 1.261544315E+00 1.275207777E+00
1.000000E+11 1.000E+17 340 1.800E-4 1.323524713E+00 1.342326845E+00 1.271511555E+00 1.281596822E+00
1.468000E+11 1.000E+17 340 1.800E-4 1.330041055E+00 1.343208461E+00 1.282835530E+00 1.289283407E+00
2.154000E+11 1.000E+17 340 1.800E-4 1.335251422E+00 1.344401866E+00 1.293134501E+00 1.297251266E+00
3.162000E+11 1.000E+17 340 1.800E-4 1.339648350E+00 1.345971013E+00 1.305046532E+00 1.307563889E+00
4.642000E+11 1.000E+17 340 1.800E-4 1.343603839E+00 1.347962375E+00 1.314775956E+00 1.316126035E+00
6.813000E+11 1.000E+17 340 1.800E-4 1.347375729E+00 1.350389184E+00 1.323039064E+00 1.323688940E+00
1.000000E+12 1.000E+17 340 1.800E-4 1.351118038E+00 1.353223011E+00 1.330009287E+00 1.330401372E+00
1.468000E+12 1.000E+17 340 1.800E-4 1.354862085E+00 1.356360360E+00 1.335282459E+00 1.335641094E+00
2.154000E+12 1.000E+17 340 1.800E-4 1.358878084E+00 1.359963925E+00 1.339985986E+00 1.340394081E+00
3.162000E+12 1.000E+17 340 1.800E-4 1.362803848E+00 1.363620902E+00 1.344404947E+00 1.344570678E+00
4.642000E+12 1.000E+17 340 1.800E-4 1.366703474E+00 1.367339826E+00 1.348608208E+00 1.348878852E+00
6.813000E+12 1.000E+17 340 1.800E-4 1.370733797E+00 1.371240225E+00 1.352456534E+00 1.352482185E+00
1.000000E+13 1.000E+17 340 1.800E-4 1.374989035E+00 1.375384692E+00 1.308907951E+00 1.309053255E+00
1.000000E+10 3.162E+15 290 1.800E-4 1.220026140E+00 1.223709537E+00 1.224086567E+00 1.229171981E+00
1.468000E+10 3.162E+15 290 1.800E-4 1.221136398E+00 1.223754398E+00 1.225625074E+00 1.229209171E+00
2.154000E+10 3.162E+15 290 1.800E-4 1.221977539E+00 1.223819892E+00 1.226717291E+00 1.229262722E+00
3.162000E+10 3.162E+15 290 1.800E-4 1.222627626E+00 1.223915372E+00 1.227549077E+00 1.229339518E+00
4.642000E+10 3.162E+15 290 1.800E-4 1.223157568E+00 1.224054213E+00 1.228198039E+00 1.229449554E+00
6.813000E+10 3.162E+15 290 1.800E-4 1.223631659E+00 1.224255305E+00 1.228735277E+00 1.229607285E+00
1.000000E+11 3.162E+15 290 1.800E-4 1.224110433E+00 1.224544930E+00 1.229230246E+00 1.229836980E+00
1.468000E+11 3.162E+15 290 1.800E-4 1.224654645E+00 1.224958770E+00 1.229739257E+00 1.230162952E+00
2.154000E+11 3.162E+15 290 1.800E-4 1.225329182E+00 1.225543776E+00 1.230326029E+00 1.230623596E+00
3.162000E+11 3.162E+15 290 1.800E-4 1.226202627E+00 1.226355904E+00 1.231064619E+00 1.231275612E+00
4.642000E+11 3.162E+15 290 1.800E-4 1.227363682E+00 1.227475262E+00 1.232038202E+00 1.232189877E+00
6.813000E+11 3.162E+15 290 1.800E-4 1.228880119E+00 1.228962762E+00 1.233340250E+00 1.233451311E+00
1.000000E+12 3.162E+15 290 1.800E-4 1.230851317E+00 1.230914326E+00 1.235070965E+00 1.235154194E+00
1.468000E+12 3.162E+15 290 1.800E-4 1.233337110E+00 1.233386595E+00 1.237317998E+00 1.237382109E+00
2.154000E+12 3.162E+15 290 1.800E-4 1.236374619E+00 1.236414630E+00 1.240173982E+00 1.240224838E+00
3.162000E+12 3.162E+15 290 1.800E-4 1.239996486E+00 1.240029660E+00 1.243661691E+00 1.243703180E+00
4.642000E+12 3.162E+15 290 1.800E-4 1.244128441E+00 1.244156446E+00 1.247754040E+00 1.247788330E+00
6.813000E+12 3.162E+15 290 1.800E-4 1.248676193E+00 1.248700088E+00 1.252351949E+00 1.252380809E+00
1.000000E+13 3.162E+15 290 1.800E-4 1.253539818E+00 1.253560280E+00 1.257351129E+00 1.257375576E+00
1.000000E+10 3.162E+15 300 1.800E-4 1.219509830E+00 1.222856861E+00 1.228094189E+00 1.232837126E+00
1.468000E+10 3.162E+15 300 1.800E-4 1.220576903E+00 1.222922553E+00 1.229568437E+00 1.232880424E+00
2.154000E+10 3.162E+15 300 1.800E-4 1.221384837E+00 1.223018156E+00 1.230601979E+00 1.232932180E+00
3.162000E+10 3.162E+15 300 1.800E-4 1.222024496E+00 1.223156794E+00 1.231376106E+00 1.233003653E+00
4.642000E+10 3.162E+15 300 1.800E-4 1.222573739E+00 1.223356775E+00 1.231970682E+00 1.233102799E+00
6.813000E+10 3.162E+15 300 1.800E-4 1.223101855E+00 1.223643058E+00 1.232454193E+00 1.233239323E+00
1.000000E+11 3.162E+15 300 1.800E-4 1.223673917E+00 1.224048506E+00 1.232886198E+00 1.233431303E+00
1.468000E+11 3.162E+15 300 1.800E-4 1.224354093E+00 1.224614306E+00 1.233320466E+00 1.233699594E+00
2.154000E+11 3.162E+15 300 1.800E-4 1.225206581E+00 1.225388503E+00 1.233810939E+00 1.234075769E+00
3.162000E+11 3.162E+15 300 1.800E-4 1.226288955E+00 1.226417408E+00 1.234416021E+00 1.234602389E+00
4.642000E+11 3.162E+15 300 1.800E-4 1.227661703E+00 1.227753695E+00 1.235201773E+00 1.235334412E+00
6.813000E+11 3.162E+15 300 1.800E-4 1.229367027E+00 1.229434360E+00 1.236242831E+00 1.236338732E+00
1.000000E+12 3.162E+15 300 1.800E-4 1.231406502E+00 1.231456744E+00 1.237619439E+00 1.237690246E+00
1.468000E+12 3.162E+15 300 1.800E-4 1.233810998E+00 1.233849740E+00 1.239409405E+00 1.239463063E+00
2.154000E+12 3.162E+15 300 1.800E-4 1.236569570E+00 1.236600408E+00 1.241675324E+00 1.241717212E+00
3.162000E+12 3.162E+15 300 1.800E-4 1.239728799E+00 1.239755307E+00 1.244450377E+00 1.244484081E+00
4.642000E+12 3.162E+15 300 1.800E-4 1.243179297E+00 1.243200895E+00 1.247776820E+00 1.247804642E+00
6.813000E+12 3.162E+15 300 1.800E-4 1.247031587E+00 1.247049935E+00 1.251547334E+00 1.251570816E+00
1.000000E+13 3.162E+15 300 1.800E-4 1.251042752E+00 1.251058492E+00 1.255690149E+00 1.255710222E+00
1.000000E+10 3.162E+15 310 1.800E-4 1.204441897E+00 1.207868368E+00 1.231635086E+00 1.236716049E+00
1.468000E+10 3.162E+15 310 1.800E-4 1.205681532E+00 1.208049164E+00 1.233277427E+00 1.236780566E+00
2.154000E+10 3.162E+15 310 1.800E-4 1.206680567E+00 1.208311522E+00 1.234430466E+00 1.236875742E+00
3.162000E+10 3.162E+15 310 1.800E-4 1.207568974E+00 1.208690255E+00 1.235266448E+00 1.236964993E+00
4.642000E+10 3.162E+15 310 1.800E-4 1.208462659E+00 1.209232888E+00 1.235901326E+00 1.237076359E+00
6.813000E+10 3.162E+15 310 1.800E-4 1.209472720E+00 1.210001951E+00 1.236408612E+00 1.237219535E+00
1.000000E+11 3.162E+15 310 1.800E-4 1.210711061E+00 1.211075257E+00 1.236849525E+00 1.237408729E+00
1.468000E+11 3.162E+15 310 1.800E-4 1.212289724E+00 1.212541135E+00 1.237278159E+00 1.237664113E+00
2.154000E+11 3.162E+15 310 1.800E-4 1.214312099E+00 1.214484757E+00 1.237746441E+00 1.238013553E+00
3.162000E+11 3.162E+15 310 1.800E-4 1.216819837E+00 1.216940653E+00 1.238308266E+00 1.238494058E+00
4.642000E+11 3.162E+15 310 1.800E-4 1.219854216E+00 1.219939755E+00 1.239022101E+00 1.239152352E+00
6.813000E+11 3.162E+15 310 1.800E-4 1.223284593E+00 1.223346138E+00 1.239951149E+00 1.240043537E+00
1.000000E+12 3.162E+15 310 1.800E-4 1.227013220E+00 1.227058427E+00 1.241145926E+00 1.241213539E+00
1.468000E+12 3.162E+15 310 1.800E-4 1.230828723E+00 1.230862984E+00 1.242694069E+00 1.242743860E+00
2.154000E+12 3.162E+15 310 1.800E-4 1.234568479E+00 1.234594962E+00 1.244598860E+00 1.244636398E+00
3.162000E+12 3.162E+15 310 1.800E-4 1.238299140E+00 1.238319601E+00 1.246953420E+00 1.246982811E+00
4.642000E+12 3.162E+15 310 1.800E-4 1.241975697E+00 1.241992574E+00 1.249729314E+00 1.249752963E+00
6.813000E+12 3.162E+15 310 1.800E-4 1.245628377E+00 1.245642526E+00 1.252878059E+00 1.252897667E+00
1.000000E+13 3.162E+15 310 1.800E-4 1.249250130E+00 1.249262307E+00 1.256288940E+00 1.256305551E+00
1.000000E+10 3.162E+15 320 1.800E-4 1.137897680E+00 1.140108263E+00 1.230716189E+00 1.236711462E+00
1.468000E+10 3.162E+15 320 1.800E-4 1.139194007E+00 1.140692237E+00 1.232644010E+00 1.236806537E+00
2.154000E+10 3.162E+15 320 1.800E-4 1.140520924E+00 1.141539669E+00 1.234078942E+00 1.236924149E+00
3.162000E+10 3.162E+15 320 1.800E-4 1.142067390E+00 1.142762937E+00 1.235114152E+00 1.237077277E+00
4.642000E+10 3.162E+15 320 1.800E-4 1.144037983E+00 1.144515253E+00 1.235882977E+00 1.237234148E+00
6.813000E+10 3.162E+15 320 1.800E-4 1.146668096E+00 1.146997662E+00 1.236486612E+00 1.237415084E+00
1.000000E+11 3.162E+15 320 1.800E-4 1.150229163E+00 1.150458654E+00 1.237019592E+00 1.237656804E+00
1.468000E+11 3.162E+15 320 1.800E-4 1.155013784E+00 1.155175402E+00 1.237551945E+00 1.237989710E+00
2.154000E+11 3.162E+15 320 1.800E-4 1.161285413E+00 1.161401699E+00 1.238138731E+00 1.238440066E+00
3.162000E+11 3.162E+15 320 1.800E-4 1.169183430E+00 1.169268159E+00 1.238841838E+00 1.239049955E+00
4.642000E+11 3.162E+15 320 1.800E-4 1.178549692E+00 1.178611972E+00 1.239749076E+00 1.239893464E+00
6.813000E+11 3.162E+15 320 1.800E-4 1.188962850E+00 1.189010420E+00 1.240836704E+00 1.240937845E+00
1.000000E+12 3.162E+15 320 1.800E-4 1.199510233E+00 1.199546527E+00 1.242242086E+00 1.242313621E+00
1.468000E+12 3.162E+15 320 1.800E-4 1.209372337E+00 1.209401146E+00 1.243918183E+00 1.243969634E+00
2.154000E+12 3.162E+15 320 1.800E-4 1.217952172E+00 1.217975068E+00 1.245897204E+00 1.245934996E+00
3.162000E+12 3.162E+15 320 1.800E-4 1.225247921E+00 1.225265724E+00 1.248234820E+00 1.248263307E+00
4.642000E+12 3.162E+15 320 1.800E-4 1.231337174E+00 1.231351730E+00 1.250799112E+00 1.250821466E+00
6.813000E+12 3.162E+15 320 1.800E-4 1.236552428E+00 1.236564534E+00 1.253661251E+00 1.253678947E+00
1.000000E+13 3.162E+15 320 1.800E-4 1.241136604E+00 1.241146850E+00 1.256538718E+00 1.256553434E+00
1.000000E+10 3.162E+15 330 1.800E-4 1.008880585E+00 1.010493995E+00 1.212249160E+00 1.218829976E+00
1.468000E+10 3.162E+15 330 1.800E-4 1.009331561E+00 1.010495391E+00 1.214376760E+00 1.218988303E+00
2.154000E+10 3.162E+15 330 1.800E-4 1.009670632E+00 1.010497633E+00 1.216041226E+00 1.219185246E+00
3.162000E+10 3.162E+15 330 1.800E-4 1.009919824E+00 1.010501327E+00 1.217245465E+00 1.219404955E+00
4.642000E+10 3.162E+15 330 1.800E-4 1.010101444E+00 1.010507597E+00 1.218247090E+00 1.219730553E+00
6.813000E+10 3.162E+15 330 1.800E-4 1.010235829E+00 1.010518551E+00 1.219099082E+00 1.220116503E+00
1.000000E+11 3.162E+15 330 1.800E-4 1.010341432E+00 1.010538181E+00 1.220009374E+00 1.220706666E+00
1.468000E+11 3.162E+15 330 1.800E-4 1.010436666E+00 1.010573996E+00 1.221094038E+00 1.221576026E+00
2.154000E+11 3.162E+15 330 1.800E-4 1.010543310E+00 1.010639831E+00 1.222355850E+00 1.222688806E+00
3.162000E+11 3.162E+15 330 1.800E-4 1.018426306E+00 1.018343809E+00 1.223993087E+00 1.224223584E+00
4.642000E+11 3.162E+15 330 1.800E-4 1.042880214E+00 1.042837352E+00 1.225981477E+00 1.226140528E+00
6.813000E+11 3.162E+15 330 1.800E-4 1.071033529E+00 1.071017216E+00 1.228443894E+00 1.228557851E+00
1.000000E+12 3.162E+15 330 1.800E-4 1.100578249E+00 1.100579687E+00 1.231291223E+00 1.231372944E+00
1.468000E+12 3.162E+15 330 1.800E-4 1.128375025E+00 1.128386746E+00 1.234486466E+00 1.234545724E+00
2.154000E+12 3.162E+15 330 1.800E-4 1.152106836E+00 1.152123134E+00 1.237767101E+00 1.237811501E+00
3.162000E+12 3.162E+15 330 1.800E-4 1.170996854E+00 1.171010079E+00 1.240996300E+00 1.241029717E+00
4.642000E+12 3.162E+15 330 1.800E-4 1.185326878E+00 1.185339949E+00 1.244101847E+00 1.244127555E+00
6.813000E+12 3.162E+15 330 1.800E-4 1.196628497E+00 1.196640335E+00 1.247284939E+00 1.247305112E+00
1.000000E+13 3.162E+15 330 1.800E-4 1.205711128E+00 1.205721413E+00 1.250113416E+00 1.250129639E+00
1.000000E+10 3.162E+15 340 1.800E-4 1.010765195E+00 1.012873045E+00 1.123204932E+00 1.125992187E+00
1.468000E+10 3.162E+15 340 1.800E-4 1.011330070E+00 1.012850962E+00 1.124448878E+00 1.126347640E+00
2.154000E+10 3.162E+15 340 1.800E-4 1.011739691E+00 1.012819020E+00 1.125566208E+00 1.126856724E+00
3.162000E+10 3.162E+15 340 1.800E-4 1.012016626E+00 1.012773139E+00 1.126708659E+00 1.127592187E+00
4.642000E+10 3.162E+15 340 1.800E-4 1.012182467E+00 1.012707903E+00 1.128012716E+00 1.128622941E+00
6.813000E+10 3.162E+15 340 1.800E-4 1.012253991E+00 1.012616535E+00 1.129726516E+00 1.130153279E+00
1.000000E+11 3.162E+15 340 1.800E-4 1.012242408E+00 1.012491406E+00 1.132031686E+00 1.132325816E+00
1.468000E+11 3.162E+15 340 1.800E-4 1.012155190E+00 1.012325711E+00 1.135216784E+00 1.135436610E+00
2.154000E+11 3.162E+15 340 1.800E-4 1.012000619E+00 1.012117293E+00 1.139434452E+00 1.139597475E+00
3.162000E+11 3.162E+15 340 1.800E-4 1.011795683E+00 1.011875685E+00 1.145073891E+00 1.145198225E+00
4.642000E+11 3.162E+15 340 1.800E-4 1.011577202E+00 1.011632460E+00 1.152358098E+00 1.152456035E+00
6.813000E+11 3.162E+15 340 1.800E-4 1.011413263E+00 1.011452042E+00 1.161235711E+00 1.161314418E+00
1.000000E+12 3.162E+15 340 1.800E-4 1.011407383E+00 1.011435362E+00 1.171461514E+00 1.171529640E+00
1.468000E+12 3.162E+15 340 1.800E-4 1.011686077E+00 1.011707158E+00 1.182109812E+00 1.182167318E+00
2.154000E+12 3.162E+15 340 1.800E-4 1.012368940E+00 1.012385701E+00 1.192261125E+00 1.192309992E+00
3.162000E+12 3.162E+15 340 1.800E-4 1.020450918E+00 1.020443681E+00 1.201061485E+00 1.201102952E+00
4.642000E+12 3.162E+15 340 1.800E-4 1.052309235E+00 1.052313187E+00 1.208136865E+00 1.208171814E+00
6.813000E+12 3.162E+15 340 1.800E-4 1.077387075E+00 1.077396658E+00 1.213671504E+00 1.213700788E+00
1.000000E+13 3.162E+15 340 1.800E-4 1.097386913E+00 1.097398521E+00 1.217915570E+00 1.217940095E+00
1.000000E+10 1.000E+17 290 2.100E-4 1.256704330E+00 1.309940378E+00 1.243010885E+00 1.257775546E+00
1.468000E+10 1.000E+17 290 2.100E-4 1.263360977E+00 1.310110011E+00 1.248180700E+00 1.258791622E+00
2.154000E+10 1.000E+17 290 2.100E-4 1.269564542E+00 1.310356705E+00 1.252432099E+00 1.260070614E+00
3.162000E+10 1.000E+17 290 2.100E-4 1.275613750E+00 1.310714329E+00 1.256108834E+00 1.261601092E+00
4.642000E+10 1.000E+17 290 2.100E-4 1.281626606E+00 1.311230139E+00 1.259599602E+00 1.263563868E+00
6.813000E+10 1.000E+17 290 2.100E-4 1.287583501E+00 1.311968517E+00 1.262954945E+00 1.265900560E+00
1.000000E+11 1.000E+17 290 2.100E-4 1.293405575E+00 1.313014229E+00 1.266493433E+00 1.268725273E+00
1.468000E+11 1.000E+17 290 2.100E-4 1.299041142E+00 1.314473314E+00 1.270308120E+00 1.272042856E+00
