N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
3.162000E+12 1.000e+16 295 1.178747979E+00 1.178747979E+00 1.197825646E+0 1.197825646E+0
4.642000E+12 1.000e+16 295 1.186644204E+00 1.186644204E+00 1.198246802E+0 1.198246802E+0
6.813000E+12 1.000e+16 295 1.189599337E+00 1.189599337E+00 1.198643678E+0 1.198643678E+0
1.000000E+13 1.000e+16 295 1.189916975E+00 1.189916975E+00 1.199017900E+0 1.199017900E+0
1.000000E+10 1.000e+16 300 1.168874880E+00 1.168874880E+00 1.185161092E+0 1.185161092E+0
1.468000E+10 1.000e+16 300 1.170492852E+00 1.170492852E+00 1.186409253E+0 1.186409253E+0
2.154000E+10 1.000e+16 300 1.171621810E+00 1.171621810E+00 1.187596606E+0 1.187596606E+0
3.162000E+10 1.000e+16 300 1.172411168E+00 1.172411168E+00 1.188728052E+0 1.188728052E+0
4.642000E+10 1.000e+16 300 1.172969561E+00 1.172969561E+00 1.189804371E+0 1.189804371E+0
6.813000E+10 1.000e+16 300 1.173375568E+00 1.173375568E+00 1.190826766E+0 1.190826766E+0
1.000000E+11 1.000e+16 300 1.173686765E+00 1.173686765E+00 1.191798168E+0 1.191798168E+0
1.468000E+11 1.000e+16 300 1.173946584E+00 1.173946584E+00 1.192720776E+0 1.192720776E+0
2.154000E+11 1.000e+16 300 1.174189113E+00 1.174189113E+00 1.193595158E+0 1.193595158E+0
3.162000E+11 1.000e+16 300 1.175269754E+00 1.175269754E+00 1.194425412E+0 1.194425412E+0
4.642000E+11 1.000e+16 300 1.178523769E+00 1.178523769E+00 1.195212548E+0 1.195212548E+0
6.813000E+11 1.000e+16 300 1.182766343E+00 1.182766343E+00 1.195957853E+0 1.195957853E+0
1.000000E+12 1.000e+16 300 1.184893398E+00 1.184893398E+00 1.196663835E+0 1.196663835E+0
1.468000E+12 1.000e+16 300 1.185381284E+00 1.185381284E+00 1.197332422E+0 1.197332422E+0
2.154000E+12 1.000e+16 300 1.185793813E+00 1.185793813E+00 1.197964330E+0 1.197964330E+0
3.162000E+12 1.000e+16 300 1.186350226E+00 1.186350226E+00 1.198562796E+0 1.198562796E+0
4.642000E+12 1.000e+16 300 1.186892632E+00 1.186892632E+00 1.199128790E+0 1.199128790E+0
6.813000E+12 1.000e+16 300 1.187207912E+00 1.187207912E+00 1.199663462E+0 1.199663462E+0
1.000000E+13 1.000e+16 300 1.197793706E+00 1.197793706E+00 1.200168811E+0 1.200168811E+0
1.000000E+10 1.000e+16 305 1.169404427E+00 1.169404427E+00 1.181292049E+0 1.181292049E+0
1.468000E+10 1.000e+16 305 1.172655498E+00 1.172655498E+00 1.182850899E+0 1.182850899E+0
2.154000E+10 1.000e+16 305 1.175631084E+00 1.175631084E+00 1.184340673E+0 1.184340673E+0
3.162000E+10 1.000e+16 305 1.178198753E+00 1.178198753E+00 1.185766662E+0 1.185766662E+0
4.642000E+10 1.000e+16 305 1.179079650E+00 1.179079650E+00 1.187129054E+0 1.187129054E+0
6.813000E+10 1.000e+16 305 1.179600768E+00 1.179600768E+00 1.188428613E+0 1.188428613E+0
1.000000E+11 1.000e+16 305 1.180004620E+00 1.180004620E+00 1.189668356E+0 1.189668356E+0
1.468000E+11 1.000e+16 305 1.180346886E+00 1.180346886E+00 1.190850436E+0 1.190850436E+0
2.154000E+11 1.000e+16 305 1.180672015E+00 1.180672015E+00 1.191974964E+0 1.191974964E+0
3.162000E+11 1.000e+16 305 1.181016521E+00 1.181016521E+00 1.193046642E+0 1.193046642E+0
4.642000E+11 1.000e+16 305 1.181410204E+00 1.181410204E+00 1.194066256E+0 1.194066256E+0
6.813000E+11 1.000e+16 305 1.181874295E+00 1.181874295E+00 1.195034981E+0 1.195034981E+0
1.000000E+12 1.000e+16 305 1.182417452E+00 1.182417452E+00 1.195955622E+0 1.195955622E+0
1.468000E+12 1.000e+16 305 1.183031788E+00 1.183031788E+00 1.196830281E+0 1.196830281E+0
2.154000E+12 1.000e+16 305 1.191131275E+00 1.191131275E+00 1.197659506E+0 1.197659506E+0
3.162000E+12 1.000e+16 305 1.193726638E+00 1.193726638E+00 1.198447187E+0 1.198447187E+0
4.642000E+12 1.000e+16 305 1.194380992E+00 1.194380992E+00 1.199194282E+0 1.199194282E+0
6.813000E+12 1.000e+16 305 1.194862310E+00 1.194862310E+00 1.199902004E+0 1.199902004E+0
1.000000E+13 1.000e+16 305 1.195296551E+00 1.195296551E+00 1.200572721E+0 1.200572721E+0
1.000000E+10 1.000e+16 310 1.169598828E+00 1.169598828E+00 1.175846139E+0 1.175846139E+0
1.468000E+10 1.000e+16 310 1.172078500E+00 1.172078500E+00 1.177741041E+0 1.177741041E+0
2.154000E+10 1.000e+16 310 1.175126654E+00 1.175126654E+00 1.179561440E+0 1.179561440E+0
3.162000E+10 1.000e+16 310 1.178287201E+00 1.178287201E+00 1.181312729E+0 1.181312729E+0
4.642000E+10 1.000e+16 310 1.179457856E+00 1.179457856E+00 1.182994138E+0 1.182994138E+0
6.813000E+10 1.000e+16 310 1.180101215E+00 1.180101215E+00 1.184605640E+0 1.184605640E+0
1.000000E+11 1.000e+16 310 1.180603024E+00 1.180603024E+00 1.186150057E+0 1.186150057E+0
1.468000E+11 1.000e+16 310 1.181701312E+00 1.181701312E+00 1.187629215E+0 1.187629215E+0
2.154000E+11 1.000e+16 310 1.182843213E+00 1.182843213E+00 1.189042436E+0 1.189042436E+0
3.162000E+11 1.000e+16 310 1.184168933E+00 1.184168933E+00 1.190394868E+0 1.190394868E+0
4.642000E+11 1.000e+16 310 1.185843985E+00 1.185843985E+00 1.191686802E+0 1.191686802E+0
6.813000E+11 1.000e+16 310 1.188066049E+00 1.188066049E+00 1.192919057E+0 1.192919057E+0
1.000000E+12 1.000e+16 310 1.188896481E+00 1.188896481E+00 1.194094575E+0 1.194094575E+0
1.468000E+12 1.000e+16 310 1.189733590E+00 1.189733590E+00 1.195215466E+0 1.195215466E+0
2.154000E+12 1.000e+16 310 1.190565843E+00 1.190565843E+00 1.196281889E+0 1.196281889E+0
3.162000E+12 1.000e+16 310 1.191394613E+00 1.191394613E+00 1.197298346E+0 1.197298346E+0
4.642000E+12 1.000e+16 310 1.200316447E+00 1.200316447E+00 1.198265617E+0 1.198265617E+0
6.813000E+12 1.000e+16 310 1.202260966E+00 1.202260966E+00 1.199184842E+0 1.199184842E+0
1.000000E+13 1.000e+16 310 1.202858244E+00 1.202858244E+00 1.200058697E+0 1.200058697E+0
1.000000E+10 1.000e+16 315 1.172998926E+00 1.172998926E+00 1.168775477E+0 1.168775477E+0
1.468000E+10 1.000e+16 315 1.175896740E+00 1.175896740E+00 1.171013087E+0 1.171013087E+0
2.154000E+10 1.000e+16 315 1.177947853E+00 1.177947853E+00 1.173175170E+0 1.173175170E+0
3.162000E+10 1.000e+16 315 1.179401069E+00 1.179401069E+00 1.175266900E+0 1.175266900E+0
4.642000E+10 1.000e+16 315 1.180444828E+00 1.180444828E+00 1.177286191E+0 1.177286191E+0
6.813000E+10 1.000e+16 315 1.181220187E+00 1.181220187E+00 1.179231851E+0 1.179231851E+0
1.000000E+11 1.000e+16 315 1.181833920E+00 1.181833920E+00 1.181106178E+0 1.181106178E+0
1.468000E+11 1.000e+16 315 1.182368816E+00 1.182368816E+00 1.182910339E+0 1.182910339E+0
2.154000E+11 1.000e+16 315 1.183831893E+00 1.183831893E+00 1.184642487E+0 1.184642487E+0
3.162000E+11 1.000e+16 315 1.185546723E+00 1.185546723E+00 1.186307974E+0 1.186307974E+0
4.642000E+11 1.000e+16 315 1.187718107E+00 1.187718107E+00 1.187906260E+0 1.187906260E+0
6.813000E+11 1.000e+16 315 1.188752227E+00 1.188752227E+00 1.189437496E+0 1.189437496E+0
1.000000E+12 1.000e+16 315 1.189689780E+00 1.189689780E+00 1.190904519E+0 1.190904519E+0
1.468000E+12 1.000e+16 315 1.191049076E+00 1.191049076E+00 1.192309201E+0 1.192309201E+0
2.154000E+12 1.000e+16 315 1.195559798E+00 1.195559798E+00 1.193651017E+0 1.193651017E+0
3.162000E+12 1.000e+16 315 1.198107128E+00 1.198107128E+00 1.194934959E+0 1.194934959E+0
4.642000E+12 1.000e+16 315 1.199011034E+00 1.199011034E+00 1.196161390E+0 1.196161390E+0
6.813000E+12 1.000e+16 315 1.200437391E+00 1.200437391E+00 1.197331164E+0 1.197331164E+0
1.000000E+13 1.000e+16 315 1.210145147E+00 1.210145147E+00 1.198447136E+0 1.198447136E+0
1.000000E+10 1.000e+16 320 1.175238591E+00 1.175238591E+00 1.160136982E+0 1.160136982E+0
1.468000E+10 1.000e+16 320 1.178712133E+00 1.178712133E+00 1.162699772E+0 1.162699772E+0
2.154000E+10 1.000e+16 320 1.181187054E+00 1.181187054E+00 1.165191613E+0 1.165191613E+0
3.162000E+10 1.000e+16 320 1.182952051E+00 1.182952051E+00 1.167617184E+0 1.167617184E+0
4.642000E+10 1.000e+16 320 1.184229695E+00 1.184229695E+00 1.169972824E+0 1.169972824E+0
6.813000E+10 1.000e+16 320 1.185190645E+00 1.185190645E+00 1.172255880E+0 1.172255880E+0
1.000000E+11 1.000e+16 320 1.185964218E+00 1.185964218E+00 1.174467812E+0 1.174467812E+0
1.468000E+11 1.000e+16 320 1.186653731E+00 1.186653731E+00 1.176608809E+0 1.176608809E+0
2.154000E+11 1.000e+16 320 1.187603762E+00 1.187603762E+00 1.178675505E+0 1.178675505E+0
3.162000E+11 1.000e+16 320 1.188101928E+00 1.188101928E+00 1.180673157E+0 1.180673157E+0
4.642000E+11 1.000e+16 320 1.188988753E+00 1.188988753E+00 1.182600058E+0 1.182600058E+0
6.813000E+11 1.000e+16 320 1.190038821E+00 1.190038821E+00 1.184455336E+0 1.184455336E+0
1.000000E+12 1.000e+16 320 1.191260763E+00 1.191260763E+00 1.186241428E+0 1.186241428E+0
1.468000E+12 1.000e+16 320 1.194510140E+00 1.194510140E+00 1.187959666E+0 1.187959666E+0
2.154000E+12 1.000e+16 320 1.198069202E+00 1.198069202E+00 1.189608494E+0 1.189608494E+0
3.162000E+12 1.000e+16 320 1.199091999E+00 1.199091999E+00 1.191193188E+0 1.191193188E+0
4.642000E+12 1.000e+16 320 1.203579313E+00 1.203579313E+00 1.192713395E+0 1.192713395E+0
6.813000E+12 1.000e+16 320 1.206392641E+00 1.206392641E+00 1.194169403E+0 1.194169403E+0
1.000000E+13 1.000e+16 320 1.207499589E+00 1.207499589E+00 1.195564035E+0 1.195564035E+0
1.000000E+10 1.000e+16 325 1.175584752E+00 1.175584752E+00 1.150104911E+0 1.150104911E+0
1.468000E+10 1.000e+16 325 1.179651068E+00 1.179651068E+00 1.152948922E+0 1.152948922E+0
2.154000E+10 1.000e+16 325 1.182570502E+00 1.182570502E+00 1.155732566E+0 1.155732566E+0
3.162000E+10 1.000e+16 325 1.184670288E+00 1.184670288E+00 1.158459882E+0 1.158459882E+0
4.642000E+10 1.000e+16 325 1.186206183E+00 1.186206183E+00 1.161125582E+0 1.161125582E+0
6.813000E+10 1.000e+16 325 1.187379152E+00 1.187379152E+00 1.163725426E+0 1.163725426E+0
1.000000E+11 1.000e+16 325 1.188346190E+00 1.188346190E+00 1.166259833E+0 1.166259833E+0
1.468000E+11 1.000e+16 325 1.189229934E+00 1.189229934E+00 1.168727805E+0 1.168727805E+0
2.154000E+11 1.000e+16 325 1.190137597E+00 1.190137597E+00 1.171124220E+0 1.171124220E+0
3.162000E+11 1.000e+16 325 1.191156300E+00 1.191156300E+00 1.173453966E+0 1.173453966E+0
4.642000E+11 1.000e+16 325 1.192354631E+00 1.192354631E+00 1.175713889E+0 1.175713889E+0
6.813000E+11 1.000e+16 325 1.193773624E+00 1.193773624E+00 1.177901799E+0 1.177901799E+0
1.000000E+12 1.000e+16 325 1.195415708E+00 1.195415708E+00 1.180019422E+0 1.180019422E+0
1.468000E+12 1.000e+16 325 1.197162764E+00 1.197162764E+00 1.182067250E+0 1.182067250E+0
2.154000E+12 1.000e+16 325 1.198987045E+00 1.198987045E+00 1.184042352E+0 1.184042352E+0
3.162000E+12 1.000e+16 325 1.202696302E+00 1.202696302E+00 1.185950021E+0 1.185950021E+0
4.642000E+12 1.000e+16 325 1.206383278E+00 1.206383278E+00 1.187788868E+0 1.187788868E+0
6.813000E+12 1.000e+16 325 1.207792120E+00 1.207792120E+00 1.189558291E+0 1.189558291E+0
1.000000E+13 1.000e+16 325 1.214039357E+00 1.214039357E+00 1.191260818E+0 1.191260818E+0
1.000000E+10 1.000e+16 330 1.164787773E+00 1.164787773E+00 1.138964068E+0 1.138964068E+0
1.468000E+10 1.000e+16 330 1.169563827E+00 1.169563827E+00 1.142021210E+0 1.142021210E+0
2.154000E+10 1.000e+16 330 1.172851129E+00 1.172851129E+00 1.145033908E+0 1.145033908E+0
3.162000E+10 1.000e+16 330 1.175048770E+00 1.175048770E+00 1.148005606E+0 1.148005606E+0
4.642000E+10 1.000e+16 330 1.176670633E+00 1.176670633E+00 1.150929595E+0 1.150929595E+0
6.813000E+10 1.000e+16 330 1.177926324E+00 1.177926324E+00 1.153800171E+0 1.153800171E+0
1.000000E+11 1.000e+16 330 1.178979087E+00 1.178979087E+00 1.156616699E+0 1.156616699E+0
1.468000E+11 1.000e+16 330 1.179965735E+00 1.179965735E+00 1.159376969E+0 1.159376969E+0
2.154000E+11 1.000e+16 330 1.180998998E+00 1.180998998E+00 1.162074087E+0 1.162074087E+0
3.162000E+11 1.000e+16 330 1.188485730E+00 1.188485730E+00 1.164712391E+0 1.164712391E+0
4.642000E+11 1.000e+16 330 1.190648549E+00 1.190648549E+00 1.167287170E+0 1.167287170E+0
6.813000E+11 1.000e+16 330 1.195782081E+00 1.195782081E+00 1.169794738E+0 1.169794738E+0
1.000000E+12 1.000e+16 330 1.198000531E+00 1.198000531E+00 1.172235892E+0 1.172235892E+0
1.468000E+12 1.000e+16 330 1.200631660E+00 1.200631660E+00 1.174610045E+0 1.174610045E+0
2.154000E+12 1.000e+16 330 1.202725333E+00 1.202725333E+00 1.176912637E+0 1.176912637E+0
3.162000E+12 1.000e+16 330 1.205083664E+00 1.205083664E+00 1.179148708E+0 1.179148708E+0
4.642000E+12 1.000e+16 330 1.207214965E+00 1.207214965E+00 1.181315552E+0 1.181315552E+0
6.813000E+12 1.000e+16 330 1.213060945E+00 1.213060945E+00 1.183411378E+0 1.183411378E+0
1.000000E+13 1.000e+16 330 1.214977868E+00 1.214977868E+00 1.185438130E+0 1.185438130E+0
1.000000E+10 1.000e+16 335 1.147937845E+00 1.147937845E+00 1.127082312E+0 1.127082312E+0
1.468000E+10 1.000e+16 335 1.153613581E+00 1.153613581E+00 1.130267268E+0 1.130267268E+0
2.154000E+10 1.000e+16 335 1.157325770E+00 1.157325770E+00 1.133427363E+0 1.133427363E+0
3.162000E+10 1.000e+16 335 1.159998764E+00 1.159998764E+00 1.136565665E+0 1.136565665E+0
4.642000E+10 1.000e+16 335 1.162185466E+00 1.162185466E+00 1.139674496E+0 1.139674496E+0
6.813000E+10 1.000e+16 335 1.164157848E+00 1.164157848E+00 1.142747065E+0 1.142747065E+0
1.000000E+11 1.000e+16 335 1.166153647E+00 1.166153647E+00 1.145781891E+0 1.145781891E+0
1.468000E+11 1.000e+16 335 1.167458170E+00 1.167458170E+00 1.148775750E+0 1.148775750E+0
2.154000E+11 1.000e+16 335 1.168538500E+00 1.168538500E+00 1.151720228E+0 1.151720228E+0
3.162000E+11 1.000e+16 335 1.169777170E+00 1.169777170E+00 1.154619090E+0 1.154619090E+0
4.642000E+11 1.000e+16 335 1.176269877E+00 1.176269877E+00 1.157466182E+0 1.157466182E+0
6.813000E+11 1.000e+16 335 1.182600089E+00 1.182600089E+00 1.160256365E+0 1.160256365E+0
1.000000E+12 1.000e+16 335 1.188808488E+00 1.188808488E+00 1.162989432E+0 1.162989432E+0
1.468000E+12 1.000e+16 335 1.191645979E+00 1.191645979E+00 1.165663639E+0 1.165663639E+0
2.154000E+12 1.000e+16 335 1.199816010E+00 1.199816010E+00 1.168272712E+0 1.168272712E+0
3.162000E+12 1.000e+16 335 1.207797344E+00 1.207797344E+00 1.170821238E+0 1.170821238E+0
4.642000E+12 1.000e+16 335 1.210514484E+00 1.210514484E+00 1.173305039E+0 1.173305039E+0
6.813000E+12 1.000e+16 335 1.213100896E+00 1.213100896E+00 1.175720930E+0 1.175720930E+0
1.000000E+13 1.000e+16 335 1.219040966E+00 1.219040966E+00 1.178070036E+0 1.178070036E+0
1.000000E+10 1.000e+15 290 1.140940846E+00 1.140940846E+00 1.120174649E+0 1.120174649E+0
1.468000E+10 1.000e+15 290 1.141984951E+00 1.141984951E+00 1.123255955E+0 1.123255955E+0
2.154000E+10 1.000e+15 290 1.142774277E+00 1.142774277E+00 1.126289841E+0 1.126289841E+0
3.162000E+10 1.000e+15 290 1.143395682E+00 1.143395682E+00 1.129278512E+0 1.129278512E+0
4.642000E+10 1.000e+15 290 1.143926206E+00 1.143926206E+00 1.132214046E+0 1.132214046E+0
6.813000E+10 1.000e+15 290 1.144436849E+00 1.144436849E+00 1.135089672E+0 1.135089672E+0
1.000000E+11 1.000e+15 290 1.144998730E+00 1.144998730E+00 1.137903827E+0 1.137903827E+0
1.468000E+11 1.000e+15 290 1.145690814E+00 1.145690814E+00 1.140653492E+0 1.140653492E+0
2.154000E+11 1.000e+15 290 1.146333478E+00 1.146333478E+00 1.143331135E+0 1.143331135E+0
3.162000E+11 1.000e+15 290 1.146620216E+00 1.146620216E+00 1.145940522E+0 1.145940522E+0
4.642000E+11 1.000e+15 290 1.146988906E+00 1.146988906E+00 1.148476560E+0 1.148476560E+0
6.813000E+11 1.000e+15 290 1.147448034E+00 1.147448034E+00 1.150935344E+0 1.150935344E+0
1.000000E+12 1.000e+15 290 1.147998964E+00 1.147998964E+00 1.153317505E+0 1.153317505E+0
1.468000E+12 1.000e+15 290 1.148616105E+00 1.148616105E+00 1.155622423E+0 1.155622423E+0
2.154000E+12 1.000e+15 290 1.149205990E+00 1.149205990E+00 1.157845761E+0 1.157845761E+0
3.162000E+12 1.000e+15 290 1.149729221E+00 1.149729221E+00 1.159992571E+0 1.159992571E+0
4.642000E+12 1.000e+15 290 1.150171927E+00 1.150171927E+00 1.162060510E+0 1.162060510E+0
6.813000E+12 1.000e+15 290 1.150484776E+00 1.150484776E+00 1.164048247E+0 1.164048247E+0
1.000000E+13 1.000e+15 290 1.150534795E+00 1.150534795E+00 1.165958088E+0 1.165958088E+0
1.000000E+10 1.000e+15 340 1.016802765E+00 1.016802765E+00 1.020424941E+0 1.020424941E+0
1.468000E+10 1.000e+15 340 1.017075443E+00 1.017075443E+00 1.021465816E+0 1.021465816E+0
2.154000E+10 1.000e+15 340 1.017238818E+00 1.017238818E+00 1.022552813E+0 1.022552813E+0
3.162000E+10 1.000e+15 340 1.017311233E+00 1.017311233E+00 1.023690154E+0 1.023690154E+0
4.642000E+10 1.000e+15 340 1.017302075E+00 1.017302075E+00 1.024878371E+0 1.024878371E+0
6.813000E+10 1.000e+15 340 1.017212438E+00 1.017212438E+00 1.026118025E+0 1.026118025E+0
1.000000E+11 1.000e+15 340 1.017036522E+00 1.017036522E+00 1.027411663E+0 1.027411663E+0
1.468000E+11 1.000e+15 340 1.016764322E+00 1.016764322E+00 1.028761138E+0 1.028761138E+0
2.154000E+11 1.000e+15 340 1.016386933E+00 1.016386933E+00 1.030165673E+0 1.030165673E+0
3.162000E+11 1.000e+15 340 1.015906116E+00 1.015906116E+00 1.031630103E+0 1.031630103E+0
4.642000E+11 1.000e+15 340 1.014691818E+00 1.014691818E+00 1.033154441E+0 1.033154441E+0
6.813000E+11 1.000e+15 340 1.012131977E+00 1.012131977E+00 1.034738701E+0 1.034738701E+0
1.000000E+12 1.000e+15 340 1.011866975E+00 1.011866975E+00 1.036385387E+0 1.036385387E+0
1.468000E+12 1.000e+15 340 1.011842972E+00 1.011842972E+00 1.038096045E+0 1.038096045E+0
2.154000E+12 1.000e+15 340 1.012136654E+00 1.012136654E+00 1.039868847E+0 1.039868847E+0
3.162000E+12 1.000e+15 340 1.012860481E+00 1.012860481E+00 1.041708990E+0 1.041708990E+0
4.642000E+12 1.000e+15 340 1.014039820E+00 1.014039820E+00 1.043615515E+0 1.043615515E+0
6.813000E+12 1.000e+15 340 1.015713570E+00 1.015713570E+00 1.045587441E+0 1.045587441E+0
1.000000E+13 1.000e+15 340 1.017870434E+00 1.017870434E+00 1.047626830E+0 1.047626830E+0
1.000000E+10 1.000e+15 295 1.134531122E+00 1.134531122E+00 1.106359807E+0 1.106359807E+0
1.468000E+10 1.000e+15 295 1.134900734E+00 1.134900734E+00 1.109571432E+0 1.109571432E+0
2.154000E+10 1.000e+15 295 1.135254190E+00 1.135254190E+00 1.112765187E+0 1.112765187E+0
3.162000E+10 1.000e+15 295 1.135640933E+00 1.135640933E+00 1.115942633E+0 1.115942633E+0
4.642000E+10 1.000e+15 295 1.136114040E+00 1.136114040E+00 1.119094481E+0 1.119094481E+0
6.813000E+10 1.000e+15 295 1.136733781E+00 1.136733781E+00 1.122212346E+0 1.122212346E+0
1.000000E+11 1.000e+15 295 1.137571633E+00 1.137571633E+00 1.125293268E+0 1.125293268E+0
1.468000E+11 1.000e+15 295 1.138711474E+00 1.138711474E+00 1.128332588E+0 1.128332588E+0
2.154000E+11 1.000e+15 295 1.140806002E+00 1.140806002E+00 1.131320449E+0 1.131320449E+0
3.162000E+11 1.000e+15 295 1.141839016E+00 1.141839016E+00 1.134259444E+0 1.134259444E+0
4.642000E+11 1.000e+15 295 1.143290378E+00 1.143290378E+00 1.137142203E+0 1.137142203E+0
6.813000E+11 1.000e+15 295 1.145332545E+00 1.145332545E+00 1.139962503E+0 1.139962503E+0
1.000000E+12 1.000e+15 295 1.148182911E+00 1.148182911E+00 1.142719231E+0 1.142719231E+0
1.468000E+12 1.000e+15 295 1.151755455E+00 1.151755455E+00 1.145409835E+0 1.145409835E+0
2.154000E+12 1.000e+15 295 1.152815194E+00 1.152815194E+00 1.148027347E+0 1.148027347E+0
3.162000E+12 1.000e+15 295 1.153711412E+00 1.153711412E+00 1.150575824E+0 1.150575824E+0
4.642000E+12 1.000e+15 295 1.154399559E+00 1.154399559E+00 1.153050650E+0 1.153050650E+0
6.813000E+12 1.000e+15 295 1.154847939E+00 1.154847939E+00 1.155448353E+0 1.155448353E+0
1.000000E+13 1.000e+15 295 1.155070875E+00 1.155070875E+00 1.157769870E+0 1.157769870E+0
1.000000E+10 1.000e+15 300 1.116968128E+00 1.116968128E+00 1.092332335E+0 1.092332335E+0
1.468000E+10 1.000e+15 300 1.117247258E+00 1.117247258E+00 1.095521737E+0 1.095521737E+0
2.154000E+10 1.000e+15 300 1.117457436E+00 1.117457436E+00 1.098723659E+0 1.098723659E+0
3.162000E+10 1.000e+15 300 1.117628904E+00 1.117628904E+00 1.101939820E+0 1.101939820E+0
4.642000E+10 1.000e+15 300 1.117786069E+00 1.117786069E+00 1.105160861E+0 1.105160861E+0
6.813000E+10 1.000e+15 300 1.117950979E+00 1.117950979E+00 1.108377990E+0 1.108377990E+0
1.000000E+11 1.000e+15 300 1.118144151E+00 1.118144151E+00 1.111587753E+0 1.111587753E+0
1.468000E+11 1.000e+15 300 1.118387839E+00 1.118387839E+00 1.114784769E+0 1.114784769E+0
2.154000E+11 1.000e+15 300 1.118704271E+00 1.118704271E+00 1.117957910E+0 1.117957910E+0
3.162000E+11 1.000e+15 300 1.120515755E+00 1.120515755E+00 1.121109046E+0 1.121109046E+0
4.642000E+11 1.000e+15 300 1.123800196E+00 1.123800196E+00 1.124229298E+0 1.124229298E+0
6.813000E+11 1.000e+15 300 1.13028913E+00 1.13028913E+00 1.127310733E+0 1.127310733E+0
1.000000E+12 1.000e+15 300 1.135620363E+00 1.135620363E+00 1.130350813E+0 1.130350813E+0
1.468000E+12 1.000e+15 300 1.138437130E+00 1.138437130E+00 1.133345327E+0 1.133345327E+0
2.154000E+12 1.000e+15 300 1.144337796E+00 1.144337796E+00 1.136284970E+0 1.136284970E+0
3.162000E+12 1.000e+15 300 1.154348096E+00 1.154348096E+00 1.139172698E+0 1.139172698E+0
4.642000E+12 1.000e+15 300 1.156591368E+00 1.156591368E+00 1.142001662E+0 1.142001662E+0
6.813000E+12 1.000e+15 300 1.157454664E+00 1.157454664E+00 1.144766153E+0 1.144766153E+0
1.000000E+13 1.000e+15 300 1.158072096E+00 1.158072096E+00 1.147465473E+0 1.147465473E+0
1.000000E+10 1.000e+15 305 1.095348216E+00 1.095348216E+00 1.078796956E+0 1.078796956E+0
1.468000E+10 1.000e+15 305 1.096038753E+00 1.096038753E+00 1.081829069E+0 1.081829069E+0
2.154000E+10 1.000e+15 305 1.096778564E+00 1.096778564E+00 1.084899615E+0 1.084899615E+0
3.162000E+10 1.000e+15 305 1.097674973E+00 1.097674973E+00 1.088011120E+0 1.088011120E+0
4.642000E+10 1.000e+15 305 1.098874597E+00 1.098874597E+00 1.091155339E+0 1.091155339E+0
6.813000E+10 1.000e+15 305 1.100192295E+00 1.100192295E+00 1.094324275E+0 1.094324275E+0
1.000000E+11 1.000e+15 305 1.101252058E+00 1.101252058E+00 1.097514966E+0 1.097514966E+0
1.468000E+11 1.000e+15 305 1.102697132E+00 1.102697132E+00 1.100722387E+0 1.100722387E+0
2.154000E+11 1.000e+15 305 1.104733614E+00 1.104733614E+00 1.103935472E+0 1.103935472E+0
3.162000E+11 1.000e+15 305 1.105264990E+00 1.105264990E+00 1.107156083E+0 1.107156083E+0
4.642000E+11 1.000e+15 305 1.105847446E+00 1.105847446E+00 1.110375008E+0 1.110375008E+0
6.813000E+11 1.000e+15 305 1.107834576E+00 1.107834576E+00 1.113583677E+0 1.113583677E+0
1.000000E+12 1.000e+15 305 1.116157549E+00 1.116157549E+00 1.116778895E+0 1.116778895E+0
1.468000E+12 1.000e+15 305 1.123439580E+00 1.123439580E+00 1.119955577E+0 1.119955577E+0
2.154000E+12 1.000e+15 305 1.125375418E+00 1.125375418E+00 1.123102976E+0 1.123102976E+0
3.162000E+12 1.000e+15 305 1.131709721E+00 1.131709721E+00 1.126223273E+0 1.126223273E+0
4.642000E+12 1.000e+15 305 1.137618326E+00 1.137618326E+00 1.129308012E+0 1.129308012E+0
6.813000E+12 1.000e+15 305 1.142315832E+00 1.142315832E+00 1.132349717E+0 1.132349717E+0
1.000000E+13 1.000e+15 305 1.143007875E+00 1.143007875E+00 1.135346255E+0 1.135346255E+0
1.000000E+10 1.000e+15 310 1.072119825E+00 1.072119825E+00 1.066294951E+0 1.066294951E+0
1.468000E+10 1.000e+15 310 1.072310078E+00 1.072310078E+00 1.069071102E+0 1.069071102E+0
2.154000E+10 1.000e+15 310 1.072452329E+00 1.072452329E+00 1.071903892E+0 1.071903892E+0
3.162000E+10 1.000e+15 310 1.072568617E+00 1.072568617E+00 1.074796920E+0 1.074796920E+0
4.642000E+10 1.000e+15 310 1.072673680E+00 1.072673680E+00 1.077743765E+0 1.077743765E+0
6.813000E+10 1.000e+15 310 1.073489568E+00 1.073489568E+00 1.080738045E+0 1.080738045E+0
1.000000E+11 1.000e+15 310 1.074774179E+00 1.074774179E+00 1.083777982E+0 1.083777982E+0
1.468000E+11 1.000e+15 310 1.076537152E+00 1.076537152E+00 1.086859745E+0 1.086859745E+0
2.154000E+11 1.000e+15 310 1.080853632E+00 1.080853632E+00 1.089973493E+0 1.089973493E+0
3.162000E+11 1.000e+15 310 1.084520151E+00 1.084520151E+00 1.093121725E+0 1.093121725E+0
4.642000E+11 1.000e+15 310 1.090320982E+00 1.090320982E+00 1.096296055E+0 1.096296055E+0
6.813000E+11 1.000e+15 310 1.092640760E+00 1.092640760E+00 1.099488434E+0 1.099488434E+0
