N_Fe N_B T n_Fe n_Fe_SRH n_FeB n_FeB_SRH
3.162000E+12 1.000e+16 295 1.178747979E+00 1.178762061E+00 1.154266937E+00 1.154279761E+00
4.642000E+12 1.000e+16 295 1.186644204E+00 1.187131073E+00 1.154972509E+00 1.154981309E+00
6.813000E+12 1.000e+16 295 1.189599337E+00 1.189606542E+00 1.155536521E+00 1.155542507E+00
1.000000E+13 1.000e+16 295 1.189916975E+00 1.189921889E+00 1.164380189E+00 1.164551229E+00
1.000000E+10 1.000e+16 300 1.168874880E+00 1.174032229E+00 1.138356865E+00 1.142890322E+00
1.468000E+10 1.000e+16 300 1.170492852E+00 1.174042260E+00 1.139810436E+00 1.142933107E+00
2.154000E+10 1.000e+16 300 1.171621810E+00 1.174056972E+00 1.140851232E+00 1.142995594E+00
3.162000E+10 1.000e+16 300 1.172411168E+00 1.174078311E+00 1.141615593E+00 1.143085214E+00
4.642000E+10 1.000e+16 300 1.172969561E+00 1.174109258E+00 1.142208530E+00 1.143214624E+00
6.813000E+10 1.000e+16 300 1.173375568E+00 1.174153938E+00 1.142709252E+00 1.143397703E+00
1.000000E+11 1.000e+16 300 1.173686765E+00 1.174218061E+00 1.143045296E+00 1.143516477E+00
1.468000E+11 1.000e+16 300 1.173946584E+00 1.174309100E+00 1.143465072E+00 1.143786925E+00
2.154000E+11 1.000e+16 300 1.174189113E+00 1.175191966E+00 1.143953425E+00 1.144174282E+00
3.162000E+11 1.000e+16 300 1.175269754E+00 1.177138718E+00 1.144714547E+00 1.144866445E+00
4.642000E+11 1.000e+16 300 1.178523769E+00 1.179915622E+00 1.145637861E+00 1.145742075E+00
6.813000E+11 1.000e+16 300 1.182766343E+00 1.183829465E+00 1.147521905E+00 1.147830258E+00
1.000000E+12 1.000e+16 300 1.184893398E+00 1.184951900E+00 1.152357635E+00 1.152625083E+00
1.468000E+12 1.000e+16 300 1.185381284E+00 1.185421243E+00 1.158613002E+00 1.158853030E+00
2.154000E+12 1.000e+16 300 1.185793813E+00 1.185821047E+00 1.160041015E+00 1.160066846E+00
3.162000E+12 1.000e+16 300 1.186350226E+00 1.186368488E+00 1.161059910E+00 1.161077966E+00
4.642000E+12 1.000e+16 300 1.186892632E+00 1.186905111E+00 1.161881187E+00 1.161893524E+00
6.813000E+12 1.000e+16 300 1.187207912E+00 1.187216422E+00 1.162497953E+00 1.162506366E+00
1.000000E+13 1.000e+16 300 1.197793706E+00 1.197800083E+00 1.163015307E+00 1.163021050E+00
1.000000E+10 1.000e+16 305 1.169404427E+00 1.180418445E+00 1.142510263E+00 1.148258505E+00
1.468000E+10 1.000e+16 305 1.172655498E+00 1.180432682E+00 1.144336479E+00 1.148305331E+00
2.154000E+10 1.000e+16 305 1.175631084E+00 1.180453380E+00 1.145643594E+00 1.148373657E+00
3.162000E+10 1.000e+16 305 1.178198753E+00 1.180483360E+00 1.146599257E+00 1.148472637E+00
4.642000E+10 1.000e+16 305 1.179079650E+00 1.180526998E+00 1.147331244E+00 1.148614900E+00
6.813000E+10 1.000e+16 305 1.179600768E+00 1.180589939E+00 1.147938301E+00 1.148817320E+00
1.000000E+11 1.000e+16 305 1.180004620E+00 1.180680192E+00 1.148289470E+00 1.148889065E+00
1.468000E+11 1.000e+16 305 1.180346886E+00 1.180808120E+00 1.148831012E+00 1.149243207E+00
2.154000E+11 1.000e+16 305 1.180672015E+00 1.180986879E+00 1.149603952E+00 1.149885836E+00
3.162000E+11 1.000e+16 305 1.181016521E+00 1.181231524E+00 1.150469622E+00 1.150663574E+00
4.642000E+11 1.000e+16 305 1.181410204E+00 1.181557053E+00 1.151526452E+00 1.151659797E+00
6.813000E+11 1.000e+16 305 1.181874295E+00 1.181974647E+00 1.152647038E+00 1.152739027E+00
1.000000E+12 1.000e+16 305 1.182417452E+00 1.182486067E+00 1.154261489E+00 1.154325058E+00
1.468000E+12 1.000e+16 305 1.183031788E+00 1.183250484E+00 1.155757961E+00 1.155801801E+00
2.154000E+12 1.000e+16 305 1.191131275E+00 1.191595773E+00 1.161154958E+00 1.161350370E+00
3.162000E+12 1.000e+16 305 1.193726638E+00 1.193750047E+00 1.167481962E+00 1.167504862E+00
4.642000E+12 1.000e+16 305 1.194380992E+00 1.194397028E+00 1.168457911E+00 1.168472734E+00
6.813000E+12 1.000e+16 305 1.194862310E+00 1.194873274E+00 1.169381763E+00 1.169391955E+00
1.000000E+13 1.000e+16 305 1.195296551E+00 1.195304039E+00 1.170004769E+00 1.170011783E+00
1.000000E+10 1.000e+16 310 1.169598828E+00 1.181841063E+00 1.146148117E+00 1.153311108E+00
1.468000E+10 1.000e+16 310 1.172078500E+00 1.181891019E+00 1.148403420E+00 1.153362571E+00
2.154000E+10 1.000e+16 310 1.175126654E+00 1.181964252E+00 1.150019304E+00 1.153437141E+00
3.162000E+10 1.000e+16 310 1.178287201E+00 1.182071660E+00 1.151196571E+00 1.153545177E+00
4.642000E+10 1.000e+16 310 1.179457856E+00 1.182228769E+00 1.152089670E+00 1.153700690E+00
6.813000E+10 1.000e+16 310 1.180101215E+00 1.182458514E+00 1.152819299E+00 1.153923405E+00
1.000000E+11 1.000e+16 310 1.180603024E+00 1.182793887E+00 1.153465558E+00 1.154221902E+00
1.468000E+11 1.000e+16 310 1.181701312E+00 1.183282268E+00 1.154107104E+00 1.154625798E+00
2.154000E+11 1.000e+16 310 1.182843213E+00 1.183990872E+00 1.154896699E+00 1.155252788E+00
3.162000E+11 1.000e+16 310 1.184168933E+00 1.185013683E+00 1.155800014E+00 1.156044696E+00
4.642000E+11 1.000e+16 310 1.185843985E+00 1.186479222E+00 1.156910024E+00 1.157078630E+00
6.813000E+11 1.000e+16 310 1.188066049E+00 1.188285129E+00 1.158176110E+00 1.158292714E+00
1.000000E+12 1.000e+16 310 1.188896481E+00 1.188986684E+00 1.159967159E+00 1.160048094E+00
1.468000E+12 1.000e+16 310 1.189733590E+00 1.189795444E+00 1.161692251E+00 1.161748064E+00
2.154000E+12 1.000e+16 310 1.190565843E+00 1.190607765E+00 1.162789226E+00 1.162827826E+00
3.162000E+12 1.000e+16 310 1.191394613E+00 1.191423470E+00 1.164274658E+00 1.164436347E+00
4.642000E+12 1.000e+16 310 1.200316447E+00 1.200617510E+00 1.172935466E+00 1.173089147E+00
6.813000E+12 1.000e+16 310 1.202260966E+00 1.202275720E+00 1.176094802E+00 1.176108732E+00
1.000000E+13 1.000e+16 310 1.202858244E+00 1.202868361E+00 1.177114125E+00 1.177123715E+00
1.000000E+10 1.000e+16 315 1.172998926E+00 1.182380575E+00 1.149118360E+00 1.157943566E+00
1.468000E+10 1.000e+16 315 1.175896740E+00 1.182447037E+00 1.151870534E+00 1.157999610E+00
2.154000E+10 1.000e+16 315 1.177947853E+00 1.182544456E+00 1.153847016E+00 1.158080539E+00
3.162000E+10 1.000e+16 315 1.179401069E+00 1.182687122E+00 1.155284033E+00 1.158197982E+00
4.642000E+10 1.000e+16 315 1.180444828E+00 1.182895856E+00 1.156366303E+00 1.158367457E+00
6.813000E+10 1.000e+16 315 1.181220187E+00 1.183200817E+00 1.157237494E+00 1.158610383E+00
1.000000E+11 1.000e+16 315 1.181833920E+00 1.183645402E+00 1.158012104E+00 1.158953810E+00
1.468000E+11 1.000e+16 315 1.182368816E+00 1.184291538E+00 1.158746014E+00 1.159392048E+00
2.154000E+11 1.000e+16 315 1.183831893E+00 1.185226383E+00 1.159544539E+00 1.159988099E+00
3.162000E+11 1.000e+16 315 1.185546723E+00 1.186570347E+00 1.160552569E+00 1.160857969E+00
4.642000E+11 1.000e+16 315 1.187718107E+00 1.188172210E+00 1.161793520E+00 1.162004296E+00
6.813000E+11 1.000e+16 315 1.188752227E+00 1.188905634E+00 1.163217637E+00 1.163363498E+00
1.000000E+12 1.000e+16 315 1.189689780E+00 1.189795091E+00 1.165008878E+00 1.165110002E+00
1.468000E+12 1.000e+16 315 1.191049076E+00 1.191306441E+00 1.167184212E+00 1.167254529E+00
2.154000E+12 1.000e+16 315 1.195559798E+00 1.195784784E+00 1.168737410E+00 1.168786373E+00
3.162000E+12 1.000e+16 315 1.198107128E+00 1.198143438E+00 1.169842253E+00 1.169876265E+00
4.642000E+12 1.000e+16 315 1.199011034E+00 1.199036048E+00 1.171226905E+00 1.171250510E+00
6.813000E+12 1.000e+16 315 1.200437391E+00 1.200665375E+00 1.176862688E+00 1.176992589E+00
1.000000E+13 1.000e+16 315 1.210145147E+00 1.210157967E+00 1.183865528E+00 1.183877847E+00
1.000000E+10 1.000e+16 320 1.175238591E+00 1.186529101E+00 1.151510235E+00 1.162258132E+00
1.468000E+10 1.000e+16 320 1.178712133E+00 1.186563856E+00 1.154827325E+00 1.162318012E+00
2.154000E+10 1.000e+16 320 1.181187054E+00 1.186614473E+00 1.157218030E+00 1.162405385E+00
3.162000E+10 1.000e+16 320 1.182952051E+00 1.186688121E+00 1.158955274E+00 1.162532225E+00
4.642000E+10 1.000e+16 320 1.184229695E+00 1.186794511E+00 1.160255309E+00 1.162715326E+00
6.813000E+10 1.000e+16 320 1.185190645E+00 1.186948430E+00 1.161288702E+00 1.162978180E+00
1.000000E+11 1.000e+16 320 1.185964218E+00 1.187167866E+00 1.162181726E+00 1.163351779E+00
1.468000E+11 1.000e+16 320 1.186653731E+00 1.187477761E+00 1.163077567E+00 1.163874607E+00
2.154000E+11 1.000e+16 320 1.187603762E+00 1.187906888E+00 1.163934989E+00 1.164482777E+00
3.162000E+11 1.000e+16 320 1.188101928E+00 1.188488826E+00 1.164920454E+00 1.165297640E+00
4.642000E+11 1.000e+16 320 1.188988753E+00 1.189254380E+00 1.166236219E+00 1.166496957E+00
6.813000E+11 1.000e+16 320 1.190038821E+00 1.190221455E+00 1.167856944E+00 1.168037868E+00
1.000000E+12 1.000e+16 320 1.191260763E+00 1.191386536E+00 1.169718792E+00 1.169844715E+00
1.468000E+12 1.000e+16 320 1.194510140E+00 1.194827700E+00 1.172321824E+00 1.172409650E+00
2.154000E+12 1.000e+16 320 1.198069202E+00 1.198131006E+00 1.173746082E+00 1.173807197E+00
3.162000E+12 1.000e+16 320 1.199091999E+00 1.199134650E+00 1.175677588E+00 1.175720208E+00
4.642000E+12 1.000e+16 320 1.203579313E+00 1.203730873E+00 1.177220318E+00 1.177250085E+00
6.813000E+12 1.000e+16 320 1.206392641E+00 1.206414199E+00 1.178854701E+00 1.178875334E+00
1.000000E+13 1.000e+16 320 1.207499589E+00 1.207514355E+00 1.181168052E+00 1.181278475E+00
1.000000E+10 1.000e+16 325 1.175584752E+00 1.188879694E+00 1.153003059E+00 1.165894517E+00
1.468000E+10 1.000e+16 325 1.179651068E+00 1.188928878E+00 1.156938583E+00 1.165958517E+00
2.154000E+10 1.000e+16 325 1.182570502E+00 1.189000010E+00 1.159787271E+00 1.166051448E+00
3.162000E+10 1.000e+16 325 1.184670288E+00 1.189104879E+00 1.161858512E+00 1.166186925E+00
4.642000E+10 1.000e+16 325 1.186206183E+00 1.189255320E+00 1.163400744E+00 1.166382232E+00
6.813000E+10 1.000e+16 325 1.187379152E+00 1.189471863E+00 1.164612930E+00 1.166663136E+00
1.000000E+11 1.000e+16 325 1.188346190E+00 1.189780229E+00 1.165654451E+00 1.167063765E+00
1.468000E+11 1.000e+16 325 1.189229934E+00 1.190214190E+00 1.166658595E+00 1.167627967E+00
2.154000E+11 1.000e+16 325 1.190137597E+00 1.190813055E+00 1.167738785E+00 1.168406748E+00
3.162000E+11 1.000e+16 325 1.191156300E+00 1.191620544E+00 1.168872289E+00 1.169333253E+00
4.642000E+11 1.000e+16 325 1.192354631E+00 1.192674356E+00 1.170249528E+00 1.170568682E+00
6.813000E+11 1.000e+16 325 1.193773624E+00 1.193994330E+00 1.172104565E+00 1.172326741E+00
1.000000E+12 1.000e+16 325 1.195415708E+00 1.195568404E+00 1.174217728E+00 1.174372914E+00
1.468000E+12 1.000e+16 325 1.197162764E+00 1.197268483E+00 1.176545831E+00 1.176654399E+00
2.154000E+12 1.000e+16 325 1.198987045E+00 1.199059970E+00 1.178830585E+00 1.178906553E+00
3.162000E+12 1.000e+16 325 1.202696302E+00 1.202898694E+00 1.180930023E+00 1.180983473E+00
4.642000E+12 1.000e+16 325 1.206383278E+00 1.206419795E+00 1.183109258E+00 1.183146577E+00
6.813000E+12 1.000e+16 325 1.207792120E+00 1.207817407E+00 1.185175494E+00 1.185201031E+00
1.000000E+13 1.000e+16 325 1.214039357E+00 1.214058094E+00 1.187005921E+00 1.187024240E+00
1.000000E+10 1.000e+16 330 1.164787773E+00 1.179407327E+00 1.153663128E+00 1.168914409E+00
1.468000E+10 1.000e+16 330 1.169563827E+00 1.179465908E+00 1.158263829E+00 1.168981145E+00
2.154000E+10 1.000e+16 330 1.172851129E+00 1.179551865E+00 1.161613043E+00 1.169079475E+00
3.162000E+10 1.000e+16 330 1.175048770E+00 1.179676416E+00 1.164050772E+00 1.169221935E+00
4.642000E+10 1.000e+16 330 1.176670633E+00 1.179856041E+00 1.165859386E+00 1.169427598E+00
6.813000E+10 1.000e+16 330 1.177926324E+00 1.180114798E+00 1.167268012E+00 1.169725415E+00
1.000000E+11 1.000e+16 330 1.178979087E+00 1.180481614E+00 1.168458883E+00 1.170150272E+00
1.468000E+11 1.000e+16 330 1.179965735E+00 1.180997484E+00 1.169584185E+00 1.170749213E+00
2.154000E+11 1.000e+16 330 1.180998998E+00 1.181846831E+00 1.170777009E+00 1.171581015E+00
3.162000E+11 1.000e+16 330 1.188485730E+00 1.188997094E+00 1.172152220E+00 1.172708704E+00
4.642000E+11 1.000e+16 330 1.190648549E+00 1.191253147E+00 1.173718162E+00 1.174104713E+00
6.813000E+11 1.000e+16 330 1.195782081E+00 1.196043864E+00 1.175491681E+00 1.175683508E+00
1.000000E+12 1.000e+16 330 1.198000531E+00 1.198182940E+00 1.177441046E+00 1.177599930E+00
1.468000E+12 1.000e+16 330 1.200631660E+00 1.200750389E+00 1.180122022E+00 1.180259506E+00
2.154000E+12 1.000e+16 330 1.202725333E+00 1.202813005E+00 1.183238588E+00 1.183332593E+00
3.162000E+12 1.000e+16 330 1.205083664E+00 1.205145638E+00 1.185722872E+00 1.185789127E+00
4.642000E+12 1.000e+16 330 1.207214965E+00 1.207258612E+00 1.188025849E+00 1.188072680E+00
6.813000E+12 1.000e+16 330 1.213060945E+00 1.213092331E+00 1.190755639E+00 1.190788731E+00
1.000000E+13 1.000e+16 330 1.214977868E+00 1.215000101E+00 1.192758821E+00 1.192782162E+00
1.000000E+10 1.000e+16 335 1.147937845E+00 1.164171149E+00 1.153329223E+00 1.171103625E+00
1.468000E+10 1.000e+16 335 1.153613581E+00 1.164376116E+00 1.158624150E+00 1.171173209E+00
2.154000E+10 1.000e+16 335 1.157325770E+00 1.164674341E+00 1.162502694E+00 1.171275760E+00
3.162000E+10 1.000e+16 335 1.159998764E+00 1.165105948E+00 1.165330522E+00 1.171422355E+00
4.642000E+10 1.000e+16 335 1.162185466E+00 1.165726692E+00 1.167425199E+00 1.171637263E+00
6.813000E+10 1.000e+16 335 1.164157848E+00 1.166613150E+00 1.169040464E+00 1.171945895E+00
1.000000E+11 1.000e+16 335 1.166153647E+00 1.167859621E+00 1.170385782E+00 1.172388715E+00
1.468000E+11 1.000e+16 335 1.167458170E+00 1.168484232E+00 1.171632710E+00 1.173014452E+00
2.154000E+11 1.000e+16 335 1.168538500E+00 1.169244651E+00 1.172933916E+00 1.173889455E+00
3.162000E+11 1.000e+16 335 1.169777170E+00 1.170264221E+00 1.174419502E+00 1.175082675E+00
4.642000E+11 1.000e+16 335 1.176269877E+00 1.176834268E+00 1.176202201E+00 1.176664463E+00
6.813000E+11 1.000e+16 335 1.182600089E+00 1.182918747E+00 1.177699847E+00 1.177875738E+00
1.000000E+12 1.000e+16 335 1.188808488E+00 1.189035167E+00 1.179375960E+00 1.179520780E+00
1.468000E+12 1.000e+16 335 1.191645979E+00 1.191777137E+00 1.181668647E+00 1.181793144E+00
2.154000E+12 1.000e+16 335 1.199816010E+00 1.199964288E+00 1.184671048E+00 1.184782162E+00
3.162000E+12 1.000e+16 335 1.207797344E+00 1.207872394E+00 1.188513069E+00 1.188615362E+00
4.642000E+12 1.000e+16 335 1.210514484E+00 1.210567605E+00 1.192433267E+00 1.192491843E+00
6.813000E+12 1.000e+16 335 1.213100896E+00 1.213138446E+00 1.195272404E+00 1.195314276E+00
1.000000E+13 1.000e+16 335 1.219040966E+00 1.219156588E+00 1.197767412E+00 1.197797345E+00
