f U Un
881 0.00362 0.1304034582132565
882 0.00362 0.1304034582132565
883 0.00361 0.13004322766570606
884 0.00361 0.13004322766570606
885 0.00361 0.13004322766570606
886 0.0036 0.12968299711815562
887 0.0036 0.12968299711815562
888 0.00359 0.12932276657060518
889 0.00359 0.12932276657060518
890 0.00359 0.12932276657060518
891 0.00358 0.12896253602305474
892 0.00358 0.12896253602305474
893 0.00357 0.12860230547550433
894 0.00357 0.12860230547550433
895 0.00357 0.12860230547550433
896 0.00356 0.1282420749279539
897 0.00356 0.1282420749279539
898 0.00355 0.12788184438040345
899 0.00355 0.12788184438040345
900 0.00355 0.12788184438040345
901 0.00354 0.12752161383285304
902 0.00354 0.12752161383285304
903 0.00353 0.1271613832853026
904 0.00353 0.1271613832853026
905 0.00353 0.1271613832853026
906 0.00352 0.12680115273775217
907 0.00352 0.12680115273775217
908 0.00351 0.12644092219020173
909 0.00351 0.12644092219020173
910 0.00351 0.12644092219020173
911 0.0035 0.1260806916426513
912 0.0035 0.1260806916426513
913 0.0035 0.1260806916426513
914 0.00349 0.12572046109510088
915 0.00349 0.12572046109510088
916 0.00348 0.12536023054755044
917 0.00348 0.12536023054755044
918 0.00348 0.12536023054755044
919 0.00347 0.125
920 0.00347 0.125
921 0.00346 0.12463976945244956
922 0.00346 0.12463976945244956
923 0.00346 0.12463976945244956
924 0.00345 0.12427953890489914
925 0.00345 0.12427953890489914
926 0.00345 0.12427953890489914
927 0.00344 0.1239193083573487
928 0.00344 0.1239193083573487
929 0.00343 0.12355907780979827
930 0.00343 0.12355907780979827
931 0.00343 0.12355907780979827
932 0.00342 0.12319884726224783
933 0.00342 0.12319884726224783
934 0.00342 0.12319884726224783
935 0.00341 0.1228386167146974
936 0.00341 0.1228386167146974
937 0.00341 0.1228386167146974
938 0.0034 0.12247838616714697
939 0.0034 0.12247838616714697
940 0.00339 0.12211815561959653
941 0.00339 0.12211815561959653
942 0.00339 0.12211815561959653
943 0.00338 0.12175792507204612
944 0.00338 0.12175792507204612
945 0.00338 0.12175792507204612
946 0.00337 0.12139769452449568
947 0.00337 0.12139769452449568
948 0.00337 0.12139769452449568
949 0.00336 0.12103746397694524
950 0.00336 0.12103746397694524
951 0.00336 0.12103746397694524
952 0.00335 0.12067723342939482
953 0.00335 0.12067723342939482
954 0.00334 0.12031700288184438
955 0.00334 0.12031700288184438
956 0.00334 0.12031700288184438
957 0.00333 0.11995677233429396
958 0.00333 0.11995677233429396
959 0.00333 0.11995677233429396
960 0.00332 0.11959654178674352
961 0.00332 0.11959654178674352
962 0.00332 0.11959654178674352
963 0.00331 0.11923631123919308
964 0.00331 0.11923631123919308
965 0.00331 0.11923631123919308
966 0.0033 0.11887608069164265
967 0.0033 0.11887608069164265
968 0.0033 0.11887608069164265
969 0.00329 0.11851585014409222
970 0.00329 0.11851585014409222
971 0.00329 0.11851585014409222
972 0.00328 0.11815561959654178
973 0.00328 0.11815561959654178
974 0.00328 0.11815561959654178
975 0.00327 0.11779538904899135
976 0.00327 0.11779538904899135
977 0.00327 0.11779538904899135
978 0.00326 0.11743515850144091
979 0.00326 0.11743515850144091
980 0.00326 0.11743515850144091
981 0.00325 0.11707492795389049
982 0.00325 0.11707492795389049
983 0.00325 0.11707492795389049
984 0.00324 0.11671469740634005
985 0.00324 0.11671469740634005
986 0.00324 0.11671469740634005
987 0.00323 0.11635446685878961
988 0.00323 0.11635446685878961
989 0.00323 0.11635446685878961
990 0.00322 0.1159942363112392
991 0.00322 0.1159942363112392
992 0.00322 0.1159942363112392
993 0.00321 0.11563400576368876
994 0.00321 0.11563400576368876
995 0.00321 0.11563400576368876
996 0.0032 0.11527377521613834
997 0.0032 0.11527377521613834
998 0.0032 0.11527377521613834
999 0.00319 0.1149135446685879
1000 0.00319 0.1149135446685879
1001 0.00319 0.1149135446685879
1002 0.00318 0.11455331412103746
1003 0.00318 0.11455331412103746
1004 0.00318 0.11455331412103746
1005 0.00317 0.11419308357348704
1006 0.00317 0.11419308357348704
1007 0.00317 0.11419308357348704
1008 0.00317 0.11419308357348704
1009 0.00316 0.1138328530259366
1010 0.00316 0.1138328530259366
1011 0.00316 0.1138328530259366
1012 0.00315 0.11347262247838617
1013 0.00315 0.11347262247838617
1014 0.00315 0.11347262247838617
1015 0.00314 0.11311239193083573
1016 0.00314 0.11311239193083573
1017 0.00314 0.11311239193083573
1018 0.00313 0.1127521613832853
1019 0.00313 0.1127521613832853
1020 0.00313 0.1127521613832853
1021 0.00313 0.1127521613832853
1022 0.00312 0.11239193083573487
1023 0.00312 0.11239193083573487
1024 0.00312 0.11239193083573487
1025 0.00311 0.11203170028818443
1026 0.00311 0.11203170028818443
1027 0.00311 0.11203170028818443
1028 0.0031 0.11167146974063401
1029 0.0031 0.11167146974063401
1030 0.0031 0.11167146974063401
1031 0.00309 0.11131123919308357
1032 0.00309 0.11131123919308357
1033 0.00309 0.11131123919308357
1034 0.00309 0.11131123919308357
1035 0.00308 0.11095100864553313
1036 0.00308 0.11095100864553313
1037 0.00308 0.11095100864553313
1038 0.00307 0.1105907780979827
1039 0.00307 0.1105907780979827
1040 0.00307 0.1105907780979827
1041 0.00306 0.11023054755043227
1042 0.00306 0.11023054755043227
1043 0.00306 0.11023054755043227
1044 0.00306 0.11023054755043227
1045 0.00305 0.10987031700288186
1046 0.00305 0.10987031700288186
1047 0.00305 0.10987031700288186
1048 0.00304 0.10951008645533142
1049 0.00304 0.10951008645533142
1050 0.00304 0.10951008645533142
1051 0.00304 0.10951008645533142
1052 0.00303 0.10914985590778098
1053 0.00303 0.10914985590778098
1054 0.00303 0.10914985590778098
1055 0.00302 0.10878962536023055
1056 0.00302 0.10878962536023055
1057 0.00302 0.10878962536023055
1058 0.00302 0.10878962536023055
1059 0.00301 0.10842939481268012
1060 0.00301 0.10842939481268012
1061 0.00301 0.10842939481268012
1062 0.003 0.10806916426512969
1063 0.003 0.10806916426512969
1064 0.003 0.10806916426512969
1065 0.003 0.10806916426512969
1066 0.00299 0.10770893371757925
1067 0.00299 0.10770893371757925
1068 0.00299 0.10770893371757925
1069 0.00298 0.10734870317002881
1070 0.00298 0.10734870317002881
1071 0.00298 0.10734870317002881
1072 0.00298 0.10734870317002881
1073 0.00297 0.10698847262247839
1074 0.00297 0.10698847262247839
1075 0.00297 0.10698847262247839
1076 0.00297 0.10698847262247839
1077 0.00296 0.10662824207492795
1078 0.00296 0.10662824207492795
1079 0.00296 0.10662824207492795
1080 0.00295 0.10626801152737753
1081 0.00295 0.10626801152737753
1082 0.00295 0.10626801152737753
1083 0.00295 0.10626801152737753
1084 0.00294 0.10590778097982709
1085 0.00294 0.10590778097982709
1086 0.00294 0.10590778097982709
1087 0.00294 0.10590778097982709
1088 0.00293 0.10554755043227665
1089 0.00293 0.10554755043227665
1090 0.00293 0.10554755043227665
1091 0.00292 0.10518731988472622
1092 0.00292 0.10518731988472622
1093 0.00292 0.10518731988472622
1094 0.00292 0.10518731988472622
1095 0.00291 0.10482708933717579
1096 0.00291 0.10482708933717579
1097 0.00291 0.10482708933717579
1098 0.00291 0.10482708933717579
1099 0.0029 0.10446685878962535
1100 0.0029 0.10446685878962535
1101 0.0029 0.10446685878962535
1102 0.0029 0.10446685878962535
1103 0.00289 0.10410662824207494
1104 0.00289 0.10410662824207494
1105 0.00289 0.10410662824207494
1106 0.00289 0.10410662824207494
1107 0.00288 0.1037463976945245
1108 0.00288 0.1037463976945245
1109 0.00288 0.1037463976945245
1110 0.00287 0.10338616714697407
1111 0.00287 0.10338616714697407
1112 0.00287 0.10338616714697407
1113 0.00287 0.10338616714697407
1114 0.00286 0.10302593659942363
1115 0.00286 0.10302593659942363
1116 0.00286 0.10302593659942363
1117 0.00286 0.10302593659942363
1118 0.00285 0.10266570605187321
1119 0.00285 0.10266570605187321
1120 0.00285 0.10266570605187321
1121 0.00285 0.10266570605187321
1122 0.00284 0.10230547550432277
1123 0.00284 0.10230547550432277
1124 0.00284 0.10230547550432277
1125 0.00284 0.10230547550432277
1126 0.00283 0.10194524495677233
1127 0.00283 0.10194524495677233
1128 0.00283 0.10194524495677233
1129 0.00283 0.10194524495677233
1130 0.00282 0.10158501440922191
1131 0.00282 0.10158501440922191
1132 0.00282 0.10158501440922191
1133 0.00282 0.10158501440922191
1134 0.00281 0.10122478386167147
1135 0.00281 0.10122478386167147
1136 0.00281 0.10122478386167147
1137 0.00281 0.10122478386167147
1138 0.0028 0.10086455331412103
1139 0.0028 0.10086455331412103
1140 0.0028 0.10086455331412103
1141 0.0028 0.10086455331412103
1142 0.00279 0.1005043227665706
1143 0.00279 0.1005043227665706
1144 0.00279 0.1005043227665706
1145 0.00279 0.1005043227665706
1146 0.00278 0.10014409221902017
1147 0.00278 0.10014409221902017
1148 0.00278 0.10014409221902017
1149 0.00278 0.10014409221902017
1150 0.00278 0.10014409221902017
1151 0.00277 0.09978386167146974
1152 0.00277 0.09978386167146974
1153 0.00277 0.09978386167146974
1154 0.00277 0.09978386167146974
1155 0.00276 0.0994236311239193
1156 0.00276 0.0994236311239193
1157 0.00276 0.0994236311239193
1158 0.00276 0.0994236311239193
1159 0.00275 0.09906340057636887
1160 0.00275 0.09906340057636887
1161 0.00275 0.09906340057636887
1162 0.00275 0.09906340057636887
1163 0.00274 0.09870317002881844
1164 0.00274 0.09870317002881844
1165 0.00274 0.09870317002881844
1166 0.00274 0.09870317002881844
1167 0.00273 0.098342939481268
1168 0.00273 0.098342939481268
1169 0.00273 0.098342939481268
1170 0.00273 0.098342939481268
1171 0.00273 0.098342939481268
1172 0.00272 0.09798270893371759
1173 0.00272 0.09798270893371759
1174 0.00272 0.09798270893371759
1175 0.00272 0.09798270893371759
1176 0.00271 0.09762247838616715
1177 0.00271 0.09762247838616715
1178 0.00271 0.09762247838616715
1179 0.00271 0.09762247838616715
1180 0.0027 0.09726224783861671
1181 0.0027 0.09726224783861671
1182 0.0027 0.09726224783861671
1183 0.0027 0.09726224783861671
1184 0.0027 0.09726224783861671
1185 0.00269 0.09690201729106629
1186 0.00269 0.09690201729106629
1187 0.00269 0.09690201729106629
1188 0.00269 0.09690201729106629
1189 0.00268 0.09654178674351585
1190 0.00268 0.09654178674351585
1191 0.00268 0.09654178674351585
1192 0.00268 0.09654178674351585
1193 0.00268 0.09654178674351585
1194 0.00267 0.09618155619596543
1195 0.00267 0.09618155619596543
1196 0.00267 0.09618155619596543
1197 0.00267 0.09618155619596543
1198 0.00266 0.09582132564841499
1199 0.00266 0.09582132564841499
1200 0.00266 0.09582132564841499
1201 0.00266 0.09582132564841499
1202 0.00266 0.09582132564841499
1203 0.00265 0.09546109510086455
1204 0.00265 0.09546109510086455
1205 0.00265 0.09546109510086455
1206 0.00265 0.09546109510086455
1207 0.00264 0.09510086455331412
1208 0.00264 0.09510086455331412
1209 0.00264 0.09510086455331412
1210 0.00264 0.09510086455331412
1211 0.00264 0.09510086455331412
1212 0.00263 0.09474063400576369
1213 0.00263 0.09474063400576369
1214 0.00263 0.09474063400576369
1215 0.00263 0.09474063400576369
1216 0.00262 0.09438040345821326
1217 0.00262 0.09438040345821326
1218 0.00262 0.09438040345821326
1219 0.00262 0.09438040345821326
1220 0.00262 0.09438040345821326
1221 0.00261 0.09402017291066282
1222 0.00261 0.09402017291066282
1223 0.00261 0.09402017291066282
1224 0.00261 0.09402017291066282
1225 0.00261 0.09402017291066282
1226 0.0026 0.09365994236311238
1227 0.0026 0.09365994236311238
1228 0.0026 0.09365994236311238
1229 0.0026 0.09365994236311238
1230 0.0026 0.09365994236311238
1231 0.00259 0.09329971181556196
1232 0.00259 0.09329971181556196
1233 0.00259 0.09329971181556196
1234 0.00259 0.09329971181556196
1235 0.00258 0.09293948126801152
1236 0.00258 0.09293948126801152
1237 0.00258 0.09293948126801152
1238 0.00258 0.09293948126801152
1239 0.00258 0.09293948126801152
1240 0.00257 0.09257925072046108
1241 0.00257 0.09257925072046108
1242 0.00257 0.09257925072046108
1243 0.00257 0.09257925072046108
1244 0.00257 0.09257925072046108
1245 0.00256 0.09221902017291067
1246 0.00256 0.09221902017291067
1247 0.00256 0.09221902017291067
1248 0.00256 0.09221902017291067
1249 0.00256 0.09221902017291067
1250 0.00255 0.09185878962536023
1251 0.00255 0.09185878962536023
1252 0.00255 0.09185878962536023
1253 0.00255 0.09185878962536023
1254 0.00255 0.09185878962536023
1255 0.00254 0.09149855907780981
1256 0.00254 0.09149855907780981
1257 0.00254 0.09149855907780981
1258 0.00254 0.09149855907780981
1259 0.00254 0.09149855907780981
1260 0.00253 0.09113832853025937
1261 0.00253 0.09113832853025937
1262 0.00253 0.09113832853025937
1263 0.00253 0.09113832853025937
1264 0.00253 0.09113832853025937
1265 0.00252 0.09077809798270894
1266 0.00252 0.09077809798270894
1267 0.00252 0.09077809798270894
1268 0.00252 0.09077809798270894
1269 0.00252 0.09077809798270894
1270 0.00251 0.0904178674351585
1271 0.00251 0.0904178674351585
1272 0.00251 0.0904178674351585
1273 0.00251 0.0904178674351585
1274 0.00251 0.0904178674351585
1275 0.0025 0.09005763688760807
1276 0.0025 0.09005763688760807
1277 0.0025 0.09005763688760807
1278 0.0025 0.09005763688760807
1279 0.0025 0.09005763688760807
1280 0.00249 0.08969740634005764
1281 0.00249 0.08969740634005764
1282 0.00249 0.08969740634005764
1283 0.00249 0.08969740634005764
1284 0.00249 0.08969740634005764
1285 0.00248 0.0893371757925072
1286 0.00248 0.0893371757925072
1287 0.00248 0.0893371757925072
1288 0.00248 0.0893371757925072
1289 0.00248 0.0893371757925072
1290 0.00248 0.0893371757925072
1291 0.00247 0.08897694524495676
1292 0.00247 0.08897694524495676
1293 0.00247 0.08897694524495676
1294 0.00247 0.08897694524495676
1295 0.00247 0.08897694524495676
1296 0.00246 0.08861671469740634
1297 0.00246 0.08861671469740634
1298 0.00246 0.08861671469740634
1299 0.00246 0.08861671469740634
1300 0.00246 0.08861671469740634
1301 0.00245 0.0882564841498559
1302 0.00245 0.0882564841498559
1303 0.00245 0.0882564841498559
1304 0.00245 0.0882564841498559
1305 0.00245 0.0882564841498559
1306 0.00245 0.0882564841498559
1307 0.00244 0.08789625360230548
1308 0.00244 0.08789625360230548
1309 0.00244 0.08789625360230548
1310 0.00244 0.08789625360230548
1311 0.00244 0.08789625360230548
1312 0.00243 0.08753602305475504
1313 0.00243 0.08753602305475504
1314 0.00243 0.08753602305475504
1315 0.00243 0.08753602305475504
1316 0.00243 0.08753602305475504
1317 0.00242 0.0871757925072046
1318 0.00242 0.0871757925072046
1319 0.00242 0.0871757925072046
1320 0.00242 0.0871757925072046
1321 0.00242 0.0871757925072046
1322 0.00242 0.0871757925072046
1323 0.00241 0.08681556195965417
1324 0.00241 0.08681556195965417
1325 0.00241 0.08681556195965417
1326 0.00241 0.08681556195965417
1327 0.00241 0.08681556195965417
1328 0.0024 0.08645533141210374
1329 0.0024 0.08645533141210374
1330 0.0024 0.08645533141210374
1331 0.0024 0.08645533141210374
1332 0.0024 0.08645533141210374
1333 0.0024 0.08645533141210374
1334 0.00239 0.08609510086455333
1335 0.00239 0.08609510086455333
1336 0.00239 0.08609510086455333
1337 0.00239 0.08609510086455333
1338 0.00239 0.08609510086455333
1339 0.00239 0.08609510086455333
1340 0.00238 0.08573487031700289
1341 0.00238 0.08573487031700289
1342 0.00238 0.08573487031700289
1343 0.00238 0.08573487031700289
1344 0.00238 0.08573487031700289
1345 0.00237 0.08537463976945245
1346 0.00237 0.08537463976945245
1347 0.00237 0.08537463976945245
1348 0.00237 0.08537463976945245
1349 0.00237 0.08537463976945245
1350 0.00237 0.08537463976945245
1351 0.00236 0.08501440922190202
1352 0.00236 0.08501440922190202
1353 0.00236 0.08501440922190202
1354 0.00236 0.08501440922190202
1355 0.00236 0.08501440922190202
1356 0.00236 0.08501440922190202
1357 0.00235 0.08465417867435159
1358 0.00235 0.08465417867435159
1359 0.00235 0.08465417867435159
1360 0.00235 0.08465417867435159
1361 0.00235 0.08465417867435159
1362 0.00235 0.08465417867435159
1363 0.00234 0.08429394812680116
1364 0.00234 0.08429394812680116
1365 0.00234 0.08429394812680116
1366 0.00234 0.08429394812680116
1367 0.00234 0.08429394812680116
1368 0.00233 0.08393371757925072
1369 0.00233 0.08393371757925072
1370 0.00233 0.08393371757925072
1371 0.00233 0.08393371757925072
1372 0.00233 0.08393371757925072
1373 0.00233 0.08393371757925072
1374 0.00232 0.08357348703170028
1375 0.00232 0.08357348703170028
1376 0.00232 0.08357348703170028
1377 0.00232 0.08357348703170028
1378 0.00232 0.08357348703170028
1379 0.00232 0.08357348703170028
1380 0.00231 0.08321325648414986
1381 0.00231 0.08321325648414986
1382 0.00231 0.08321325648414986
1383 0.00231 0.08321325648414986
1384 0.00231 0.08321325648414986
1385 0.00231 0.08321325648414986
1386 0.0023 0.08285302593659942
1387 0.0023 0.08285302593659942
1388 0.0023 0.08285302593659942
1389 0.0023 0.08285302593659942
1390 0.0023 0.08285302593659942
1391 0.0023 0.08285302593659942
1392 0.00229 0.082492795389049
1393 0.00229 0.082492795389049
1394 0.00229 0.082492795389049
1395 0.00229 0.082492795389049
1396 0.00229 0.082492795389049
1397 0.00229 0.082492795389049
1398 0.00229 0.082492795389049
1399 0.00228 0.08213256484149856
1400 0.00228 0.08213256484149856
1401 0.00228 0.08213256484149856
1402 0.00228 0.08213256484149856
1403 0.00228 0.08213256484149856
1404 0.00228 0.08213256484149856
1405 0.00227 0.08177233429394812
1406 0.00227 0.08177233429394812
1407 0.00227 0.08177233429394812
1408 0.00227 0.08177233429394812
1409 0.00227 0.08177233429394812
1410 0.00227 0.08177233429394812
1411 0.00226 0.0814121037463977
1412 0.00226 0.0814121037463977
1413 0.00226 0.0814121037463977
1414 0.00226 0.0814121037463977
1415 0.00226 0.0814121037463977
1416 0.00226 0.0814121037463977
1417 0.00225 0.08105187319884725
1418 0.00225 0.08105187319884725
1419 0.00225 0.08105187319884725
1420 0.00225 0.08105187319884725
1421 0.00225 0.08105187319884725
1422 0.00225 0.08105187319884725
1423 0.00225 0.08105187319884725
1424 0.00224 0.08069164265129683
1425 0.00224 0.08069164265129683
1426 0.00224 0.08069164265129683
1427 0.00224 0.08069164265129683
1428 0.00224 0.08069164265129683
1429 0.00224 0.08069164265129683
1430 0.00223 0.0803314121037464
1431 0.00223 0.0803314121037464
1432 0.00223 0.0803314121037464
1433 0.00223 0.0803314121037464
1434 0.00223 0.0803314121037464
1435 0.00223 0.0803314121037464
1436 0.00223 0.0803314121037464
1437 0.00222 0.07997118155619597
1438 0.00222 0.07997118155619597
1439 0.00222 0.07997118155619597
1440 0.00222 0.07997118155619597
1441 0.00222 0.07997118155619597
1442 0.00222 0.07997118155619597
1443 0.00221 0.07961095100864554
1444 0.00221 0.07961095100864554
1445 0.00221 0.07961095100864554
1446 0.00221 0.07961095100864554
1447 0.00221 0.07961095100864554
1448 0.00221 0.07961095100864554
1449 0.00221 0.07961095100864554
1450 0.0022 0.0792507204610951
1451 0.0022 0.0792507204610951
1452 0.0022 0.0792507204610951
1453 0.0022 0.0792507204610951
1454 0.0022 0.0792507204610951
1455 0.0022 0.0792507204610951
1456 0.00219 0.07889048991354468
1457 0.00219 0.07889048991354468
1458 0.00219 0.07889048991354468
1459 0.00219 0.07889048991354468
1460 0.00219 0.07889048991354468
1461 0.00219 0.07889048991354468
1462 0.00219 0.07889048991354468
1463 0.00218 0.07853025936599424
1464 0.00218 0.07853025936599424
1465 0.00218 0.07853025936599424
1466 0.00218 0.07853025936599424
1467 0.00218 0.07853025936599424
1468 0.00218 0.07853025936599424
1469 0.00218 0.07853025936599424
1470 0.00217 0.0781700288184438
1471 0.00217 0.0781700288184438
1472 0.00217 0.0781700288184438
1473 0.00217 0.0781700288184438
1474 0.00217 0.0781700288184438
1475 0.00217 0.0781700288184438
1476 0.00217 0.0781700288184438
1477 0.00216 0.07780979827089338
1478 0.00216 0.07780979827089338
1479 0.00216 0.07780979827089338
1480 0.00216 0.07780979827089338
1481 0.00216 0.07780979827089338
1482 0.00216 0.07780979827089338
1483 0.00216 0.07780979827089338
1484 0.00215 0.07744956772334294
1485 0.00215 0.07744956772334294
1486 0.00215 0.07744956772334294
1487 0.00215 0.07744956772334294
1488 0.00215 0.07744956772334294
1489 0.00215 0.07744956772334294
1490 0.00215 0.07744956772334294
1491 0.00214 0.07708933717579251
1492 0.00214 0.07708933717579251
1493 0.00214 0.07708933717579251
1494 0.00214 0.07708933717579251
1495 0.00214 0.07708933717579251
1496 0.00214 0.07708933717579251
1497 0.00214 0.07708933717579251
1498 0.00213 0.07672910662824207
1499 0.00213 0.07672910662824207
1500 0.00213 0.07672910662824207
1501 0.00213 0.07672910662824207
1502 0.00213 0.07672910662824207
1503 0.00213 0.07672910662824207
1504 0.00213 0.07672910662824207
1505 0.00212 0.07636887608069164
1506 0.00212 0.07636887608069164
1507 0.00212 0.07636887608069164
1508 0.00212 0.07636887608069164
1509 0.00212 0.07636887608069164
1510 0.00212 0.07636887608069164
1511 0.00212 0.07636887608069164
1512 0.00211 0.07600864553314121
1513 0.00211 0.07600864553314121
1514 0.00211 0.07600864553314121
1515 0.00211 0.07600864553314121
1516 0.00211 0.07600864553314121
1517 0.00211 0.07600864553314121
1518 0.00211 0.07600864553314121
1519 0.0021 0.07564841498559077
1520 0.0021 0.07564841498559077
1521 0.0021 0.07564841498559077
1522 0.0021 0.07564841498559077
1523 0.0021 0.07564841498559077
1524 0.0021 0.07564841498559077
1525 0.0021 0.07564841498559077
1526 0.00209 0.07528818443804033
1527 0.00209 0.07528818443804033
1528 0.00209 0.07528818443804033
1529 0.00209 0.07528818443804033
1530 0.00209 0.07528818443804033
1531 0.00209 0.07528818443804033
1532 0.00209 0.07528818443804033
1533 0.00209 0.07528818443804033
1534 0.00208 0.07492795389048991
1535 0.00208 0.07492795389048991
1536 0.00208 0.07492795389048991
1537 0.00208 0.07492795389048991
1538 0.00208 0.07492795389048991
1539 0.00208 0.07492795389048991
1540 0.00208 0.07492795389048991
1541 0.00207 0.07456772334293947
1542 0.00207 0.07456772334293947
1543 0.00207 0.07456772334293947
1544 0.00207 0.07456772334293947
1545 0.00207 0.07456772334293947
1546 0.00207 0.07456772334293947
1547 0.00207 0.07456772334293947
1548 0.00207 0.07456772334293947
1549 0.00206 0.07420749279538906
1550 0.00206 0.07420749279538906
1551 0.00206 0.07420749279538906
1552 0.00206 0.07420749279538906
1553 0.00206 0.07420749279538906
1554 0.00206 0.07420749279538906
1555 0.00206 0.07420749279538906
1556 0.00205 0.07384726224783862
1557 0.00205 0.07384726224783862
1558 0.00205 0.07384726224783862
1559 0.00205 0.07384726224783862
1560 0.00205 0.07384726224783862
1561 0.00205 0.07384726224783862
1562 0.00205 0.07384726224783862
1563 0.00205 0.07384726224783862
1564 0.00204 0.0734870317002882
1565 0.00204 0.0734870317002882
1566 0.00204 0.0734870317002882
1567 0.00204 0.0734870317002882
1568 0.00204 0.0734870317002882
1569 0.00204 0.0734870317002882
1570 0.00204 0.0734870317002882
1571 0.00204 0.0734870317002882
1572 0.00203 0.07312680115273776
1573 0.00203 0.07312680115273776
1574 0.00203 0.07312680115273776
1575 0.00203 0.07312680115273776
1576 0.00203 0.07312680115273776
1577 0.00203 0.07312680115273776
1578 0.00203 0.07312680115273776
1579 0.00203 0.07312680115273776
1580 0.00202 0.07276657060518732
1581 0.00202 0.07276657060518732
1582 0.00202 0.07276657060518732
1583 0.00202 0.07276657060518732
1584 0.00202 0.07276657060518732
1585 0.00202 0.07276657060518732
1586 0.00202 0.07276657060518732
1587 0.00201 0.0724063400576369
1588 0.00201 0.0724063400576369
1589 0.00201 0.0724063400576369
1590 0.00201 0.0724063400576369
1591 0.00201 0.0724063400576369
1592 0.00201 0.0724063400576369
1593 0.00201 0.0724063400576369
1594 0.00201 0.0724063400576369
1595 0.002 0.07204610951008646
1596 0.002 0.07204610951008646
1597 0.002 0.07204610951008646
1598 0.002 0.07204610951008646
1599 0.002 0.07204610951008646
1600 0.002 0.07204610951008646
1601 0.002 0.07204610951008646
1602 0.002 0.07204610951008646
1603 0.00199 0.07168587896253602
1604 0.00199 0.07168587896253602
1605 0.00199 0.07168587896253602
1606 0.00199 0.07168587896253602
1607 0.00199 0.07168587896253602
1608 0.00199 0.07168587896253602
1609 0.00199 0.07168587896253602
1610 0.00199 0.07168587896253602
1611 0.00199 0.07168587896253602
1612 0.00198 0.07132564841498559
1613 0.00198 0.07132564841498559
1614 0.00198 0.07132564841498559
1615 0.00198 0.07132564841498559
1616 0.00198 0.07132564841498559
1617 0.00198 0.07132564841498559
1618 0.00198 0.07132564841498559
1619 0.00198 0.07132564841498559
1620 0.00197 0.07096541786743515
1621 0.00197 0.07096541786743515
1622 0.00197 0.07096541786743515
1623 0.00197 0.07096541786743515
1624 0.00197 0.07096541786743515
1625 0.00197 0.07096541786743515
1626 0.00197 0.07096541786743515
1627 0.00197 0.07096541786743515
1628 0.00196 0.07060518731988473
1629 0.00196 0.07060518731988473
1630 0.00196 0.07060518731988473
1631 0.00196 0.07060518731988473
1632 0.00196 0.07060518731988473
1633 0.00196 0.07060518731988473
1634 0.00196 0.07060518731988473
1635 0.00196 0.07060518731988473
1636 0.00196 0.07060518731988473
1637 0.00195 0.07024495677233429
1638 0.00195 0.07024495677233429
1639 0.00195 0.07024495677233429
1640 0.00195 0.07024495677233429
1641 0.00195 0.07024495677233429
1642 0.00195 0.07024495677233429
1643 0.00195 0.07024495677233429
1644 0.00195 0.07024495677233429
1645 0.00194 0.06988472622478387
1646 0.00194 0.06988472622478387
1647 0.00194 0.06988472622478387
1648 0.00194 0.06988472622478387
1649 0.00194 0.06988472622478387
1650 0.00194 0.06988472622478387
1651 0.00194 0.06988472622478387
1652 0.00194 0.06988472622478387
1653 0.00194 0.06988472622478387
1654 0.00193 0.06952449567723343
1655 0.00193 0.06952449567723343
1656 0.00193 0.06952449567723343
1657 0.00193 0.06952449567723343
1658 0.00193 0.06952449567723343
1659 0.00193 0.06952449567723343
1660 0.00193 0.06952449567723343
1661 0.00193 0.06952449567723343
1662 0.00192 0.069164265129683
1663 0.00192 0.069164265129683
1664 0.00192 0.069164265129683
1665 0.00192 0.069164265129683
1666 0.00192 0.069164265129683
1667 0.00192 0.069164265129683
1668 0.00192 0.069164265129683
1669 0.00192 0.069164265129683
1670 0.00192 0.069164265129683
1671 0.00191 0.06880403458213256
1672 0.00191 0.06880403458213256
1673 0.00191 0.06880403458213256
1674 0.00191 0.06880403458213256
1675 0.00191 0.06880403458213256
1676 0.00191 0.06880403458213256
1677 0.00191 0.06880403458213256
1678 0.00191 0.06880403458213256
1679 0.00191 0.06880403458213256
1680 0.0019 0.06844380403458213
1681 0.0019 0.06844380403458213
1682 0.0019 0.06844380403458213
1683 0.0019 0.06844380403458213
1684 0.0019 0.06844380403458213
1685 0.0019 0.06844380403458213
1686 0.0019 0.06844380403458213
1687 0.0019 0.06844380403458213
1688 0.0019 0.06844380403458213
1689 0.00189 0.0680835734870317
1690 0.00189 0.0680835734870317
1691 0.00189 0.0680835734870317
1692 0.00189 0.0680835734870317
1693 0.00189 0.0680835734870317
1694 0.00189 0.0680835734870317
1695 0.00189 0.0680835734870317
1696 0.00189 0.0680835734870317
1697 0.00189 0.0680835734870317
1698 0.00188 0.06772334293948126
1699 0.00188 0.06772334293948126
1700 0.00188 0.06772334293948126
1701 0.00188 0.06772334293948126
1702 0.00188 0.06772334293948126
1703 0.00188 0.06772334293948126
1704 0.00188 0.06772334293948126
1705 0.00188 0.06772334293948126
1706 0.00188 0.06772334293948126
1707 0.00187 0.06736311239193084
1708 0.00187 0.06736311239193084
1709 0.00187 0.06736311239193084
1710 0.00187 0.06736311239193084
1711 0.00187 0.06736311239193084
1712 0.00187 0.06736311239193084
